,aeropuer-aemet
20803,65.58293
20804,46.745975
20805,68.876785
20806,48.811504
20807,76.4691
20808,149.60008
20809,332.71994
20810,615.4363
20811,853.44086
20812,1001.4163
20813,1016.4492
20814,1008.07385
20815,894.74243
20816,836.51184
20817,690.40344
20818,533.6734
20819,139.21568
20820,81.668236
20821,67.70997
20822,60.347527
20823,64.08604
20824,57.749096
20825,73.978905
20826,61.019604
20827,98.29663
20828,117.6117
20829,108.910706
20830,110.190475
20831,90.85975
20832,186.4638
20833,368.68442
20834,628.18915
20835,854.8225
20836,968.4924
20837,985.6547
20838,985.02527
20839,975.3778
20840,873.7474
20841,671.5662
20842,598.2061
20843,191.58427
20844,78.20475
20845,85.88234
20846,103.51466
20847,109.62358
20848,99.88388
20849,95.85882
20850,50.211243
20851,87.106964
20852,58.272583
20853,37.40773
20854,39.405914
20855,94.84505
20856,186.4074
20857,368.5989
20858,570.2556
20859,787.61865
20860,949.64355
20861,1004.9338
20862,999.6933
20863,965.5092
20864,891.56256
20865,740.22614
20866,527.5015
20867,133.07973
20868,47.730717
20869,93.723206
20870,98.03106
20871,77.0978
20872,62.66212
20873,17.348112
20874,11.577612
20875,2.1829534
20876,-8.959457
20877,-1.6054028
20878,8.302715
20879,53.008823
20880,140.27287
20881,358.17288
20882,600.27783
20883,808.79974
20884,979.2489
20885,1014.4109
20886,1009.815
20887,907.1672
20888,821.98676
20889,663.08923
20890,508.7092
20891,147.6541
20892,107.14528
20893,103.003044
20894,100.996605
20895,108.86491
20896,122.30097
20897,52.12255
20898,53.479794
20899,69.0607
20900,43.32635
20901,43.676548
20902,71.19162
20903,55.90626
20904,170.18855
20905,336.91632
20906,571.5077
20907,798.30414
20908,981.9579
20909,1027.9374
20910,1027.3944
20911,931.536
20912,844.67175
20913,688.0394
20914,486.7009
20915,128.94499
20916,105.30454
20917,-36.14874
20918,38.01498
20919,81.99023
20920,82.07774
20921,61.94534
20922,61.481373
20923,43.423748
20924,57.30138
20925,67.9989
20926,53.92117
20927,70.27348
20928,174.63373
20929,280.90588
20930,571.3724
20931,850.12103
20932,996.8993
20933,1010.666
20934,1002.10785
20935,890.953
20936,772.5008
20937,704.80444
20938,519.7125
20939,129.498
20940,128.31714
20941,64.610985
20942,66.50174
20943,55.146107
20944,95.313896
20945,54.402008
20946,89.95681
20947,87.198715
20948,100.41564
20949,78.68424
20950,39.655754
20951,75.306496
20952,169.80705
20953,328.0249
20954,642.67706
20955,851.5981
20956,957.28455
20957,949.5618
20958,964.9416
20959,884.0077
20960,845.3444
20961,715.6212
20962,539.70386
20963,116.72478
20964,93.10835
20965,100.48787
20966,84.30446
20967,103.352585
20968,99.054184
20969,-9.165034
20970,10.630693
20971,65.973175
20972,52.55228
20973,13.063137
20974,-2.2327776
20975,8.934879
20976,182.17264
20977,352.13168
20978,605.6307
20979,864.4635
20980,989.1413
20981,1027.9374
20982,1027.9374
20983,923.3083
20984,880.1898
20985,674.55865
20986,536.71625
20987,147.09169
20988,98.42364
20989,66.3246
20990,61.727684
20991,76.26805
20992,79.29107
20993,58.761997
20994,29.998621
20995,25.26488
20996,61.94846
20997,36.17464
20998,40.93957
20999,53.90228
21000,174.45767
21001,333.98914
21002,618.6142
21003,866.8292
21004,923.73145
21005,1027.9374
21006,1037.1816
21007,922.76526
21008,849.13354
21009,692.1519
21010,520.0308
21011,131.73811
21012,119.29431
21013,89.138626
21014,78.704605
21015,97.50151
21016,102.07837
21017,54.49839
21018,82.2222
21019,90.437965
21020,43.477207
21021,69.19342
21022,61.309772
21023,87.28745
21024,168.58856
21025,351.38834
21026,648.7347
21027,853.44086
21028,1016.92444
21029,1017.5954
21030,1031.6216
21031,959.05707
21032,848.7495
21033,705.35974
21034,514.598
21035,149.71129
21036,63.427044
21037,75.20516
21038,91.62216
21039,87.37824
21040,34.60524
21041,94.42646
21042,96.2849
21043,18.115759
21044,22.503365
21045,51.486492
21046,58.08447
21047,74.19446
21048,215.98227
21049,375.34296
21050,592.70276
21051,805.5513
21052,935.95856
21053,956.63873
21054,932.82605
21055,906.2905
21056,813.6363
21057,724.7676
21058,529.22986
21059,185.40916
21060,110.18741
21061,110.1248
21062,66.82972
21063,94.857155
21064,109.64025
21065,88.35825
21066,99.715256
21067,54.530178
21068,61.8736
21069,101.68497
21070,83.26093
21071,57.947803
21072,147.17648
21073,339.60822
21074,642.03516
21075,856.9137
21076,943.0851
21077,1022.878
21078,1003.2299
21079,923.4551
21080,869.1093
21081,715.4225
21082,532.11176
21083,162.45132
21084,80.31193
21085,58.97269
21086,93.27595
21087,143.12337
21088,80.04053
21089,109.800476
21090,58.98554
21091,95.13377
21092,53.28793
21093,101.16629
21094,117.70689
21095,119.37143
21096,171.93665
21097,357.20435
21098,586.7572
21099,803.05707
21100,910.2119
21101,946.4471
21102,967.2466
21103,945.7888
21104,870.3967
21105,705.9988
21106,524.0812
21107,127.1479
21108,148.10065
21109,94.56758
21110,96.270134
21111,86.45635
21112,111.43682
21113,79.30048
21114,63.254513
21115,92.92033
21116,129.79985
21117,105.1661
21118,114.79385
21119,41.054417
21120,203.04893
21121,340.97635
21122,586.137
21123,798.55817
21124,928.8138
21125,1002.6161
21126,1005.14874
21127,933.6395
21128,836.54614
21129,709.79865
21130,493.4483
21131,81.804214
21132,41.99647
21133,25.00805
21134,78.904526
21135,143.4047
21136,93.84496
21137,60.887196
21138,51.745197
21139,36.311405
21140,45.099213
21141,57.72274
21142,120.589165
21143,83.33362
21144,206.51277
21145,284.74847
21146,634.54315
21147,851.4246
21148,1002.2025
21149,995.55255
21150,995.55255
21151,894.19073
21152,854.0378
21153,713.5846
21154,526.1232
21155,150.97011
21156,81.668236
21157,130.96486
21158,125.69624
21159,105.089615
21160,101.68857
21161,53.756687
21162,91.41083
21163,58.69459
21164,70.59224
21165,174.30638
21166,113.60611
21167,129.46507
21168,161.53279
21169,344.8946
21170,644.0963
21171,877.4035
21172,938.61523
21173,960.63055
21174,1004.37256
21175,940.0106
21176,861.32196
21177,772.11005
21178,546.36847
21179,138.17091
21180,82.64792
21181,59.155125
21182,48.689014
21183,107.29145
21184,112.35235
21185,94.25199
21186,98.375694
21187,119.65401
21188,76.67531
21189,164.20662
21190,124.06708
21191,169.71077
21192,161.22018
21193,273.7816
21194,601.4028
21195,862.3358
21196,990.8321
21197,1010.6556
21198,1000.1938
21199,933.33813
21200,875.0075
21201,733.79846
21202,532.77765
21203,127.95359
21204,86.639534
21205,87.16324
21206,86.638336
21207,137.13048
21208,92.99498
21209,-3.467369
21210,9.498048
21211,51.24363
21212,69.85183
21213,85.319336
21214,92.92338
21215,46.70215
21216,155.64346
21217,307.25906
21218,592.6985
21219,796.42267
21220,964.4919
21221,680.0805
21222,482.60812
21223,137.00455
21224,121.53651
21225,49.17033
21226,88.93281
21227,18.92771
21228,115.41802
21229,28.986116
21230,109.47266
21231,130.69612
21232,15.066652
21233,69.7484
21234,63.41492
21235,130.87656
21236,176.22424
21237,343.32837
21238,661.09064
21239,794.9854
21240,868.2688
21241,905.1717
21242,884.4048
21243,857.6805
21244,784.28564
21245,698.87555
21246,384.38022
21247,15.923577
21248,64.31632
21249,63.86493
21250,78.46368
21251,99.527855
21252,30.590597
21253,-18.247229
21254,21.04323
21255,2.6170163
21256,6.1844363
21257,-10.420098
21258,65.08814
21259,30.679134
21260,175.18187
21261,293.0548
21262,572.3633
21263,785.9166
21264,971.4753
21265,1010.59436
21266,942.64404
21267,927.4504
21268,773.7453
21269,681.13995
21270,459.96515
21271,127.52131
21272,27.601309
21273,88.46983
21274,55.670048
21275,66.07042
21276,77.98859
21277,39.4372
21278,44.720966
21279,15.595269
21280,9.478846
21281,-5.326064
21282,7.381838
21283,70.16787
21284,168.80075
21285,282.75333
21286,590.91046
21287,736.59973
21288,948.07495
21289,993.9463
21290,955.05554
21291,924.9064
21292,809.6304
21293,681.8418
21294,400.74222
21295,119.82384
21296,72.22217
21297,54.81136
21298,46.999195
21299,46.999195
21300,44.973072
21301,28.256075
21302,24.00102
21303,30.318506
21304,27.801453
21305,10.217251
21306,39.23
21307,58.779522
21308,154.7625
21309,267.6096
21310,588.0423
21311,796.4647
21312,890.76025
21313,851.14166
21314,892.4935
21315,864.3964
21316,795.69934
21317,656.09155
21318,466.99854
21319,121.38189
21320,71.521805
21321,56.585594
21322,55.38923
21323,57.289516
21324,77.75127
21325,29.515999
21326,29.483757
21327,36.323814
21328,42.30873
21329,61.47698
21330,55.55661
21331,46.400513
21332,127.424675
21333,238.22508
21334,618.5047
21335,791.65173
21336,926.9036
21337,951.776
21338,937.5297
21339,797.13837
21340,807.62994
21341,639.46326
21342,466.3879
21343,151.7881
21344,97.885925
21345,86.8596
21346,99.73794
21347,6.296897
21348,96.62668
21349,58.346924
21350,-40.053482
21351,-12.9351845
21352,25.618788
21353,-17.30342
21354,-13.9193735
21355,59.10754
21356,141.38794
21357,293.30435
21358,606.48126
21359,838.8009
21360,986.3685
21361,948.2371
21362,934.8194
21363,784.0136
21364,806.7509
21365,638.82733
21366,479.24268
21367,115.65604
21368,51.921368
21369,103.185844
21370,102.71932
21371,92.932655
21372,5.266703
21373,54.21115
21374,-26.33803
21375,36.996468
21376,61.008076
21377,254.48036
21378,141.87909
21379,22.327671
21380,169.26917
21381,208.91963
21382,516.90643
21383,724.4984
21384,727.78516
21385,908.4135
21386,799.309
21387,882.0194
21388,833.56396
21389,577.14886
21390,365.9754
21391,150.70412
21392,91.81513
21393,-41.39511
21394,43.59163
21395,67.11235
21396,-68.471664
21397,12.265814
21398,14.038524
21399,0.12378442
21400,9.433619
21401,40.64984
21402,3.9004083
21403,17.198877
21404,86.05845
21405,167.34288
21406,503.22586
21407,767.4965
21408,890.75085
21409,972.3479
21410,1020.11554
21411,915.22906
21412,816.1576
21413,646.122
21414,490.87482
21415,166.91454
21416,105.79056
21417,115.61759
21418,86.31405
21419,69.87214
21420,67.15209
21421,44.185417
21422,8.03796
21423,23.299051
21424,39.159946
21425,28.945744
21426,71.8308
21427,71.67324
21428,119.14525
21429,229.15355
21430,513.3692
21431,728.8924
21432,929.79706
21433,1018.34753
21434,964.72003
21435,921.7363
21436,846.8153
21437,661.3496
21438,447.9806
21439,129.81981
21440,97.35815
21441,79.947334
21442,65.76519
21443,58.819344
21444,89.84806
21445,52.788067
21446,-3.8261552
21447,34.35642
21448,38.70019
21449,39.38396
21450,53.364826
21451,63.154026
21452,128.29056
21453,281.03406
21454,603.9869
21455,773.0396
21456,891.4651
21457,983.5605
21458,958.20715
21459,839.04913
21460,769.8868
21461,641.3905
21462,457.62897
21463,71.39439
21464,78.3557
21465,41.1351
21466,42.43458
21467,46.275574
21468,89.72733
21469,35.7299
21470,16.024963
21471,18.061245
21472,35.42372
21473,151.80289
21474,68.97787
21475,104.260216
21476,143.26154
21477,261.2751
21478,458.8113
21479,745.942
21480,898.57733
21481,929.7723
21482,909.10406
21483,883.8391
21484,762.2203
21485,636.35114
21486,333.37964
21487,36.610928
21488,48.765305
21489,34.516457
21490,13.191752
21491,38.176765
21492,38.176765
21493,-33.618584
21494,-35.09682
21495,4.404349
21496,-8.286449
21497,19.87613
21498,67.476105
21499,24.592056
21500,123.871765
21501,231.45908
21502,609.7454
21503,797.9279
21504,928.06866
21505,936.8604
21506,968.15063
21507,898.5053
21508,796.6189
21509,635.8788
21510,470.60928
21511,133.38376
21512,75.7835
21513,60.08492
21514,82.88424
21515,85.93618
21516,41.683353
21517,2.7269754
21518,36.247005
21519,-24.885983
21520,-11.583285
21521,-5.3601913
21522,-5.1913476
21523,36.73705
21524,80.46705
21525,241.78554
21526,518.4279
21527,767.47235
21528,898.4672
21529,916.31464
21530,887.69165
21531,800.0005
21532,647.26666
21533,633.3051
21534,456.60425
21535,106.7731
21536,69.34004
21537,56.976376
21538,44.109577
21539,-16.584936
21540,-9.287361
21541,-20.38099
21542,5.362857
21543,0.07873607
21544,49.902996
21545,3.0506701
21546,17.096292
21547,44.865562
21548,96.30235
21549,269.19366
21550,541.5708
21551,764.2129
21552,903.2452
21553,933.0919
21554,920.7925
21555,754.53546
21556,642.4582
21557,519.9121
21558,325.12012
21559,116.61103
21560,71.23133
21561,71.5945
21562,86.78541
21563,83.34376
21564,85.759514
21565,53.45126
21566,33.145164
21567,4.375505
21568,5.099458
21569,-20.162542
21570,15.700625
21571,88.89447
21572,131.0598
21573,256.52713
21574,539.2425
21575,719.459
21576,838.6207
21577,869.43976
21578,947.10596
21579,863.9342
21580,761.648
21581,678.84705
21582,503.98587
21583,130.0525
21584,95.57495
21585,49.84771
21586,141.68578
21587,118.24239
21588,140.43074
21589,56.06972
21590,73.38764
21591,65.27644
21592,92.29096
21593,36.930264
21594,9.050635
21595,39.422478
21596,139.12589
21597,288.2986
21598,449.45444
21599,815.71234
21600,899.8867
21601,927.3415
21602,932.0582
21603,854.602
21604,749.8207
21605,673.3134
21606,472.89694
21607,74.67227
21608,55.312557
21609,37.897636
21610,60.98488
21611,42.24723
21612,72.809166
21613,84.981445
21614,67.601685
21615,71.87096
21616,83.74558
21617,90.54802
21618,101.724976
21619,114.50209
21620,84.75642
21621,280.88583
21622,584.36444
21623,830.7524
21624,999.29803
21625,957.4261
21626,888.5613
21627,804.6815
21628,796.5044
21629,654.70416
21630,490.9142
21631,94.29525
21632,36.223145
21633,108.60399
21634,72.41112
21635,44.70281
21636,61.16406
21637,122.45547
21638,258.51617
21639,578.28296
21640,686.4788
21641,934.97473
21642,948.60144
21643,949.3359
21644,899.3893
21645,826.1713
21646,721.14386
21647,500.13284
21648,198.92639
21649,145.03711
21650,74.68784
21651,71.50374
21652,87.14623
21653,82.25181
21654,106.109604
21655,99.21518
21656,67.29086
21657,70.10793
21658,50.45643
21659,72.56741
21660,50.268486
21661,106.78745
21662,197.90756
21663,469.49014
21664,715.03595
21665,946.03107
21666,939.0232
21667,954.27637
21668,893.75006
21669,822.42584
21670,717.2026
21671,482.9335
21672,125.26788
21673,84.06296
21674,68.122215
21675,41.69285
21676,66.94075
21677,14.12289
21678,32.658726
21679,44.11421
21680,60.81813
21681,74.658264
21682,49.77782
21683,86.77038
21684,49.388306
21685,167.31133
21686,245.35138
21687,519.28235
21688,643.33655
21689,823.78174
21690,929.2148
21691,959.1686
21692,823.89465
21693,637.9804
21694,420.6637
21695,84.23255
21696,-4.415025
21697,16.910393
21698,10.373165
21699,67.7598
21700,71.08285
21701,34.528397
21702,20.915014
21703,-11.912956
21704,39.915653
21705,58.40018
21706,55.84593
21707,33.98821
21708,109.42385
21709,296.02588
21710,610.72723
21711,803.3696
21712,1004.88794
21713,959.51074
21714,1036.2722
21715,927.9729
21716,858.0224
21717,672.98987
21718,436.49158
21719,122.4542
21720,38.520473
21721,81.63679
21722,77.23137
21723,85.80091
21724,68.91574
21725,93.11411
21726,69.25693
21727,66.82089
21728,46.570972
21729,89.82809
21730,57.951626
21731,120.96057
21732,166.03188
21733,351.28683
21734,516.3794
21735,812.4608
21736,903.4033
21737,909.85266
21738,959.84344
21739,876.131
21740,818.51624
21741,681.6513
21742,511.54483
21743,117.879196
21744,-7.399085
21745,-5.309662
21746,-4.178814
21747,30.162683
21748,38.81984
21749,30.399126
21750,84.29739
21751,35.895733
21752,-0.7508164
21753,46.377872
21754,65.35442
21755,43.802532
21756,169.3389
21757,368.53278
21758,524.78107
21759,798.0424
21760,937.5856
21761,969.24133
21762,946.2687
21763,888.1886
21764,720.0276
21765,528.1009
21766,399.88342
21767,158.90527
21768,16.750835
21769,-121.4583
21770,-66.57854
21771,2.2628841
21772,-64.76195
21773,132.90907
21774,40.096992
21775,72.98367
21776,48.93878
21777,72.97419
21778,33.241493
21779,78.66957
