,miraflores
25570,321.7946
25571,306.54257
25572,213.10199
25573,233.79771
25574,235.26855
25575,584.95154
25576,-78.577545
25577,-69.38533
25578,36.99768
25579,70.08237
25580,65.07065
25581,50.358315
25582,-17.930721
25583,-16.267881
25584,41.050175
25585,199.10199
25586,52.95929
25587,63.422054
25588,106.30081
25589,225.97653
25590,181.84923
25591,248.01405
25592,312.08627
25593,169.94109
25594,241.40797
25595,127.349846
25596,17.722033
25597,-37.277065
25598,0.8753208
25599,452.56244
25600,382.79913
25601,408.51797
25602,345.29456
25603,320.9117
25604,162.47362
25605,238.73267
25606,224.77419
25607,211.85104
25608,249.81105
25609,117.24845
25610,158.37573
25611,224.2256
25612,183.47618
25613,258.15497
25614,316.75497
25615,407.3174
25616,378.0509
25617,428.08856
25618,283.39127
25619,129.04977
25620,178.3066
25621,19.693882
25622,73.31048
25623,653.2109
25624,383.62378
25625,353.52725
25626,249.97926
25627,334.78885
25628,291.8908
25629,369.34982
25630,477.47272
25631,476.5055
25632,443.31638
25633,68.65715
25634,31.099983
25635,317.60382
25636,335.1623
25637,308.0067
25638,206.28918
25639,281.47705
25640,297.57718
25641,306.98184
25642,424.3662
25643,382.4699
25644,341.9723
25645,374.95172
25646,332.30188
25647,801.6907
25648,583.0747
25649,155.50153
25650,238.89986
25651,213.9585
25652,244.25812
25653,406.5204
25654,424.34637
25655,239.18037
25656,268.9841
25657,258.6326
25658,207.17982
25659,334.98996
25660,247.89182
25661,290.02347
25662,330.01978
25663,421.5906
25664,367.83243
25665,380.99493
25666,286.6038
25667,356.18878
25668,273.8997
25669,862.2038
25670,476.81332
25671,235.06715
25672,61.804596
25673,20.82251
25674,59.272778
25675,59.921406
25676,65.696365
25677,204.12212
25678,175.3422
25679,197.5805
25680,236.9005
25681,283.99368
25682,281.93298
25683,285.9162
25684,295.63956
25685,357.62756
25686,432.68445
25687,479.15198
25688,397.4619
25689,426.6763
25690,361.78268
25691,289.77322
25692,358.24698
25693,831.39417
25694,355.49112
25695,5.957276
25696,-40.34921
25697,-0.32033396
25698,121.122215
25699,100.56459
25700,31.785942
25701,68.55023
25702,242.28809
25703,146.83861
25704,171.64357
25705,177.91034
25706,201.79161
25707,248.53323
25708,305.43628
25709,402.64474
25710,374.345
25711,485.73633
25712,425.46555
25713,525.9475
25714,319.85428
25715,467.18463
25716,329.2401
25717,622.34045
25718,420.96674
25719,144.44205
25720,94.98956
25721,72.45978
25722,-26.319376
25723,81.0029
25724,54.33604
25725,101.03362
25726,277.40625
25727,91.511024
25728,150.92993
25729,92.89031
25730,227.57211
25731,226.45508
25732,202.2565
25733,412.21463
25734,479.95306
25735,475.21594
25736,425.09064
25737,342.10733
25738,273.14917
25739,393.9229
25740,351.10773
25741,780.5331
25742,218.46786
25743,33.34387
25744,-73.646965
25745,137.63358
25746,94.30382
25747,98.40423
25748,286.81982
25749,282.6059
25750,186.83821
25751,119.02608
25752,210.31169
25753,217.69693
25754,320.41312
25755,326.01093
25756,266.11087
25757,347.5828
25758,314.13782
25759,307.069
25760,243.6482
25761,378.7045
25762,300.11804
25763,361.29892
25764,359.3739
25765,365.2362
25766,508.05493
25767,313.7121
25768,182.16258
25769,259.9924
25770,248.96574
25771,263.73343
25772,229.22865
25773,263.73343
25774,246.87245
25775,173.76265
25776,202.86993
25777,248.13235
25778,260.85004
25779,215.66705
25780,257.10593
25781,331.91336
25782,221.55115
25783,309.54407
25784,347.3085
25785,169.84886
25786,83.240456
25787,289.4595
25788,289.673
25789,-13.949413
25790,-36.004696
25791,143.43756
25792,128.42642
25793,153.14339
25794,-2.712823
25795,71.157326
25796,37.038815
25797,81.53675
25798,-97.981445
25799,-101.10814
25800,-51.417503
25801,8.103217
25802,116.9741
25803,121.33183
25804,129.57776
25805,261.16986
25806,242.96863
25807,183.81357
25808,51.768772
25809,27.334698
25810,50.04891
25811,35.357277
25812,30.018106
25813,27.374172
25814,41.897247
25815,0.55157065
25816,19.787716
25817,1.2285106
25818,9.718002
25819,6.645839
25820,9.331851
25821,-13.569005
25822,-12.441718
25823,4.7487726
25824,10.9115305
25825,-5.6952796
25826,-5.267387
25827,2.440638
25828,16.460909
25829,-71.11266
25830,-61.29257
25831,-40.09501
25832,-23.398518
25833,-19.174978
25834,-15.685347
25835,-8.371214
25836,-31.631823
25837,10.430325
25838,-51.729984
25839,-51.541412
25840,4.733501
25841,12.524302
25842,12.33399
25843,8.944995
25844,-10.118903
25845,32.211323
25846,15.933722
25847,-3.5408592
25848,205.9809
25849,206.34398
25850,217.39145
25851,438.63223
25852,-97.43356
25853,-36.2944
25854,43.694843
25855,10.869632
25856,-17.60494
25857,-0.4625556
25858,1.026073
25859,2.4200995
25860,3.3499906
25861,-16.697412
25862,0.18316898
25863,14.285764
25864,11.781563
25865,8.732813
25866,9.768112
25867,16.39656
25868,98.675606
25869,3.6210475
25870,73.4123
25871,-8.675634
25872,-15.538457
25873,5.2160583
25874,-39.287334
25875,-4.636648
25876,-21.380451
25877,-29.017788
25878,-18.021664
25879,-32.455265
25880,-43.154583
25881,-11.976904
25882,-4.4207187
25883,0.9628285
25884,3.4894173
25885,-19.877764
25886,-45.345627
25887,7.8347454
25888,-12.003048
25889,-80.37925
25890,-21.16194
25891,-94.03816
25892,-64.70804
25893,-13.063808
25894,-10.54994
25895,23.77008
25896,-3.4953547
25897,3.79924
25898,4.231125
25899,4.944916
25900,-4.038388
25901,27.405128
25902,32.155453
25903,64.74219
25904,60.075264
25905,61.290825
25906,65.50663
25907,68.56366
25908,221.39369
25909,14.323984
25910,-113.96845
25911,-19.148487
25912,-1.1364908
25913,-37.145092
25914,-26.64598
25915,14.423809
25916,-10.434327
25917,4.863097
25918,25.131083
25919,101.925
25920,44.742294
25921,98.60137
25922,226.20331
25923,331.60287
25924,324.26978
25925,408.23022
25926,286.74637
25927,304.12903
25928,298.7461
25929,313.17517
25930,806.5608
25931,302.00684
25932,20.979963
25933,-41.452366
25934,24.062391
25935,-52.58831
25936,-9.657612
25937,-56.448967
25938,-56.220573
25939,-0.81005526
25940,-0.72170794
25941,39.553436
25942,125.413864
25943,186.07413
25944,77.129745
25945,86.555885
25946,242.83899
25947,354.2638
25948,263.09488
25949,334.13306
25950,256.68243
25951,151.85919
25952,279.58664
25953,271.94202
25954,500.1246
25955,84.15553
25956,-1.3906727
25957,-13.756559
25958,20.761608
25959,-43.724915
25960,-41.52624
25961,31.409796
25962,-71.679726
25963,62.908646
25964,1.7062258
25965,64.44384
25966,50.91524
25967,52.138786
25968,43.126915
25969,97.238045
25970,191.02621
25971,247.70927
25972,198.91873
25973,260.5227
25974,315.1912
25975,212.28607
25976,149.56165
25977,150.9792
25978,626.863
25979,414.39993
25980,36.255486
25981,-59.040432
25982,-60.815296
25983,-66.138374
25984,-1.6727123
25985,15.888117
25986,15.319599
25987,30.176886
25988,106.72948
25989,85.74238
25990,178.21245
25991,232.1503
25992,170.8222
25993,161.40817
25994,318.15625
25995,313.2737
25996,98.85394
25997,218.81885
25998,157.37141
25999,145.54643
26000,228.89505
26001,148.98044
26002,375.3038
26003,250.8896
26004,-32.998745
26005,-84.552925
26006,7.577226
26007,-37.997066
26008,-49.00333
26009,16.920212
26010,-19.630959
26011,33.32954
26012,188.0026
26013,97.52129
26014,96.42959
26015,131.01918
26016,43.645115
26017,127.69393
26018,189.29895
26019,221.45338
26020,167.77065
26021,148.11786
26022,123.60089
26023,134.10042
26024,85.93578
26025,165.94846
26026,426.15897
26027,332.5277
26028,270.66562
26029,-82.40948
26030,-68.871086
26031,2.8686671
26032,23.626059
26033,154.53197
26034,169.27492
26035,214.03337
26036,34.74094
26037,85.68921
26038,94.06752
26039,92.58476
26040,84.914185
26041,99.58559
26042,214.1279
26043,207.81505
26044,364.98334
26045,303.03058
26046,113.16219
26047,133.78404
26048,112.98859
26049,45.872482
26050,478.99524
26051,267.98682
26052,214.80322
26053,29.231382
26054,-51.11332
26055,-23.529852
26056,-18.172113
26057,-9.579435
26058,-65.518486
26059,-67.80591
26060,-8.471936
26061,131.43277
26062,193.0813
26063,182.59111
26064,127.55731
26065,112.13061
26066,285.14325
26067,278.75748
26068,240.27551
26069,240.47244
26070,364.81088
26071,290.2821
26072,264.02704
26073,227.03471
26074,531.789
26075,26.136915
26076,-70.43761
26077,17.704338
26078,41.16118
26079,25.307922
26080,40.961067
26081,87.994995
26082,38.69644
26083,48.18965
26084,203.685
26085,142.16962
26086,161.84615
26087,140.71109
26088,85.41869
26089,319.98865
26090,200.6684
26091,389.01993
26092,242.29822
26093,136.35626
26094,227.40826
26095,257.83972
26096,308.72357
26097,650.90405
26098,24.455317
26099,-47.64271
26100,41.37807
26101,-51.92434
26102,-44.865936
26103,-80.21421
26104,-18.513807
26105,-89.42485
26106,-73.011795
26107,-78.70328
26108,9.904173
26109,100.01187
26110,99.60794
26111,148.47052
26112,93.52884
26113,-13.681469
26114,-4.4120293
26115,16.224522
26116,26.045607
26117,-24.531116
26118,153.79582
26119,203.00755
26120,223.02147
26121,474.33237
26122,216.86795
26123,20.802933
26124,-60.040737
26125,6.4858007
26126,-38.608616
26127,-16.590181
26128,17.713387
26129,-107.59035
26130,-94.51558
26131,-15.434188
26132,22.985527
26133,20.198622
26134,66.58684
26135,103.39981
26136,115.786804
26137,14.232187
26138,177.79248
26139,239.14719
26140,248.08066
26141,223.09016
26142,178.58276
26143,227.24918
26144,221.4693
26145,418.96
26146,276.54834
26147,39.43477
26148,49.275505
26149,39.20119
26150,-37.506367
26151,17.934782
26152,53.35014
26153,35.48109
26154,-5.742904
26155,112.65714
26156,79.58723
26157,88.12425
26158,90.51321
26159,194.2453
26160,185.42474
26161,258.59702
26162,243.63687
26163,289.99347
26164,307.07123
26165,150.81245
26166,89.6264
26167,145.18843
26168,160.76187
26169,728.92316
26170,323.1905
26171,183.45149
26172,-17.559301
26173,31.51824
26174,45.741673
26175,56.746082
26176,-14.426306
26177,-47.73845
26178,45.497494
26179,98.49645
26180,110.6293
26181,41.57098
26182,129.71114
26183,128.60446
26184,182.53471
26185,180.75833
26186,191.43219
26187,307.89325
26188,245.49048
26189,149.54985
26190,232.94765
26191,52.77265
26192,254.0122
26193,249.15701
26194,200.60573
26195,-5.4193187
26196,24.724
26197,22.883226
26198,6.782713
26199,-1.7121906
26200,40.34286
26201,-35.58335
26202,109.934715
26203,69.4673
26204,76.83637
26205,30.868412
26206,44.835625
26207,112.84832
26208,219.821
26209,184.96562
26210,195.4927
26211,231.71114
26212,195.63184
26213,157.67993
26214,211.32352
26215,235.29332
26216,457.64224
26217,289.9605
26218,226.17456
26219,149.1387
26220,32.437817
26221,5.3282657
26222,155.61632
26223,156.507
26224,136.961
26225,128.00705
26226,192.80316
26227,96.99346
26228,79.603195
26229,79.07371
26230,96.52487
26231,80.74975
26232,169.7999
26233,238.52837
26234,244.3222
26235,103.41981
26236,134.41635
26237,52.751984
26238,59.901188
26239,-8.953791
26240,654.43945
26241,548.36414
26242,451.04187
26243,168.20338
26244,114.09395
26245,133.17435
26246,138.25835
26247,167.11197
26248,150.04747
26249,258.57095
26250,253.97807
26251,136.72888
26252,128.70515
26253,129.9963
26254,92.22809
26255,47.53307
26256,274.0452
26257,300.7037
26258,299.8535
26259,248.87273
26260,368.665
26261,205.93085
26262,267.41177
26263,213.69518
26264,566.5132
26265,514.292
26266,445.81732
26267,227.4134
26268,-66.45381
26269,-78.507744
26270,-164.36644
26271,-53.21257
26272,-168.82297
26273,210.41261
26274,183.07301
26275,328.22147
26276,186.94621
26277,156.9948
26278,175.78581
26279,187.06227
26280,422.73557
26281,516.6252
26282,472.56396
26283,431.34253
26284,445.16837
26285,360.9809
26286,374.70013
26287,284.13867
26288,715.3752
26289,431.53366
26290,31.279419
26291,-62.695606
26292,-15.348274
26293,-55.719006
26294,-0.95595455
26295,109.770706
26296,96.82657
26297,251.43951
26298,163.46605
26299,214.56947
26300,258.6736
26301,232.84659
26302,247.59576
26303,293.60336
26304,403.45984
26305,368.0865
26306,404.96494
26307,415.11713
26308,390.72397
26309,261.4845
26310,298.0275
26311,283.02084
26312,778.6611
26313,457.2598
26314,221.37874
26315,116.896126
26316,71.577354
26317,-56.748844
26318,-45.376762
26319,-30.061312
26320,-26.155277
26321,-21.560524
26322,175.34808
26323,109.68595
26324,117.76252
26325,-0.800212
26326,-15.733745
26327,-0.57279295
26328,3.1831563
26329,-10.9748
26330,-6.178415
26331,-4.524248
26332,-19.455654
26333,2.5098066
26334,13.5962715
26335,23.359299
26336,-0.96883726
26337,-74.63395
26338,-20.682526
26339,-92.72283
26340,-64.25953
26341,-43.184902
26342,-43.898712
26343,-72.85312
26344,-33.7548
26345,-81.54666
26346,-8.388083
26347,-6.633073
26348,-7.4084144
26349,-5.0739746
26350,-7.7261915
26351,-17.37565
26352,26.558651
26353,-11.795356
26354,-29.08586
26355,-21.622492
26356,-24.720282
26357,-8.230461
26358,-18.087223
26359,-11.0197935
26360,-46.875526
26361,23.321009
26362,66.907295
26363,25.341633
26364,31.09938
26365,34.759544
26366,31.09938
26367,-15.560215
26368,-38.895737
26369,-42.9792
26370,-1.1760472
26371,11.08048
26372,4.932285
26373,-6.7888536
26374,-4.4310937
26375,1.7749444
26376,-33.1297
26377,-9.821402
26378,17.572613
26379,-1.2329553
26380,-1.3794159
26381,1.5195211
26382,21.709576
26383,26.718166
26384,-10.728977
26385,-34.112274
26386,-34.83347
26387,2.2721927
26388,15.1043415
26389,-13.120625
26390,14.88332
26391,-13.821278
26392,-1.0179381
26393,-36.064705
26394,-62.12322
26395,1.6139592
26396,4.7097816
26397,12.72177
26398,7.1243896
26399,9.496954
26400,25.59684
26401,194.09227
26402,169.83669
26403,177.74359
26404,211.55276
26405,192.74382
26406,155.25539
26407,212.00659
26408,691.3823
26409,273.87137
26410,28.128042
26411,0.5399399
26412,-26.19433
26413,23.343626
26414,-0.056964874
26415,15.210976
26416,30.192137
26417,-29.56019
26418,93.87469
26419,57.553936
26420,77.66827
26421,83.58736
26422,226.36987
26423,117.29624
26424,161.78526
26425,223.66388
26426,251.19669
26427,249.5891
26428,102.839714
26429,3.300299
26430,48.71121
26431,57.511513
26432,488.9667
26433,368.79468
26434,210.17903
26435,19.373106
26436,-23.203722
26437,-110.51177
26438,145.76877
26439,191.46466
26440,136.07463
26441,265.50006
26442,345.93018
26443,91.91843
26444,134.71274
26445,126.892136
26446,117.16808
26447,81.60634
26448,196.5161
26449,181.09375
26450,239.57275
26451,186.37643
26452,360.54553
26453,57.8051
26454,110.71469
26455,47.778343
26456,533.29016
26457,314.72888
26458,235.21088
26459,144.50984
26460,-72.964645
26461,-40.434853
26462,9.537178
26463,159.38255
26464,148.18031
26465,198.31522
26466,279.4676
26467,65.50254
26468,61.18606
26469,86.88403
26470,55.489376
26471,42.70465
26472,141.01157
26473,139.53683
26474,227.72684
26475,222.5799
26476,169.43045
26477,97.93113
26478,36.159798
26479,89.5861
26480,341.56906
26481,253.90692
26482,47.76024
26483,-5.742287
26484,20.421305
26485,-7.5749087
26486,-20.873102
26487,36.90703
26488,-10.639223
26489,-42.57968
26490,62.38994
26491,67.67548
26492,6.3387284
26493,73.36098
26494,60.874073
26495,81.05007
26496,126.98707
26497,167.24858
26498,226.78226
26499,86.17396
26500,204.75758
26501,10.112648
26502,135.59724
26503,-1.8985
26504,462.24997
26505,275.5545
26506,3.5942879
26507,-16.001993
26508,-51.51207
26509,-48.11905
26510,-43.52902
26511,32.717693
26512,42.197083
26513,-3.529345
26514,3.6159518
26515,44.899418
26516,11.219337
26517,71.70822
26518,78.846054
26519,29.710873
26520,203.20953
26521,285.32574
26522,195.42526
26523,263.09344
26524,309.19354
26525,219.0481
26526,197.40512
26527,197.45581
