,mont-samagallo
1749,521.8454
1750,360.25888
1751,275.84262
1752,215.70334
1753,213.70764
1754,61.62334
1755,4.5703444
1756,-9.203107
1757,-1.5530642
1758,-3.0066814
1759,-0.32284635
1760,7.0416913
1761,-2.9742532
1762,-6.9361506
1763,-10.935975
1764,-25.022882
1765,-27.350264
1766,-12.351561
1767,1.4255098
1768,30.897089
1769,236.75354
1770,364.40128
1771,458.46237
1772,632.7938
1773,399.15103
1774,424.69696
1775,403.77716
1776,332.3893
1777,249.55528
1778,58.58984
1779,7.8497715
1780,11.897724
1781,-2.1947722
1782,17.27516
1783,23.193314
1784,11.7177305
1785,-11.499731
1786,-9.9967575
1787,75.71678
1788,70.95286
1789,58.105053
1790,64.13687
1791,42.58724
1792,175.48564
1793,216.91423
1794,256.94858
1795,411.6993
1796,369.71268
1797,404.59784
1798,343.07806
1799,293.54147
1800,228.50517
1801,224.67711
1802,105.65812
1803,29.20296
1804,40.3454
1805,15.104749
1806,4.881896
1807,8.904418
1808,14.119151
1809,0.72672397
1810,9.120197
1811,7.799199
1812,-0.5958461
1813,-0.8093972
1814,-9.409512
1815,-16.62107
1816,32.984367
1817,203.00847
1818,228.3706
1819,332.56284
1820,328.4665
1821,402.05463
1822,386.35147
1823,296.573
1824,194.58447
1825,176.15617
1826,52.652634
1827,20.704464
1828,46.615482
1829,7.1281023
1830,13.227916
1831,7.9786315
1832,3.8354392
1833,-23.63797
1834,26.180084
1835,0.221731
1836,14.42682
1837,22.371912
1838,23.47446
1839,6.5222216
1840,63.282433
1841,192.86472
1842,180.26822
1843,213.93555
1844,243.79163
1845,271.63718
1846,293.83447
1847,329.32016
1848,196.1388
1849,161.91661
1850,63.776066
1851,5.2654448
1852,-7.2875085
1853,-5.0135746
1854,0.9335123
1855,3.0310385
1856,3.870624
1857,-7.527384
1858,-7.2273026
1859,-4.664634
1860,-1.3026605
1861,-5.025395
1862,-0.93388146
1863,11.951196
1864,91.23789
1865,251.54286
1866,346.57596
1867,353.5516
1868,342.83258
1869,368.05365
1870,349.9218
1871,252.13759
1872,209.6904
1873,191.04268
1874,80.53312
1875,-2.354642
1876,2.2111337
1877,15.254737
1878,-0.83984786
1879,2.7157896
1880,0.04438362
1881,4.1222415
1882,1.500288
1883,21.839607
1884,-10.562554
1885,-9.899545
1886,3.6027946
1887,-10.351615
1888,138.20522
1889,224.37164
1890,258.9796
1891,355.86642
1892,430.63318
1893,413.3324
1894,411.62833
1895,243.42401
1896,246.48274
1897,159.00087
1898,43.69517
1899,-5.265403
1900,-11.405818
1901,-11.770552
1902,-7.158659
1903,-43.07329
1904,30.044851
1905,58.709198
1906,57.917984
1907,46.117657
1908,68.05605
1909,86.50877
1910,49.070263
1911,121.71866
1912,148.72147
1913,397.70047
1914,536.6634
1915,605.9808
1916,607.893
1917,581.77545
1918,530.12946
1919,441.11032
1920,328.81943
1921,208.06927
1922,74.0782
1923,14.957966
1924,-11.129127
1925,-13.774438
1926,6.1821923
1927,17.505913
1928,-7.353008
1929,-14.623317
1930,-8.7850485
1931,-4.750844
1932,-6.0311575
1933,1.0864083
1934,-2.9481192
1935,-5.766759
1936,63.8073
1937,235.29427
1938,490.01062
1939,563.725
1940,542.69073
1941,678.3275
1942,551.0784
1943,455.39395
1944,285.33786
1945,195.72707
1946,24.707169
1947,16.247246
1948,-12.24477
1949,-13.711564
1950,-17.905687
1951,-8.06491
1952,7.2195625
1953,-1.3819124
1954,-2.9689963
1955,-0.24815631
1956,1.4434413
1957,1.4244162
1958,16.245245
1959,8.059224
1960,163.74393
1961,348.3027
1962,381.8401
1963,408.08142
1964,367.73523
1965,675.3859
1966,532.7098
1967,356.13794
1968,346.8431
1969,252.0289
1970,35.80374
1971,-17.59145
1972,-12.660441
1973,4.557213
1974,2.7145457
1975,0.22512716
1976,-0.5040879
1977,16.943329
1978,5.3365474
1979,-9.710308
1980,9.673302
1981,0.6950422
1982,8.292809
1983,22.08689
1984,184.55258
1985,289.04132
1986,305.9187
1987,339.06787
1988,329.27466
1989,411.53394
1990,565.97144
1991,368.4378
1992,243.59737
1993,179.10068
1994,55.446415
1995,15.491948
1996,5.542832
1997,28.887669
1998,31.318285
1999,55.624905
2000,13.439548
2001,20.088858
2002,16.697578
2003,58.98391
2004,-10.712239
2005,24.432512
2006,30.908417
2007,36.095264
2008,166.1133
2009,215.18062
2010,289.62924
2011,763.0557
2012,718.58374
2013,716.05194
2014,690.9318
2015,368.36267
2016,465.41138
2017,237.67258
2018,49.587532
2019,-2.478508
2020,-31.714602
2021,-14.3910675
2022,-36.090103
2023,-5.0600324
2024,-0.8858494
2025,-10.816606
2026,-4.8677406
2027,-10.860447
2028,9.892116
2029,-2.0086484
2030,-5.1830926
2031,29.504528
2032,132.91176
2033,383.1634
2034,493.08783
2035,618.32184
2036,784.9008
2037,761.43195
2038,716.02844
2039,480.83737
2040,506.21585
2041,272.45364
2042,115.29614
2043,-16.11341
2044,52.09382
2045,-27.301495
2046,-27.301495
2047,43.78186
2048,-18.052486
2049,-11.523777
2050,0.09244359
2051,11.60305
2052,22.910221
2053,-11.268941
2054,-4.0900874
2055,118.584625
2056,149.94464
2057,401.60654
2058,659.247
2059,794.3724
2060,887.2721
2061,849.978
2062,813.62854
2063,552.10095
2064,549.61304
2065,349.93036
2066,147.87999
2067,104.464386
2068,33.71464
2069,73.27346
2070,77.20966
2071,71.77262
2072,-40.538673
2073,-70.43746
2074,3.2947922
2075,4.660377
2076,1.5308203
2077,2.8720179
2078,8.829698
2079,106.71857
2080,139.57623
2081,453.0379
2082,665.25574
2083,762.8805
2084,868.82294
2085,816.5914
2086,788.3944
2087,542.872
2088,507.35556
2089,307.68454
2090,131.21729
2091,26.244032
2092,44.886078
2093,37.33596
2094,45.093468
2095,57.410614
2096,4.968669
2097,10.003503
2098,14.419877
2099,-18.37765
2100,-27.268057
2101,-0.78758377
2102,-8.291949
2103,90.163895
2104,144.17361
2105,456.2896
2106,614.3226
2107,690.5805
2108,717.89984
2109,773.3406
2110,676.32605
2111,499.49094
2112,473.5071
2113,231.7231
2114,100.64098
2115,2.0467403
2116,16.522936
2117,2.8123639
2118,-5.8165855
2119,-36.228424
2120,-6.646131
2121,14.444908
2122,7.057306
2123,-4.291435
2124,3.8541842
2125,-0.23594514
2126,-15.133352
2127,34.878273
2128,233.08891
2129,519.28613
2130,632.5857
2131,705.3071
2132,730.0885
2133,776.68176
2134,670.4447
2135,529.2184
2136,362.22906
2137,229.53726
2138,79.24836
2139,8.505986
2140,-13.425944
2141,-4.1823473
2142,-0.3189605
2143,17.629154
2144,-5.863989
2145,2.639718
2146,-7.7930923
2147,-8.269073
2148,-1.3851074
2149,9.150694
2150,-2.0968494
2151,26.655909
2152,148.12068
2153,258.96042
2154,409.97318
2155,415.58398
2156,539.2885
2157,564.90393
2158,483.26505
2159,455.50763
2160,352.817
2161,200.69363
2162,60.321564
2163,-11.189451
2164,-13.341874
2165,-13.960675
2166,-10.325143
2167,-12.646836
2168,-4.4693313
2169,4.6527267
2170,-5.904815
2171,5.5748734
2172,2.9719777
2173,37.41335
2174,-3.754779
2175,15.416319
2176,77.8839
2177,271.66614
2178,556.10754
2179,463.57434
2180,536.8273
2181,570.0142
2182,483.78348
2183,433.15482
2184,256.65808
2185,150.72145
2186,53.428738
2187,22.407127
2188,32.379604
2189,1.0792701
2190,-6.6561804
2191,-2.834955
2192,58.951385
2193,7.4114776
2194,-8.683712
2195,1.9252739
2196,3.5969868
2197,-5.1731567
2198,-4.169641
2199,31.468618
2200,116.14201
2201,285.18155
2202,469.17062
2203,520.1824
2204,522.09564
2205,585.40283
2206,400.21588
2207,357.54688
2208,268.367
2209,165.04695
2210,55.098827
2211,-5.2226634
2212,0.3874502
2213,-15.737551
2214,-3.153985
2215,-14.014783
2216,-7.502182
2217,-2.9759126
2218,-2.3803105
2219,0.25209266
2220,2.9349236
2221,1.799777
2222,-0.040709272
2223,1.9729147
2224,88.264206
2225,307.5224
2226,510.43106
2227,576.86975
2228,544.96246
2229,623.5929
2230,460.9093
2231,341.9748
2232,230.54028
2233,220.6345
2234,56.760426
2235,6.378823
2236,-1.1458724
2237,0.09418982
2238,-29.527918
2239,0.75810134
2240,1.1351391
2241,3.5924408
2242,0.09473257
2243,10.939235
2244,2.0204859
2245,-0.11826992
2246,1.0582873
2247,23.063084
2248,91.229454
2249,252.03497
2250,511.69003
2251,544.3647
2252,571.0172
2253,552.8121
2254,551.87244
2255,406.08463
2256,290.63416
2257,212.15306
2258,64.008026
2259,6.5893383
2260,1.9520487
2261,-7.667286
2262,2.8813305
2263,11.452568
2264,2.5652883
2265,-3.9737973
2266,-5.3110294
2267,-10.587205
2268,0.9433531
2269,-13.355564
2270,-7.590469
2271,-0.37149274
2272,78.56575
2273,293.86105
2274,350.98
2275,358.06055
2276,352.43155
2277,361.05222
2278,391.81015
2279,305.72354
2280,239.79945
2281,136.20638
2282,65.80484
2283,0.9901504
2284,-3.8078775
2285,58.414387
2286,12.98176
2287,10.122148
2288,-6.376081
2289,-35.67269
2290,-15.239831
2291,9.475472
2292,-17.34345
2293,-63.87642
2294,-27.24976
2295,-29.278812
2296,59.646996
2297,173.13069
2298,401.2015
2299,460.2957
2300,494.5136
2301,519.50214
2302,519.20935
2303,482.23175
2304,280.81915
2305,178.74901
2306,62.586014
2307,-10.190322
2308,-2.4352076
2309,-10.732043
2310,-12.430669
2311,-5.9381456
2312,65.15132
2313,33.725304
2314,17.48187
2315,10.301188
2316,-1.3612336
2317,2.712161
2318,-8.707966
2319,0.59874755
2320,115.76052
2321,291.74905
2322,457.0429
2323,665.77167
2324,587.75024
2325,573.97986
2326,552.2206
2327,485.21118
2328,294.9657
2329,189.68265
2330,58.060246
2331,-10.684245
2332,-3.1281
2333,14.430391
2334,34.307674
2335,5.918791
2336,2.0847418
2337,-1.4167651
2338,5.469236
2339,16.768284
2340,-20.713694
2341,-10.76163
2342,-9.791728
2343,109.69504
2344,269.96835
2345,305.8658
2346,284.8753
2347,377.43256
2348,499.07477
2349,513.7738
2350,318.01
2351,269.35132
2352,295.9922
2353,47.11697
2354,6.6493125
2355,-14.917393
2356,-1.0006839
2357,1.4847839
2358,-1.2514143
2359,-6.7812657
2360,-1.4992286
2361,-2.6925073
2362,-2.536757
2363,-7.20399
2364,1.8558135
2365,-3.7572706
2366,13.617775
2367,133.9601
2368,235.82587
2369,291.76926
2370,417.0477
2371,364.52557
2372,443.1037
2373,421.78665
2374,317.04822
2375,273.5212
2376,221.48857
2377,108.72851
2378,29.972021
2379,13.648939
2380,20.424295
2381,14.205898
2382,4.7571263
2383,1.7254684
2384,-3.4676385
2385,6.238909
2386,-11.838577
2387,-18.647821
2388,-19.104628
2389,1.9630642
2390,-6.782459
2391,45.85223
2392,226.6842
2393,456.67596
2394,450.47623
2395,478.4064
2396,220.0778
2397,253.25058
2398,244.30325
2399,189.49129
2400,194.89604
2401,59.000713
2402,1.9314599
2403,-1.9675728
2404,-4.8841467
2405,-11.439086
2406,-29.053623
2407,-12.119905
2408,-12.473039
2409,8.079446
2410,-6.5767384
2411,0.7262255
2412,-13.184767
2413,-14.526831
2414,-28.414799
2415,35.346527
2416,245.59029
2417,387.08353
2418,347.74426
2419,302.9079
2420,493.66122
2421,315.84177
2422,414.45764
2423,235.33359
2424,214.77995
2425,50.00261
2426,-6.0912247
2427,-18.623383
2428,-5.3829226
2429,-8.894046
2430,-4.846847
2431,-38.927376
2432,-19.763605
2433,-9.9033375
2434,-26.299126
2435,-3.8931878
2436,2.444436
2437,-6.157488
2438,6.0233316
2439,84.67038
2440,242.36104
2441,213.09209
2442,283.30627
2443,242.38745
2444,317.28983
2445,401.53513
2446,324.5447
2447,221.48685
2448,161.41354
2449,86.22851
2450,-2.8832145
2451,0.33538848
2452,1.010358
2453,6.6010065
2454,-11.63743
2455,2.3543828
2456,-5.6655726
2457,-15.0457115
2458,-12.600974
2459,-6.2039275
2460,67.7067
2461,124.63484
2462,358.62778
2463,427.73886
2464,402.72983
2465,424.5203
2466,632.44653
2467,530.2767
2468,429.03018
2469,304.5792
2470,134.20988
2471,58.707825
2472,2.5733256
2473,-11.294757
2474,-9.905135
2475,-10.741162
2476,-3.030983
2477,-5.1393094
2478,-2.1028838
2479,-3.2036817
2480,-6.06833
2481,-6.06833
2482,-2.5716994
2483,-4.6220427
2484,-1.5264285
2485,129.18513
2486,423.2998
2487,442.02097
2488,317.3952
2489,378.23996
2490,358.57306
2491,452.3533
2492,435.46548
2493,294.68726
2494,148.23834
2495,42.498257
2496,-13.13408
2497,-29.74023
2498,33.84587
2499,-17.787304
2500,39.25117
2501,-5.440622
2502,-1.754996
2503,4.177155
2504,-9.152267
2505,-3.2873049
2506,-4.263256
2507,-9.960603
2508,22.016932
2509,179.35793
2510,422.23868
2511,514.49475
2512,598.14795
2513,575.32733
2514,561.9351
2515,605.09607
2516,356.3424
2517,309.64297
2518,202.9028
2519,76.490746
2520,14.650625
2521,0.33637673
2522,-15.368575
2523,5.747999
2524,-0.6151458
2525,6.395609
2526,-9.05648
2527,-6.881036
2528,-1.0582849
2529,-2.851544
2530,-2.0383835
2531,-5.500681
2532,23.311804
2533,147.6749
2534,284.52454
2535,510.1578
2536,561.6055
2537,650.5773
2538,617.2943
2539,596.44104
2540,450.96643
2541,347.6574
2542,208.13837
2543,90.58363
2544,-1.241238
2545,-23.417395
2546,8.072829
2547,7.7728934
2548,14.116286
2549,2.6756754
2550,-2.1374483
2551,-0.3318008
2552,-0.95175594
2553,1.7936708
2554,-3.7028985
2555,2.592246
2556,48.15016
2557,200.76135
2558,385.83466
2559,534.7401
2560,608.1776
2561,689.6192
2562,810.34174
2563,641.2242
2564,477.8153
2565,425.83466
2566,175.4757
2567,89.14179
2568,30.772118
2569,43.30652
2570,22.326302
2571,23.221436
2572,26.140947
2573,-3.7194417
2574,-6.2464557
2575,-0.8527215
2576,-1.9828783
2577,0.87632614
2578,-16.39602
2579,10.1372175
2580,14.949291
2581,230.79161
2582,418.78275
2583,619.34454
2584,608.68634
2585,730.6041
2586,673.2
2587,637.1416
2588,489.46408
2589,381.75488
2590,240.67236
2591,104.190735
2592,47.178955
2593,-23.310123
2594,-14.987608
2595,-8.214171
2596,-0.5630753
2597,2.7197065
2598,24.057991
2599,34.35047
2600,25.843025
2601,-5.417241
2602,1.4209473
2603,-10.787186
2604,130.12526
2605,329.35333
2606,389.98566
2607,484.17477
2608,647.5771
2609,743.368
2610,761.2922
2611,687.8745
2612,589.095
2613,389.24048
2614,243.69043
2615,69.79671
2616,38.727104
2617,8.634997
2618,10.387403
2619,52.80045
2620,51.872314
2621,65.93759
2622,130.05083
2623,134.22665
2624,137.06955
2625,129.00108
2626,49.773468
2627,52.49021
2628,146.57837
2629,455.61966
2630,585.9116
2631,544.57935
2632,649.09174
2633,535.70856
2634,561.5427
2635,501.47748
2636,537.1507
2637,413.8926
2638,225.44557
2639,148.50696
2640,150.90067
2641,46.703407
2642,152.63824
2643,83.42803
2644,74.42774
2645,-15.139658
2646,3.8986833
2647,12.382953
2648,-11.856893
2649,21.65597
2650,7.4632497
2651,-27.060482
2652,231.52406
2653,534.0227
2654,506.15247
2655,637.10803
2656,667.80396
2657,768.343
2658,818.4995
2659,617.0065
2660,592.74316
2661,367.1239
2662,256.44022
2663,79.605354
2664,11.574484
2665,-12.343753
2666,-28.441387
2667,14.213619
2668,4.3776484
2669,0.94817
2670,-1.0354801
2671,14.652819
2672,117.01089
2673,270.11942
2674,441.18576
2675,612.69855
2676,720.25934
2677,712.94556
2678,683.1175
2679,674.33014
2680,604.6616
2681,424.71228
2682,203.67104
2683,99.87183
2684,10.409049
2685,6.667436
2686,0.13912788
2687,-5.3353543
2688,3.7560384
2689,-5.4450994
2690,-5.1049833
2691,-3.2592866
2692,6.0109634
2693,12.599273
2694,8.286033
2695,13.060205
2696,95.651665
2697,173.40007
2698,380.60443
2699,512.1388
2700,606.56433
2701,667.2106
2702,673.1235
2703,612.60345
2704,549.0668
2705,420.85464
2706,256.01892
2707,97.62056
2708,-13.5997505
2709,34.291756
2710,4.5808764
2711,-5.471719
2712,4.572504
2713,72.23153
2714,-4.7780266
2715,-19.936146
2716,53.4217
2717,75.638016
2718,25.340359
2719,34.576836
2720,193.63387
2721,362.99716
2722,483.9587
2723,548.4362
2724,571.5112
2725,558.65393
2726,654.1622
2727,553.71967
2728,383.73932
2729,236.5833
2730,204.28952
2731,61.48531
2732,12.641574
2733,8.208945
2734,-5.8570356
2735,-4.534816
2736,-2.7585208
2737,10.128197
2738,26.061409
2739,-1.8011507
2740,4.776653
2741,2.566998
2742,-0.50557756
2743,20.266405
2744,104.745514
2745,264.4579
2746,279.10864
2747,542.26276
2748,546.2111
2749,632.1749
2750,600.4505
2751,534.7284
2752,464.45267
2753,214.04729
2754,166.47742
2755,58.268497
2756,22.907192
2757,-6.3266563
2758,-0.7433021
2759,-5.9309874
2760,-1.9331251
2761,7.835813
2762,5.594831
2763,2.6238108
2764,4.646846
2765,6.8266506
2766,-11.428701
2767,20.922619
2768,99.51787
2769,255.86075
2770,314.86475
2771,646.3848
2772,624.0905
2773,735.59393
2774,718.6574
2775,475.97852
2776,391.15845
2777,369.32285
2778,213.16205
2779,48.47274
2780,5.7513776
2781,-10.070241
2782,-7.60589
2783,-4.7762585
2784,7.771367
2785,-1.2942958
2786,14.6259775
2787,4.843866
2788,4.564334
2789,4.0489016
2790,0.48504847
2791,17.054531
2792,121.47456
2793,257.1592
2794,393.87967
2795,389.5605
2796,419.4199
2797,459.5247
2798,436.01505
2799,480.85892
2800,507.3808
2801,295.8736
2802,157.56935
2803,60.558865
2804,14.554497
2805,-3.0808735
2806,19.623947
2807,19.987614
2808,30.998577
2809,20.072626
2810,0.95975053
2811,1.0297089
2812,-6.326758
2813,8.926935
2814,0.11190379
2815,13.615949
2816,62.24968
2817,278.9587
2818,456.25293
2819,554.99664
2820,637.1982
2821,723.55774
2822,756.5458
2823,662.4357
2824,620.04114
2825,429.66672
2826,254.36305
2827,84.681854
2828,59.979122
2829,61.48154
2830,39.465996
2831,94.19755
2832,32.823353
2833,-34.433163
2834,13.198179
2835,13.842284
2836,77.1383
2837,93.02234
2838,68.508804
2839,90.57678
2840,186.34447
2841,388.3188
2842,457.59424
2843,673.4152
2844,656.87225
2845,762.03284
2846,783.5671
2847,658.0148
2848,616.21436
2849,428.1009
2850,286.59625
2851,52.44778
2852,-7.9287558
2853,3.2962303
2854,2.8788967
2855,-20.26639
2856,1.0389823
2857,0.6666065
2858,-5.4391813
2859,-0.36382142
2860,2.5785508
2861,-0.23670027
2862,0.6988267
2863,15.636633
2864,146.23674
2865,343.6059
2866,522.4369
2867,642.56836
2868,750.13116
2869,800.7496
2870,807.2279
2871,719.84753
2872,567.19836
2873,323.06818
2874,218.10126
2875,55.163578
2876,6.750595
2877,5.1090074
2878,2.2543683
2879,-7.893162
2880,-4.1276345
2881,0.73339754
2882,-2.3460505
2883,-7.8952436
2884,-7.3850117
2885,1.730553
2886,0.5178542
