,labombilla
25933,131.49065
25934,-59.87077
25935,-12.784612
25936,-2.4291568
25937,-13.509072
25938,39.285645
25939,4.0087256
25940,11.011001
25941,46.238583
25942,11.40031
25943,5.8307643
25944,1.9965192
25945,28.939709
25946,42.177685
25947,321.18658
25948,558.6975
25949,734.8488
25950,847.3762
25951,913.76056
25952,913.81885
25953,779.7061
25954,715.16486
25955,629.7266
25956,365.48343
25957,74.815285
25958,44.646923
25959,7.3321934
25960,34.716232
25961,-18.130968
25962,5.8422093
25963,-0.030333966
25964,3.955657
25965,3.8907204
25966,5.1149573
25967,15.248752
25968,12.8475
25969,18.400127
25970,82.64165
25971,212.0994
25972,541.9892
25973,715.0085
25974,837.84143
25975,907.19073
25976,900.36346
25977,802.5394
25978,733.72406
25979,605.71436
25980,395.20306
25981,106.79414
25982,7.8098974
25983,-26.015337
25984,-14.30547
25985,-68.184
25986,-64.2008
25987,-2.9057682
25988,-16.451855
25989,-5.937021
25990,-18.729109
25991,-18.729109
25992,-17.732187
25993,-20.042786
25994,42.332405
25995,331.97357
25996,608.7552
25997,744.7125
25998,864.48193
25999,885.8867
26000,907.2322
26001,802.8307
26002,706.5422
26003,607.4602
26004,421.73685
26005,65.31787
26006,22.164024
26007,-22.18863
26008,-34.291
26009,-83.67794
26010,-68.66781
26011,-24.29091
26012,11.144012
26013,25.557669
26014,70.30243
26015,-32.64001
26016,22.126564
26017,14.085151
26018,95.12024
26019,354.52194
26020,562.22784
26021,729.6171
26022,838.69995
26023,959.5262
26024,926.80896
26025,781.4978
26026,715.2576
26027,583.5169
26028,434.00415
26029,67.910675
26030,29.521175
26031,4.08786
26032,-39.507774
26033,-72.494514
26034,-35.571354
26035,5.0528674
26036,30.884098
26037,-16.389603
26038,-1.8957494
26039,38.235134
26040,5.6818843
26041,8.158671
26042,83.21575
26043,263.95447
26044,752.0478
26045,756.3622
26046,866.68506
26047,942.4724
26048,853.2861
26049,688.5049
26050,676.6016
26051,618.0005
26052,495.00922
26053,82.57661
26054,-7.321103
26055,-31.97374
26056,-29.483917
26057,9.683784
26058,2.0366542
26059,-68.158875
26060,30.080349
26061,-36.51426
26062,11.239728
26063,-8.407364
26064,-22.486162
26065,3.3542447
26066,42.393013
26067,124.58301
26068,442.4072
26069,731.1723
26070,779.7439
26071,892.3338
26072,890.2755
26073,773.4584
26074,718.52954
26075,566.37274
26076,387.01523
26077,53.490658
26078,33.799755
26079,3.4600701
26080,5.7620583
26081,3.616154
26082,4.4633164
26083,-5.578828
26084,7.142609
26085,5.232413
26086,-0.490827
26087,-1.9616619
26088,-0.31816548
26089,1.8786341
26090,39.269405
26091,269.67822
26092,516.2629
26093,706.45184
26094,817.80975
26095,906.6209
26096,921.85895
26097,784.3815
26098,714.4401
26099,632.2054
26100,438.702
26101,96.42165
26102,21.039633
26103,15.557283
26104,-38.436283
26105,3.9238243
26106,2.3454044
26107,-10.017591
26108,-17.922012
26109,-18.273514
26110,6.6636634
26111,-1.4987682
26112,2.670277
26113,8.934795
26114,60.16581
26115,252.99861
26116,533.4533
26117,693.7486
26118,824.1235
26119,883.03424
26120,895.37286
26121,745.61395
26122,698.8796
26123,609.711
26124,434.55615
26125,108.61078
26126,1.4751049
26127,-34.473278
26128,-52.795925
26129,-51.0869
26130,-51.0869
26131,35.177467
26132,22.581404
26133,-5.492699
26134,3.3100958
26135,-40.080627
26136,12.243132
26137,-54.470078
26138,49.715492
26139,211.09866
26140,402.39377
26141,676.36237
26142,863.0455
26143,906.262
26144,911.6122
26145,760.045
26146,730.69073
26147,647.4651
26148,443.75397
26149,60.15885
26150,-13.394959
26151,-61.57162
26152,-31.435966
26153,-31.435966
26154,-39.178246
26155,2.5703478
26156,-2.9057682
26157,-20.62172
26158,-3.8351567
26159,-15.676147
26160,-11.6146555
26161,-7.185575
26162,41.593853
26163,202.87566
26164,528.82477
26165,743.2604
26166,818.3453
26167,843.9885
26168,962.9655
26169,760.54785
26170,737.0309
26171,650.3578
26172,483.49655
26173,124.6753
26174,28.696087
26175,-47.79775
26176,-56.272892
26177,-59.280636
26178,-37.49396
26179,-21.080732
26180,-67.8403
26181,-1.0488687
26182,-11.635903
26183,-23.10007
26184,-70.97524
26185,-55.932552
26186,61.72902
26187,212.78429
26188,573.8461
26189,725.5794
26190,836.0407
26191,892.96796
26192,854.621
26193,781.85095
26194,707.9077
26195,633.82996
26196,409.0933
26197,110.63938
26198,-17.64779
26199,-52.65175
26200,-20.67927
26201,-54.654346
26202,-54.935555
26203,-20.417372
26204,-115.00108
26205,-38.325176
26206,5.1638436
26207,5.1390977
26208,-5.5455475
26209,-5.131794
26210,51.457947
26211,258.36847
26212,557.03394
26213,708.66113
26214,807.774
26215,893.77246
26216,894.9591
26217,754.0692
26218,690.64844
26219,620.98315
26220,383.8432
26221,69.79149
26222,58.77325
26223,-33.633163
26224,30.494207
26225,-9.197185
26226,11.613107
26227,110.0635
26228,45.302177
26229,-10.346732
26230,26.062689
26231,-6.061132
26232,-8.356535
26233,-28.984213
26234,29.286972
26235,245.04817
26236,523.99774
26237,650.8146
26238,805.8522
26239,913.7678
26240,853.6616
26241,778.5646
26242,759.5681
26243,597.9396
26244,452.00247
26245,121.39974
26246,59.199055
26247,31.356657
26248,-2.0636778
26249,12.472573
26250,26.026833
26251,69.7012
26252,-11.660619
26253,-13.033424
26254,14.1418495
26255,39.936615
26256,5.5063033
26257,14.761791
26258,45.795437
26259,256.7507
26260,554.5135
26261,724.359
26262,828.866
26263,907.0825
26264,863.04156
26265,780.4677
26266,721.67633
26267,581.80646
26268,407.44785
26269,57.76732
26270,18.108372
26271,28.159775
26272,13.139317
26273,40.152966
26274,45.066113
26275,-0.025937319
26276,9.659039
26277,3.1209223
26278,35.406384
26279,46.316402
26280,11.255591
26281,14.154302
26282,92.13999
26283,273.34555
26284,542.20386
26285,709.7373
26286,785.98376
26287,861.8747
26288,888.3731
26289,766.1717
26290,719.09296
26291,536.31274
26292,412.92276
26293,96.72062
26294,64.221565
26295,46.939293
26296,67.21188
26297,35.506035
26298,27.916521
26299,15.179709
26300,23.194464
26301,3.6806004
26302,5.006787
26303,3.9665058
26304,3.9727104
26305,25.298182
26306,50.452217
26307,197.77272
26308,379.8263
26309,605.36487
26310,730.0376
26311,808.6947
26312,829.87494
26313,637.479
26314,575.25726
26315,482.62555
26316,345.08942
26317,102.50367
26318,44.755695
26319,10.107544
26320,-9.9559965
26321,3.3864367
26322,3.3864367
26323,10.856805
26324,32.732887
26325,17.822983
26326,36.686523
26327,4.863558
26328,-11.519446
26329,29.210453
26330,82.69215
26331,140.39496
26332,460.877
26333,560.9771
26334,726.3574
26335,818.6143
26336,777.84094
26337,649.8114
26338,561.2844
26339,510.00342
26340,334.3426
26341,35.59463
26342,-0.21514945
26343,-21.877909
26344,-11.641671
26345,38.991264
26346,-16.24355
26347,119.52986
26348,83.50774
26349,95.65617
26350,82.18235
26351,20.490164
26352,51.91113
26353,27.530813
26354,71.75032
26355,208.11415
26356,496.6713
26357,588.291
26358,745.39545
26359,810.6432
26360,804.41284
26361,643.04175
26362,498.46777
26363,526.7604
26364,403.7148
26365,47.962803
26366,9.020816
26367,22.585846
26368,-44.525036
26369,-20.175642
26370,13.386159
26371,3.4222603
26372,18.528793
26373,44.555157
26374,44.458447
26375,96.20835
26376,41.586132
26377,22.922926
26378,78.44733
26379,358.2616
26380,506.07443
26381,620.76697
26382,752.404
26383,840.3853
26384,817.06604
26385,610.8118
26386,599.0097
26387,482.56326
26388,365.25348
26389,145.09392
26390,19.279442
26391,3.902579
26392,-16.900457
26393,0.9173602
26394,57.057438
26395,98.192314
26396,64.463684
26397,-10.980623
26398,-9.164888
26399,-32.825146
26400,51.91113
26401,-15.870082
26402,52.94272
26403,240.93588
26404,462.15103
26405,575.8496
26406,683.31366
26407,835.6292
26408,822.5312
26409,653.4327
26410,465.71872
26411,413.67865
26412,354.97974
26413,82.78131
26414,35.750206
26415,-12.717433
26416,-59.157413
26417,-45.151222
26418,51.345238
26419,10.133641
26420,33.869957
26421,18.583567
26422,15.224732
26423,10.096477
26424,5.593736
26425,10.380414
26426,51.2178
26427,259.64038
26428,434.67368
26429,588.3726
26430,703.8008
26431,800.8343
26432,754.9155
26433,652.8936
26434,556.7095
26435,512.92316
26436,326.51593
26437,85.5436
26438,17.188416
26439,-2.5613742
26440,-29.776802
26441,-43.81916
26442,-19.512417
26443,18.772133
26444,121.771706
26445,-22.071306
26446,-22.974745
26447,-22.974745
26448,-27.255714
26449,-13.248219
26450,30.451458
26451,157.6482
26452,327.84305
26453,429.48087
26454,585.44556
26455,580.77203
26456,653.1112
26457,476.0375
26458,351.9178
26459,417.5754
26460,307.9786
26461,-21.77583
26462,-59.506725
26463,-55.36463
26464,-70.77633
26465,-65.17654
26466,-24.485104
26467,45.37331
26468,25.686373
26469,-19.539637
26470,9.775471
26471,7.022951
26472,14.039618
26473,17.34799
26474,57.63044
26475,214.59705
26476,357.38373
26477,617.8803
26478,741.1599
26479,828.7301
26480,819.7494
26481,597.15497
26482,527.8491
26483,457.71698
26484,291.37177
26485,102.36431
26486,-13.692321
26487,-49.363396
26488,11.321768
26489,-26.319458
26490,-19.841415
26491,6.1638446
26492,-20.531452
26493,3.4854524
26494,-23.541803
26495,30.436466
26496,-51.964474
26497,1.509004
26498,54.522556
26499,250.5322
26500,408.61713
26501,583.5852
26502,720.22174
26503,797.8939
26504,801.13947
26505,604.96313
26506,570.32544
26507,514.66943
26508,336.68628
26509,127.491714
26510,50.008812
26511,1.2173415
26512,-1.088883
26513,-21.019087
26514,7.304962
26515,22.325977
26516,22.64052
26517,13.073661
26518,-12.052793
26519,-13.999818
26520,-29.085611
26521,-53.733673
26522,3.138752
26523,170.32458
26524,512.9388
26525,636.0295
26526,833.75085
26527,777.65765
26528,851.92804
26529,691.3699
26530,570.1188
26531,553.95355
26532,374.65897
26533,16.343382
26534,7.928203
26535,-32.31059
26536,-25.872036
26537,20.220358
26538,-12.691602
26539,1.9625582
26540,-133.10175
26541,-43.924522
26542,-42.849907
26543,-46.259563
26544,-35.957687
26545,-31.974539
26546,163.30702
26547,407.33203
26548,504.48032
26549,588.80194
26550,749.7936
26551,880.30884
26552,843.56165
26553,646.1141
26554,533.4898
26555,508.8989
26556,358.07977
26557,139.48276
26558,-23.567715
26559,-35.506866
26560,-55.898193
26561,-64.8933
26562,-2.5532966
26563,109.33663
26564,-21.27288
26565,8.749612
26566,10.075799
26567,3.149421
26568,11.029186
26569,-19.093018
26570,43.674145
26571,306.47986
26572,457.4059
26573,667.86194
26574,795.2486
26575,608.7483
26576,637.06256
26577,483.42593
26578,599.5617
26579,441.77423
26580,225.41603
26581,51.587036
26582,-24.242622
26583,-5.9105616
26584,-31.947823
26585,-20.575577
26586,-33.010986
26587,32.72648
26588,-5.481522
26589,11.826665
26590,19.974546
26591,10.605546
26592,6.918595
26593,20.593262
26594,50.422386
26595,208.89128
26596,262.5263
26597,600.18884
26598,762.52405
26599,814.85114
26600,732.0859
26601,607.53076
26602,513.84735
26603,506.74698
26604,285.77164
26605,54.63947
26606,-12.833252
26607,6.989311
26608,-2.2977872
26609,-31.947823
26610,45.66289
26611,17.447416
26612,5.469147
26613,-7.3597455
26614,14.30981
26615,15.922537
26616,0.09688522
26617,10.582625
26618,46.354458
26619,296.52966
26620,317.63513
26621,609.4884
26622,760.43726
26623,825.59235
26624,824.96246
26625,630.57764
26626,590.59717
26627,549.22986
26628,308.4285
26629,101.72051
26630,36.250305
26631,-61.318783
26632,-55.330822
26633,-43.28034
26634,-49.029976
26635,4.113848
26636,6.3998775
26637,10.126292
26638,42.122883
26639,29.259756
26640,3.856831
26641,11.565911
26642,78.71963
26643,353.8508
26644,400.60645
26645,420.29645
26646,741.353
26647,789.41754
26648,740.03986
26649,545.4583
26650,472.5725
26651,498.77356
26652,335.44122
26653,123.33227
26654,69.65217
26655,35.226925
26656,32.544746
26657,27.683199
26658,16.414658
26659,27.87159
26660,8.462747
26661,20.219646
26662,13.200421
26663,12.804577
26664,7.8364096
26665,34.30274
26666,69.72137
26667,218.236
26668,396.80182
26669,645.7349
26670,750.50464
26671,768.376
26672,710.35406
26673,629.72266
26674,481.0608
26675,397.75677
26676,332.89667
26677,46.061264
26678,-34.61059
26679,-6.8796425
26680,-63.68175
26681,-60.89398
26682,-3.9774618
26683,33.113575
26684,38.30926
26685,-21.503078
26686,19.251427
26687,23.445429
26688,20.248344
26689,28.33617
26690,62.07139
26691,341.33655
26692,458.44034
26693,655.9703
26694,753.057
26695,842.23584
26696,796.7114
26697,603.529
26698,516.885
26699,439.5617
26700,236.81789
26701,65.62152
26702,44.14301
26703,28.582375
26704,-6.2820487
26705,43.698147
26706,-3.155971
26707,6.5923395
26708,9.162219
26709,4.7525787
26710,12.342726
26711,11.213709
26712,26.428833
26713,0.4224032
26714,60.872322
26715,222.02849
26716,398.81268
26717,596.39166
26718,702.19684
26719,716.4041
26720,789.30914
26721,609.7275
26722,530.93304
26723,478.42703
26724,304.20447
26725,78.208885
26726,3.175274
26727,28.162968
26728,3.3309608
26729,2.3703988
26730,-15.000577
26731,6.5188847
26732,26.464426
26733,1.0189123
26734,25.816786
26735,8.828797
26736,12.88573
26737,50.371563
26738,100.42236
26739,195.57579
26740,462.34048
26741,682.04767
26742,796.7759
26743,812.3933
26744,786.5219
26745,622.91486
26746,541.046
26747,552.098
26748,415.3878
26749,133.47113
26750,22.648235
26751,49.29406
26752,48.98966
26753,43.079067
26754,30.217627
26755,24.143196
26756,33.341698
26757,30.542648
26758,27.289711
26759,55.800205
26760,43.46349
26761,34.08065
26762,88.58213
26763,254.95532
26764,409.90732
26765,581.79083
26766,731.5008
26767,878.8461
26768,829.975
26769,640.5083
26770,539.20483
26771,510.3441
26772,228.40779
26773,92.355515
26774,-3.8196416
26775,43.469196
26776,7.9667726
26777,-6.0410976
26778,8.423972
26779,-6.8058295
26780,-27.291664
26781,-12.563666
26782,-44.30508
26783,19.17431
26784,19.452822
26785,28.995548
26786,10.718291
26787,150.26562
26788,515.83466
26789,668.28094
26790,782.6697
26791,845.08575
26792,796.874
26793,624.5265
26794,541.11957
26795,534.7102
26796,329.9017
26797,37.06742
26798,-45.849438
26799,-53.23247
26800,-48.191402
26801,-36.01026
26802,-46.73691
26803,-12.728038
26804,0.8467808
26805,-10.879031
26806,-17.401114
26807,-8.986421
26808,-11.451268
26809,6.276553
26810,51.526764
26811,201.67856
26812,358.89984
26813,482.6844
26814,717.9372
26815,787.26874
26816,716.7667
26817,581.08905
26818,630.73883
26819,447.30103
26820,359.17538
26821,113.402824
26822,13.537479
26823,5.429636
26824,-84.02836
26825,-34.350475
26826,-7.286356
26827,-39.57944
26828,2.148255
26829,5.997857
26830,-41.17003
26831,-44.583508
26832,-32.18005
26833,19.97785
26834,0.13788915
26835,207.8021
26836,385.51233
26837,649.5006
26838,563.79675
26839,710.3398
26840,708.27405
26841,605.94403
26842,478.09985
26843,412.46405
26844,399.123
26845,28.806803
26846,-21.319191
26847,-16.200022
26848,-32.392323
26849,-25.550182
26850,-28.285126
26851,98.85694
26852,29.655148
26853,42.437122
26854,17.12395
26855,5.060262
26856,17.750195
26857,14.287587
26858,53.332577
26859,332.05945
26860,328.52255
26861,429.63412
26862,736.5112
26863,759.0896
26864,767.28345
26865,636.3084
26866,552.1541
26867,509.11237
26868,330.7861
26869,49.200157
26870,23.676796
26871,12.454612
26872,-0.21790515
26873,-36.76146
26874,-36.76146
26875,14.473418
26876,88.803345
26877,16.50343
26878,43.413673
26879,13.882829
26880,13.965886
26881,18.131186
26882,48.874207
26883,262.94492
26884,344.83444
26885,486.49316
26886,665.7422
26887,809.7367
26888,738.9878
26889,597.07837
26890,524.2163
26891,453.6267
26892,299.07965
26893,95.151566
26894,-7.0957375
26895,-20.635427
26896,-24.549076
26897,-21.176308
26898,-84.03286
26899,-22.420242
26900,-19.6359
26901,69.380486
26902,10.660296
26903,72.00666
26904,8.853443
26905,35.59407
