,eltime
1770,395.11853
1771,671.517
1772,703.0405
1773,766.79114
1774,897.0111
1775,768.8128
1776,717.06445
1777,578.2681
1778,395.0974
1779,58.437042
1780,-34.09295
1781,-40.328323
1782,23.508125
1783,5.7933807
1784,8.906701
1785,-19.567484
1786,-4.1365495
1787,1.9228631
1788,6.1093698
1789,6.879222
1790,-73.79422
1791,17.81246
1792,106.54467
1793,258.3283
1794,492.595
1795,724.69293
1796,850.98267
1797,889.2092
1798,925.15234
1799,869.0306
1800,768.4686
1801,618.79987
1802,446.46365
1803,94.01396
1804,30.395344
1805,-13.678165
1806,7.0206156
1807,16.224876
1808,-3.558153
1809,4.384319
1810,-9.262514
1811,1.034227
1812,-5.8740296
1813,2.4494038
1814,-5.4807553
1815,16.320972
1816,89.13656
1817,281.00882
1818,457.68494
1819,619.7891
1820,774.9899
1821,874.8637
1822,895.35004
1823,767.58655
1824,760.68695
1825,580.94165
1826,404.74506
1827,58.1314
1828,18.424015
1829,-7.724284
1830,-4.352493
1831,-11.919474
1832,-5.655665
1833,0.8948172
1834,11.489931
1835,-3.399488
1836,0.9363474
1837,-6.6793203
1838,4.8933907
1839,24.125418
1840,178.10164
1841,441.8812
1842,728.6637
1843,890.3933
1844,1010.32556
1845,953.40137
1846,1038.3906
1847,810.21643
1848,808.5193
1849,707.52014
1850,424.6927
1851,180.25757
1852,18.592754
1853,29.25573
1854,16.71447
1855,0.9575648
1856,-5.0355186
1857,25.137794
1858,18.652094
1859,18.652094
1860,18.57536
1861,20.730337
1862,40.832382
1863,48.03162
1864,153.45094
1865,439.1143
1866,812.45386
1867,908.8654
1868,901.86206
1869,812.995
1870,890.6173
1871,814.5889
1872,695.45874
1873,453.78732
1874,206.64249
1875,140.50285
1876,40.626534
1877,4.4644704
1878,4.5321627
1879,4.5321627
1880,4.5321627
1881,12.699023
1882,7.4828596
1883,5.5823584
1884,6.2421227
1885,-0.8287853
1886,5.209096
1887,29.671396
1888,127.205605
1889,469.3999
1890,604.8974
1891,692.56494
1892,810.3632
1893,839.17444
1894,877.3685
1895,769.026
1896,586.58234
1897,508.1488
1898,348.50705
1899,111.06969
1900,41.77633
1901,-18.189732
1902,-0.8430782
1903,5.5565567
1904,-3.960346
1905,-1.3367462
1906,-4.316003
1907,-2.7717996
1908,-4.878337
1909,-2.4831767
1910,-1.6861433
1911,15.825239
1912,138.25726
1913,352.2483
1914,555.9532
1915,660.2631
1916,857.3322
1917,878.2502
1918,912.09796
1919,636.50366
1920,498.10837
1921,328.52078
1922,293.5963
1923,143.60962
1924,77.48843
1925,1.4386089
1926,5.8434515
1927,2.6598132
1928,-0.18166062
1929,10.0358
1930,3.1219382
1931,6.8998346
1932,-5.132932
1933,9.533453
1934,11.056386
1935,29.304798
1936,121.23102
1937,395.77814
1938,503.61206
1939,685.98584
1940,911.72186
1941,847.16925
1942,651.8634
1943,605.52356
1944,336.54428
1945,233.27974
1946,156.78621
1947,72.57726
1948,17.774496
1949,6.533719
1950,-3.840422
1951,-0.6095064
1952,-9.747018
1953,11.172051
1954,11.172051
1955,-3.122466
1956,3.7728338
1957,5.9095516
1958,5.813688
1959,21.028849
1960,111.56472
1961,301.70667
1962,537.32465
1963,593.8417
1964,780.9174
1965,984.04156
1966,709.9967
1967,498.91998
1968,731.1255
1969,660.23206
1970,406.88153
1971,86.75945
1972,45.459778
1973,10.320052
1974,2.5380912
1975,20.178867
1976,2.7963927
1977,15.80102
1978,8.487894
1979,-0.019982122
1980,43.393345
1981,40.92943
1982,45.903694
1983,53.086323
1984,200.37154
1985,362.0736
1986,475.28357
1987,916.1878
1988,961.4671
1989,950.82367
1990,924.3797
1991,685.41144
1992,479.46317
1993,337.10245
1994,227.77751
1995,207.3094
1996,58.686737
1997,12.873505
1998,9.766539
1999,1.4766679
2000,2.9934423
2001,24.663202
2002,16.72122
2003,-7.1597733
2004,10.34197
2005,6.161071
2006,0.31550568
2007,11.385335
2008,157.0521
2009,282.49478
2010,573.1927
2011,955.9456
2012,908.9217
2013,852.25854
2014,957.98975
2015,888.2858
2016,793.152
2017,678.5198
2018,344.71942
2019,165.1974
2020,69.68313
2021,16.49384
2022,11.819628
2023,-2.4289181
2024,-1.5273247
2025,23.978079
2026,17.50547
2027,126.898994
2028,15.06687
2029,37.68029
2030,28.538149
2031,2.0138874
2032,143.82346
2033,167.50597
2034,257.00757
2035,365.51025
2036,387.07983
2037,411.64157
2038,489.191
2039,337.82013
2040,276.02267
2041,280.5435
2042,128.22635
2043,35.46535
2044,-11.311659
2045,-16.247862
2046,-17.84478
2047,0.13508606
2048,-16.09714
2049,77.63325
2050,33.15631
2051,28.79065
2052,31.765625
2053,37.839268
2054,36.737244
2055,58.5156
2056,147.77042
2057,236.87994
2058,368.23248
2059,338.88272
2060,428.98734
2061,525.39703
2062,530.86005
2063,425.16943
2064,762.8587
2065,648.9186
2066,359.84244
2067,64.6065
2068,19.057602
2069,-19.185099
2070,5.8118014
2071,-20.317865
2072,18.01977
2073,54.695045
2074,39.84849
2075,27.763012
2076,20.830368
2077,17.882452
2078,26.107916
2079,39.481564
2080,104.2232
2081,264.9128
2082,696.90424
2083,449.39932
2084,362.57343
2085,439.66827
2086,911.41345
2087,900.848
2088,578.33936
2089,247.47484
2090,205.33757
2091,78.64924
2092,5.2471256
2093,34.62819
2094,17.709854
2095,15.601628
2096,13.381572
2097,16.322819
2098,19.41438
2099,16.020617
2100,33.36121
2101,35.997402
2102,50.0691
2103,66.835625
2104,139.59073
2105,393.66553
2106,657.57227
2107,861.9933
2108,766.45197
2109,919.343
2110,898.4891
2111,869.1995
2112,864.76764
2113,696.765
2114,488.4828
2115,174.03601
2116,80.166115
2117,16.760983
2118,40.219975
2119,6.45644
2120,-1.2939904
2121,-7.1763306
2122,-7.258909
2123,-19.257555
2124,13.514876
2125,43.525455
2126,15.08246
2127,61.52156
2128,65.37038
2129,277.53143
2130,420.07214
2131,323.75903
2132,383.37396
2133,397.93906
2134,383.61838
2135,318.08603
2136,391.85324
2137,383.05978
2138,197.19849
2139,127.93759
2140,11.281928
2141,27.435535
2142,14.619228
2143,5.113025
2144,-7.2222123
2145,-9.547653
2146,3.089673
2147,-2.0008476
2148,1.5407645
2149,-6.3940444
2150,9.725047
2151,65.49088
2152,134.78787
2153,308.882
2154,498.5139
2155,748.594
2156,745.6573
2157,531.77264
2158,570.5819
2159,647.5676
2160,555.6838
2161,394.03473
2162,181.9233
2163,60.001266
2164,4.6569877
2165,-4.055102
2166,-1.0711604
2167,-3.987409
2168,-3.072429
2169,0.2040185
2170,0.3963768
2171,1.6719651
2172,1.8939953
2173,4.1700034
2174,-0.11680212
2175,31.973013
2176,92.430016
2177,254.47133
2178,683.4825
2179,922.9522
2180,805.2578
2181,905.5491
2182,865.1873
2183,637.65894
2184,404.58023
2185,265.0733
2186,140.38754
2187,212.59895
2188,14.966227
2189,-12.069599
2190,-4.6478205
2191,-7.832624
2192,0.99010706
2193,-5.1331267
2194,-0.88692015
2195,4.0415463
2196,-3.5987942
2197,-2.685373
2198,-0.2822899
2199,26.156334
2200,149.74146
2201,248.19208
2202,596.16876
2203,530.6654
2204,787.99475
2205,979.03906
2206,970.7628
2207,729.3622
2208,796.3793
2209,571.89624
2210,482.20932
2211,195.62933
2212,14.114891
2213,-3.940481
2214,-6.615951
2215,-18.40367
2216,-9.508833
2217,-0.54653424
2218,-2.297212
2219,-2.7754571
2220,14.756733
2221,-18.474571
2222,13.817076
2223,98.70933
2224,161.31503
2225,232.76154
2226,299.49152
2227,408.97397
2228,771.985
2229,817.9726
2230,967.4329
2231,772.30505
2232,634.2807
2233,679.96814
2234,429.43546
2235,168.52809
2236,37.211227
2237,1.6471334
2238,-0.6164629
2239,-5.895452
2240,-4.9215784
2241,-4.612257
2242,-1.884546
2243,0.1965301
2244,1.8683211
2245,1.3121555
2246,7.360288
2247,27.880472
2248,128.4073
2249,263.1475
2250,372.08414
2251,729.8824
2252,827.18384
2253,1007.79486
2254,782.77637
2255,755.068
2256,711.4582
2257,506.0758
2258,276.20062
2259,152.3083
2260,105.18322
2261,-11.993277
2262,-5.6228437
2263,-2.7056327
2264,-1.0727814
2265,-0.77761847
2266,-1.9018793
2267,1.2700213
2268,0.78740376
2269,-4.6209416
2270,2.004653
2271,26.894081
2272,80.37249
2273,254.73657
2274,616.52606
2275,891.8082
2276,887.15497
2277,914.1873
2278,863.58185
2279,648.4992
2280,765.42755
2281,606.8947
2282,425.11166
2283,159.83635
2284,18.272865
2285,0.134906
2286,-9.798196
2287,-7.0164113
2288,-23.334335
2289,-22.253244
2290,-23.276146
2291,-11.127481
2292,-8.807652
2293,-5.0712137
2294,-4.546824
2295,26.497559
2296,119.53281
2297,268.2278
2298,668.9076
2299,822.45953
2300,1002.30707
2301,1015.5034
2302,976.164
2303,749.1385
2304,801.43665
2305,554.4622
2306,378.3572
2307,176.84001
2308,171.43086
2309,8.359582
2310,-0.76782185
2311,0.5516552
2312,-3.1410854
2313,-0.13526094
2314,9.608967
2315,1.0370461
2316,-3.435304
2317,0.23640516
2318,16.513346
2319,13.617842
2320,120.53835
2321,198.342
2322,668.9379
2323,861.0464
2324,921.9431
2325,979.8691
2326,925.19104
2327,758.6236
2328,696.22406
2329,636.67975
2330,514.16254
2331,204.25237
2332,23.263266
2333,-3.1963105
2334,-3.8917687
2335,-9.350488
2336,7.3069534
2337,85.924965
2338,74.93253
2339,36.979538
2340,42.67773
2341,46.2124
2342,44.319084
2343,29.109747
2344,128.44191
2345,389.69562
2346,529.2685
2347,712.3693
2348,774.4371
2349,898.0579
2350,1013.88306
2351,919.22925
2352,778.9329
2353,508.07144
2354,336.14514
2355,156.84267
2356,105.52848
2357,40.835823
2358,39.61767
2359,17.360222
2360,49.710686
2361,8.453358
2362,-2.0574691
2363,9.005778
2364,37.072098
2365,11.15788
2366,44.22604
2367,56.819866
2368,117.10982
2369,280.03476
2370,348.71326
2371,490.91016
2372,1003.6193
2373,1048.3453
2374,794.8614
2375,808.13934
2376,783.1407
2377,472.9345
2378,280.61954
2379,215.96219
2380,44.114788
2381,21.888174
2382,23.245455
2383,28.451708
2384,35.301735
2385,51.561512
2386,54.89013
2387,53.879025
2388,24.935503
2389,4.8175416
2390,50.33417
2391,87.26076
2392,199.82404
2393,415.1457
2394,330.32816
2395,665.27344
2396,1057.7379
2397,834.7937
2398,822.6608
2399,908.7941
2400,520.2832
2401,490.62326
2402,304.19373
2403,251.05156
2404,40.903156
2405,26.058805
2406,40.21819
2407,-4.3601446
2408,-1.1507113
2409,-6.7749405
2410,-10.083384
2411,23.8719
2412,22.785837
2413,14.481638
2414,-0.57912874
2415,59.312737
2416,186.61343
2417,427.05753
2418,334.74176
2419,598.7185
2420,939.91895
2421,793.08014
2422,907.4596
2423,679.4703
2424,588.19495
2425,556.25183
2426,302.26172
2427,189.49474
2428,-1.4403963
2429,-11.897859
2430,-14.501453
2431,-7.0951495
2432,-8.527166
2433,-8.7527
2434,-6.064179
2435,-4.0237756
2436,-3.8256092
2437,-3.6138463
2438,-1.560707
2439,19.910612
2440,128.14124
2441,262.62665
2442,606.69104
2443,892.73126
2444,977.8015
2445,914.70935
2446,887.61835
2447,812.15985
2448,672.8247
2449,568.06104
2450,434.02835
2451,131.57988
2452,37.80431
2453,-1.9288235
2454,-8.3414
2455,-4.0060415
2456,-3.1919658
2457,-4.628173
2458,-5.9763684
2459,11.989916
2460,-0.8370554
2461,-2.483631
2462,3.857122
2463,34.71134
2464,140.97131
2465,293.0299
2466,656.5876
2467,881.9809
2468,894.98627
2469,922.9587
2470,973.92096
2471,882.13983
2472,824.5322
2473,576.25903
2474,615.4813
2475,190.16382
2476,115.48415
2477,21.71913
2478,2.6336138
2479,70.51872
2480,145.77042
2481,10.917877
2482,32.38301
2483,-5.948322
2484,-13.52169
2485,2.294785
2486,48.419464
2487,17.25268
2488,117.54914
2489,409.66855
2490,571.08295
2491,949.20386
2492,1107.7477
2493,944.8933
2494,946.3416
2495,807.11694
2496,728.4954
2497,640.9532
2498,505.76532
2499,18.56708
2500,26.352877
2501,-8.333374
2502,-17.205166
2503,-0.44286203
2504,-9.69759
2505,3.5579662
2506,118.40013
2507,30.63846
2508,12.284359
2509,32.20577
2510,32.041885
2511,20.864176
2512,54.08101
2513,291.3115
2514,549.9564
2515,771.5842
2516,946.9725
2517,1049.9266
2518,919.9384
2519,831.44055
2520,758.9433
2521,669.7815
2522,566.38794
2523,145.39069
2524,95.73238
2525,35.824276
2526,95.07061
2527,10.389569
2528,24.051504
2529,124.53477
2530,33.89707
2531,54.528526
2532,-2.5327017
2533,11.272974
2534,48.657875
2535,77.29986
2536,139.18358
2537,321.94672
2538,645.93933
2539,880.7412
2540,836.037
2541,982.426
2542,961.5486
2543,837.7103
2544,720.5045
2545,632.40845
2546,473.87003
2547,163.94653
2548,118.23633
2549,1.2915394
2550,91.97473
2551,140.80792
2552,76.003365
2553,27.345005
2554,10.14341
2555,101.26412
2556,43.33042
2557,39.89089
2558,80.712
2559,93.08518
2560,44.220432
2561,403.50046
2562,717.52747
2563,714.1268
2564,1023.7108
2565,941.3789
2566,969.27423
2567,809.5037
2568,789.9697
2569,608.0228
2570,509.71262
2571,158.59483
2572,110.8839
2573,38.809483
2574,4.6002855
2575,89.51618
2576,51.419483
2577,24.180182
2578,8.292769
2579,9.308559
2580,55.33886
2581,48.408077
2582,18.130999
2583,71.39387
2584,144.7017
2585,456.8934
2586,663.3486
2587,767.46063
2588,954.38367
2589,1094.9204
2590,853.6582
2591,872.5102
2592,859.30365
2593,640.26825
2594,561.7977
2595,248.20117
2596,126.23835
2597,33.062862
2598,19.899511
2599,-1.7611294
2600,-5.030349
2601,7.26668
2602,2.2207053
2603,32.36824
2604,15.366999
2605,14.422365
2606,20.123613
2607,22.875149
2608,138.08633
2609,411.02155
2610,747.22626
2611,954.13684
2612,970.8686
2613,976.32513
2614,991.7731
2615,908.5278
2616,833.89233
2617,635.61786
2618,408.90787
2619,158.04266
2620,66.10326
2621,39.799446
2622,61.859066
2623,29.306059
2624,39.583267
2625,-12.177697
2626,-3.36715
2627,-3.5538554
2628,2.5940964
2629,-5.439344
2630,4.958963
2631,40.775173
2632,149.80344
2633,350.02945
2634,676.6288
2635,746.9149
2636,867.52295
2637,930.9538
2638,886.2284
2639,809.5004
2640,791.895
2641,590.86536
2642,426.79034
2643,211.79935
2644,40.585083
2645,23.728432
2646,5.142608
2647,-7.1282005
2648,-7.1282005
2649,-0.28270945
2650,-1.1517259
2651,-1.1517259
2652,2.219562
2653,1.429592
2654,3.884902
2655,20.701042
2656,121.277855
2657,282.1416
2658,674.88196
2659,705.687
2660,929.0966
2661,922.4629
2662,881.3798
2663,815.5558
2664,778.2823
2665,495.17264
2666,443.8955
2667,125.13267
2668,41.860035
2669,-5.030669
2670,5.420965
2671,-1.7916856
2672,9.404911
2673,15.239909
2674,-0.14191788
2675,-0.14191788
2676,-20.84737
2677,0.3252864
2678,-11.031166
2679,33.16536
2680,107.575264
2681,292.34628
2682,675.78674
2683,905.2868
2684,766.94855
2685,925.4566
2686,893.22833
2687,816.8323
2688,674.31635
2689,572.45557
2690,412.95892
2691,159.33696
2692,127.71265
2693,67.65977
2694,30.30371
2695,40.459717
2696,30.30371
2697,-17.799145
2698,-13.545477
2699,6.7581916
2700,-14.680727
2701,-12.026894
2702,-2.269425
2703,23.422274
2704,143.59528
2705,320.57785
2706,633.2561
2707,754.03204
2708,918.1123
2709,980.2194
2710,925.2642
2711,836.1685
2712,635.42035
2713,554.2442
2714,409.39545
2715,168.43123
2716,51.678635
2717,-13.914975
2718,6.97065
2719,-6.560211
2720,-4.4583416
2721,-1.718379
2722,1.2255844
2723,-1.8588561
2724,8.5451355
2725,-3.789935
2726,2.6031778
2727,33.845184
2728,142.53467
2729,277.70517
2730,670.8984
2731,799.6124
2732,940.5182
2733,774.94226
2734,960.79126
2735,901.16077
2736,816.40314
2737,505.85297
2738,482.87833
2739,112.20096
2740,60.17366
2741,32.37483
2742,10.817505
2743,10.752087
2744,10.9441595
2745,16.937735
2746,2.4110749
2747,6.4413977
2748,35.37039
2749,5.6995225
2750,2.193892
2751,30.831514
2752,101.65802
2753,214.645
2754,324.41055
2755,770.3239
2756,786.75867
2757,788.6405
2758,886.8973
2759,1013.4587
2760,800.01196
2761,711.69446
2762,622.41833
2763,219.19301
2764,49.711452
2765,1.4899783
2766,-4.75399
2767,1.8533475
2768,-12.203798
2769,-1.718379
2770,1.2255844
2771,-2.6478431
2772,-1.5143708
2773,8.421752
2774,-2.0340662
2775,32.799526
2776,142.53467
2777,318.38086
2778,517.8287
2779,761.6846
2780,841.83234
2781,1033.2443
2782,872.3167
2783,829.10406
2784,726.16406
2785,663.2037
2786,348.3039
2787,164.69354
2788,59.00152
2789,22.680819
2790,30.78432
2791,-15.521856
2792,16.64407
2793,-12.18934
2794,6.624304
2795,-2.5694535
2796,-2.3952827
2797,12.278533
2798,50.489506
2799,76.73665
2800,81.32024
2801,447.0787
2802,564.05084
2803,419.90347
2804,599.28375
2805,685.42816
2806,735.2073
2807,472.9031
2808,459.81842
2809,312.23114
2810,259.7669
2811,58.730076
2812,67.532616
2813,76.12919
2814,51.92629
2815,55.416924
2816,44.69373
2817,15.861919
2818,4.0487747
2819,4.333857
2820,0.058802716
2821,3.0123844
2822,25.102558
2823,35.55709
2824,132.93913
2825,369.0941
2826,659.0312
2827,485.91086
2828,391.63718
2829,617.23444
2830,618.20337
2831,444.94208
2832,711.85767
2833,387.95038
2834,217.18077
2835,107.13626
2836,81.51536
2837,38.59483
2838,18.899033
2839,19.920437
2840,17.288572
2841,22.509922
2842,23.166521
2843,0.15151036
2844,-7.4981337
2845,8.594376
2846,5.669955
2847,58.73169
2848,73.9609
2849,408.95602
2850,586.7343
2851,807.26215
2852,925.4733
2853,1055.7484
2854,1049.7404
2855,924.609
2856,824.36743
2857,682.5492
2858,258.1045
2859,195.13565
2860,59.11157
2861,68.63744
2862,18.450066
2863,26.53284
2864,25.762741
2865,12.906538
2866,-0.1765778
2867,10.371981
2868,3.0273743
2869,8.452839
2870,34.594852
2871,40.933357
2872,44.693874
2873,328.34537
2874,805.69885
2875,785.0821
2876,1003.249
2877,854.8901
2878,938.3315
2879,935.216
2880,842.00653
2881,639.05396
2882,606.013
2883,242.31842
2884,124.55819
2885,74.9442
2886,5.0027766
2887,10.598609
2888,4.5065494
2889,1.4624467
2890,2.136468
2891,-18.19934
2892,34.904617
2893,46.29231
2894,36.641705
2895,72.82802
2896,91.02472
2897,225.29137
2898,606.59094
2899,788.8312
2900,938.2015
2901,978.08167
2902,909.4484
2903,703.6924
2904,715.27515
2905,576.7976
2906,416.97986
2907,144.32918
2908,42.151627
2909,-7.078705
2910,1.613524
