,sanantonio
25036,73.33706
25037,144.42888
25038,146.30994
25039,233.44577
25040,298.6622
25041,358.3593
25042,283.8654
25043,381.51468
25044,329.56564
25045,168.4963
25046,72.08744
25047,57.576332
25048,30.619087
25049,10.321988
25050,25.344168
25051,29.718351
25052,49.508038
25053,35.07264
25054,3.6648433
25055,35.95089
25056,18.57091
25057,16.030361
25058,33.630184
25059,21.821463
25060,121.56139
25061,249.08781
25062,217.23903
25063,228.30064
25064,203.21971
25065,205.37312
25066,355.76187
25067,269.92722
25068,408.4984
25069,172.42761
25070,111.68342
25071,34.21544
25072,-6.590438
25073,35.956375
25074,34.52441
25075,29.948029
25076,13.964967
25077,2.3443034
25078,15.1368685
25079,-1.1083719
25080,0.9657859
25081,-13.9510355
25082,8.761881
25083,-6.466024
25084,108.6222
25085,469.96463
25086,490.48212
25087,567.10486
25088,528.10236
25089,572.0253
25090,545.25385
25091,582.1116
25092,451.24
25093,359.6827
25094,142.54044
25095,136.43904
25096,36.23566
25097,-9.114601
25098,2.8246999
25099,24.255419
25100,8.611338
25101,71.384415
25102,75.005905
25103,109.73902
25104,94.36981
25105,93.60737
25106,109.92104
25107,103.125946
25108,176.65776
25109,278.359
25110,571.314
25111,661.8797
25112,779.6423
25113,884.1839
25114,842.59503
25115,742.86664
25116,683.284
25117,482.3096
25118,328.53476
25119,91.34205
25120,72.186195
25121,-6.6285014
25122,5.5530567
25123,-4.045485
25124,-3.4993162
25125,1.549098
25126,-5.7946777
25127,4.2658954
25128,2.3574934
25129,-2.759025
25130,-2.090963
25131,4.343864
25132,98.91614
25133,337.0394
25134,522.6612
25135,747.86224
25136,919.1611
25137,610.5454
25138,749.4567
25139,462.36343
25140,343.2181
25141,497.36423
25142,230.76698
25143,86.212494
25144,-1.3190851
25145,40.91556
25146,-4.3487315
25147,-19.051859
25148,-10.104302
25149,-15.778283
25150,18.664873
25151,7.012811
25152,3.0931027
25153,-4.858993
25154,0.93098253
25155,32.334827
25156,73.08164
25157,227.07826
25158,217.0025
25159,633.52203
25160,670.2971
25161,684.0395
25162,936.7
25163,860.70734
25164,825.47534
25165,631.0415
25166,243.6719
25167,122.91404
25168,46.5153
25169,-39.411564
25170,5.4110417
25171,3.9378629
25172,4.077649
25173,-11.6331625
25174,7.780751
25175,-0.9667734
25176,8.072886
25177,-4.351979
25178,3.4435477
25179,32.530193
25180,118.29853
25181,311.80884
25182,364.03836
25183,457.21832
25184,354.58408
25185,523.9053
25186,282.5706
25187,299.34366
25188,429.5666
25189,422.69574
25190,258.47418
25191,50.781834
25192,3.711264
25193,-15.388852
25194,-5.3706675
25195,-7.7757196
25196,-16.1685
25197,0.6424577
25198,-3.163968
25199,2.829823
25200,-21.478771
25201,2.4169416
25202,-0.9912222
25203,18.594336
25204,69.85598
25205,319.60754
25206,367.7057
25207,564.38135
25208,619.4536
25209,687.9606
25210,565.34247
25211,261.25677
25212,309.02585
25213,196.4544
25214,144.7971
25215,39.481007
25216,0.92956334
25217,-3.6639798
25218,2.3943706
25219,-2.3903031
25220,2.1562257
25221,36.96608
25222,6.8872595
25223,4.3748055
25224,0.039899476
25225,4.388325
25226,2.3477309
25227,33.342777
25228,86.42649
25229,203.277
25230,200.19981
25231,128.63722
25232,134.23734
25233,95.256
25234,126.139854
25235,88.13312
25236,121.11395
25237,124.20422
25238,77.973625
25239,34.181107
25240,-0.934442
25241,-2.043201
25242,-6.1993675
25243,-11.321708
25244,-2.5278788
25245,10.927979
25246,5.2152104
25247,4.5979543
25248,8.567355
25249,7.526245
25250,15.721617
25251,40.686676
25252,73.12346
25253,176.4449
25254,147.00848
25255,80.78391
25256,132.73221
25257,255.12878
25258,215.20198
25259,295.30585
25260,172.43138
25261,221.07504
25262,104.4311
25263,35.671223
25264,-0.8658129
25265,-5.689028
25266,-3.8407028
25267,-5.4546404
25268,-22.295233
25269,-1.604046
25270,-7.5278153
25271,-4.871676
25272,-2.4213345
25273,4.548969
25274,7.099253
25275,36.456696
25276,76.072655
25277,220.53622
25278,237.00568
25279,281.24026
25280,715.6629
25281,893.3756
25282,709.26965
25283,841.203
25284,586.77673
25285,518.80585
25286,367.32242
25287,22.850834
25288,13.263596
25289,-14.122602
25290,-6.5487747
25291,-3.8993442
25292,-4.5714245
25293,-2.617551
25294,7.6478314
25295,3.9277942
25296,1.6074722
25297,8.043668
25298,0.6808378
25299,19.13606
25300,94.63322
25301,110.956604
25302,143.28113
25303,43.694084
25304,65.29678
25305,87.660484
25306,346.70874
25307,410.60904
25308,291.81747
25309,258.72452
25310,135.98907
25311,43.67433
25312,6.7483397
25313,-14.628702
25314,-11.578768
25315,7.5980577
25316,-11.490769
25317,18.654245
25318,6.507661
25319,20.834719
25320,19.200447
25321,9.589568
25322,9.963467
25323,39.796753
25324,156.3242
25325,278.22388
25326,218.26418
25327,344.98434
25328,245.12596
25329,446.75204
25330,248.9173
25331,205.9573
25332,226.62651
25333,237.6716
25334,108.29538
25335,48.834724
25336,27.790136
25337,-4.3637094
25338,-6.569497
25339,11.584419
25340,21.187092
25341,-13.91749
25342,-17.896206
25343,-14.335004
25344,-21.738743
25345,-2.2250905
25346,-12.721411
25347,42.84431
25348,135.94742
25349,343.8285
25350,494.3036
25351,849.02954
25352,848.34766
25353,815.9613
25354,529.6427
25355,504.07227
25356,341.4451
25357,186.73944
25358,75.450874
25359,34.374096
25360,-9.368242
25361,-11.164101
25362,-3.6738856
25363,-5.7900696
25364,-4.145882
25365,0.52670336
25366,-1.1558985
25367,3.1244063
25368,3.2768931
25369,-3.1038682
25370,14.140216
25371,33.939785
25372,83.13277
25373,147.67043
25374,197.6975
25375,352.93146
25376,172.54219
25377,132.08385
25378,145.97678
25379,243.2485
25380,254.46417
25381,253.14478
25382,175.24147
25383,128.16554
25384,50.40678
25385,3.0534081
25386,6.6581335
25387,-2.0366437
25388,-9.842618
25389,10.215138
25390,-3.747931
25391,1.4960629
25392,-6.8670444
25393,3.466576
25394,7.350484
25395,16.98942
25396,25.30896
25397,122.581314
25398,243.60783
25399,155.68022
25400,132.19188
25401,273.1603
25402,374.51382
25403,212.33025
25404,291.50888
25405,215.77612
25406,159.2671
25407,110.949585
25408,7.797072
25409,4.948015
25410,-2.089988
25411,4.267744
25412,-3.7481523
25413,-7.045845
25414,3.5758493
25415,2.978117
25416,6.1240873
25417,-1.171245
25418,-2.2553682
25419,8.435104
25420,31.95358
25421,84.199326
25422,60.345116
25423,147.26645
25424,125.61622
25425,68.095184
25426,-4.4620037
25427,232.44624
25428,48.481842
25429,13.751427
25430,97.66325
25431,115.12493
25432,60.4809
25433,5.447879
25434,-7.7850394
25435,38.41735
25436,63.171787
25437,37.15113
25438,7.0961885
25439,29.80954
25440,7.4224977
25441,44.035866
25442,22.835833
25443,44.887184
25444,39.32322
25445,139.41914
25446,203.2993
25447,183.3047
25448,161.99863
25449,179.57484
25450,160.77321
25451,174.17021
25452,207.5107
25453,-9.759214
25454,144.06123
25455,77.91627
25456,53.703342
25457,13.97797
25458,-12.419427
25459,27.306671
25460,32.400352
25461,27.557766
25462,37.313183
25463,39.20315
25464,-0.61314046
25465,3.311077
25466,39.515644
25467,-0.8695552
25468,74.68965
25469,133.7056
25470,118.04385
25471,188.33206
25472,133.76387
25473,174.79202
25474,191.94788
25475,192.71103
25476,182.22458
25477,178.89334
25478,148.8883
25479,70.09368
25480,50.48985
25481,35.680344
25482,29.143826
25483,37.880688
25484,31.062313
25485,86.116875
25486,49.01866
25487,51.593307
25488,78.36187
25489,69.89314
25490,3.6914551
25491,12.396191
25492,71.43964
25493,135.91609
25494,60.72301
25495,217.61792
25496,374.63336
25497,182.61403
25498,152.41154
25499,171.75429
25500,190.69267
25501,188.71758
25502,211.78479
25503,72.94378
25504,55.669334
25505,14.730106
25506,12.924192
25507,66.02859
25508,66.19179
25509,56.565807
25510,51.65615
25511,106.48295
25512,89.1361
25513,58.09721
25514,54.182278
25515,56.6925
25516,93.173645
25517,171.16483
25518,195.1109
25519,309.7683
25520,303.53702
25521,318.92432
25522,224.28854
25523,194.40335
25524,203.3796
25525,238.40155
25526,162.04109
25527,62.641518
25528,57.49255
25529,32.89675
25530,5.2992268
25531,25.73855
25532,41.133354
25533,21.738102
25534,97.19361
25535,51.40127
25536,99.34517
25537,142.17307
25538,85.26389
25539,89.37076
25540,180.0116
25541,241.73106
25542,175.71083
25543,219.33583
25544,225.43187
25545,245.05586
25546,246.21558
25547,237.39363
25548,270.03568
25549,123.694374
25550,214.80357
25551,127.60319
25552,102.046364
25553,10.526195
25554,-16.936033
25555,-3.4312658
25556,-16.135921
25557,-5.3230333
25558,2.543392
25559,9.945882
25560,5.778654
25561,40.316536
25562,43.67505
25563,16.138254
25564,75.863976
25565,133.05618
25566,278.32922
25567,283.7611
25568,477.69217
25569,834.46747
25570,900.267
25571,403.13593
25572,405.32516
25573,311.46265
25574,189.57922
25575,92.66295
25576,60.05533
25577,50.199078
25578,27.890411
25579,28.746628
25580,69.796524
25581,37.654205
25582,44.91148
25583,47.886948
25584,99.09488
25585,43.30278
25586,59.30107
25587,146.05966
25588,137.78255
25589,190.6765
25590,261.53607
25591,235.1577
25592,358.37372
25593,434.2997
25594,339.1759
25595,341.09894
25596,384.69788
25597,370.13623
25598,299.2672
25599,146.89908
25600,84.39008
25601,102.4681
25602,77.44357
25603,12.231282
25604,152.33374
25605,15.247032
25606,-3.6949549
25607,2.3392162
25608,-6.1030107
25609,-1.53165
25610,4.156148
25611,6.2695913
25612,8.481249
25613,109.074326
25614,159.97548
25615,523.6029
25616,791.3658
25617,932.43066
25618,973.19806
25619,919.1947
25620,818.6188
25621,569.665
25622,752.7852
25623,864.5787
25624,872.8808
25625,857.1724
25626,833.55804
25627,725.57947
25628,612.48254
25629,409.60843
25630,83.20139
25631,9.19804
25632,-5.047298
25633,-11.081488
25634,-20.244003
25635,-16.191456
25636,-0.56525505
25637,0.65813905
25638,-2.838107
25639,-5.046547
25640,-3.5996246
25641,-10.9103365
25642,19.469118
25643,124.516075
25644,276.88226
25645,487.20154
25646,669.3783
25647,806.9667
25648,826.9913
25649,711.3832
25650,903.145
25651,1067.9631
25652,1046.6398
25653,868.42535
25654,727.98914
25655,366.28412
25656,172.81593
25657,96.252365
25658,37.210114
25659,15.231558
25660,48.39504
25661,16.626465
25662,18.047022
25663,22.963305
25664,11.67524
25665,20.83499
25666,10.98673
25667,6.108389
25668,18.334183
25669,12.7588625
25670,118.26744
25671,401.32376
25672,363.6855
25673,171.44902
25674,579.1406
25675,884.50366
25676,989.08685
25677,771.5
25678,789.2606
25679,447.91254
25680,184.74213
25681,54.625843
25682,9.26632
25683,-2.1422806
25684,-4.763984
25685,-2.432369
25686,-6.567897
25687,-4.4814763
25688,-12.341903
25689,-4.1790547
25690,1.3134173
25691,-5.0265346
25692,-1.372524
25693,-11.858819
25694,139.13266
25695,334.27585
25696,618.064
25697,796.1652
25698,780.5607
25699,760.30255
25700,462.5261
25701,456.29654
25702,385.12234
25703,289.3456
25704,118.794266
25705,55.326443
25706,7.6710134
25707,2.2630527
25708,3.8609867
25709,-1.1728209
25710,4.253544
25711,2.9281688
25712,-10.836168
25713,6.7809124
25714,1.6618193
25715,-0.14742851
25716,14.513455
25717,4.045015
25718,102.5497
25719,241.13968
25720,365.7088
25721,381.27197
25722,230.88419
25723,303.05228
25724,237.40573
25725,731.1488
25726,814.6459
25727,575.60876
25728,421.2074
25729,61.44426
25730,-3.3577642
25731,-34.95726
25732,-21.554142
25733,-4.354394
25734,29.010674
25735,15.216178
25736,-20.39934
25737,-28.061752
25738,-0.64899284
25739,-4.946199
25740,-3.2181754
25741,53.567883
25742,131.267
25743,325.05014
25744,538.0002
25745,544.99493
25746,830.94604
25747,965.6004
25748,983.12463
25749,814.64545
25750,701.8438
25751,356.80722
25752,169.17465
25753,91.48454
25754,39.442684
25755,2.4754016
25756,1.0237244
25757,2.3217795
25758,-3.2068596
25759,-21.825808
25760,-5.862579
25761,-5.2551484
25762,1.2673041
25763,0.9012445
25764,28.829842
25765,20.113554
25766,62.02711
25767,182.83273
25768,203.39516
25769,111.61683
25770,220.31615
25771,473.18192
25772,389.41534
25773,320.9297
25774,208.58264
25775,169.99617
25776,105.46438
25777,49.537926
25778,58.476654
25779,45.390835
25780,38.547882
25781,39.332096
25782,33.550022
25783,30.507545
25784,26.396328
25785,28.792389
25786,40.365654
25787,27.844208
25788,37.852184
25789,76.66997
25790,181.54985
25791,166.56381
25792,258.42938
25793,283.662
25794,234.60709
25795,235.07735
25796,305.82715
25797,276.51147
25798,249.7185
25799,195.11479
25800,106.85446
25801,78.23077
25802,54.43554
25803,31.121962
25804,46.5767
25805,99.505424
25806,-6.7074733
25807,27.998402
25808,31.603796
25809,41.944805
25810,37.03898
25811,45.96074
25812,53.796898
25813,85.263664
25814,192.08342
25815,150.69829
25816,298.54102
25817,206.11867
25818,251.40315
25819,195.56708
25820,283.07452
25821,285.63657
25822,288.54584
25823,199.29485
25824,95.576744
25825,95.46765
25826,38.52641
25827,18.682644
25828,60.456997
25829,47.186646
25830,24.951174
25831,12.33316
25832,1.8580803
25833,-3.276614
25834,28.423069
25835,13.6470585
25836,32.930603
25837,62.119144
25838,138.24838
25839,29.658854
25840,121.35605
25841,166.4171
25842,160.48672
25843,233.41803
25844,225.18716
25845,241.40132
25846,252.26578
25847,138.51646
25848,60.482635
25849,86.80618
25850,-8.8905115
25851,-10.336462
25852,33.096073
25853,49.816284
25854,36.05041
25855,24.000416
25856,4.12306
25857,21.032856
25858,19.064188
25859,20.343523
25860,4.8648887
25861,31.822214
25862,125.88929
25863,130.09229
25864,230.21483
25865,123.35613
25866,77.2897
25867,64.61251
25868,51.31915
25869,26.10037
25870,72.34966
25871,81.29837
25872,66.53149
25873,33.362335
25874,-5.3578053
25875,-8.451565
25876,-2.8480618
25877,0.5527462
25878,-6.4840393
25879,-2.336078
25880,1.307794
25881,-5.5843186
25882,-3.678982
25883,1.0243429
25884,-6.2005763
25885,20.770094
25886,126.395546
25887,151.0483
25888,197.81583
25889,256.09183
25890,323.2424
25891,318.62955
25892,209.72281
25893,153.0725
25894,195.74762
25895,84.08252
25896,73.061165
25897,28.34589
25898,9.528917
25899,-1.7970102
25900,-1.5645064
25901,-0.47199455
25902,2.2522473
25903,6.744033
25904,5.372633
25905,6.522416
25906,8.555385
25907,10.697471
25908,12.018159
25909,19.394453
25910,127.41202
25911,299.12558
25912,378.74185
25913,262.568
25914,397.84933
25915,338.71936
25916,244.45921
25917,575.06165
25918,563.15857
25919,276.51102
25920,105.20267
25921,56.29345
25922,12.437052
25923,1.6344485
25924,-1.749869
25925,21.650545
25926,-10.828055
25927,-6.3164506
25928,-1.2428576
25929,-6.4683666
25930,-10.324536
25931,4.667285
25932,2.459495
25933,26.731535
25934,112.21494
25935,207.96286
25936,554.77466
25937,727.21875
25938,732.7815
25939,780.0959
25940,619.1693
25941,301.96265
25942,167.52145
25943,598.8783
25944,396.63348
25945,47.024967
25946,22.723694
25947,-11.724084
25948,14.674428
25949,75.06707
25950,12.7123995
25951,9.28112
25952,-38.437225
25953,23.196547
25954,24.643436
25955,-30.985573
25956,12.893221
25957,-31.444958
25958,68.995415
25959,93.29888
25960,290.58344
25961,394.79486
25962,890.73914
25963,1004.39966
25964,1100.2031
25965,959.3162
25966,765.2016
25967,655.56354
25968,327.4204
25969,34.81617
25970,-35.810684
25971,-54.09008
25972,-54.816475
25973,-39.252533
25974,-78.64006
25975,66.39848
25976,48.75783
25977,13.162248
25978,27.000292
25979,24.70329
25980,40.313457
25981,58.22314
25982,130.89697
25983,269.9003
25984,578.83386
25985,795.77997
25986,907.619
25987,944.18744
25988,936.27356
25989,736.8482
25990,758.4823
25991,602.55804
25992,457.56256
25993,87.58588
25994,44.902843
25995,64.55895
25996,64.021904
25997,32.826103
25998,0.78432333
25999,20.535376
26000,-13.303579
26001,-27.535511
26002,-45.58233
26003,-14.381557
26004,-10.544411
26005,-17.181824
26006,97.83013
26007,343.70737
26008,445.9229
26009,623.9366
26010,479.72034
26011,862.18304
26012,899.97797
26013,714.3966
26014,536.4167
26015,401.47934
26016,252.35054
26017,110.75496
26018,43.98761
26019,-11.75447
26020,-9.325205
26021,-31.906466
26022,-17.12261
26023,-15.829401
26024,0.038275663
26025,1.7410374
26026,2.2397444
26027,-5.9750104
26028,1.4553412
26029,31.929182
26030,170.76787
26031,251.35913
26032,353.80948
26033,471.25742
26034,513.40356
26035,535.2677
26036,426.1966
26037,364.805
26038,294.38095
26039,240.84586
26040,109.853836
26041,57.778
26042,43.194492
26043,28.037733
26044,63.201878
26045,27.1509
26046,82.88742
26047,44.78329
26048,49.661175
26049,109.59706
26050,45.449642
26051,45.449642
26052,107.1469
26053,66.7173
26054,222.7814
26055,171.70421
26056,251.95416
26057,329.70428
26058,278.77066
26059,274.29974
26060,476.78793
26061,494.58588
26062,332.1249
26063,218.71603
26064,103.83037
26065,108.60698
26066,46.836998
26067,43.56208
26068,89.95646
26069,24.938004
26070,129.7259
26071,23.941616
26072,53.03831
26073,117.1061
26074,43.96067
26075,45.760826
26076,136.50496
26077,74.487076
26078,173.74753
26079,180.51901
26080,314.2787
26081,375.41788
26082,546.99146
26083,650.4526
26084,478.02573
26085,445.61258
26086,316.99854
26087,214.59543
26088,107.486
26089,139.71567
26090,79.451256
26091,38.246197
26092,46.98596
26093,100.932304
26094,30.83746
26095,114.226814
26096,48.77599
26097,49.341423
26098,102.44028
26099,80.66536
26100,45.110424
26101,119.95995
26102,217.63525
26103,306.31607
26104,329.20114
26105,407.58746
26106,535.7995
26107,464.21732
26108,449.4132
26109,350.893
26110,325.14047
26111,306.62497
26112,80.637794
26113,40.433136
26114,48.241867
26115,34.364033
26116,-11.850884
26117,42.03337
26118,11.020033
26119,25.227137
26120,4.1257
26121,31.343634
26122,32.30621
26123,42.72772
26124,44.124565
26125,75.508644
26126,179.31337
26127,90.38566
26128,258.2419
26129,307.87027
26130,464.53415
26131,525.9393
26132,480.69693
26133,433.81406
26134,282.36053
26135,213.08571
26136,169.36864
26137,76.142204
26138,30.020458
26139,23.154465
26140,37.37711
26141,31.361511
26142,79.64661
26143,41.445858
26144,42.753452
26145,34.74005
26146,43.00777
26147,81.603264
26148,42.690113
26149,159.90135
26150,174.19293
26151,101.80887
26152,344.56863
26153,382.0214
26154,394.6594
26155,362.28268
26156,455.45206
26157,287.11502
26158,401.51395
26159,259.6937
26160,135.1088
26161,82.50836
26162,47.44206
26163,55.925114
26164,32.314713
26165,89.6366
26166,25.96293
26167,86.45403
26168,75.902954
26169,34.000767
26170,65.657875
26171,32.545418
26172,82.00974
26173,98.717255
26174,165.70235
26175,105.79275
26176,320.86844
26177,233.1898
26178,240.16006
26179,311.56708
26180,351.09183
26181,322.05786
26182,266.2742
26183,226.1042
26184,82.5688
26185,135.96227
26186,105.939606
26187,127.75736
26188,24.068495
26189,54.386517
26190,23.373243
26191,38.593147
26192,105.32461
26193,49.246418
26194,46.13413
26195,96.5941
26196,123.38386
26197,82.845276
26198,215.9543
26199,208.36801
26200,370.08145
26201,397.05386
26202,465.5926
26203,432.60812
26204,484.6683
26205,401.86612
26206,356.80606
26207,317.04938
26208,159.3207
26209,124.12086
26210,30.663292
26211,115.981606
26212,55.361256
26213,24.64768
26214,78.4643
26215,55.71091
26216,83.84937
26217,25.964457
26218,16.008045
26219,80.38871
26220,63.28567
26221,63.690266
26222,147.62363
26223,100.55865
26224,350.5795
26225,377.07556
26226,515.2917
26227,349.902
26228,322.1647
26229,384.73862
26230,340.34995
26231,194.15305
26232,89.98777
26233,58.72538
26234,-5.771752
26235,-18.58016
26236,-24.021471
26237,45.353905
26238,35.46381
26239,81.95928
26240,62.742348
26241,75.90847
26242,102.58848
26243,49.98872
26244,92.124084
26245,138.33357
26246,222.76901
26247,168.25563
26248,432.3174
26249,414.8833
26250,476.45355
26251,593.5281
26252,543.3737
26253,466.42307
26254,414.8649
26255,305.88846
26256,143.29128
26257,82.92032
26258,97.69212
26259,42.42134
26260,88.7624
26261,41.82759
26262,34.930344
26263,75.445145
26264,99.030655
26265,49.711468
26266,37.91751
26267,99.11098
26268,103.24406
26269,84.4452
26270,167.65756
26271,257.50055
26272,368.1285
26273,279.97226
26274,400.92648
26275,316.74246
26276,406.47684
26277,344.44504
26278,383.1323
26279,272.25745
26280,193.96046
26281,123.36334
26282,41.688282
26283,87.50511
26284,92.37626
26285,61.837967
26286,26.498674
26287,65.96828
26288,36.048805
26289,90.53642
26290,113.320076
26291,30.55067
26292,57.669933
26293,144.8824
26294,234.79945
26295,164.28647
26296,332.11914
26297,269.97476
26298,372.7078
26299,371.76144
26300,379.7254
26301,337.7896
26302,333.32242
26303,252.45241
26304,153.55461
26305,158.02101
26306,109.962265
26307,67.05504
26308,110.636024
26309,111.52482
26310,105.37014
26311,43.029064
26312,39.767345
26313,101.24754
26314,99.50627
26315,50.835995
26316,114.25683
26317,99.892
26318,198.3295
26319,163.08047
26320,311.81552
26321,227.01675
26322,310.0187
26323,322.11755
26324,341.98145
26325,397.2309
26326,274.6595
26327,218.0855
26328,163.73293
26329,102.39297
26330,108.4096
26331,107.095764
26332,55.955177
26333,95.70879
26334,43.58807
26335,23.296968
26336,22.756153
26337,31.006348
26338,30.821535
26339,26.306225
26340,32.126446
26341,65.07371
26342,104.09303
26343,82.13276
26344,206.06538
26345,149.31544
26346,325.4136
26347,164.71574
26348,272.881
26349,423.1894
26350,388.75925
26351,192.88785
26352,140.27643
26353,66.2877
26354,21.88246
26355,22.952549
26356,22.16191
26357,77.96149
26358,21.337961
26359,21.308714
26360,116.94713
26361,31.815922
26362,105.91904
26363,22.22818
26364,27.445755
26365,60.491528
26366,101.77145
26367,213.82462
26368,274.57437
26369,186.91104
26370,221.25125
26371,258.92834
26372,309.10428
26373,359.28284
26374,314.6911
26375,215.39108
26376,139.49771
26377,74.77973
26378,86.853386
26379,81.33874
26380,82.688705
26381,25.899399
26382,39.893703
26383,137.45447
26384,67.29355
26385,73.68211
26386,114.26012
26387,60.437733
26388,112.4467
26389,48.63675
26390,136.72359
26391,119.34911
26392,206.0899
26393,215.51085
26394,278.049
26395,266.64142
26396,297.09042
26397,268.26627
26398,192.81178
26399,144.10269
26400,143.57892
26401,83.083855
26402,88.148926
26403,86.0189
26404,85.80553
26405,27.879313
26406,83.74687
26407,35.11652
26408,26.012466
26409,64.02267
26410,117.53217
26411,83.007286
26412,82.10698
26413,120.64761
26414,126.81554
26415,110.31285
26416,245.24992
26417,298.4377
26418,308.57217
26419,322.88126
26420,323.87567
26421,407.74026
26422,257.1694
26423,206.34843
26424,160.14522
26425,148.96451
26426,108.49827
26427,55.061657
26428,39.75346
26429,26.618238
26430,29.94583
26431,32.48758
26432,84.949356
26433,33.62282
26434,88.84705
26435,119.35706
26436,198.78532
26437,124.47194
26438,225.5012
26439,176.0336
26440,242.27547
26441,342.8076
26442,374.68246
26443,412.3684
26444,288.17404
26445,160.10965
26446,94.28016
26447,6.521447
26448,41.132313
26449,5.182857
26450,7.5188966
26451,18.226223
26452,8.607852
26453,-1.0092125
26454,5.4904876
26455,-8.827129
26456,-7.2842927
26457,-4.849626
26458,2.4900103
26459,6.2789664
26460,65.2116
26461,255.63373
26462,498.22644
26463,725.8128
26464,876.90674
26465,883.45917
26466,903.28577
26467,843.22833
26468,811.37164
26469,587.5108
26470,472.52426
26471,119.25606
26472,22.979256
26473,27.469717
26474,21.760902
26475,32.305977
26476,9.978234
26477,9.677156
26478,10.150701
26479,11.427147
26480,15.178738
26481,18.766392
26482,11.016182
26483,33.04329
26484,65.733116
26485,202.20097
26486,484.31973
26487,681.22504
26488,838.21747
26489,884.6314
26490,855.329
26491,732.8667
26492,752.51794
26493,582.2793
26494,405.66953
26495,107.506676
26496,50.384796
26497,36.487507
26498,55.775414
26499,30.440197
26500,23.642994
26501,9.699394
26502,13.953557
26503,15.66709
26504,3.4285445
26505,10.067211
26506,13.670789
26507,24.99105
26508,67.57231
26509,192.6647
26510,473.64273
26511,550.7405
26512,820.5695
26513,881.8548
26514,869.77563
26515,820.47406
26516,770.81165
26517,628.43646
26518,438.62732
26519,125.41945
26520,44.022007
26521,33.661774
26522,29.438606
26523,30.694147
26524,16.905848
26525,1.5638503
26526,-0.19279349
26527,-2.413863
26528,4.2275863
26529,1.3147435
26530,-1.3978361
26531,23.568558
26532,45.524216
26533,226.89787
26534,473.78192
26535,692.43427
26536,834.07605
26537,892.0212
26538,911.8217
26539,877.4878
26540,836.4519
26541,647.6733
26542,446.0382
26543,103.06685
26544,32.75396
26545,15.33677
26546,22.033344
26547,6.4370503
26548,16.386122
26549,-2.7744076
26550,-5.502457
26551,10.851454
26552,0.47294888
26553,12.04928
26554,20.338734
26555,19.551968
26556,71.047066
26557,224.6953
26558,502.22244
26559,744.71906
26560,902.29755
26561,686.7374
26562,873.6966
26563,443.72546
26564,305.20718
26565,203.95006
26566,113.1886
26567,149.90755
26568,49.9918
26569,99.195114
26570,95.701195
26571,102.23962
26572,105.789604
26573,57.406597
26574,80.54477
26575,116.14865
26576,29.30988
26577,88.13433
26578,18.642735
26579,24.21164
26580,72.106705
26581,319.81332
26582,499.69534
26583,397.54608
26584,482.84146
26585,438.461
26586,378.20435
26587,639.34033
26588,543.2142
26589,590.2105
26590,417.14917
26591,62.570763
26592,40.438892
26593,43.606453
26594,14.897767
26595,14.9592085
26596,-3.7469783
26597,38.68558
26598,4.638263
26599,-3.8803697
26600,2.2383294
26601,4.614157
26602,8.999674
26603,9.928451
26604,46.366253
26605,219.3485
26606,535.4233
26607,590.77094
26608,879.77856
26609,913.8652
26610,848.9186
26611,872.2351
26612,776.3997
26613,574.6811
26614,457.64758
26615,113.88164
26616,28.590353
26617,14.186928
26618,-11.007694
26619,-2.9735696
26620,11.964111
26621,-0.43291715
26622,2.1553266
26623,-2.3124235
26624,-5.7362466
26625,-2.5047007
26626,-3.052647
26627,13.178364
26628,44.131607
26629,220.40553
26630,540.9193
26631,647.2838
26632,828.817
26633,924.49774
26634,837.40405
26635,751.47455
26636,772.4329
26637,576.59827
26638,402.38165
26639,76.866035
26640,35.140194
26641,17.346497
26642,36.087475
26643,31.033978
26644,25.180698
26645,9.107854
26646,-1.6367469
26647,8.609749
26648,-9.304776
26649,-4.961395
26650,-8.779254
26651,26.191694
26652,111.0181
26653,162.06273
26654,285.88556
26655,219.5278
26656,333.17657
26657,532.14825
26658,371.49722
26659,380.66547
26660,148.1649
26661,141.57205
26662,182.15646
26663,160.31186
26664,86.88191
26665,48.855724
26666,39.036503
26667,44.76962
26668,36.757298
26669,9.203846
26670,21.756916
26671,12.693807
26672,60.565716
26673,72.23518
26674,80.60179
26675,71.26651
26676,108.544586
26677,210.99728
26678,306.72058
26679,170.88188
26680,297.82965
26681,328.17313
26682,290.3359
26683,284.74664
26684,250.7866
26685,203.26706
26686,128.35455
26687,82.136795
26688,41.58034
26689,42.56957
26690,70.926384
26691,14.326027
26692,15.342958
26693,-2.745296
26694,-1.1362761
26695,2.6211271
26696,-14.915661
26697,8.517961
26698,-0.3896114
26699,24.250496
26700,53.781178
26701,308.69363
26702,516.71735
26703,701.6625
26704,889.88245
26705,933.5741
26706,861.7313
26707,860.3989
26708,745.9222
26709,652.9077
26710,490.8544
26711,87.51961
26712,28.17894
26713,3.9526818
26714,0.24189617
26715,-0.3629263
26716,-8.637591
26717,-0.8619565
26718,-1.5819759
26719,16.621231
26720,1.7676356
26721,-4.7708764
26722,3.3542595
26723,15.3049
26724,52.30321
26725,230.30354
26726,471.48032
26727,745.6106
26728,821.1436
26729,929.7104
26730,912.188
26731,814.6858
26732,777.0934
26733,604.12714
26734,467.30847
26735,80.220345
26736,24.491674
26737,0.4290601
26738,-10.198445
26739,-0.29842436
