time,hum,wind,maxwind,winddir,rain,radiation,temp,Hour,Month
2020-09-24 10:00:00+00:00,82.5,0.0,17.7,216.66666666666666,0.0,151.5,20.55,10,9
2020-09-24 11:00:00+00:00,85.83333333333333,0.5333333333333333,17.7,221.83333333333334,0.0,290.0,20.683333333333334,11,9
2020-09-24 12:00:00+00:00,83.33333333333333,1.3333333333333333,17.7,202.16666666666666,0.0,344.1666666666667,21.433333333333334,12,9
2020-09-24 13:00:00+00:00,84.0,0.7999999999999999,17.7,188.66666666666666,0.0,361.1666666666667,21.566666666666666,13,9
2020-09-24 14:00:00+00:00,85.66666666666667,4.283333333333333,17.7,332.6666666666667,0.0,387.5,21.25,14,9
2020-09-24 15:00:00+00:00,75.16666666666667,1.6000000000000003,17.7,287.6666666666667,0.0,478.1666666666667,22.583333333333332,15,9
2020-09-24 16:00:00+00:00,76.83333333333333,1.5999999999999999,17.7,200.66666666666666,0.0,293.8333333333333,23.349999999999998,16,9
2020-09-24 17:00:00+00:00,80.83333333333333,0.8000000000000002,17.7,151.0,0.0,220.33333333333334,22.46666666666667,17,9
2020-09-24 18:00:00+00:00,85.66666666666667,0.0,17.7,83.5,0.0,77.66666666666667,21.183333333333334,18,9
2020-09-24 19:00:00+00:00,76.66666666666667,0.5333333333333333,17.7,243.16666666666666,0.0,2.0,20.716666666666665,19,9
2020-09-24 20:00:00+00:00,69.5,0.5333333333333333,17.7,273.1666666666667,0.0,0.0,20.46666666666667,20,9
2020-09-24 21:00:00+00:00,85.16666666666667,0.26666666666666666,17.7,84.5,0.0,0.0,19.083333333333332,21,9
2020-09-24 22:00:00+00:00,77.33333333333333,0.8000000000000002,17.7,121.5,0.0,0.0,19.116666666666667,22,9
2020-09-24 23:00:00+00:00,65.33333333333333,0.0,17.7,59.833333333333336,0.0,0.0,20.183333333333334,23,9
2020-09-25 00:00:00+00:00,62.666666666666664,0.26666666666666666,3.2000000000000006,103.16666666666667,0.0,0.0,20.349999999999998,0,9
2020-09-25 01:00:00+00:00,63.5,0.5333333333333333,4.8,177.83333333333334,0.0,0.0,20.166666666666668,1,9
2020-09-25 02:00:00+00:00,59.833333333333336,0.5333333333333333,4.8,71.0,0.0,0.0,20.333333333333332,2,9
2020-09-25 03:00:00+00:00,58.666666666666664,0.26666666666666666,4.8,31.833333333333332,0.0,0.0,20.95,3,9
2020-09-25 04:00:00+00:00,55.5,0.26666666666666666,4.8,40.166666666666664,0.0,0.0,21.599999999999998,4,9
2020-09-25 05:00:00+00:00,53.666666666666664,0.0,4.8,9.666666666666666,0.0,0.0,21.733333333333334,5,9
