,centrovis-cab
22584,1.9014666
22585,-12.026107
22586,-6.0662527
22587,-8.809875
22588,-3.9969802
22589,-4.609678
22590,0.06195423
22591,-6.1748004
22592,39.473137
22593,213.82803
22594,377.0604
22595,592.9787
22596,767.4855
22597,829.80963
22598,796.0833
22599,636.4298
22600,503.78152
22601,463.4996
22602,316.0926
22603,63.756706
22604,2.4803057
22605,3.7029467
22606,3.4109147
22607,5.302186
22608,0.2640453
22609,-8.518718
22610,-2.8116956
22611,-3.9139314
22612,-9.172743
22613,-0.9373194
22614,-3.2202735
22615,3.3934746
22616,31.906471
22617,200.0511
22618,280.4181
22619,476.82355
22620,541.00806
22621,716.05646
22622,720.8537
22623,592.50806
22624,533.8899
22625,447.41354
22626,330.46716
22627,41.209877
22628,-14.750779
22629,-14.35842
22630,-7.3754835
22631,-14.049459
22632,10.513804
22633,-4.7691016
22634,-1.3064297
22635,-3.559052
22636,-1.2965099
22637,-0.5822687
22638,-17.4079
22639,4.7590404
22640,44.690353
22641,201.03435
22642,294.30255
22643,533.91925
22644,665.0565
22645,703.6026
22646,767.06775
22647,531.27966
22648,459.24854
22649,354.48022
22650,213.18239
22651,61.4396
22652,-4.233018
22653,-5.612285
22654,-6.410843
22655,-7.59575
22656,-2.270976
22657,2.0031624
22658,-0.63701296
22659,-1.9888597
22660,-4.340305
22661,0.17391026
22662,-0.8587407
22663,3.2445993
22664,35.643284
22665,210.19345
22666,202.82669
22667,625.289
22668,674.8324
22669,808.6391
22670,764.85583
22671,543.1837
22672,507.88757
22673,491.0995
22674,243.77309
22675,43.702965
22676,7.622445
22677,3.081882
22678,-5.966885
22679,5.0798693
22680,-1.127865
22681,1.6596352
22682,-4.8711896
22683,-1.5598792
22684,0.5682429
22685,-0.11373925
22686,-1.8751504
22687,-5.8226976
22688,42.234116
22689,200.6196
22690,346.11374
22691,539.4553
22692,763.1072
22693,826.4139
22694,861.2587
22695,634.05237
22696,520.0157
22697,416.5918
22698,304.42078
22699,44.60101
22700,-5.6164474
22701,-6.832638
22702,-0.57012004
22703,9.545586
22704,-1.885084
22705,3.0793667
22706,2.5635252
22707,-16.623009
22708,-14.563888
22709,-5.6293344
22710,-0.953014
22711,2.7355123
22712,62.21979
22713,206.03062
22714,354.2509
22715,516.98926
22716,703.77234
22717,771.33514
22718,707.2171
22719,591.4851
22720,569.58954
22721,442.6085
22722,258.23224
22723,29.584404
22724,4.988403
22725,-30.734703
22726,3.5434341
22727,-0.6977233
22728,-2.9356034
22729,-1.4312611
22730,-5.8106894
22731,-13.402148
22732,-1.7680087
22733,-1.5774013
22734,-4.9566402
22735,-7.7036924
22736,42.495903
22737,212.96272
22738,366.7545
22739,551.7684
22740,713.1202
22741,814.1643
22742,776.21747
22743,608.42554
22744,482.22693
22745,392.7364
22746,202.16861
22747,77.070564
22748,-1.3770138
22749,-3.9733753
22750,8.577317
22751,-11.047247
22752,-16.352013
22753,-4.047579
22754,-3.6795645
22755,13.403446
22756,-5.64846
22757,-0.8406004
22758,17.07815
22759,-5.2379513
22760,41.995922
22761,203.84457
22762,391.34064
22763,547.04395
22764,718.02026
22765,686.4985
22766,711.15
22767,660.2373
22768,537.0661
22769,291.62872
22770,244.39255
22771,80.65149
22772,9.732611
22773,5.6128764
22774,7.488726
22775,-5.891065
22776,-3.0582821
22777,2.710766
22778,3.1522212
22779,6.8492274
22780,-0.8428465
22781,-3.1327133
22782,-4.9332266
22783,-1.4132111
22784,35.89171
22785,207.08424
22786,390.60516
22787,519.0433
22788,770.93665
22789,675.83386
22790,701.7204
22791,555.76794
22792,269.36588
22793,235.42592
22794,252.21667
22795,106.12683
22796,7.930233
22797,69.94039
22798,54.830814
22799,19.765316
22800,1.5752544
22801,12.349328
22802,-2.2837672
22803,2.2212253
22804,-7.800914
22805,-0.40659544
22806,45.443737
22807,3.5689359
22808,35.62631
22809,170.3076
22810,476.9658
22811,636.24506
22812,783.5792
22813,664.119
22814,484.15686
22815,673.22943
22816,454.53677
22817,179.72556
22818,82.09338
22819,91.888985
22820,27.909285
22821,17.41948
22822,-2.9475474
22823,31.529541
22824,11.12456
22825,-5.023303
22826,0.4525151
22827,-14.742256
22828,-13.331612
22829,-6.4255257
22830,24.776848
22831,-1.5742007
22832,51.936337
22833,209.40602
22834,394.00037
22835,576.43604
22836,639.9945
22837,708.6783
22838,675.34247
22839,569.5636
22840,457.3947
22841,305.9159
22842,143.14423
22843,82.35235
22844,9.683653
22845,-8.405789
22846,3.1332085
22847,-6.8375287
22848,2.8463438
22849,0.9720735
22850,-2.3804395
22851,8.591919
22852,-13.546548
22853,-5.446999
22854,-12.63093
22855,5.493318
22856,37.942352
22857,231.40147
22858,387.46793
22859,532.6837
22860,606.4585
22861,752.5573
22862,796.46484
22863,575.14233
22864,545.8121
22865,481.22418
22866,340.05286
22867,97.40852
22868,5.301741
22869,-6.0320306
22870,9.646866
22871,13.948601
22872,-0.33364248
22873,5.912824
22874,4.7534103
22875,-12.98501
22876,5.8941264
22877,0.57618296
22878,5.938443
22879,19.049147
22880,29.663445
22881,297.56226
22882,419.6035
22883,630.6592
22884,758.10474
22885,820.79675
22886,842.92035
22887,693.861
22888,548.92017
22889,509.1886
22890,272.91116
22891,75.3679
22892,-1.757509
22893,-1.0737288
22894,8.02503
22895,1.8929509
22896,-0.059349105
22897,-7.6937213
22898,1.7291759
22899,-3.8382201
22900,-9.409572
22901,-4.2833147
22902,-5.9627028
22903,-6.1068573
22904,57.890747
22905,185.78989
22906,407.68842
22907,577.6428
22908,720.4829
22909,832.0708
22910,831.5155
22911,692.25397
22912,522.39557
22913,411.6118
22914,245.92317
22915,41.55344
22916,10.303738
22917,0.5429296
22918,1.8544321
22919,-3.0298908
22920,-3.1113162
22921,-10.628509
22922,0.9882132
22923,-2.4359498
22924,-0.39517766
22925,-2.4758134
22926,-5.5827165
22927,-6.224034
22928,31.439201
22929,201.7306
22930,372.8725
22931,522.4513
22932,683.4394
22933,812.9902
22934,832.79144
22935,551.4403
22936,504.70367
22937,393.65942
22938,263.11346
22939,54.340195
22940,0.75487274
22941,-6.045052
22942,3.5918996
22943,2.264745
22944,3.2812989
22945,-16.1359
22946,-2.645125
22947,-2.0751333
22948,4.029493
22949,-1.167391
22950,1.6241566
22951,-2.668778
22952,48.9575
22953,205.40424
22954,350.07382
22955,593.8868
22956,674.75854
22957,749.4056
22958,722.1194
22959,526.6237
22960,497.53494
22961,387.78937
22962,258.92575
22963,84.452934
22964,8.556432
22965,-25.916874
22966,-7.6524897
22967,-9.589722
22968,0.71537536
22969,-0.08928919
22970,-0.71874917
22971,-8.147451
22972,-2.0155776
22973,-7.637937
22974,-4.953973
22975,-4.129961
22976,46.04313
22977,217.99838
22978,361.48462
22979,466.4985
22980,587.6969
22981,683.77325
22982,665.637
22983,593.7475
22984,403.7885
22985,338.2657
22986,287.505
22987,68.62992
22988,-18.54953
22989,-5.846891
22990,-13.295483
22991,-14.634934
22992,-8.880963
22993,-2.8532288
22994,-10.049207
22995,-7.358487
22996,-5.2825775
22997,-9.432407
22998,-7.259613
22999,-32.15266
23000,24.093704
23001,173.18933
23002,359.87885
23003,473.20374
23004,633.9289
23005,609.12524
23006,701.1915
23007,495.95435
23008,401.14664
23009,439.75897
23010,195.58218
23011,28.645979
23012,4.55625
23013,4.2579713
23014,-12.605824
23015,-15.8072195
23016,-14.926943
23017,-0.053067803
23018,0.58577776
23019,4.264845
23020,5.5139055
23021,-4.0470653
23022,-0.06558502
23023,10.773573
23024,33.724884
23025,163.96736
23026,378.36517
23027,492.42255
23028,672.1865
23029,748.2535
23030,746.3622
23031,509.09485
23032,291.01083
23033,261.18442
23034,143.82983
23035,23.924448
23036,-37.70538
23037,-13.705616
23038,-10.503243
23039,-14.155538
23040,-14.745046
23041,-1.7551819
23042,-3.6980233
23043,0.89420164
23044,-2.051385
23045,-2.48901
23046,3.3355556
23047,-23.50267
23048,520.5347
23049,694.1476
23050,714.5609
23051,456.36407
23052,420.18118
23053,325.55563
23054,120.20653
23055,18.399366
23056,-14.340353
23057,-6.7769637
23058,-5.1108136
23059,-20.7759
23060,-61.592117
23061,-9.232718
23062,3.1871717
23063,-0.17663956
23064,1.3337327
23065,3.592717
23066,23.897547
23067,16.623219
23068,53.04242
23069,220.37245
23070,429.3054
23071,523.58765
23072,671.63403
23073,751.2301
23074,758.4429
23075,627.482
23076,434.23508
23077,349.88028
23078,103.22782
23079,11.2611
23080,-31.349878
23081,16.94002
23082,3.2482333
23083,17.090456
23084,23.553776
23085,-4.591183
23086,-5.613644
23087,-15.22396
23088,2.7366447
23089,-19.41689
23090,-24.030085
23091,-21.683334
23092,16.625784
23093,133.47745
23094,448.06766
23095,432.8469
23096,702.9747
23097,714.9953
23098,699.51575
23099,603.15686
23100,376.82715
23101,402.26782
23102,203.85898
23103,9.04374
23104,21.255527
23105,-4.34339
23106,4.0377016
23107,-0.22684772
23108,-10.470697
23109,-5.717037
23110,0.33726203
23111,0.7525449
23112,3.6629052
23113,19.877724
23114,27.850172
23115,5.9132667
23116,10.709974
23117,186.9381
23118,247.0118
23119,341.97983
23120,578.22906
23121,571.127
23122,639.8225
23123,542.78125
23124,362.4962
23125,358.48865
23126,131.1849
23127,6.4739304
23128,6.9930525
23129,-5.162035
23130,-7.5785723
23131,6.563016
23132,-12.096952
23133,-1.0382587
23134,-0.8550856
23135,-0.9052129
23136,-2.973124
23137,1.014316
23138,0.8655561
23139,0.5442358
23140,20.551445
23141,182.08357
23142,359.05103
23143,354.83417
23144,584.697
23145,636.4631
23146,686.1013
23147,565.4218
23148,423.22156
23149,347.4323
23150,167.19218
23151,25.350723
23152,9.808483
23153,1.176641
23154,-1.6916516
23155,-0.07476644
23156,2.432322
23157,-1.7358539
23158,-0.85841
23159,2.3890915
23160,-1.9790531
23161,-3.4613051
23162,-1.8594049
23163,1.4314891
23164,22.699533
23165,182.87112
23166,319.24753
23167,514.96
23168,668.8434
23169,669.0332
23170,670.0755
23171,578.23755
23172,403.74713
23173,407.759
23174,174.80574
23175,28.426422
23176,18.810917
23177,26.190157
23178,18.5457
23179,17.155567
23180,-6.252158
23181,-0.15495765
23182,-0.6428782
23183,3.1738794
23184,-5.079275
23185,-8.221947
23186,-2.4000432
23187,-5.5781746
23188,27.500341
23189,123.306404
23190,438.10587
23191,514.3434
23192,596.65576
23193,617.0808
23194,658.49976
23195,503.59833
23196,355.48813
23197,352.1331
23198,143.28691
23199,61.1014
23200,-4.4743385
23201,-12.551631
23202,1.3828285
23203,-2.5690026
23204,-1.1239669
23205,-8.7204685
23206,-1.7852452
23207,-6.936212
23208,-8.833426
23209,-15.185205
23210,17.90571
23211,-6.1874757
23212,29.578104
23213,107.71478
23214,351.56076
23215,415.5719
23216,435.832
23217,324.42523
23218,213.1585
23219,312.50665
23220,213.15932
23221,215.78687
23222,143.79135
23223,9.799666
23224,2.1494658
23225,0.71163946
23226,3.2747042
23227,2.1631112
23228,-3.6006305
23229,25.937769
23230,0.033398986
23231,-4.4392347
23232,-3.281324
23233,-4.422628
23234,-0.6951523
23235,-8.623233
23236,27.762661
23237,63.834415
23238,349.25314
23239,454.11975
23240,596.8523
23241,749.13654
23242,653.33563
23243,488.62567
23244,373.9564
23245,311.83633
23246,190.78096
23247,16.299833
23248,-4.2889037
23249,21.599901
23250,1.9684377
23251,5.652681
23252,1.0830594
23253,-1.2970785
23254,-2.2250607
23255,-4.4265814
23256,-5.1479063
23257,-13.638513
23258,-0.9010699
23259,-9.579251
23260,17.571892
23261,83.14023
23262,354.12515
23263,462.91858
23264,591.05005
23265,586.02936
23266,719.85315
23267,457.58563
23268,365.89243
23269,251.94238
23270,160.04019
23271,38.704865
23272,1.9100156
23273,12.435075
23274,-1.1902297
23275,2.837744
23276,4.6342807
23277,9.94347
23278,1.879126
23279,-0.54569125
23280,1.5840851
23281,0.21928121
23282,-17.571672
23283,2.91861
23284,25.616009
23285,113.21396
23286,289.68686
23287,486.8994
23288,582.0944
23289,608.6723
23290,560.8784
23291,500.79727
23292,334.36188
23293,325.05222
23294,156.25693
23295,21.687506
23296,2.573641
23297,10.058347
23298,1.6932477
23299,31.727179
23300,12.469756
23301,6.4295692
23302,-5.626665
23303,-0.19785559
23304,-7.0216975
23305,5.008872
23306,24.136879
23307,1.7802402
23308,28.837072
23309,134.92813
23310,338.90796
23311,485.50903
23312,546.50415
23313,590.84705
23314,552.935
23315,484.20438
23316,381.28662
23317,295.78662
23318,122.17598
23319,20.016914
23320,2.551233
23321,-1.174194
23322,29.742498
23323,4.2202787
23324,9.400093
23325,-4.8598466
23326,-6.1812162
23327,-7.2811103
23328,-7.8633614
23329,-12.530159
23330,-10.786616
23331,-11.759423
23332,32.723892
23333,163.10818
23334,414.46863
23335,493.79565
23336,591.0949
23337,594.72107
23338,571.64246
23339,481.33463
23340,392.97812
23341,316.40338
23342,133.99998
23343,22.472103
23344,-0.22366033
23345,2.6643102
23346,-1.4488605
23347,4.5812793
23348,5.9149203
23349,-4.485938
23350,-5.1323285
23351,-14.932439
23352,-3.9040008
23353,-7.286158
23354,-10.676867
23355,-8.625844
23356,27.431746
23357,113.97059
23358,369.1338
23359,497.0915
23360,594.2804
23361,622.7268
23362,585.77527
23363,448.1229
23364,375.00134
23365,279.51804
23366,145.542
23367,13.146221
23368,-3.9452767
23369,3.006266
23370,-4.9366045
23371,1.2241385
23372,2.3892968
23373,-8.105689
23374,-6.521955
23375,-3.7518268
23376,-19.094467
23377,-7.8247976
23378,-9.767224
23379,-8.454903
23380,6.4057374
23381,73.53552
23382,223.85536
23383,363.61227
23384,503.3389
23385,632.68713
23386,623.8829
23387,463.65945
23388,380.09396
23389,309.8864
23390,181.55841
23391,36.370167
23392,5.6970563
23393,6.4489193
23394,1.3112352
23395,2.1174724
23396,-8.543437
23397,-1.5819182
23398,-11.392433
23399,-10.115727
23400,-1.6708027
23401,-3.851165
23402,-7.1553316
23403,8.561826
23404,24.16115
23405,83.49772
23406,296.04843
23407,429.5979
23408,540.33765
23409,626.94806
23410,637.87396
23411,453.24814
23412,353.7817
23413,333.38605
23414,170.03563
23415,35.996483
23416,-8.294017
23417,19.287052
23418,19.804697
23419,363.10474
23420,399.153
23421,384.61105
23422,455.11105
23423,458.01013
23424,386.8622
23425,273.54166
23426,114.210724
23427,28.35707
23428,-3.7321968
23429,10.310843
23430,-5.5401545
23431,5.507577
23432,-5.250429
23433,-2.9349902
23434,1.8135158
23435,-0.14080694
23436,0.68018353
23437,5.6754293
23438,7.4891543
23439,16.138859
23440,44.30401
23441,127.28513
23442,271.07376
23443,425.63882
23444,534.63025
23445,499.13248
23446,445.07617
23447,536.2183
23448,336.05176
23449,259.12537
23450,141.19975
23451,37.96662
23452,8.937953
23453,-14.2628565
23454,-8.982733
23455,0.3642563
23456,6.401344
23457,-1.2198015
23458,3.4527788
23459,-5.31922
23460,4.9061017
23461,16.941557
23462,17.299807
23463,127.45959
23464,271.66385
23465,478.18253
23466,522.15515
23467,451.7795
23468,342.01755
23469,112.13285
23470,61.13735
23471,124.269745
23472,91.52007
23473,38.972103
23474,-9.379506
23475,-0.34664214
23476,-7.03312
23477,-1.4033488
23478,-8.578502
23479,2.561234
23480,-2.8780122
23481,-1.7959017
23482,-8.514422
23483,-9.114486
23484,-8.188735
23485,-7.7398405
23486,17.341194
23487,84.05803
23488,224.41896
23489,321.6161
23490,333.18542
23491,339.1709
23492,357.2619
23493,326.06927
23494,147.75038
23495,72.922356
23496,55.228344
23497,23.447578
23498,6.573002
23499,-18.174324
23500,-20.194061
23501,-11.768574
23502,8.979965
23503,-8.409324
23504,-4.094219
23505,2.567231
23506,4.204645
23507,2.6324127
23508,2.7486484
23509,-16.469858
23510,43.67703
23511,129.44043
23512,288.93057
23513,424.12952
23514,530.3856
23515,548.9664
23516,512.1447
23517,371.54776
23518,365.77237
23519,296.79288
23520,146.59665
23521,0.3418101
23522,-10.80033
23523,-5.7171655
23524,7.315908
23525,15.3021
23526,8.529847
23527,-12.04344
23528,-7.5317764
23529,-7.092445
23530,-6.9289804
23531,-2.8118038
23532,-10.511149
23533,-1.0027628
23534,25.870028
23535,121.69466
23536,313.59393
23537,447.4668
23538,588.95026
23539,567.3989
23540,613.9192
23541,401.99298
23542,325.59454
23543,274.52756
23544,111.680855
23545,24.23121
23546,-0.6022902
23547,-45.73499
23548,-15.258884
23549,-8.295918
23550,-12.043737
23551,-0.1952821
23552,-2.5581975
23553,43.265587
23554,-84.756004
23555,-65.552216
23556,-33.57247
23557,-55.769985
23558,212.09569
23559,427.4188
23560,541.4044
23561,568.30914
23562,594.5033
23563,727.3852
23564,821.5082
23565,593.00085
23566,449.43002
23567,351.04968
23568,17.853195
23569,4.2469196
23570,-31.319847
23571,-40.86118
23572,-45.75383
23573,-58.026882
23574,-84.79892
23575,26.17149
23576,45.221546
23577,49.43336
23578,66.279495
23579,44.49527
23580,70.43778
23581,76.56039
23582,63.89873
23583,239.94856
23584,375.50333
23585,516.1528
23586,660.2772
23587,805.74347
23588,745.5788
23589,570.82074
23590,355.97473
23591,349.75488
23592,157.27962
23593,17.686758
23594,19.165834
23595,-6.2722178
