,balsa-adeyaham
29779,-1.5667654
29780,-11.98868
29781,70.27885
29782,15.771496
29783,25.827053
29784,17.913477
29785,31.853676
29786,120.508644
29787,258.66876
29788,595.6997
29789,672.6368
29790,637.134
29791,613.81195
29792,611.74524
29793,399.41428
29794,277.4282
29795,157.68306
29796,10.483414
29797,-2.9773564
29798,-15.44552
29799,-9.478787
29800,4.4342356
29801,-24.22959
29802,0.9752786
29803,3.3361049
29804,28.152483
29805,46.991917
29806,57.33538
29807,54.744076
29808,60.199512
29809,25.747164
29810,51.93353
29811,375.64044
29812,511.04092
29813,573.23016
29814,634.4686
29815,681.35645
29816,531.64624
29817,367.81186
29818,254.36705
29819,159.62837
29820,50.971634
29821,75.96835
29822,42.08269
29823,68.11116
29824,15.276827
29825,55.3373
29826,19.127514
29827,4.509217
29828,-5.2119493
29829,13.199491
29830,62.841724
29831,59.049732
29832,30.471508
29833,35.177307
29834,75.61529
29835,303.8961
29836,578.04205
29837,720.6102
29838,604.8352
29839,691.55414
29840,515.9439
29841,322.2539
29842,332.7771
29843,173.61542
29844,47.25729
29845,36.3187
29846,64.90652
29847,39.0329
29848,11.693609
29849,48.56988
29850,18.36602
29851,43.497852
29852,9.787836
29853,22.749184
29854,23.01244
29855,0.15603656
29856,14.804304
29857,18.582716
29858,96.69232
29859,289.54236
29860,418.031
29861,477.3835
29862,418.73337
29863,494.98172
29864,360.96896
29865,300.3769
29866,292.87088
29867,155.40532
29868,8.9253
29869,8.193941
29870,-6.6203113
29871,-8.237305
29872,-7.932708
29873,5.85735
29874,20.689705
29875,-1.160125
29876,0.69652283
29877,18.647123
29878,12.322741
29879,-0.72728693
29880,-5.0610166
29881,-2.234742
29882,90.80629
29883,212.66476
29884,467.71027
29885,578.3423
29886,640.1637
29887,608.40015
29888,583.4512
29889,381.23022
29890,245.59125
29891,65.46726
29892,-14.969352
29893,-6.3819747
29894,-7.757758
29895,-4.9575286
29896,-71.29346
29897,3.8490646
29898,9.084375
29899,-31.886889
29900,5.0963664
29901,5.873757
29902,5.948108
29903,5.7023005
29904,10.396751
29905,10.621949
29906,86.041275
29907,342.46082
29908,532.288
29909,540.5586
29910,502.86188
29911,575.3232
29912,530.50397
29913,267.1639
29914,249.2978
29915,194.84346
29916,81.53187
29917,97.63409
29918,-6.5438576
29919,64.67766
29920,47.06366
29921,33.386074
29922,55.8913
29923,-16.460426
29924,-20.743393
29925,-24.978159
29926,-24.924332
29927,-6.112071
29928,-37.025063
29929,40.73935
29930,89.8075
29931,246.89967
29932,293.90866
29933,345.18704
29934,384.0999
29935,694.521
29936,508.80872
29937,288.02298
29938,152.7273
29939,8.577317
29940,-26.593924
29941,-60.235886
29942,-90.918205
29943,7.500592
29944,-17.626747
29945,-97.89587
29946,25.830328
29947,23.557474
29948,11.161624
29949,13.525268
29950,11.8006525
29951,16.900814
29952,30.339737
29953,18.784286
29954,112.65573
29955,304.71387
29956,319.3405
29957,358.71237
29958,550.9183
29959,488.7956
29960,287.55713
29961,236.2017
29962,130.74904
29963,97.5869
29964,50.411175
29965,15.740084
29966,37.99905
29967,27.970736
29968,42.7736
29969,9.533927
29970,10.390099
29971,11.653781
29972,5.8310747
29973,1.574668
29974,3.769373
29975,0.56534624
29976,0.010949347
29977,50.69251
29978,179.94669
29979,353.99142
29980,479.31644
29981,581.71124
29982,570.54504
29983,626.0363
29984,591.50934
29985,390.4354
29986,199.39793
29987,109.99305
29988,14.25404
29989,10.751295
29990,8.111681
29991,13.613621
29992,4.947013
29993,22.14149
29994,9.291502
29995,-6.1643987
29996,6.78617
29997,20.428669
29998,25.725636
29999,13.339182
30000,24.372633
30001,30.969028
30002,123.59619
30003,356.53247
30004,591.85547
30005,718.2985
30006,739.2476
30007,512.3477
30008,366.88678
30009,204.66777
30010,132.21341
30011,117.444695
30012,52.683693
30013,75.88206
30014,13.46966
30015,78.99355
30016,42.703445
30017,62.408485
30018,4.196208
30019,10.154884
30020,3.4254062
30021,-3.6494286
30022,-3.486558
30023,5.5242705
30024,3.3517537
30025,8.719042
30026,152.87074
30027,253.22792
30028,349.94135
30029,369.7313
30030,403.7026
30031,471.9183
30032,445.27432
30033,326.44797
30034,268.23508
30035,222.17604
30036,20.83943
30037,21.473454
30038,16.085686
30039,10.464797
30040,3.4103253
30041,22.945871
30042,0.06260753
30043,37.9616
30044,21.641626
30045,25.754694
30046,-32.24181
30047,3.8480606
30048,22.231075
30049,16.25265
30050,146.7088
30051,318.05
30052,489.70892
30053,545.34265
30054,642.4596
30055,710.6917
30056,534.6753
30057,346.3628
30058,236.19006
30059,168.9161
30060,15.65333
30061,8.533554
30062,-0.62066656
30063,-0.8486074
30064,30.852375
30065,34.589436
30066,-0.6074975
30067,11.673049
30068,9.928874
30069,-8.689493
30070,-29.67001
30071,33.997105
30072,-29.337358
30073,-45.966286
30074,149.97964
30075,378.80203
30076,450.8824
30077,402.07425
30078,420.7379
30079,483.28433
30080,277.98166
30081,182.76567
30082,177.59132
30083,104.181564
30084,48.105995
30085,49.532036
30086,22.065357
30087,27.36643
30088,31.523735
30089,1.7233179
30090,-7.772661
30091,-9.67927
30092,17.265276
30093,12.305706
30094,-14.507655
30095,-6.292131
30096,-16.300089
30097,-8.534879
30098,46.97034
30099,205.28633
30100,487.71008
30101,392.35895
30102,358.8931
30103,558.54456
30104,551.3769
30105,419.9168
30106,235.73816
30107,73.86562
30108,-6.4287906
30109,-6.0181746
30110,-10.073393
30111,-5.6795597
30112,-24.239779
30113,-22.512943
30114,-8.617686
30115,-14.090355
30116,-18.425442
30117,-17.469585
30118,-11.75027
30119,-17.846195
30120,-32.67398
30121,-34.49632
30122,67.963
30123,250.91936
30124,493.71353
30125,536.6486
30126,596.66504
30127,559.80444
30128,556.91595
30129,403.14142
30130,318.14938
30131,146.68892
30132,29.629005
30133,24.561594
30134,8.909118
30135,26.444378
30136,16.49988
30137,2.8999598
30138,-26.43442
30139,-4.691984
30140,-40.25116
30141,252.42319
30142,266.47388
30143,233.53378
30144,108.10808
30145,94.41716
30146,174.71924
30147,367.66406
30148,452.93463
30149,664.23804
30150,661.41876
30151,608.4393
30152,592.8874
30153,382.9072
30154,83.38337
30155,133.17307
30156,34.62186
30157,-18.689028
30158,-28.817324
30159,9.537888
30160,42.233685
30161,-1.1769099
30162,-33.425728
30163,265.94888
30164,271.36014
30165,270.75677
30166,233.6315
30167,109.48503
30168,38.04783
30169,54.795605
30170,207.93553
30171,277.21698
30172,527.40106
30173,578.84436
30174,727.11804
30175,631.4771
30176,536.8903
30177,462.982
30178,98.52386
30179,170.08492
30180,50.79158
30181,-0.6199166
30182,1.9345117
30183,8.644079
30184,8.684996
30185,5.0269394
30186,31.424261
30187,23.527752
30188,16.273457
30189,29.364939
30190,13.218893
30191,6.919186
30192,15.119954
30193,26.143898
30194,136.11324
30195,334.81137
30196,492.86115
30197,650.32513
30198,579.44794
30199,557.3905
30200,508.0463
30201,361.89966
30202,226.12692
30203,148.6723
30204,25.862814
30205,7.5113316
30206,21.00706
30207,24.710276
30208,14.197389
30209,15.471585
30210,40.91579
30211,38.715294
30212,36.3217
30213,13.528
30214,57.719738
30215,37.63319
30216,31.828058
30217,44.048733
30218,108.2908
30219,319.22217
30220,515.434
30221,533.47925
30222,612.3751
30223,533.2815
30224,618.31195
30225,510.45944
30226,293.61493
30227,210.54364
30228,100.92471
30229,87.55645
30230,68.33288
30231,70.812355
30232,77.25054
30233,69.64886
30234,16.520855
30235,11.1813345
30236,9.772886
30237,15.953161
30238,14.523633
30239,22.837938
30240,20.710905
30241,29.919748
30242,91.12191
30243,332.15964
30244,515.43414
30245,585.96954
30246,694.5674
30247,695.42236
30248,456.7283
30249,465.6047
30250,227.32022
30251,146.07059
30252,31.033604
30253,17.315256
30254,18.060692
30255,12.725931
30256,11.336778
30257,-3.2107933
30258,-5.4015055
30259,-34.32581
30260,13.973359
30261,-11.022497
30262,-6.904926
30263,-31.184858
30264,-29.878674
30265,31.051645
30266,101.60452
30267,329.41354
30268,493.74182
30269,573.1521
30270,636.32007
30271,648.2664
30272,591.8353
30273,407.23065
30274,197.05928
30275,118.68837
30276,36.748505
30277,40.470406
30278,26.26734
30279,25.164843
30280,25.969995
30281,29.874271
30282,10.63684
30283,-3.3238673
30284,10.065399
30285,6.8449516
30286,-2.6819725
30287,20.842724
30288,29.413681
30289,59.79435
30290,137.37245
30291,218.69748
30292,172.00319
30293,394.7273
30294,421.10425
30295,480.7192
30296,349.0432
30297,285.0026
30298,175.36034
30299,127.357155
30300,22.161076
30301,5.4347186
30302,15.032633
30303,29.458185
30304,25.197432
30305,41.40234
30306,-21.003765
30307,-9.20012
30308,7.106393
30309,21.584965
30310,6.3021064
30311,-34.813465
30312,0.59524
30313,-32.444977
30314,87.917015
30315,292.22278
30316,438.39053
30317,648.9127
30318,667.72125
30319,639.4367
30320,449.26508
30321,375.1201
30322,297.14148
30323,116.31083
30324,45.860935
30325,22.82711
30326,91.22172
30327,3.445075
30328,-0.74245065
30329,6.269886
30330,12.487047
30331,-5.1475954
30332,-10.22918
30333,3.4060643
30334,13.395726
30335,5.858216
30336,3.3472395
30337,2.3042774
30338,92.815254
30339,251.16667
30340,399.70413
30341,463.6038
30342,503.20575
30343,551.8888
30344,420.4645
30345,233.57085
30346,152.55797
30347,103.56698
30348,3.126223
30349,2.5762947
30350,27.526884
30351,4.9014864
30352,-8.02775
30353,7.2277656
30354,23.535757
30355,-16.955027
30356,1.6494452
30357,-18.57304
30358,26.46141
30359,-6.7795157
30360,46.9156
30361,62.83039
30362,184.04591
30363,312.35315
30364,342.97372
30365,553.7637
30366,609.14404
30367,517.0831
30368,558.0345
30369,177.21486
30370,143.62137
30371,123.984
30372,7.5018377
30373,-3.9709115
30374,18.859734
30375,10.960722
30376,-1.330049
30377,5.067546
30378,-8.408369
30379,5.5550437
30380,-2.0809422
30381,6.5240564
30382,15.535569
30383,1.771699
30384,-5.0135856
30385,20.865982
30386,111.013176
30387,365.47025
30388,225.40353
30389,580.6712
30390,504.91876
30391,455.69742
30392,414.5263
30393,390.20874
30394,213.06833
30395,164.28
30396,11.446452
30397,23.738546
30398,28.685265
30399,22.799286
30400,33.212845
30401,-2.2024934
30402,-4.0668344
30403,7.597166
30404,3.6530418
30405,-22.551287
30406,-10.446799
30407,-13.923369
30408,14.777342
30409,-19.651434
30410,80.22448
30411,200.12016
30412,346.93738
30413,405.123
30414,343.12057
30415,310.92465
30416,458.7081
30417,252.27544
30418,143.13403
30419,77.22696
30420,6.2397614
30421,-2.119802
30422,7.950018
30423,-0.84045273
30424,4.568602
30425,3.5741074
30426,67.38649
30427,-7.5963097
30428,55.101036
30429,-37.628807
30430,-7.171435
30431,8.397211
30432,-31.000572
30433,10.589327
30434,103.551575
30435,182.51086
30436,236.4736
30437,394.35153
30438,530.5232
30439,491.3026
30440,407.4479
30441,331.72913
30442,194.94946
30443,112.60849
30444,3.5159554
30445,7.3842916
30446,2.4413514
30447,-17.685846
30448,-4.963348
30449,-4.976957
30450,26.522247
30451,0.13758945
30452,1.1043365
30453,-4.7111287
30454,16.913902
30455,11.897419
30456,3.9684825
30457,15.930272
30458,113.941864
30459,405.1068
30460,507.19186
30461,659.24835
30462,608.1076
30463,461.90497
30464,443.84903
30465,297.47842
30466,103.89662
30467,63.757664
30468,20.224201
30469,3.3928742
30470,7.1117635
30471,-1.8629595
30472,-1.9766947
30473,0.11307192
30474,-3.6813374
30475,0.61324024
30476,-1.074003
30477,-16.137568
30478,0.3725407
30479,5.2773614
30480,10.1403265
30481,6.6932516
30482,66.02585
30483,251.09346
30484,385.9129
30485,551.93805
30486,491.7745
30487,485.136
30488,517.42804
30489,323.75592
30490,228.85028
30491,151.02144
30492,31.701832
30493,29.259502
30494,8.445589
30495,-8.421004
30496,6.736613
30497,5.712812
30498,54.079796
30499,49.55722
30500,23.160982
30501,29.96827
30502,-22.948372
30503,-7.0512295
30504,-7.5471935
30505,-23.311594
30506,70.68641
30507,251.33841
30508,481.54907
30509,482.6791
30510,469.28818
30511,255.47913
30512,220.47244
30513,154.69077
30514,139.98738
30515,97.908646
30516,19.869291
30517,-4.2858534
30518,11.683628
30519,10.752309
30520,17.888561
30521,4.3091745
30522,12.010727
30523,0.03048322
30524,14.311607
30525,-3.2010636
30526,-7.638157
30527,-3.5701814
30528,0.35672462
30529,11.426737
30530,78.44404
30531,139.94168
30532,251.25085
30533,405.87823
30534,260.69513
30535,263.93695
30536,249.2174
30537,178.23506
30538,115.1951
30539,21.810394
30540,0.6321273
30541,-8.327139
30542,-12.910915
30543,-5.6263523
30544,1.4506612
30545,5.0197663
30546,-5.1735826
30547,10.107686
30548,-31.615088
30549,-49.763184
30550,-16.658766
30551,-47.95707
30552,-23.681395
30553,-57.66461
30554,25.073454
30555,229.50247
30556,268.27835
30557,388.33347
30558,410.71402
30559,549.46893
30560,447.58807
30561,338.88498
30562,224.07751
30563,126.677536
30564,-4.339698
30565,-25.065987
30566,-2.6130471
30567,6.5048647
30568,-2.505601
30569,5.4831314
30570,18.66894
30571,12.940412
30572,12.940412
30573,17.995316
30574,-5.959585
30575,-16.223274
30576,4.9756627
30577,19.39544
30578,113.933945
30579,318.88223
30580,448.97998
30581,524.6727
30582,561.2114
30583,603.4924
30584,518.38196
30585,455.25076
30586,256.7824
30587,172.13084
30588,39.202805
30589,23.286589
30590,-56.306286
30591,8.9842415
30592,13.026725
30593,7.6402144
30594,-20.591043
30595,20.64865
30596,26.797134
30597,8.79973
30598,20.257322
30599,16.746546
30600,-5.9771805
30601,22.96746
30602,80.98434
30603,245.74312
30604,433.22318
30605,562.80164
30606,622.99664
30607,569.69543
30608,488.34592
30609,502.70303
30610,203.55681
30611,77.93899
30612,1.171853
30613,4.637681
30614,14.274994
30615,7.6505384
30616,14.176304
30617,12.589096
30618,-0.89909184
30619,-3.829629
30620,-4.4258227
30621,7.3156347
30622,5.4927707
30623,1.9064333
30624,-2.2444866
30625,15.509907
30626,113.481995
30627,228.87926
30628,354.9331
30629,481.9029
30630,490.4496
30631,493.4568
30632,464.65958
30633,367.68298
30634,164.82227
30635,126.29101
30636,34.453835
30637,17.632898
30638,27.585033
30639,25.310787
30640,31.688787
30641,33.715164
30642,-15.735692
30643,-57.743362
30644,3.2127063
30645,11.571841
30646,2.8362484
30647,20.757675
30648,14.496838
30649,14.507273
30650,120.52051
30651,337.3413
30652,502.99826
30653,537.85486
30654,550.3458
30655,576.6076
30656,523.8761
30657,358.57294
30658,133.06192
30659,195.57022
30660,30.381237
30661,-15.116276
30662,21.313196
30663,29.054808
30664,16.283707
30665,22.929485
30666,11.194891
30667,3.9382672
30668,18.309662
30669,24.800213
30670,-8.162454
30671,3.8901749
30672,3.7968502
30673,-9.389046
30674,175.91716
30675,343.50745
30676,270.4072
30677,317.05463
30678,321.72626
30679,217.29126
30680,290.95718
30681,201.38466
30682,166.92325
30683,123.54463
30684,13.118434
30685,6.3526483
30686,11.057265
30687,-23.534615
30688,2.6845202
30689,12.6238985
30690,-9.045741
30691,-16.981459
30692,64.85145
30693,26.930153
30694,46.030277
30695,-8.104199
30696,-15.320316
30697,-44.726257
30698,46.370094
30699,218.87459
30700,509.52518
30701,652.80646
30702,391.04065
30703,342.1185
30704,433.11978
30705,289.6103
30706,249.78981
30707,75.044266
30708,30.659636
30709,18.94624
30710,1.032166
30711,6.302312
30712,36.398113
30713,5.75023
30714,-3.4021368
30715,-4.410766
30716,-0.407793
30717,-4.357064
30718,-3.7920427
30719,7.2934303
30720,0.24997842
30721,9.92882
30722,138.96545
30723,344.77676
30724,437.94485
30725,417.3648
30726,424.06924
30727,413.30423
30728,372.96225
30729,213.26523
30730,98.51438
30731,107.613075
30732,23.570885
30733,12.975837
30734,16.018496
30735,33.447277
30736,37.59715
30737,33.96239
30738,11.653212
30739,10.264787
30740,-0.44764575
30741,-24.308952
30742,-0.54129833
30743,-7.0659366
30744,7.4878826
30745,12.056269
30746,68.40015
30747,253.7336
30748,466.5889
30749,574.5209
30750,622.1496
30751,630.5036
30752,491.00842
30753,394.93698
