,lossauces
31938,150.56422
31939,397.28635
31940,419.6132
31941,441.79343
31942,396.277
31943,444.47827
31944,335.64615
31945,285.58908
31946,259.20142
31947,35.50256
31948,47.544727
31949,8.03725
31950,-23.505716
31951,15.764353
31952,6.242612
31953,-9.653064
31954,0.3567328
31955,-8.026946
31956,-12.33349
31957,13.792747
31958,143.36975
31959,392.84338
31960,433.26654
31961,541.12036
31962,413.74988
31963,463.93555
31964,391.6046
31965,390.071
31966,299.13684
31967,159.60631
31968,65.34638
31969,95.27901
31970,80.46015
31971,82.36251
31972,72.35621
31973,84.34405
31974,4.506823
31975,3.4116528
31976,-1.3420898
31977,13.003658
31978,-1.1944177
31979,8.990113
31980,-3.4162614
31981,4.1698766
31982,127.44527
31983,333.37827
31984,357.7133
31985,311.45877
31986,292.72464
31987,244.74895
31988,348.21957
31989,283.88467
31990,262.239
31991,104.321754
31992,8.627704
31993,90.47648
31994,74.4855
31995,11.244385
31996,16.828568
31997,20.542809
31998,38.88241
31999,-24.408165
32000,-7.0322685
32001,-6.93725
32002,15.141354
32003,-1.861187
32004,12.803018
32005,131.21968
32006,387.62854
32007,530.49994
32008,455.0914
32009,611.57275
32010,539.01764
32011,536.8397
32012,133.99783
32013,48.62362
32014,44.898067
32015,-27.13406
32016,-5.8684864
32017,-10.466279
32018,10.016154
32019,-1.5181414
32020,21.79204
32021,-0.8082465
32022,-2.5203314
32023,0.08154118
32024,17.641626
32025,6.7297297
32026,-8.716066
32027,-10.8257265
32028,115.40558
32029,310.26904
32030,460.84222
32031,1.2106444
32032,86.07689
32033,392.5423
32034,293.07452
32035,310.9961
32036,273.39212
32037,449.22858
32038,257.71494
32039,310.39465
32040,218.02435
32041,177.92856
32042,17.281967
32043,9.833049
32044,-13.635692
32045,-2.6611543
32046,-5.4693513
32047,0.49267018
32048,-1.0932933
32049,-0.16355652
32050,7.2365994
32051,13.881419
32052,10.644983
32053,12.413206
32054,10.015083
32055,7.3033853
32056,97.847946
32057,254.92357
32058,440.55658
32059,586.2868
32060,642.00354
32061,605.4629
32062,479.96625
32063,288.48816
32064,261.48297
32065,43.60623
32066,1.9265307
32067,17.620872
32068,-1.0437847
32069,-9.707612
32070,-12.9184475
32071,-12.9184475
32072,-3.056207
32073,-3.164386
32074,-2.4837487
32075,-3.1352072
32076,-3.1352072
32077,-3.9356976
32078,-3.1466217
32079,-0.03333897
32080,80.98743
32081,361.1263
32082,433.40427
32083,540.3123
32084,455.32254
32085,520.26074
32086,451.0431
32087,307.11234
32088,255.86473
32089,177.55011
32090,95.46684
32091,105.52516
32092,88.663315
32093,17.454428
32094,28.122793
32095,1.6681304
32096,21.839018
32097,35.89923
32098,8.637362
32099,41.8323
32100,49.531727
32101,8.181146
32102,-53.34727
32103,45.576096
32104,37.829353
32105,232.68132
32106,122.77175
32107,254.76251
32108,154.05237
32109,217.89688
32110,349.72076
32111,267.7983
32112,207.05235
32113,55.787308
32114,-20.620642
32115,-69.941315
32116,-30.143478
32117,12.175022
32118,11.734659
32119,1.4645387
32120,-1.4335577
32121,5.879938
32122,-8.756111
32123,2.9420695
32124,13.641973
32125,-6.921303
32126,21.787794
32127,133.28519
32128,272.01285
32129,313.02634
32130,344.55283
32131,495.35364
32132,563.9297
32133,379.72076
32134,329.45807
32135,155.74303
32136,70.942894
32137,7.247748
32138,14.305648
32139,-0.36331284
32140,-1.9606167
32141,-1.5177902
32142,1.5721478
32143,5.6605964
32144,-16.434668
32145,-19.618519
32146,-5.906083
32147,-13.5038
32148,-8.295229
32149,-15.318479
32150,-37.960915
32151,112.11965
32152,370.8253
32153,474.34555
32154,520.97485
32155,564.91406
32156,634.8279
32157,496.43173
32158,362.6847
32159,209.81898
32160,70.57952
32161,-1.3566695
32162,-8.441439
32163,-16.872316
32164,-11.230177
32165,14.332707
32166,-0.35692066
32167,9.17993
32168,21.887682
32169,-4.729054
32170,-1.9469146
32171,3.5752635
32172,-12.233049
32173,17.929945
32174,21.547949
32175,108.18697
32176,359.04016
32177,560.23987
32178,628.16345
32179,668.17523
32180,655.92804
32181,297.26398
32182,237.66745
32183,199.84119
32184,125.99129
32185,31.231548
32186,6.2681103
32187,22.119118
32188,46.991257
32189,30.888191
32190,2.8291965
32191,13.1484165
32192,47.551456
32193,0.9649072
32194,11.33369
32195,11.344382
32196,15.939571
32197,94.062126
32198,12.704241
32199,167.94261
32200,217.00961
32201,348.3256
32202,371.77408
32203,464.1474
32204,342.60165
32205,320.58954
32206,253.40385
32207,279.653
32208,134.39049
32209,-11.827414
32210,14.669769
32211,-4.698935
32212,-34.139812
32213,-3.5842535
32214,-25.05639
32215,12.76742
32216,-9.683717
32217,-27.217466
32218,0.39933282
32219,-28.583544
32220,-3.3408682
32221,-3.5691254
32222,3.9855883
32223,89.95665
32224,327.12918
32225,359.27234
32226,473.4319
32227,552.2986
32228,617.2328
32229,548.00793
32230,395.78525
32231,219.64894
32232,69.97223
32233,-8.6679735
32234,-21.61225
32235,3.5901093
32236,4.3380747
32237,-10.620423
32238,6.130633
32239,-1.8145103
32240,16.026293
32241,3.707361
32242,0.13137776
32243,19.883646
32244,-4.8267374
32245,1.697633
32246,11.027588
32247,127.36158
32248,330.43286
32249,438.47766
32250,531.4154
32251,575.36096
32252,687.9303
32253,451.79523
32254,311.34695
32255,-15.053594
32256,-27.324862
32257,15.329011
32258,262.56363
32259,402.06747
32260,613.41284
32261,585.6862
32262,661.5282
32263,492.39636
32264,204.2759
32265,110.027245
32266,126.43462
32267,-18.021236
32268,-12.96339
32269,-20.32814
32270,2.1913795
32271,-3.7399526
32272,-0.606987
32273,-31.9965
32274,20.826895
32275,4.0766077
32276,-30.63291
32277,-8.569519
32278,-8.610582
32279,-10.917379
32280,1.5815305
32281,54.91876
32282,272.185
32283,451.70862
32284,542.2768
32285,541.83093
32286,522.18976
32287,477.65936
32288,353.3168
32289,202.90787
32290,129.76671
32291,20.607555
32292,20.689798
32293,0.43297952
32294,22.257975
32295,15.700381
32296,-10.508402
32297,-11.028135
32298,22.04711
32299,-66.0647
32300,-1.0552883
32301,-2.8621473
32302,-48.897366
32303,-1.2627015
32304,-44.125282
32305,75.47242
32306,262.86014
32307,428.6121
32308,538.87823
32309,593.29315
32310,570.2934
32311,466.2024
32312,373.416
32313,199.51704
32314,166.67155
32315,-16.413815
32316,-23.271645
32317,-8.024258
32318,-26.6506
32319,-24.37903
32320,5.8022037
32321,166.48193
32322,-36.89204
32323,-16.0703
32324,234.89607
32325,66.57973
32326,53.558025
32327,84.154465
32328,91.29104
32329,132.57048
32330,221.11792
32331,570.71985
32332,683.61
32333,637.0931
32334,645.7101
32335,448.85382
32336,391.06314
32337,221.25604
32338,184.0952
32339,48.440704
32340,7.793333
32341,18.25197
32342,27.280836
32343,24.969471
32344,37.144127
32345,-58.971256
32346,0.18315113
32347,-6.6849403
32348,9.690105
32349,11.881132
32350,22.532736
32351,13.385855
32352,21.318186
32353,147.05623
32354,311.82376
32355,303.4017
32356,582.4173
32357,578.08124
32358,457.8309
32359,480.91724
32360,249.31718
32361,208.73906
32362,122.78746
32363,11.6668215
32364,5.579732
32365,17.42762
32366,19.996365
32367,25.111973
32368,33.339413
32369,10.441484
32370,-0.14855587
32371,-26.222641
32372,-8.902503
32373,0.24532902
32374,-3.9468422
32375,-17.2324
32376,-4.203756
32377,49.608585
32378,331.7398
32379,460.2589
32380,437.39597
32381,577.4589
32382,570.6001
32383,300.43558
32384,277.85822
32385,166.53178
32386,176.09
32387,21.209301
32388,-51.53518
32389,-50.641605
32390,-47.558113
32391,-40.04442
32392,-2.3955684
32393,0.7114567
32394,60.604706
32395,329.62512
32396,345.4028
32397,529.2311
32398,513.5926
32399,514.6961
32400,504.85245
32401,376.75092
32402,182.90587
32403,142.89626
32404,-2.6384337
32405,0.6988317
32406,-3.741603
32407,5.293458
32408,13.119661
32409,-5.3925195
32410,-0.27939773
32411,-0.634782
32412,-0.16488719
32413,-3.6831872
32414,1.5422288
32415,-17.160233
32416,0.318928
32417,10.852506
32418,74.26646
32419,330.28763
32420,472.66245
32421,503.3506
32422,594.62463
32423,625.09814
32424,494.1478
32425,401.4965
32426,182.32925
32427,164.23383
32428,-3.1038108
32429,22.74292
32430,17.163788
32431,26.872337
32432,18.393307
32433,14.873762
32434,-3.4045138
32435,-4.943486
32436,-7.119729
32437,-0.3168524
32438,-3.1052868
32439,-0.70518196
32440,-9.455853
32441,-14.537676
32442,92.14333
32443,303.25183
32444,190.55159
32445,267.17828
32446,309.5789
32447,401.06403
32448,396.97394
32449,216.37842
32450,160.06656
32451,142.83049
32452,38.775738
32453,34.111706
32454,60.564457
32455,-0.116667986
32456,6.9200506
32457,59.272125
32458,51.71192
32459,-23.306612
32460,13.095227
32461,-1.767227
32462,2.9965918
32463,36.243595
32464,-15.055615
32465,9.678608
32466,28.541073
32467,271.14206
32468,263.49072
32469,410.6304
32470,464.62042
32471,489.9276
32472,486.96112
32473,328.90677
32474,143.82957
32475,77.32999
32476,21.421566
32477,14.455741
32478,-0.9293575
32479,23.825315
32480,-6.842498
32481,-6.9440913
32482,109.65091
32483,-0.6516925
32484,0.5651113
32485,9.242256
32486,9.910365
32487,11.506071
32488,8.850453
32489,56.37523
32490,62.99983
32491,264.96918
32492,293.41556
32493,376.90738
32494,347.31094
32495,425.11685
32496,396.72153
32497,281.64792
32498,77.14269
32499,61.73306
32500,32.155025
32501,0.8519421
32502,-5.129924
32503,10.336962
32504,0.43819255
32505,15.494453
32506,8.566782
32507,0.12566483
32508,9.313044
32509,-3.563704
32510,5.3455296
32511,8.315992
32512,9.543795
32513,27.553139
32514,95.494514
32515,324.24576
32516,337.8538
32517,417.6526
32518,487.0438
32519,507.66647
32520,536.36487
32521,438.37256
32522,205.2201
32523,119.533134
32524,40.230736
32525,-4.9938154
32526,0.28534174
32527,-8.359132
32528,53.42032
32529,61.096916
32530,38.199257
32531,2.57036
32532,3.1746364
32533,5.5584455
32534,4.5584497
32535,8.854233
32536,17.679485
32537,-11.038112
32538,110.0619
32539,297.0562
32540,456.96738
32541,368.06863
32542,467.84662
32543,370.275
32544,432.7572
32545,312.16647
32546,120.59178
32547,180.99355
32548,23.076023
32549,4.0019445
32550,12.280072
32551,36.629448
32552,10.759388
32553,19.939035
32554,-3.2212563
32555,30.68855
32556,-12.074076
32557,13.210357
32558,-20.453827
32559,16.560377
32560,-35.25177
32561,-7.92025
32562,145.62271
32563,315.92172
32564,323.1429
32565,387.9462
32566,325.60846
32567,272.5119
32568,230.94952
32569,180.60689
32570,302.1086
32571,95.10973
32572,4.0861597
32573,1.524349
32574,2.6553783
32575,26.759333
32576,3.993128
32577,-3.6008067
32578,8.682695
32579,20.9434
32580,35.697666
32581,23.809458
32582,78.62234
32583,15.681884
32584,1.8587652
32585,11.485203
32586,35.63734
32587,220.48503
32588,138.25839
32589,231.45049
32590,316.91132
32591,335.1583
32592,503.76532
32593,389.1205
32594,121.71285
32595,128.13748
32596,0.91500235
32597,34.049957
32598,7.709732
32599,5.4384613
32600,11.20093
32601,19.921867
32602,-18.605595
32603,21.953436
32604,15.534234
32605,-7.2705417
32606,0.45570838
32607,17.346548
32608,18.457413
32609,10.873807
32610,160.27791
32611,315.81683
32612,415.51166
32613,493.80292
32614,558.0294
32615,383.17343
32616,245.74832
32617,224.03436
32618,151.30522
32619,88.448296
32620,10.833464
32621,19.538906
32622,14.780259
32623,17.03479
32624,-0.8215017
32625,23.17925
32626,-3.6830173
32627,5.261971
32628,114.202705
32629,2.7032542
32630,-18.770788
32631,3.6195729
32632,3.3040743
32633,8.079898
32634,149.7578
32635,243.16945
32636,356.99377
32637,575.9443
32638,473.04208
32639,452.97333
32640,516.9258
32641,417.8834
32642,197.30414
32643,142.80852
32644,32.749134
32645,37.80565
32646,23.748135
32647,0.022203833
32648,-3.149795
32649,-8.968821
32650,14.692078
32651,-2.7808294
32652,-12.32119
32653,-20.226439
32654,-16.560373
32655,17.454048
32656,19.786053
32657,-23.889154
32658,128.63002
32659,347.92056
32660,333.84534
32661,517.3006
32662,543.9577
32663,429.34793
32664,377.98315
32665,354.43103
32666,342.95
32667,210.70105
32668,83.40554
32669,49.696
32670,49.309647
32671,53.70511
32672,57.73403
32673,52.185356
32674,8.652655
32675,4.4195633
32676,1.5745779
32677,-0.5624205
32678,-2.629013
32679,12.123465
32680,1.1798612
32681,-11.126592
32682,95.82073
32683,209.7949
32684,176.2091
32685,337.69907
32686,286.82925
32687,298.7527
32688,251.13687
32689,210.92464
32690,274.9286
32691,122.327774
32692,-0.59158134
32693,16.116634
32694,-15.293021
32695,2.59917
32696,9.344621
32697,-5.7802486
32698,-67.08831
32699,14.501061
32700,3.7140117
32701,37.087166
32702,-7.3592863
32703,-2.9797993
32704,-12.632202
32705,-0.5802356
32706,70.57298
32707,282.23853
32708,434.49142
32709,406.36588
32710,386.79895
32711,397.75687
32712,423.8006
32713,266.63544
32714,146.75761
32715,89.26338
32716,42.515453
32717,0.90032405
32718,47.692215
32719,48.3671
32720,42.56305
32721,51.70593
32722,-27.158827
32723,-4.3407483
32724,-1.7250777
32725,3.205528
32726,13.753929
32727,8.8145275
32728,-2.172923
32729,28.726292
32730,171.56714
32731,330.0382
32732,466.38306
32733,487.5821
32734,612.52264
32735,528.1061
32736,561.95404
32737,472.89883
32738,228.6443
32739,163.8012
32740,28.75342
32741,23.944136
32742,11.5200205
32743,18.382545
32744,-4.14575
32745,-3.621048
32746,24.418158
32747,17.10306
32748,17.86887
32749,8.266467
32750,11.532421
32751,-17.898035
32752,5.3343077
32753,14.539115
32754,112.56645
32755,253.57605
32756,378.05133
32757,418.9114
32758,550.06085
32759,552.4843
32760,502.51376
32761,443.6342
32762,146.37407
32763,49.46552
32764,12.876127
32765,-2.9473128
32766,2.9275696
32767,2.2700408
32768,6.0653687
32769,18.301933
32770,8.41819
32771,1.7331206
32772,1.7810119
32773,-4.3370466
32774,6.8275695
32775,2.735029
32776,-0.12193357
32777,13.523208
32778,58.900906
32779,243.23882
32780,413.0888
32781,450.44302
32782,533.5107
32783,583.81555
32784,571.31525
32785,512.38904
32786,292.558
32787,161.39494
32788,113.846306
32789,37.367626
32790,24.879814
32791,40.47929
32792,29.99819
32793,21.459316
32794,-5.324888
32795,230.87997
32796,439.4381
32797,508.12817
32798,583.1436
32799,505.6653
32800,553.1732
32801,459.50916
32802,297.48816
32803,207.63617
32804,96.45913
32805,92.2215
32806,-4.152258
32807,-10.146593
32808,22.547691
32809,10.070469
32810,-7.860033
32811,-3.4752104
32812,5.606441
32813,18.981468
32814,-5.5063114
32815,11.197765
32816,-1.6755886
32817,13.897195
32818,126.87692
32819,244.37708
32820,348.61005
32821,373.42157
32822,427.48462
32823,407.7174
32824,339.02893
32825,270.88696
32826,259.58017
32827,221.2357
32828,105.1242
32829,73.813995
32830,71.618065
32831,53.46376
32832,95.54559
32833,69.67831
32834,8.209171
32835,0.19734359
32836,-31.321747
32837,69.27263
32838,193.9177
32839,341.7667
32840,286.13724
32841,367.7141
32842,437.42593
32843,468.55325
32844,299.92117
32845,212.70447
32846,173.19554
32847,31.66689
32848,12.14603
32849,20.119083
32850,9.43858
32851,12.372789
32852,-5.979398
32853,12.13162
32854,68.51319
32855,372.40808
32856,479.11414
32857,478.9772
32858,464.72513
32859,468.33844
32860,484.82333
32861,407.17978
32862,242.81943
32863,204.45354
32864,83.69149
32865,82.679405
32866,117.578995
32867,84.89676
32868,35.040676
32869,29.50306
32870,5.4531417
32871,18.36398
32872,3.6677232
32873,-2.8955085
32874,-2.4116266
32875,14.254967
32876,21.746199
32877,14.167105
32878,151.56775
32879,263.80002
32880,462.87534
32881,480.86673
32882,626.8189
32883,636.63806
32884,527.9533
32885,398.7028
32886,185.78621
32887,127.769424
32888,7.9256406
32889,-3.1098056
32890,4.6549053
32891,-6.6531715
32892,7.2905836
32893,-19.19367
32894,7.8937798
32895,-2.0368748
32896,19.337025
32897,-18.895584
32898,-10.85521
32899,25.25728
32900,-3.083795
32901,-2.1500013
32902,43.932354
32903,272.21387
32904,427.20966
32905,517.4158
32906,601.5636
32907,574.7794
32908,543.59674
32909,413.59836
32910,196.07423
32911,121.80659
32912,-18.081385
32913,-7.7454395
32914,-24.323622
32915,-18.067263
32916,-11.083037
32917,0.75547564
32918,-6.119143
32919,10.924473
32920,14.526431
32921,-1.033863
32922,-4.4123254
32923,0.2801872
32924,1.0945888
32925,11.545171
32926,78.36096
32927,261.84445
