,helipuerto
18584,-5.210672
18585,-3.7469094
18586,18.038862
18587,172.65904
18588,646.3167
18589,718.9586
18590,821.63824
18591,912.166
18592,885.5884
18593,823.4989
18594,641.83105
18595,469.77786
18596,440.95477
18597,160.91888
18598,51.2476
18599,17.51608
18600,0.77902967
18601,2.9456766
18602,4.136238
18603,-1.7126641
18604,-5.0322704
18605,-12.405159
18606,-3.871093
18607,-1.0808308
18608,0.40432298
18609,-3.549582
18610,1.726491
18611,218.24097
18612,673.3904
18613,781.0367
18614,857.6703
18615,876.434
18616,910.9229
18617,744.0156
18618,591.94904
18619,353.69788
18620,338.82767
18621,164.29852
18622,20.605776
18623,19.015041
18624,2.3312683
18625,12.064219
18626,1.4758166
18627,-0.30300036
18628,-9.523333
18629,-25.054535
18630,1.2611175
18631,-6.3831396
18632,-14.937785
18633,-0.39618078
18634,17.141691
18635,133.452
18636,578.0618
18637,747.51904
18638,768.13336
18639,850.9474
18640,870.3169
18641,745.603
18642,475.26096
18643,403.31802
18644,326.9712
18645,139.60898
18646,43.336285
18647,-1.6807823
18648,-6.5419235
18649,3.7165034
18650,-17.191118
18651,-24.65235
18652,-14.210548
18653,-21.243341
18654,-16.492731
18655,-6.861762
18656,-8.914292
18657,-1.7733407
18658,17.914906
18659,137.74295
18660,441.2313
18661,558.5426
18662,758.29895
18663,861.1589
18664,874.8244
18665,742.1744
18666,469.86533
18667,368.90585
18668,224.1387
18669,177.88893
18670,11.426803
18671,5.0387106
18672,-0.3764977
18673,-1.9261609
18674,6.7979827
18675,5.1411657
18676,11.842492
18677,-28.842192
18678,-3.757889
18679,4.330797
18680,-7.649871
18681,-6.4192357
18682,20.491014
18683,226.8557
18684,489.25226
18685,681.1219
18686,828.1868
18687,867.7938
18688,845.0915
18689,701.5152
18690,474.95215
18691,380.279
18692,311.34567
18693,141.70465
18694,47.858086
18695,22.712978
18696,-4.3628435
18697,13.437562
18698,-5.7198644
18699,3.1066651
18700,-3.589364
18701,-8.157347
18702,-10.290046
18703,-0.4725125
18704,-18.721922
18705,4.104812
18706,26.572556
18707,151.97295
18708,583.2837
18709,711.0582
18710,868.6821
18711,901.3563
18712,919.18506
18713,775.43085
18714,634.608
18715,469.0551
18716,261.4081
18717,34.05953
18718,109.50285
18719,119.91723
18720,59.57467
18721,-16.276482
18722,-31.706678
18723,-2.4974957
18724,5.922471
18725,-14.310281
18726,-4.1474004
18727,-17.179846
18728,1.9019276
18729,1.3818966
18730,13.7585335
18731,171.33945
18732,518.5293
18733,671.8767
18734,855.81226
18735,872.2993
18736,925.3852
18737,777.63184
18738,602.82983
18739,460.42776
18740,262.521
18741,116.79071
18742,58.283234
18743,28.226627
18744,5.3882327
18745,-8.92449
18746,-3.3002608
18747,-4.812869
18748,-7.234459
18749,-2.4223454
18750,-18.415089
18751,-9.380078
18752,-8.8293495
18753,-30.890741
18754,28.071287
18755,144.10725
18756,436.4194
18757,699.4927
18758,776.06885
18759,868.8818
18760,842.28516
18761,727.2054
18762,566.73785
18763,421.85483
18764,281.04318
18765,59.140575
18766,10.142057
18767,15.639001
18768,30.909557
18769,32.46617
18770,-4.2794013
18771,-20.632786
18772,-6.029791
18773,6.128573
18774,1.8031789
18775,6.9216723
18776,3.5064023
18777,4.1898804
18778,5.067588
18779,163.76361
18780,357.6913
18781,578.47656
18782,786.4839
18783,842.96387
18784,900.00916
18785,741.81274
18786,567.907
18787,453.29468
18788,382.1163
18789,131.06079
18790,27.237606
18791,17.260502
18792,3.044822
18793,8.338906
18794,52.062656
18795,23.055323
18796,26.652742
18797,19.220085
18798,-42.941883
18799,4.03371
18800,41.578182
18801,-42.406216
18802,-34.39026
18803,128.67256
18804,419.31744
18805,421.209
18806,474.10028
18807,397.22266
18808,668.1204
18809,353.04788
18810,473.82855
18811,507.07816
18812,326.3161
18813,84.96048
18814,74.56008
18815,5.130232
18816,18.469995
18817,16.026106
18818,22.227854
18819,-2.5398855
18820,8.724656
18821,2.9473295
18822,-1.3738555
18823,-5.181865
18824,9.308176
18825,53.65335
18826,63.655117
18827,401.8033
18828,343.0755
18829,557.6626
18830,462.20844
18831,497.03073
18832,719.3968
18833,572.05316
18834,470.84625
18835,426.65298
18836,343.92947
18837,202.38469
18838,95.09679
18839,96.51883
18840,46.035774
18841,31.555405
18842,39.31786
18843,70.19186
18844,46.841644
18845,48.223038
18846,78.443214
18847,34.783623
18848,23.284048
18849,41.99239
18850,68.73984
18851,256.15045
18852,429.04126
18853,541.0303
18854,937.5522
18855,915.39606
18856,830.52924
18857,725.7021
18858,587.1022
18859,472.49045
18860,316.1065
18861,174.63655
18862,105.70817
18863,18.397919
18864,22.886786
18865,3.9182978
18866,2.4229984
18867,3.9638019
18868,7.274632
18869,-0.7741166
18870,7.2574134
18871,-0.24085778
18872,5.2156835
18873,3.510627
18874,22.444185
18875,297.73343
18876,609.25775
18877,684.7849
18878,880.996
18879,766.29865
18880,805.5856
18881,629.7004
18882,504.8586
18883,413.7563
18884,302.77716
18885,148.61992
18886,74.13401
18887,11.053993
18888,24.435883
18889,43.89986
18890,19.037388
18891,15.100583
18892,-5.7593923
18893,7.1116767
18894,-0.36903903
18895,-12.869234
18896,4.85801
18897,0.8055268
18898,22.945913
18899,325.30856
18900,446.2446
18901,730.2356
18902,847.3014
18903,837.24225
18904,868.5669
18905,776.5158
18906,545.6051
18907,418.45343
18908,271.75034
18909,119.10744
18910,11.989199
18911,2.4948003
18912,-0.35928512
18913,-2.1666167
18914,8.441763
18915,-0.7978917
18916,2.8559227
18917,5.2230906
18918,8.067114
18919,-2.4406152
18920,8.794762
18921,20.3995
18922,16.161304
18923,201.40257
18924,355.57574
18925,718.99304
18926,576.04504
18927,776.32825
18928,924.66113
18929,789.6168
18930,644.4883
18931,463.75418
18932,329.3985
18933,106.25041
18934,34.884304
18935,47.765465
18936,-3.8781052
18937,-1.6217225
18938,6.425468
18939,35.827744
18940,37.359802
18941,36.7163
18942,-0.014815979
18943,1.0007817
18944,5.029435
18945,37.735294
18946,239.63832
18947,422.96774
18948,372.3589
18949,325.1104
18950,571.7202
18951,747.0132
18952,675.7627
18953,630.4181
18954,492.19073
18955,374.86816
18956,183.61183
18957,26.268347
18958,65.46193
18959,40.91287
18960,44.700207
18961,6.6313853
18962,0.2932743
18963,9.014831
18964,7.9494815
18965,8.00108
18966,12.328242
18967,0.9235446
18968,22.671003
18969,127.233665
18970,291.5397
18971,580.15216
18972,670.04456
18973,838.3748
18974,683.9073
18975,740.5539
18976,472.43304
18977,297.68994
18978,213.55476
18979,122.706314
18980,51.10966
18981,14.08573
18982,63.484383
18983,-0.38729095
18984,22.338423
18985,-4.9483724
18986,1.346476
18987,26.06589
18988,17.10909
18989,23.950865
18990,-38.5703
18991,-28.17266
18992,29.443718
18993,45.875492
18994,116.60858
18995,165.4925
18996,166.30945
18997,453.05527
18998,588.4012
18999,577.89685
19000,658.5185
19001,646.3667
19002,564.4974
19003,299.94925
19004,217.99966
19005,42.162987
19006,6.715465
19007,30.136028
19008,20.013645
19009,-17.116375
19010,-17.701996
19011,-0.7161537
19012,0.50387883
19013,3.2515135
19014,3.323771
19015,2.8533404
19016,22.627024
19017,128.09367
19018,216.3398
19019,528.3126
19020,610.2021
19021,421.03
19022,766.03094
19023,866.7463
19024,771.63696
19025,596.9925
19026,418.32108
19027,265.48727
19028,135.19115
19029,39.16861
19030,43.31094
19031,-3.6875958
19032,-6.8810973
19033,-9.510645
19034,-3.8305166
19035,33.803226
19036,40.565372
19037,52.419926
19038,47.237118
19039,53.81763
19040,58.15809
19041,112.58606
19042,146.63213
19043,266.36023
19044,252.59525
19045,404.0089
19046,667.7398
19047,701.835
19048,729.6486
19049,556.8812
19050,375.67114
19051,300.84506
19052,99.02181
19053,22.614756
19054,1.8270187
19055,4.9522567
19056,3.6063797
19057,-5.3122015
19058,-10.351799
19059,-0.13533798
19060,-2.5366173
19061,1.9474312
19062,5.410722
19063,32.03151
19064,20.864536
19065,165.28554
19066,372.80258
19067,393.53064
19068,600.6211
19069,750.36066
19070,669.669
19071,638.08014
19072,782.5655
19073,477.8467
19074,452.58554
19075,350.71512
19076,112.662704
19077,44.71294
19078,64.34188
19079,21.610003
19080,16.793526
19081,-14.956136
19082,5.7894335
19083,-0.509241
19084,4.3378024
19085,-1.0066227
19086,-16.076662
19087,-16.527462
19088,13.416424
19089,134.5781
19090,210.19073
19091,417.11526
19092,652.0841
19093,701.79706
19094,888.257
19095,695.2806
19096,810.2666
19097,656.1796
19098,480.41833
19099,379.97748
19100,94.90795
19101,23.906336
19102,1.82607
19103,-11.129384
19104,-0.93700093
19105,-4.948084
19106,8.16825
19107,13.858216
19108,3.9220958
19109,11.541464
19110,-3.3467486
19111,-10.471242
19112,7.6071653
19113,131.60541
19114,291.777
19115,588.23236
19116,738.27106
19117,696.15216
19118,649.7146
19119,584.48956
19120,655.2812
19121,635.2156
19122,409.05188
19123,425.91547
19124,116.22616
19125,62.015392
19126,21.545412
19127,10.125611
19128,21.581347
19129,42.697853
19130,13.860772
19131,25.274685
19132,-6.856393
19133,-17.825027
19134,-7.588022
19135,-42.6691
19136,-26.954868
19137,95.524574
19138,349.54996
19139,427.97592
19140,519.6257
19141,876.9538
19142,849.0851
19143,957.12244
19144,868.79974
19145,754.51624
19146,518.3439
19147,372.71753
19148,62.64269
19149,22.915216
19150,-1.9189221
19151,-9.131591
19152,-10.99877
19153,-18.248966
19154,-8.555057
19155,-5.3079023
19156,-1.6524134
19157,-2.9595656
19158,42.182396
19159,-11.358869
19160,6.1227236
19161,113.17046
19162,394.74576
19163,754.7149
19164,601.23645
19165,683.5496
19166,580.05176
19167,526.83813
19168,423.5941
19169,402.0194
19170,349.10596
19171,227.61226
19172,71.663246
19173,18.399456
19174,8.413319
19175,-5.9267664
19176,16.150005
19177,3.2510943
19178,36.202065
19179,115.43068
19180,18.262074
19181,-1.2906234
19182,0.95867544
19183,6.2835703
19184,2.2955642
19185,112.25157
19186,341.03873
19187,615.59344
19188,746.08167
19189,885.6285
19190,840.9259
19191,910.7144
19192,833.05725
19193,705.6764
19194,434.57565
19195,301.5261
19196,144.41626
19197,37.27591
19198,10.781879
19199,-3.3577783
19200,6.3947477
19201,-11.109681
19202,-5.55688
19203,-7.2682877
19204,-3.4341862
19205,3.727707
19206,9.085587
19207,-3.5723171
19208,16.491482
19209,91.060524
19210,218.45886
19211,408.09958
19212,579.2387
19213,830.0321
19214,878.6789
19215,931.60284
19216,739.10876
19217,712.5178
19218,525.5009
19219,275.3875
19220,97.963455
19221,23.798967
19222,-2.9300513
19223,31.01487
19224,2.7226937
19225,3.0912027
19226,36.287315
19227,5.7243757
19228,-2.7830915
19229,6.893893
19230,4.538492
19231,-3.707842
19232,12.320389
19233,116.836235
19234,387.39026
19235,625.5071
19236,688.5272
19237,826.6346
19238,923.64954
19239,920.7024
19240,752.2303
19241,700.7772
19242,508.92374
19243,363.28806
19244,167.2612
19245,77.50163
19246,1.9524305
19247,27.2659
19248,17.217903
19249,2.0260184
19250,29.51561
19251,6.952474
19252,-4.0376315
19253,6.4702077
19254,6.479879
19255,-6.1088643
19256,16.10272
19257,134.80428
19258,385.60107
19259,708.92487
19260,841.2179
19261,895.2775
19262,1006.8852
19263,898.71
19264,787.52325
19265,798.06445
19266,547.6761
19267,493.58432
19268,201.03174
19269,119.94615
19270,92.875435
19271,45.818474
19272,-21.072435
19273,3.322654
19274,-2.2798667
19275,-1.1523696
19276,-5.1310997
19277,6.7823586
19278,8.644194
19279,6.830487
19280,19.389896
19281,175.15059
19282,468.73846
19283,726.85535
19284,798.7079
19285,890.2768
19286,920.5252
19287,972.7464
19288,829.32806
19289,842.2143
19290,560.54565
19291,252.62578
19292,120.78137
19293,30.085278
19294,21.22981
19295,89.9057
19296,-6.9002266
19297,89.66915
19298,176.79115
19299,104.84969
19300,55.719074
19301,79.411514
19302,20.015802
19303,60.47565
19304,10.785886
19305,141.35681
19306,332.4087
19307,431.20767
19308,422.63303
19309,365.3101
19310,509.31735
19311,575.64703
19312,395.38593
19313,454.1821
19314,492.00238
19315,457.3909
19316,164.66608
19317,75.77749
19318,34.00827
19319,7.710959
19320,5.5941114
19321,42.472256
19322,39.92982
19323,48.786995
19324,59.910576
19325,44.523006
19326,27.529781
19327,13.200322
19328,16.12889
19329,172.30817
19330,310.2525
19331,680.7443
19332,824.0654
19333,872.0329
19334,928.8837
19335,863.0383
19336,742.41144
19337,765.73193
19338,564.93823
19339,442.00592
19340,109.53678
19341,20.140083
19342,-11.621114
19343,1.1079926
19344,14.457459
19345,6.246442
19346,65.83711
19347,30.96861
19348,44.71101
19349,33.797195
19350,46.816784
19351,48.51472
19352,25.605253
19353,184.83148
19354,172.46112
19355,353.79147
19356,325.03537
19357,791.7549
19358,766.8388
19359,946.80383
19360,787.2872
19361,744.09186
19362,514.8334
19363,352.75662
19364,105.55928
19365,127.07412
19366,63.66657
19367,38.461475
19368,29.362764
19369,47.588947
19370,37.092342
19371,45.06345
19372,45.166656
19373,73.7578
19374,46.042908
19375,28.27753
19376,12.670367
19377,201.01604
19378,338.61002
19379,541.09326
19380,618.6302
19381,764.0802
19382,821.41644
19383,876.8059
19384,772.4735
19385,722.0439
19386,491.13278
19387,333.23245
19388,77.585175
19389,14.770308
19390,18.825962
19391,14.608495
19392,1.5252683
19393,5.9385157
19394,48.08479
19395,63.632496
19396,62.602802
19397,25.733782
19398,31.589207
19399,58.90472
19400,19.182976
19401,182.54704
19402,342.1515
19403,481.0994
19404,721.11084
19405,840.8635
19406,878.78906
19407,869.5612
19408,852.43866
19409,710.81146
19410,566.3539
19411,331.11072
19412,137.4882
19413,37.681347
19414,25.390423
19415,8.122097
19416,5.1697693
19417,13.716923
19418,128.39177
19419,38.00801
19420,56.55814
19421,55.53802
19422,52.689594
19423,42.188625
19424,55.52759
19425,161.76993
19426,434.0872
19427,669.6729
19428,704.25665
19429,777.96027
19430,915.63586
19431,796.93713
19432,735.17285
19433,697.9329
19434,526.7006
19435,347.09708
19436,124.874374
19437,100.34883
19438,37.531322
19439,63.340973
19440,31.32727
19441,14.45379
19442,124.313446
19443,83.54428
19444,52.465637
19445,50.72391
19446,16.538286
19447,-16.702072
19448,163.58554
19449,325.00198
19450,740.91437
19451,769.21576
19452,894.80493
19453,937.4685
19454,870.3838
19455,760.11066
19456,628.54285
19457,410.17722
19458,321.75858
19459,215.9267
19460,154.90045
19461,78.22637
19462,49.928055
19463,14.327047
19464,51.630196
19465,52.984486
19466,-1.6459126
19467,38.61963
19468,49.75103
19469,53.617176
19470,40.587906
19471,56.599445
19472,194.25893
19473,503.63834
19474,535.1662
19475,817.9716
19476,882.8625
19477,768.818
19478,878.63806
19479,731.64453
19480,647.5415
19481,478.76733
19482,293.26666
19483,211.86662
19484,132.86333
19485,11.737906
19486,40.157448
19487,104.98713
19488,44.90243
19489,108.251175
19490,143.2672
19491,113.04023
19492,156.21175
19493,55.389088
19494,131.53235
19495,197.41435
19496,470.13
19497,387.65915
19498,438.31857
19499,341.37784
19500,355.7501
19501,369.5789
19502,660.7023
19503,705.65643
19504,580.9097
19505,364.11157
19506,98.693565
19507,48.666588
19508,15.929433
19509,14.132364
19510,-9.564529
19511,-9.598997
19512,10.506809
19513,14.171313
19514,43.09464
19515,26.676836
19516,8.039078
19517,4.3471847
19518,152.08394
19519,436.36737
19520,554.7206
19521,665.1037
19522,815.0185
19523,921.7121
19524,933.1634
19525,830.81854
19526,709.0873
19527,500.40735
19528,343.86877
19529,94.92489
19530,67.45299
19531,4.56498
19532,13.198168
19533,6.4893465
19534,13.384718
19535,24.697353
19536,-3.3180165
19537,7.2638774
19538,39.791553
19539,9.151081
19540,16.87848
19541,179.40704
19542,338.4135
19543,638.58704
19544,790.92645
19545,867.24615
19546,919.98444
19547,905.2109
19548,872.4522
19549,703.80084
19550,388.23874
19551,364.71176
19552,144.34036
19553,96.8276
19554,26.191992
19555,18.198488
19556,15.604278
19557,14.026356
19558,23.999184
19559,-7.191493
19560,-29.03043
19561,3.4660587
19562,-4.5887375
19563,7.5778646
19564,23.435295
19565,182.58202
19566,328.50974
19567,829.19275
19568,745.12976
19569,870.4798
19570,852.7532
19571,839.0325
19572,773.5076
19573,702.6376
19574,487.51328
19575,351.04843
19576,102.83054
19577,126.0828
19578,24.162203
19579,3.3866022
19580,10.385495
19581,-1.2429887
19582,37.959282
19583,1.9443489
19584,15.605135
19585,16.23753
19586,18.765678
19587,18.51685
19588,13.354692
19589,140.95424
19590,371.45438
19591,522.33716
19592,656.814
19593,840.2926
19594,851.4756
19595,891.2771
19596,748.86566
19597,694.36884
19598,522.9952
19599,414.44717
