,bodeganorte
8507,-10.036234
8508,5.1623516
8509,-2.8687289
8510,-25.65973
8511,3.55285
8512,-2.6144657
8513,-20.176994
8514,18.975544
8515,189.41919
8516,311.68454
8517,527.39056
8518,625.027
8519,540.62805
8520,483.4576
8521,423.3455
8522,336.33377
8523,201.05656
8524,33.3622
8525,0.7056288
8526,-2.5775318
8527,6.0566306
8528,0.06645406
8529,-1.7530645
8530,5.957348
8531,4.2420588
8532,2.5332441
8533,-0.76107365
8534,4.024143
8535,5.3887253
8536,-7.015117
8537,-0.58027405
8538,18.17924
8539,142.19577
8540,270.85837
8541,308.5499
8542,369.28778
8543,530.402
8544,329.07953
8545,401.286
8546,187.95122
8547,199.8421
8548,22.14581
8549,5.798627
8550,-0.2951847
8551,-1.5480766
8552,15.997605
8553,1.8958331
8554,-0.9482518
8555,-0.551328
8556,6.90633
8557,0.44234836
8558,-4.154374
8559,1.9491966
8560,-1.3110052
8561,-2.1192808
8562,23.224535
8563,145.02863
8564,111.43257
8565,342.31537
8566,300.15533
8567,381.93045
8568,415.1626
8569,256.75964
8570,219.30305
8571,160.11665
8572,25.603302
8573,2.6939073
8574,21.367752
8575,20.123852
8576,18.829319
8577,26.433167
8578,2.6470656
8579,-1.1584607
8580,0.51763314
8581,-1.341923
8582,5.2079597
8583,4.644394
8584,-1.8705193
8585,2.8058991
8586,22.331232
8587,163.7011
8588,330.61215
8589,355.87582
8590,398.0231
8591,389.38803
8592,331.9631
8593,272.02264
8594,241.35909
8595,109.86862
8596,-3.672577
8597,3.738015
8598,0.21032578
8599,-1.9132241
8600,-4.781207
8601,-3.7218046
8602,-7.5106544
8603,-3.8876145
8604,0.5115968
8605,-3.1079535
8606,3.6007357
8607,-4.1203575
8608,4.0587387
8609,-1.1691297
8610,17.82556
8611,128.64174
8612,266.85013
8613,338.24042
8614,311.3468
8615,382.65024
8616,429.4662
8617,355.66006
8618,215.09666
8619,158.56345
8620,15.977976
8621,18.466862
8622,1.9661688
8623,-0.6758528
8624,2.6887038
8625,-11.582922
8626,1.2932627
8627,-2.5006638
8628,4.2887135
8629,-7.432738
8630,-6.296447
8631,4.470575
8632,-4.9349184
8633,16.306974
8634,9.921532
8635,158.22212
8636,301.6969
8637,275.199
8638,449.8247
8639,537.32196
8640,510.55356
8641,443.87845
8642,242.08356
8643,227.6012
8644,40.726532
8645,-3.4907057
8646,0.2577726
8647,-0.4904101
8648,-12.313892
8649,-5.069067
8650,-13.711531
8651,-2.5579636
8652,2.1509283
8653,3.6393867
8654,2.647629
8655,4.416051
8656,6.661538
8657,2.1601515
8658,12.3168545
8659,127.74826
8660,314.70132
8661,386.9963
8662,433.20737
8663,282.54086
8664,376.8113
8665,388.1854
8666,132.02083
8667,88.53327
8668,19.424871
8669,24.51697
8670,12.017681
8671,5.71002
8672,-9.072991
8673,-2.6056206
8674,-16.517277
8675,-0.62656564
8676,-1.5448444
8677,-5.0430517
8678,-0.1925004
8679,6.659537
8680,-2.4464874
8681,-2.0917323
8682,53.27005
8683,271.93225
8684,185.43654
8685,318.326
8686,387.76346
8687,465.2699
8688,415.58954
8689,342.84445
8690,266.67642
8691,195.86858
8692,35.939125
8693,1.2742647
8694,-10.382338
8695,-5.8139553
8696,6.3212967
8697,5.2250576
8698,-3.7123685
8699,-0.52838653
8700,-4.758215
8701,-9.261191
8702,-25.10294
8703,-11.090493
8704,44.193096
8705,28.930454
8706,16.273619
8707,158.23367
8708,86.87086
8709,329.49225
8710,410.79285
8711,411.80026
8712,304.5031
8713,447.2543
8714,370.88675
8715,267.73898
8716,71.9654
8717,0.7721291
8718,6.783887
8719,-4.1337886
8720,6.3876524
8721,9.113487
8722,0.73917836
8723,-5.231664
8724,-4.5063834
8725,1.0519356
8726,2.1339467
8727,5.786512
8728,-1.0681517
8729,-0.16724825
8730,48.150112
8731,162.10886
8732,218.43819
8733,300.10184
8734,210.24934
8735,443.77347
8736,365.49472
8737,468.77133
8738,306.65277
8739,256.11142
8740,54.127235
8741,4.5776587
8742,4.5377707
8743,-17.115044
8744,-0.23071873
8745,-0.6735999
8746,-0.37016925
8747,-1.443344
8748,0.2513882
8749,0.10720361
8750,-3.5783868
8751,0.71733516
8752,2.6397982
8753,11.157716
8754,43.20273
8755,156.7093
8756,280.06787
8757,315.84988
8758,376.73773
8759,476.9169
8760,384.10675
8761,302.50385
8762,354.76364
8763,255.80229
8764,38.1339
8765,8.591446
8766,-8.428482
8767,-5.0132275
8768,-1.3502299
8769,-8.729604
8770,3.7092721
8771,-16.94337
8772,-2.0711722
8773,-26.921104
8774,-16.234743
8775,-5.8084784
8776,-17.89526
8777,-22.48223
8778,3.5844193
8779,168.17595
8780,297.29556
8781,446.86798
8782,509.5113
8783,448.0832
8784,417.5388
8785,432.94778
8786,298.9284
8787,231.38481
8788,60.099686
8789,-0.3222375
8790,5.4716244
8791,11.363869
8792,-3.21242
8793,0.7080363
8794,-1.236156
8795,0.81848675
8796,-2.096483
8797,-0.29454333
8798,-1.4666657
8799,-2.508776
8800,2.6155703
8801,-3.7167568
8802,33.064854
8803,161.79039
8804,230.49698
8805,159.17886
8806,262.24524
8807,264.2531
8808,220.57736
8809,335.73743
8810,266.85754
8811,228.89027
8812,56.794113
8813,2.3323293
8814,0.8924096
8815,-5.1700974
8816,-6.2756915
8817,-1.9899653
8818,-7.8644004
8819,-7.6770296
8820,-11.844849
8821,21.124517
8822,0.67847973
8823,-1.2516308
8824,-0.12295567
8825,5.387227
8826,39.18395
8827,174.19148
8828,203.14845
8829,284.0546
8830,400.946
8831,376.3675
8832,375.0943
8833,391.3789
8834,230.99469
8835,143.88663
8836,33.73972
8837,-8.364134
8838,14.139392
8839,-4.3601484
8840,-10.852504
8841,-28.916792
8842,-3.2744026
8843,-3.8659086
8844,-13.114571
8845,-7.5948663
8846,-21.917227
8847,-26.770731
8848,-5.0996633
8849,-5.9382167
8850,-23.407066
8851,150.14487
8852,306.07144
8853,375.4692
8854,500.77902
8855,433.21674
8856,350.72897
8857,285.138
8858,209.68777
8859,154.06566
8860,19.762604
8861,-2.7281349
8862,0.040167034
8863,7.0888844
8864,-4.7640123
8865,-3.4741127
8866,-5.915861
8867,0.8011046
8868,2.692401
8869,1.2867088
8870,2.720727
8871,-4.0506067
8872,-4.6161404
8873,-5.5772448
8874,45.33319
8875,158.03433
8876,311.72888
8877,435.64203
8878,455.58618
8879,533.7982
8880,400.0035
8881,117.95607
8882,192.63284
8883,204.82857
8884,102.89718
8885,13.819029
8886,1.5198358
8887,-4.5439444
8888,11.285898
8889,15.772303
8890,-2.7382483
8891,-1.2831382
8892,2.8124924
8893,-3.2827482
8894,4.0511208
8895,3.802114
8896,1.2009038
8897,-4.4031763
8898,38.79863
8899,187.17241
8900,360.2988
8901,347.6077
8902,467.32816
8903,498.98596
8904,416.02316
8905,485.8129
8906,303.59906
8907,306.28433
8908,66.21234
8909,-3.1231751
8910,0.090191975
8911,-19.462112
8912,-3.18782
8913,-8.341889
8914,-4.6131315
8915,2.148547
8916,-11.130768
8917,-0.26312774
8918,-0.8760441
8919,-1.7471153
8920,6.601192
8921,1.5439116
8922,58.063015
8923,168.10951
8924,290.44125
8925,202.5213
8926,451.25043
8927,394.90128
8928,400.7967
8929,352.86407
8930,336.16595
8931,263.73163
8932,54.08722
8933,34.03063
8934,6.4108915
8935,-3.5480063
8936,10.936408
8937,12.758526
8938,3.4446294
8939,8.019796
8940,0.9744206
8941,3.4030528
8942,4.776401
8943,-4.338817
8944,3.1583114
8945,18.074219
8946,58.163696
8947,151.46953
8948,238.37195
8949,332.60367
8950,282.55136
8951,226.6137
8952,196.74669
8953,113.00642
8954,134.47658
8955,161.18109
8956,37.253838
8957,-1.6880711
8958,-5.542876
8959,-0.6506403
8960,-0.16613293
8961,2.6812787
8962,-1.5765383
8963,2.9949503
8964,-2.938342
8965,-1.3125361
8966,0.22501576
8967,5.5277166
8968,-0.18112528
8969,15.427567
8970,60.71
8971,175.86942
8972,270.57684
8973,235.63995
8974,386.26254
8975,409.87094
8976,294.41525
8977,152.57558
8978,223.3088
8979,179.56038
8980,86.335686
8981,12.840826
8982,1.5037615
8983,16.763973
8984,-0.6160592
8985,1.5628085
8986,0.9595929
8987,-15.313456
8988,-9.185146
8989,-1.181912
8990,3.7723484
8991,4.0044026
8992,2.7035494
8993,0.2731897
8994,33.452877
8995,211.7946
8996,360.2263
8997,516.98
8998,621.6554
8999,715.8739
9000,621.97766
9001,480.9475
9002,413.86374
9003,303.48407
9004,90.503365
9005,4.1096425
9006,-1.4037322
9007,-1.5594467
9008,2.3418856
9009,-0.959504
9010,2.0387678
9011,0.021625586
9012,0.8006938
9013,-3.4138265
9014,1.4776841
9015,-5.2508307
9016,0.059526987
9017,1.7338966
9018,5.585627
9019,175.6182
9020,481.83774
9021,596.79517
9022,620.88464
9023,653.0478
9024,616.1501
9025,467.1443
9026,382.03552
9027,270.37817
9028,76.91098
9029,13.0882225
9030,0.90517443
9031,0.22211733
9032,-6.431773
9033,2.5067391
9034,5.2893777
9035,0.8087769
9036,4.38768
9037,3.0006971
9038,1.6442274
9039,-2.140256
9040,-0.56775224
9041,7.7275734
9042,60.143703
9043,240.29727
9044,410.18726
9045,474.796
9046,651.0658
9047,682.50885
9048,584.2341
9049,480.30167
9050,391.0925
9051,267.7844
9052,129.20448
9053,1.0034457
9054,-3.191199
9055,-0.76410615
9056,1.7165884
9057,-0.19769388
9058,0.9712376
9059,1.2903941
9060,2.2770324
9061,1.6127287
9062,0.4886325
9063,2.9469204
9064,4.4571705
9065,3.058217
9066,44.34587
9067,196.30833
9068,481.5838
9069,445.9265
9070,403.63412
9071,421.42685
9072,554.3447
9073,265.62012
9074,430.65515
9075,257.33347
9076,99.828674
9077,4.1451373
9078,-2.5265508
9079,5.5078745
9080,4.35412
9081,-4.6768227
9082,6.7455087
9083,1.6990393
9084,-2.4951248
9085,-0.7176321
9086,0.6522101
9087,-2.1570444
9088,7.3540936
9089,3.551422
9090,56.51696
9091,178.21687
9092,238.68971
9093,258.28836
9094,191.77461
9095,219.55818
9096,280.97424
9097,213.06274
9098,201.73618
9099,227.45084
9100,130.99664
9101,-0.4920954
9102,-4.6052427
9103,-4.499741
9104,5.5446997
9105,2.429017
9106,-3.8319693
9107,-0.3671219
9108,-3.5321302
9109,3.0045815
9110,-3.5435724
9111,-0.6082384
9112,0.7718263
9113,3.551422
9114,37.179985
9115,176.6638
9116,324.99344
9117,155.80902
9118,275.68924
9119,198.92482
9120,161.47234
9121,126.834435
9122,159.2445
9123,264.18628
9124,151.4308
9125,7.5177846
9126,5.244786
9127,-1.2614992
9128,-2.5803695
9129,5.5130544
9130,1.7236432
9131,-0.82264537
9132,4.3323097
9133,-3.6162233
9134,-14.687023
9135,-0.604011
9136,0.6124132
9137,10.671627
9138,49.385242
9139,171.3715
9140,247.13733
9141,323.14514
9142,401.00342
9143,477.88577
9144,455.67053
9145,218.15012
9146,110.03097
9147,236.24283
9148,102.50937
9149,-0.7486047
9150,4.9411254
9151,-10.389707
9152,-19.624659
9153,2.4648318
9154,-4.9961433
9155,3.10878
9156,-4.409526
9157,9.88913
9158,-2.7660413
9159,-0.98606175
9160,2.1182961
9161,7.8117476
9162,50.812237
9163,206.08813
9164,210.42883
9165,239.23763
9166,222.27686
9167,345.9658
9168,267.45584
9169,238.11967
9170,213.92648
9171,181.37193
9172,108.39685
9173,4.468202
9174,-1.4574989
9175,9.723746
9176,-5.055494
9177,0.30202854
9178,-2.3965545
9179,3.7945542
9180,-2.6773608
9181,6.6528983
9182,4.1770597
9183,4.5397673
9184,0.33432573
9185,5.82643
9186,28.246166
9187,175.68268
9188,236.05646
9189,216.99428
9190,192.28983
9191,178.18015
9192,201.63193
9193,222.42245
9194,228.49374
9195,174.94621
9196,77.79955
9197,14.419424
9198,2.121796
9199,-1.5721295
9200,-1.4020123
9201,15.729814
9202,0.20497471
9203,0.106265076
9204,-1.4516928
9205,-3.5490317
9206,-3.5395417
9207,-2.6706076
9208,10.079303
9209,5.900178
9210,64.46865
9211,162.80293
9212,224.8723
9213,216.57474
9214,386.04938
9215,247.13843
9216,318.86472
9217,271.0379
9218,226.59721
9219,175.68695
9220,50.025352
9221,5.9559903
9222,16.4947
9223,15.601415
9224,4.6790795
9225,11.821393
9226,2.6650004
9227,3.804062
9228,4.676885
9229,-4.525832
9230,4.920915
9231,0.09657682
9232,5.408326
9233,7.4847116
9234,40.588764
9235,167.69548
9236,288.7811
9237,241.49042
9238,367.04562
9239,330.27545
9240,341.79355
9241,636.95233
9242,419.57578
9243,334.26172
9244,183.1908
9245,9.159267
9246,46.029457
9247,221.6443
9248,223.3806
9249,308.4486
9250,411.41043
9251,605.1208
9252,515.7406
9253,512.7159
9254,351.13965
9255,230.52855
9256,66.96908
9257,12.39925
9258,3.387995
9259,-51.53082
9260,15.173222
9261,14.425713
9262,0.98121876
9263,-1.9478517
9264,-1.658359
9265,-0.029667936
9266,-0.7288629
9267,-0.7280282
9268,-11.421845
9269,-2.6963956
9270,61.60989
9271,234.14906
9272,329.24707
9273,488.42554
9274,467.95523
9275,549.5421
9276,481.8375
9277,362.947
9278,211.87582
9279,72.72469
9280,-30.081678
9281,17.386759
9282,-2.5989974
9283,13.646575
9284,8.57145
9285,4.6249948
9286,59.56625
9287,1.7261931
9288,2.4693384
9289,-1.3304518
9290,-0.27452856
9291,-4.6245856
9292,9.662299
9293,57.00175
9294,224.67792
9295,194.73524
9296,256.62692
9297,254.04633
9298,217.44243
9299,201.89738
9300,182.7216
9301,180.33316
9302,198.73112
9303,42.3064
9304,-4.743086
9305,-26.854008
9306,-14.130142
9307,-1.9966433
9308,-13.075835
9309,15.436547
9310,3.594992
9311,6.5238476
9312,6.8134985
9313,7.614804
9314,-2.9259844
9315,-6.318407
9316,18.03829
9317,101.04331
9318,228.41508
9319,163.82703
9320,152.10936
9321,273.3448
9322,300.92316
9323,381.29108
9324,221.99483
9325,251.13448
9326,199.73532
9327,69.67657
9328,-20.77606
9329,1.8468001
9330,12.317229
9331,9.756653
9332,1.0299011
9333,20.873444
9334,19.1813
9335,9.825944
9336,-5.625717
9337,-50.427456
9338,4.290723
9339,-16.318453
9340,-35.209038
9341,132.56265
9342,196.16235
9343,235.94852
9344,269.81473
9345,262.0641
9346,306.3088
9347,355.45593
9348,250.55779
9349,217.72566
9350,261.33374
9351,-25.031137
9352,8.465232
9353,29.877293
9354,-31.191788
9355,-31.905264
9356,44.497906
9357,14.79037
9358,89.22675
9359,-28.542341
9360,648.61316
9361,610.9888
9362,489.42798
9363,465.08704
9364,525.38043
9365,497.34335
9366,347.83768
9367,245.89468
9368,80.53086
9369,1.1665009
9370,430.8694
9371,94.82725
9372,77.60587
9373,-12.413089
9374,-18.045538
9375,-15.038549
9376,-7.905098
9377,-0.9600967
9378,6.8837757
9379,-7.7149353
9380,-7.574738
9381,4.0325885
9382,-4.0089307
9383,9.357801
9384,49.359142
9385,204.33673
9386,497.96713
9387,589.54987
9388,857.8125
9389,884.31793
9390,889.29333
9391,879.78986
9392,794.66626
9393,680.05176
9394,398.93875
9395,73.409035
9396,41.289864
9397,7.9777493
9398,-5.8317966
9399,-5.131781
9400,-10.92381
9401,-0.3718155
9402,0.5801658
9403,-2.538311
9404,-1.5434804
9405,0.90110993
9406,1.6836205
9407,16.582636
9408,61.83482
9409,186.07924
9410,422.67435
9411,718.41766
9412,873.0664
9413,858.2089
9414,968.15826
9415,892.2585
9416,716.258
9417,666.85065
9418,407.33197
9419,106.86305
9420,35.4885
9421,-12.790687
9422,-11.266179
9423,-11.139189
9424,-15.06479
9425,0.502899
9426,-2.0045652
9427,-1.3886486
9428,-2.3003266
9429,-3.2915645
9430,-7.25163
9431,14.05232
9432,39.003975
9433,187.10884
9434,546.9436
9435,618.5588
9436,672.5212
9437,919.1687
9438,864.0064
9439,824.9588
9440,746.183
9441,641.7601
9442,457.93768
9443,83.71976
9444,34.204613
9445,-4.0962725
9446,-22.21165
9447,-20.66597
9448,1.3900596
9449,-6.426957
9450,-2.2641947
9451,-5.473598
9452,-3.789284
9453,-3.5505078
9454,-2.5780935
9455,3.7484078
9456,64.69438
9457,225.54027
9458,546.9536
9459,653.8042
9460,789.243
9461,877.9677
9462,889.0603
9463,795.2288
9464,651.5948
9465,672.27924
9466,477.06717
9467,124.49875
9468,19.79218
9469,4.0914936
9470,-11.047092
9471,10.159707
9472,-8.616485
9473,496.76526
9474,789.74146
9475,846.4679
9476,895.23987
9477,846.6747
9478,824.5494
9479,620.4735
9480,489.5469
9481,85.23519
9482,85.70331
9483,7.7223926
9484,-2.263146
9485,5.589562
9486,-5.791963
9487,-2.7205286
9488,-5.2647724
9489,-7.044306
9490,-0.057994306
9491,-6.6748557
9492,-7.1624923
9493,9.997501
9494,38.047237
9495,496.6803
9496,626.4519
9497,880.18475
9498,887.18335
9499,925.62006
9500,860.50256
9501,806.5291
9502,632.80975
9503,422.28265
9504,101.95743
9505,19.656767
9506,-10.039429
9507,-8.910467
9508,-6.768559
9509,-7.115709
9510,-4.945932
9511,0.39680254
9512,2.563776
9513,2.4658964
9514,-4.463626
9515,-1.9409941
9516,-18.601542
9517,42.728268
9518,192.17192
9519,480.64618
9520,683.59375
9521,891.3863
9522,960.06616
9523,1017.1516
9524,883.5693
9525,797.6019
9526,727.86145
9527,476.2624
9528,157.8932
9529,56.29532
9530,-4.404943
9531,12.162433
9532,-6.311756
9533,-7.661106
9534,-3.31633
9535,47.123703
9536,241.21216
9537,565.48254
9538,549.3314
9539,595.0571
9540,657.8089
9541,812.79065
9542,629.2809
9543,542.07544
9544,579.32947
9545,432.75385
9546,118.870605
9547,20.392584
9548,-2.5370598
9549,10.93543
9550,-4.182344
9551,-0.3850075
9552,-3.2261915
9553,-8.875391
9554,-6.796806
9555,3.289812
9556,-8.093467
9557,3.7259169
9558,-2.6346173
9559,37.02895
9560,246.24294
9561,385.58417
9562,597.2392
9563,384.59222
9564,432.23508
9565,315.52356
9566,13.157847
9567,-10.819387
9568,15.545452
9569,4.2368274
9570,2.9332974
9571,15.542615
9572,-3.7523324
9573,-8.222126
9574,-4.9403653
9575,0.85552025
9576,-0.14166188
9577,-0.2571913
9578,47.581764
9579,227.38792
9580,415.86185
9581,486.33563
9582,556.197
9583,810.05835
9584,743.3225
9585,701.8707
9586,686.15356
9587,549.243
9588,428.5034
9589,56.8333
9590,6.9466133
9591,-0.92015135
9592,3.847318
9593,11.2915325
9594,4.697006
9595,1.2303628
9596,-5.778162
9597,-4.4819274
9598,0.9131255
9599,6.4398427
9600,3.5312219
9601,5.590418
9602,28.878534
9603,236.36598
9604,543.2761
9605,597.40564
9606,800.8254
9607,700.2518
9608,927.5834
9609,794.28577
9610,708.7063
9611,672.46857
9612,379.1361
9613,120.86228
9614,53.68222
9615,15.3780775
9616,8.403972
9617,-4.814846
9618,-5.2412376
9619,-2.0238369
9620,-2.5640523
9621,0.15816398
9622,1.9089249
9623,39.91991
9624,189.13661
9625,463.89636
9626,603.38086
9627,755.5292
9628,843.2328
9629,851.26904
9630,762.7883
9631,724.27716
9632,579.7013
9633,375.5958
9634,81.435715
9635,21.409111
9636,24.23007
9637,23.12538
9638,6.0323844
9639,17.172287
9640,3.0921006
9641,-0.7411988
9642,5.3979306
9643,0.32139874
9644,5.1804776
9645,10.771439
9646,-13.483045
9647,46.276917
9648,251.0074
9649,468.65863
9650,637.09717
9651,756.6444
9652,835.2538
9653,860.8638
9654,735.0125
9655,729.47406
9656,534.35944
9657,385.19724
9658,77.31677
9659,23.727434
9660,7.722242
9661,13.242097
9662,24.256794
9663,-0.28544647
9664,-1.8730065
9665,-5.1187606
9666,-39.492714
9667,-5.268348
9668,-43.449158
9669,-7.4315743
9670,-3.5356495
9671,23.762331
9672,185.95473
9673,483.91696
9674,654.0006
9675,796.4297
9676,871.1693
9677,883.6844
9678,764.5828
9679,716.6445
9680,545.1824
9681,356.01498
9682,87.57111
9683,32.58515
9684,11.045396
9685,28.215675
9686,13.014028
9687,7.9995995
9688,6.3459024
9689,1.211851
