,balsa-laguna
1731,25.133554
1732,21.236502
1733,38.590527
1734,47.704964
1735,66.48736
1736,204.45895
1737,199.97205
1738,213.33733
1739,230.87747
1740,235.06989
1741,271.60248
1742,205.7699
1743,151.25636
1744,65.426056
1745,19.565172
1746,-14.190071
1747,-8.416811
1748,-9.944246
1749,-13.612605
1750,-17.14943
1751,-2.247552
1752,-3.7327008
1753,-2.8679628
1754,-0.9521075
1755,1.2856123
1756,-0.059518576
1757,4.383358
1758,14.889581
1759,124.7734
1760,157.02773
1761,225.76472
1762,523.5063
1763,757.37396
1764,750.59186
1765,725.55884
1766,560.46405
1767,470.18137
1768,280.65924
1769,74.504875
1770,7.871281
1771,9.374978
1772,-5.3121147
1773,-4.22751
1774,7.130469
1775,3.7520196
1776,-2.8243058
1777,4.276408
1778,-2.6989024
1779,-1.4676749
1780,-5.6938343
1781,-12.311782
1782,5.8200865
1783,220.6236
1784,406.45258
1785,586.3115
1786,665.70483
1787,747.913
1788,791.13727
1789,751.7593
1790,524.18225
1791,458.60065
1792,238.73749
1793,85.60641
1794,1.2136171
1795,-5.6255856
1796,-1.1680568
1797,2.6513274
1798,-2.6512215
1799,-4.891777
1800,5.34947
1801,0.588936
1802,8.1218
1803,3.9288547
1804,5.460228
1805,4.6770325
1806,2.5191634
1807,151.77844
1808,383.9106
1809,593.30304
1810,732.9731
1811,818.15027
1812,868.569
1813,783.6774
1814,593.7238
1815,575.5684
1816,336.70438
1817,130.14938
1818,79.972694
1819,65.17219
1820,32.33085
1821,16.256153
1822,15.942616
1823,-13.545334
1824,-8.5323105
1825,-8.589002
1826,6.260924
1827,-0.10097244
1828,-1.4356068
1829,-6.2541895
1830,119.85203
1831,167.71973
1832,405.39746
1833,591.57153
1834,761.2425
1835,878.6669
1836,794.7431
1837,739.1398
1838,540.15186
1839,516.8132
1840,186.65959
1841,82.234886
1842,50.27044
1843,58.101246
1844,40.959267
1845,63.859894
1846,-10.406047
1847,2.0683506
1848,-5.633315
1849,-30.230902
1850,6.165886
1851,1.0746473
1852,7.555499
1853,0.7971559
1854,6.638282
1855,143.38947
1856,411.42917
1857,563.4988
1858,729.1374
1859,773.7073
1860,789.4508
1861,756.4485
1862,519.69214
1863,506.6198
1864,259.52
1865,86.245316
1866,20.370848
1867,7.9291534
1868,10.180934
1869,11.808484
1870,10.110099
1871,0.4843331
1872,-4.618947
1873,-20.61995
1874,-2.1530142
1875,-17.309017
1876,5.476061
1877,16.172894
1878,20.490065
1879,229.39052
1880,469.6
1881,578.1675
1882,730.73486
1883,799.95483
1884,820.52045
1885,634.6947
1886,279.80365
1887,181.41316
1888,86.291534
1889,62.615715
1890,-5.3569107
1891,-17.06991
1892,-20.646048
1893,8.720201
1894,3.6914577
1895,2.1140347
1896,-13.126172
1897,25.700897
1898,44.016193
1899,34.259113
1900,-16.160097
1901,38.50201
1902,5.639177
1903,94.957146
1904,225.24535
1905,218.18967
1906,323.07022
1907,345.56528
1908,403.35458
1909,540.2034
1910,399.67236
1911,327.49127
1912,111.184975
1913,-1.7312187
1914,-12.17251
1915,-19.475988
1916,-14.755678
1917,-15.747344
1918,-12.601045
1919,-3.7093825
1920,-12.11102
1921,-19.977226
1922,-23.361658
1923,-10.166509
1924,-4.7093487
1925,-7.6412725
1926,-7.919916
1927,57.72456
1928,148.58678
1929,161.87018
1930,176.98337
1931,220.07785
1932,184.65517
1933,339.95554
1934,302.82516
1935,182.67422
1936,103.964905
1937,48.270725
1938,-2.4839694
1939,-10.621599
1940,-10.177371
1941,-2.7658184
1942,1.9598466
1943,-3.499175
1944,-3.1151426
1945,-4.886679
1946,-2.5121672
1947,-2.3503191
1948,-25.701633
1949,-2.1386728
1950,36.76641
1951,137.06935
1952,326.4116
1953,455.5384
1954,450.76773
1955,518.5817
1956,485.50668
1957,589.4234
1958,271.68704
1959,169.88765
1960,124.900696
1961,58.449482
1962,2.5546079
1963,-0.3393717
1964,-14.653946
1965,-7.9190993
1966,-11.026892
1967,-3.5940948
1968,-33.842686
1969,-30.029537
1970,-11.366528
1971,-2.6177697
1972,-0.40470034
1973,-5.8223553
1974,9.6995945
1975,97.33986
1976,175.6866
1977,549.52484
1978,508.67758
1979,529.0298
1980,503.31128
1981,339.1783
1982,163.20604
1983,114.901794
1984,124.07234
1985,38.717064
1986,0.50596833
1987,6.691279
1988,1.922827
1989,16.494562
1990,21.471642
1991,-5.7630816
1992,-7.2203465
1993,0.9533385
1994,-0.69033825
1995,1.2953503
1996,-16.646736
1997,-5.612215
1998,-13.287075
1999,105.46768
2000,198.66882
2001,215.12978
2002,149.77878
2003,270.7671
2004,227.38518
2005,293.60907
2006,216.22041
2007,141.24347
2008,110.71084
2009,15.486198
2010,2.1386964
2011,6.1459427
2012,23.78574
2013,-2.8489134
2014,9.526495
2015,-25.020704
2016,-21.905233
2017,14.199442
2018,-19.12283
2019,-20.34588
2020,-20.581484
2021,-34.438396
2022,-0.64436746
2023,57.397865
2024,109.2445
2025,326.61182
2026,385.5684
2027,586.757
2028,591.8495
2029,451.1046
2030,284.44638
2031,232.68063
2032,115.97021
2033,49.153057
2034,-40.121124
2035,-47.06044
2036,-12.067427
2037,7.1968155
2038,5.60389
2039,-7.8602514
2040,-0.009562641
2041,11.7526045
2042,-0.54839486
2043,1.4652534
2044,-22.748644
2045,13.82687
2046,1.0015852
2047,129.13423
2048,211.0697
2049,196.17686
2050,370.82648
2051,302.086
2052,183.68655
2053,300.57147
2054,206.37865
2055,271.45004
2056,189.15033
2057,45.14499
2058,7.981524
2059,2.0485446
2060,-10.604418
2061,10.926438
2062,3.9070244
2063,0.28865585
2064,1.8362429
2065,-0.90964884
2066,-1.3823291
2067,-1.7262982
2068,-3.4785233
2069,-4.0093756
2070,3.7428916
2071,111.763245
2072,191.43819
2073,180.39616
2074,146.79018
2075,149.99521
2076,169.85674
2077,292.43076
2078,188.24089
2079,149.39954
2080,151.53638
2081,55.038643
2082,6.300004
2083,-2.8680246
2084,27.01688
2085,-9.230829
2086,-2.8417633
2087,1.6030291
2088,-10.541644
2089,2.3820837
2090,2.4430287
2091,-2.981773
2092,-0.4354212
2093,5.4443326
2094,6.567802
2095,102.67701
2096,154.17586
2097,182.10513
2098,210.52174
2099,215.79218
2100,291.17365
2101,416.95465
2102,179.19963
2103,166.35783
2104,115.89459
2105,36.86829
2106,8.76134
2107,-13.189041
2108,-4.2087917
2109,-3.5182626
2110,-4.742935
2111,-6.3243303
2112,-0.8338164
2113,2.496036
2114,2.7708824
2115,0.52461904
2116,2.1738653
2117,7.679008
2118,15.062688
2119,105.6005
2120,224.89601
2121,274.3011
2122,257.93677
2123,129.5903
2124,362.41226
2125,221.7921
2126,146.65773
2127,133.9319
2128,98.29339
2129,42.76207
2130,-13.522733
2131,-13.285374
2132,-15.1326475
2133,72.029686
2134,-0.080619656
2135,2.6262538
2136,-3.9798918
2137,-11.476848
2138,-24.580326
2139,-0.3886629
2140,-0.5688597
2141,3.659794
2142,11.166332
2143,108.426384
2144,219.28581
2145,190.23112
2146,228.85721
2147,224.96292
2148,162.81213
2149,93.84869
2150,116.335594
2151,120.76899
2152,142.31367
2153,41.4742
2154,-8.352125
2155,-7.2318873
2156,-6.3830914
2157,-6.1700234
2158,-5.529755
2159,-11.890146
2160,-1.7000988
2161,-16.147886
2162,-7.650635
2163,-10.61338
2164,-4.9787683
2165,0.91164523
2166,5.0820155
2167,92.97521
2168,201.0473
2169,213.68996
2170,205.61215
2171,122.192444
2172,65.70235
2173,148.21547
2174,124.76397
2175,134.48068
2176,125.8534
2177,48.12499
2178,-10.290861
2179,0.6479323
2180,0.29965702
2181,-6.805719
2182,-3.2753465
2183,-15.87362
2184,-16.82429
2185,-32.028217
2186,-30.770414
2187,-29.79878
2188,33.026352
2189,9.457769
2190,9.391674
2191,131.04501
2192,214.1675
2193,193.8732
2194,155.93015
2195,134.11807
2196,113.82972
2197,86.46025
2198,196.69283
2199,185.2258
2200,165.16087
2201,63.588078
2202,24.896185
2203,6.140027
2204,-3.2024627
2205,1.1655475
2206,1.1655475
2207,-1.7817508
2208,-3.1692536
2209,1.7752897
2210,-7.2912736
2211,0.9690251
2212,19.782036
2213,43.188328
2214,94.91091
2215,221.48738
2216,374.8805
2217,332.42096
2218,352.30243
2219,343.08893
2220,412.12778
2221,326.49197
2222,176.38222
2223,178.56062
2224,41.455105
2225,-11.009108
2226,-1.1960009
2227,-2.7592845
2228,-12.390683
2229,-13.357449
2230,-3.3222578
2231,-21.0316
2232,4.9589186
2233,8.472999
2234,-2.617644
2235,-0.59045076
2236,-1.5883199
2237,16.760841
2238,139.14108
2239,277.27844
2240,183.40059
2241,237.89987
2242,249.91591
2243,181.84183
2244,113.84232
2245,147.25728
2246,141.29123
2247,100.31971
2248,41.477962
2249,-1.8367648
2250,-0.75342506
2251,-0.4794138
2252,-0.31206217
2253,-0.10783013
2254,1.0454248
2255,0.6418462
2256,0.21805927
2257,0.1321637
2258,0.47732902
2259,4.354456
2260,56.677944
2261,115.11479
2262,208.4248
2263,368.2463
2264,438.99915
2265,681.6218
2266,699.1615
2267,612.08673
2268,462.93533
2269,369.9952
2270,132.14975
2271,66.192986
2272,3.183032
2273,1.8632009
2274,-8.914515
2275,-1.1091448
2276,-6.682236
2277,-13.669773
2278,-8.34262
2279,-4.3665104
2280,-14.516161
2281,-8.886809
2282,-5.470478
2283,1.2730803
2284,11.437594
2285,106.68203
2286,312.16745
2287,595.3856
2288,620.1827
2289,686.71655
2290,754.58514
2291,616.1906
2292,403.86505
2293,208.35883
2294,164.28174
2295,45.223312
2296,-0.68607795
2297,-13.181833
2298,-8.606752
2299,1.8484207
2300,-7.0129075
2301,-8.768137
2302,-1.2247236
2303,-2.616596
2304,-1.4376992
2305,-5.6542068
2306,-2.121349
2307,0.2507823
2308,25.075367
2309,190.6453
2310,459.6709
2311,599.2236
2312,584.29315
2313,687.75836
2314,692.0853
2315,635.6477
2316,520.73364
2317,415.1987
2318,225.71077
2319,78.5082
2320,14.431852
2321,10.381413
2322,10.737912
2323,4.983521
2324,-0.37211144
2325,-12.396692
2326,8.513624
2327,8.364029
2328,12.962566
2329,9.056634
2330,4.5393505
2331,9.559262
2332,28.516502
2333,193.66074
2334,447.50177
2335,576.6177
2336,644.69855
2337,698.7711
2338,714.39825
2339,701.7142
2340,527.3501
2341,372.11813
2342,213.49263
2343,89.61209
2344,22.115797
2345,-17.070787
2346,-22.29055
2347,1.204142
2348,1.745232
2349,11.128581
2350,4.5991898
2351,33.59164
2352,29.907154
2353,38.802
2354,38.44469
2355,53.050144
2356,165.4297
2357,184.77599
2358,269.21634
2359,281.69922
2360,302.8767
2361,426.17804
2362,578.74066
2363,429.02008
2364,304.19696
2365,206.4217
2366,101.82682
2367,34.748413
2368,-17.920788
2369,-20.17981
2370,-24.326641
2371,-18.509409
2372,-14.6478
2373,-10.113831
2374,-12.551523
2375,-1.0163398
2376,-11.5661545
2377,-17.077318
2378,0.72145456
2379,27.593538
2380,101.601166
2381,143.37909
2382,142.74426
2383,127.459885
2384,141.49678
2385,137.89844
2386,194.47449
2387,192.97252
2388,108.597755
2389,153.43874
2390,78.69217
2391,29.68424
2392,-16.765158
2393,23.600908
2394,-17.32446
2395,5.774519
2396,3.7499208
2397,22.44327
2398,-1.2841499
2399,-1.0142891
2400,-0.6169024
2401,-3.788011
2402,-1.3334094
2403,21.846758
2404,104.72633
2405,182.67896
2406,346.01825
2407,683.8266
2408,814.3259
2409,764.7719
2410,766.7665
2411,763.57153
2412,677.5996
2413,520.56616
2414,322.87637
2415,56.397327
2416,13.812053
2417,0.37739646
2418,13.897999
2419,8.797855
2420,27.625235
2421,13.242394
2422,-3.453253
2423,-8.937488
2424,4.7415314
2425,1.0306077
2426,2.1745007
2427,9.838755
2428,139.0478
2429,328.90338
2430,381.83328
2431,669.2061
2432,554.7135
2433,762.6736
2434,840.09534
2435,646.3885
2436,525.09216
2437,463.33838
2438,290.36606
2439,105.75539
2440,16.050922
2441,8.148373
2442,2.1917157
2443,22.026175
2444,3.548347
2445,-2.7391248
2446,-11.92444
2447,12.371446
2448,2.4510782
2449,9.105315
2450,4.373947
2451,19.142841
2452,129.86096
2453,322.2545
2454,490.7747
2455,556.4093
2456,637.1939
2457,764.97217
2458,835.3442
2459,707.6802
2460,618.2754
2461,522.74786
2462,251.02908
2463,64.37291
2464,11.37356
2465,-14.75351
2466,-13.580079
2467,-10.795779
2468,-7.909033
2469,5.4815397
2470,-12.68143
2471,-3.138651
2472,0.59499854
2473,2.0224338
2474,-0.5555387
2475,22.668247
2476,21.240124
2477,262.7199
2478,546.4819
2479,530.75696
2480,281.12793
2481,282.35364
2482,650.35406
2483,671.4737
2484,636.4521
2485,228.35756
2486,210.82664
2487,74.364525
2488,9.554451
2489,-16.072584
2490,17.437458
2491,-0.81745476
2492,-27.051477
2493,-8.808455
2494,-9.118527
2495,-7.6120267
2496,-7.292478
2497,-8.370971
2498,11.236058
2499,24.020388
2500,92.858315
2501,235.14525
2502,225.62221
2503,571.3524
2504,499.01202
2505,403.63208
2506,514.55865
2507,170.28073
2508,134.40321
2509,154.52869
2510,145.2912
2511,45.022408
2512,5.087285
2513,-22.936127
2514,0.22456148
2515,3.0375645
2516,5.662491
2517,-0.69581693
2518,4.68096
2519,-0.82581633
2520,-8.2285595
2521,5.9555535
2522,4.586069
2523,14.378039
2524,59.69892
2525,219.60684
2526,284.25943
2527,443.5674
2528,512.73914
2529,494.33902
2530,244.36235
2531,127.5517
2532,218.64551
2533,159.85487
2534,132.57625
2535,47.147583
2536,3.6282792
2537,1.2363284
2538,2.4899716
2539,-1.1992725
2540,0.90259266
2541,-83.36132
2542,-4.877759
2543,5.917442
2544,-8.603937
2545,-12.544121
2546,-12.683662
2547,9.608205
2548,47.772488
2549,233.48419
2550,263.55765
2551,326.82944
2552,203.30978
2553,450.54868
2554,573.01447
2555,575.9785
2556,244.3562
2557,181.46272
2558,114.037315
2559,38.369442
2560,-23.658989
2561,-6.626011
2562,-8.994675
2563,-6.7394047
2564,-0.5018404
2565,4.536871
2566,2.0563023
2567,7.417478
2568,3.3376627
2569,0.87444013
2570,1.3597807
2571,14.826656
2572,35.576
2573,242.31361
2574,367.6305
2575,498.6164
2576,725.7786
2577,664.83075
2578,777.1369
2579,459.2326
2580,322.54657
2581,265.4744
2582,182.30975
2583,67.81182
2584,0.9145211
2585,-7.4501376
2586,-6.289747
2587,-6.882581
2588,-2.9140627
2589,5.3401146
2590,0.51443785
2591,0.09612682
2592,2.293273
2593,0.9634525
2594,-2.530166
2595,0.29482183
2596,62.372314
2597,293.19727
2598,366.14807
2599,411.24963
2600,399.50574
2601,499.39777
2602,463.20718
2603,548.4063
2604,441.26126
2605,402.0009
2606,239.24335
2607,59.07942
2608,10.867574
2609,-12.659723
2610,20.534588
2611,-17.512243
2612,12.827225
2613,4.1511974
2614,37.07965
2615,49.029438
2616,377.792
2617,419.3465
2618,579.6274
2619,376.50665
2620,181.15155
2621,286.51532
2622,271.87656
2623,161.48967
2624,135.06577
2625,100.53402
2626,55.62044
2627,3.4801261
2628,-35.876396
2629,10.178925
2630,-1.6095824
2631,0.5770809
2632,0.92193145
2633,10.3378525
2634,4.1484575
2635,7.959275
2636,14.908976
2637,7.791632
2638,43.3419
2639,170.79378
2640,355.22922
2641,537.8963
2642,636.10333
2643,804.7889
2644,649.37286
2645,348.1463
2646,277.965
2647,279.32367
2648,199.43015
2649,148.19736
2650,57.711582
2651,7.5606403
2652,-8.330564
2653,4.460752
2654,-0.51525676
2655,-18.685287
2656,7.9328947
2657,11.575575
2658,-38.569664
2659,-32.155407
2660,-16.263222
2661,1.5966874
2662,27.622778
2663,172.92181
2664,349.63623
2665,461.299
2666,704.32837
2667,769.22424
2668,823.6431
2669,847.7122
2670,727.6628
2671,563.6285
2672,280.50345
2673,125.3058
2674,81.19401
2675,26.606552
2676,-13.196312
2677,4.1501455
2678,10.566618
2679,7.6112337
2680,0.15060085
2681,-15.922489
2682,-3.9138052
2683,-3.59447
2684,-4.985345
2685,-4.3382077
2686,6.0602784
2687,100.31582
2688,299.7215
2689,532.1885
2690,709.3199
2691,576.0692
2692,936.29517
2693,817.4258
2694,766.5399
2695,679.55035
2696,517.8313
2697,375.03214
2698,47.294537
2699,-6.874787
2700,-31.30572
2701,-8.555081
2702,-10.385064
2703,-64.76329
2704,-55.7449
2705,-9.461463
2706,-7.3287663
2707,-51.833443
2708,-6.9469466
2709,15.410814
2710,-2.9290395
2711,80.607605
2712,289.78564
2713,491.70508
2714,674.95966
2715,778.8871
2716,881.2732
2717,893.693
2718,838.1795
2719,772.1352
2720,597.89215
2721,434.21628
2722,78.01314
2723,9.758844
2724,7.749431
2725,-0.07498217
2726,-1.2084978
2727,-11.833179
2728,-8.930118
2729,0.94715464
2730,2.7952101
2731,1.5455439
2732,1.9752114
2733,10.923125
2734,4.76664
2735,100.57547
2736,255.66408
2737,438.3287
2738,591.66925
2739,773.9841
2740,857.51306
2741,800.6332
2742,769.8822
2743,734.0136
2744,552.3383
2745,415.33258
2746,91.59751
2747,13.263221
2748,56.69177
2749,46.559658
2750,-11.975961
2751,7.946267
2752,9.233125
2753,-3.9757926
2754,5.8713455
2755,0.8920316
2756,2.8301268
2757,-0.6458725
2758,13.240059
2759,105.45728
2760,460.5223
2761,599.82855
2762,306.23465
2763,217.78038
2764,299.99213
2765,236.68344
2766,167.2752
2767,159.6103
2768,170.64778
2769,104.6869
2770,54.67627
2771,10.689254
2772,-18.550333
2773,-5.363881
2774,-3.8974612
2775,8.772603
2776,3.004184
2777,-3.885239
2778,24.582115
2779,0.7394349
2780,5.6564426
2781,-5.2550144
2782,24.238405
2783,83.43121
2784,237.76991
2785,268.32404
2786,229.35793
2787,207.55383
2788,193.09305
2789,190.62668
2790,148.7366
2791,92.305374
2792,144.7458
2793,73.77408
2794,39.13326
2795,11.124474
2796,-9.446929
2797,-9.446552
2798,-10.648044
2799,-8.010034
2800,-14.882288
2801,-1.2435591
2802,-2.343253
2803,-1.9074718
2804,5.227972
2805,6.485567
2806,15.306121
2807,86.38114
2808,197.95619
2809,231.67868
2810,270.56223
2811,196.67917
2812,182.14491
2813,192.87505
2814,358.69867
2815,432.07614
2816,323.84033
2817,134.25847
2818,55.97815
2819,16.93682
2820,0.27595854
2821,8.195583
2822,13.649858
2823,10.203697
2824,-0.43509588
2825,-1.457166
2826,-3.9234617
2827,-3.393078
2828,2.8507276
2829,-9.041884
2830,7.722182
2831,81.08594
2832,323.67697
2833,324.64597
2834,549.2963
2835,840.8447
2836,824.8911
2837,862.8664
2838,703.1508
2839,580.3407
2840,469.65726
2841,276.62988
2842,80.19101
2843,24.74926
2844,-11.78699
2845,-14.469339
2846,-13.322923
2847,-13.322923
2848,-5.708147
2849,-4.991284
2850,-3.448826
2851,-6.6633477
2852,-1.7350103
2853,-1.9962329
2854,6.7607665
2855,54.275097
2856,223.35393
2857,435.68832
2858,362.3401
2859,508.8089
2860,662.0917
2861,801.02905
2862,781.4046
2863,556.11774
2864,176.41527
2865,215.58598
2866,129.73277
2867,19.56481
2868,10.353113
2869,9.502711
2870,-0.16553831
2871,0.88370544
2872,-8.269252
2873,0.29220012
2874,1.8240284
2875,1.7097858
2876,-3.0212462
2877,-3.2269096
2878,7.2893953
2879,132.74197
2880,316.16672
2881,508.5531
2882,611.634
2883,811.3821
2884,843.37646
