,mont-picocruz
13664,646.44934
13665,643.6646
13666,613.0514
13667,427.37863
13668,243.70595
13669,127.316536
13670,44.24626
13671,30.76496
13672,26.456856
13673,-50.951557
13674,-107.51698
13675,-5.5621243
13676,-8.721587
13677,27.21989
13678,-14.358249
13679,-10.235527
13680,25.87415
13681,35.532955
13682,134.80481
13683,127.764595
13684,277.47372
13685,512.2043
13686,550.54706
13687,473.9992
13688,596.26526
13689,548.28015
13690,495.48273
13691,370.5039
13692,210.6611
13693,86.11333
13694,0.87697935
13695,4.900566
13696,5.912547
13697,9.541806
13698,9.541806
13699,1.2763437
13700,-21.378613
13701,-15.598737
13702,-7.3856235
13703,-35.642014
13704,77.169426
13705,23.825413
13706,135.83939
13707,159.27396
13708,270.65506
13709,519.0828
13710,614.9921
13711,650.52155
13712,632.73755
13713,509.6158
13714,568.07135
13715,380.3668
13716,238.5938
13717,48.29127
13718,66.91489
13719,51.94834
13720,35.939873
13721,29.226877
13722,11.870467
13723,9.779833
13724,13.540118
13725,5.0468364
13726,8.121693
13727,-1.0659431
13728,5.2934527
13729,29.768137
13730,105.94008
13731,176.78983
13732,287.7178
13733,502.4129
13734,559.3099
13735,562.1682
13736,686.6661
13737,707.70795
13738,659.2134
13739,405.2684
13740,202.55449
13741,139.19087
13742,75.267265
13743,40.910145
13744,55.179947
13745,55.460228
13746,25.70806
13747,7.1947465
13748,33.289494
13749,20.574602
13750,16.35299
13751,4.716877
13752,20.026764
13753,44.460476
13754,123.92507
13755,180.85182
13756,311.76688
13757,525.9725
13758,629.3499
13759,713.33514
13760,692.4685
13761,768.66376
13762,737.342
13763,599.95447
13764,407.6666
13765,119.51925
13766,82.291725
13767,-106.95952
13768,3.2293165
13769,-18.615843
13770,-39.91963
13771,-26.865902
13772,-28.848928
13773,-37.149734
13774,-23.304396
13775,-33.10122
13776,-32.32109
13777,-8.4696045
13778,118.37365
13779,113.4963
13780,246.02042
13781,473.407
13782,575.7903
13783,705.2566
13784,734.73315
13785,651.6743
13786,621.2288
13787,439.20932
13788,232.32286
13789,58.710415
13790,11.159713
13791,-0.31423208
13792,-0.7529061
13793,-24.093609
13794,-29.926205
13795,-24.202
13796,7.5734563
13797,9.833151
13798,5.1590466
13799,15.329742
13800,-12.2031
13801,22.362598
13802,109.17155
13803,183.42873
13804,234.19527
13805,484.97626
13806,470.24384
13807,527.56006
13808,588.0663
13809,442.6161
13810,528.4623
13811,314.9361
13812,240.32855
13813,98.22759
13814,25.334745
13815,22.104212
13816,16.379093
13817,16.379093
13818,15.691081
13819,-15.977223
13820,-20.48182
13821,-17.340128
13822,-20.893173
13823,11.610756
13824,-3.9426808
13825,21.765142
13826,112.58503
13827,145.20045
13828,265.484
13829,452.87256
13830,554.3211
13831,553.362
13832,740.1569
13833,646.93274
13834,632.62134
13835,393.3318
13836,236.10962
13837,123.17534
13838,32.19547
13839,42.293316
13840,35.431404
13841,27.014494
13842,37.47742
13843,-109.28358
13844,-92.24728
13845,-62.820805
13846,-40.43123
13847,-8.752624
13848,-74.92046
13849,-21.9935
13850,123.32038
13851,149.69653
13852,190.34303
13853,295.21265
13854,373.16705
13855,441.1796
13856,444.92984
13857,594.0849
13858,592.2821
13859,408.48804
13860,239.58066
13861,95.61504
13862,35.682785
13863,34.71747
13864,-90.57911
13865,20.03832
13866,14.476636
13867,-1.9850658
13868,2.5945654
13869,-25.089226
13870,-43.08938
13871,-19.546337
13872,-3.2441993
13873,25.142012
13874,62.700516
13875,141.337
13876,179.98889
13877,281.15387
13878,274.82578
13879,295.54623
13880,406.7861
13881,450.23383
13882,493.81418
13883,339.2536
13884,221.46428
13885,63.80107
13886,46.192734
13887,18.908432
13888,-0.45027435
13889,23.231356
13890,-4.7182837
13891,-33.09585
13892,-35.163483
13893,-39.688442
13894,-37.15421
13895,-3.2640948
13896,-108.861916
13897,17.774153
13898,161.58109
13899,172.84605
13900,226.92691
13901,488.74808
13902,573.1067
13903,537.42175
13904,522.8446
13905,501.1617
13906,527.307
13907,317.6031
13908,200.59178
13909,91.20535
13910,33.3515
13911,8.6612425
13912,37.619766
13913,29.104107
13914,58.27104
13915,3.6749015
13916,-24.951263
13917,-36.69852
13918,1.924461
13919,-1.9436249
13920,-14.593925
13921,20.61823
13922,116.74069
13923,170.02805
13924,222.84299
13925,431.44006
13926,481.81256
13927,526.0376
13928,650.6858
13929,495.16504
13930,591.2156
13931,444.13464
13932,338.1057
13933,103.76717
13934,69.584816
13935,30.892056
13936,12.977239
13937,-15.173864
13938,-4.606157
13939,12.872683
13940,17.362597
13941,-28.088232
13942,2.8704557
13943,-2.3261948
13944,33.978153
13945,48.59102
13946,129.75012
13947,201.92819
13948,323.0601
13949,607.5226
13950,637.61163
13951,632.2668
13952,642.8198
13953,581.7923
13954,484.07513
13955,408.18982
13956,199.4956
13957,91.14819
13958,-12.505066
13959,-17.147606
13960,-14.990358
13961,-10.640357
13962,9.245772
13963,-43.23312
13964,-93.70368
13965,-77.38315
13966,-100.68117
13967,-11.869503
13968,20.6007
13969,-8.541934
13970,119.46026
13971,239.51514
13972,425.6555
13973,699.61414
13974,743.6714
13975,731.50653
13976,774.4522
13977,702.9572
13978,631.88495
13979,457.96185
13980,322.2856
13981,170.96538
13982,101.30139
13983,118.98868
13984,28.314116
13985,75.699776
13986,66.13597
13987,12.393307
13988,12.244163
13989,-3.8985152
13990,-42.73388
13991,-30.594954
13992,-44.091557
13993,18.631876
13994,80.47431
13995,235.9354
13996,337.65152
13997,638.25073
13998,724.184
13999,747.7174
14000,760.5607
14001,671.3977
14002,645.27594
14003,522.83777
14004,291.51132
14005,124.04514
14006,52.56443
14007,23.469193
14008,45.69897
14009,44.276493
14010,22.721872
14011,-14.898306
14012,-11.446423
14013,-27.169313
14014,-4.540328
14015,-4.540328
14016,-1.5723971
14017,33.102062
14018,110.948975
14019,177.49422
14020,367.8244
14021,535.3694
14022,678.1614
14023,719.18646
14024,637.0527
14025,654.46344
14026,652.67053
14027,452.28613
14028,232.54147
14029,95.327934
14030,61.17169
14031,21.433578
14032,24.128946
14033,37.34497
14034,37.767776
14035,9.083096
14036,11.02689
14037,15.039162
14038,10.615538
14039,13.922803
14040,-7.8695655
14041,37.586926
14042,117.97842
14043,183.09897
14044,390.4126
14045,641.71765
14046,684.45526
14047,709.752
14048,702.7996
14049,556.485
14050,583.6537
14051,430.39514
14052,200.96185
14053,64.74478
14054,18.086937
14055,-8.920813
14056,30.498394
14057,32.432682
14058,37.523853
14059,-97.26924
14060,-104.383865
14061,0.161556
14062,-66.0955
14063,-17.249727
14064,-0.39254737
14065,26.225126
14066,123.32111
14067,194.50725
14068,286.25134
14069,381.47348
14070,452.7317
14071,479.10486
14072,654.19165
14073,411.75015
14074,463.7957
14075,445.88535
14076,281.3567
14077,118.26341
14078,112.26177
14079,59.25332
14080,68.070984
14081,42.039013
14082,-21.518654
14083,-21.81834
14084,-12.121379
14085,-19.149115
14086,-20.345497
14087,9.984084
14088,-7.3792996
14089,70.93271
14090,39.921852
14091,220.51192
14092,284.63547
14093,612.66675
14094,601.4543
14095,634.54785
14096,501.3778
14097,543.06366
14098,415.94864
14099,310.70526
14100,74.76762
14101,50.21976
14102,-20.609928
14103,7.4882765
14104,29.95355
14105,6.265739
14106,11.031301
14107,7.5111012
14108,14.628605
14109,-33.21336
14110,21.07664
14111,17.717035
14112,106.80308
14113,163.5878
14114,281.32236
14115,588.50555
14116,682.1331
14117,727.28674
14118,658.2914
14119,628.372
14120,621.6925
14121,517.2523
14122,313.08746
14123,131.22183
14124,78.01177
14125,74.43248
14126,72.25302
14127,23.181574
14128,40.82589
14129,19.077904
14130,21.90985
14131,12.121177
14132,-1.2609239
14133,-6.157234
14134,-17.69799
14135,9.567429
14136,105.56931
14137,280.0981
14138,458.9027
14139,640.0189
14140,806.10724
14141,752.7966
14142,701.272
14143,731.0817
14144,604.8406
14145,436.198
14146,232.59584
14147,128.03358
14148,45.770657
14149,41.486275
14150,47.119087
14151,7.7349176
14152,15.350661
14153,15.033464
14154,-7.5649276
14155,282.3306
14156,447.4571
14157,666.5313
14158,791.0933
14159,794.31665
14160,827.9129
14161,680.5618
14162,770.2348
14163,499.6483
14164,286.67627
14165,122.56802
14166,51.515812
14167,41.194225
14168,41.736607
14169,38.97632
14170,30.49872
14171,-90.046875
14172,-26.075098
14173,-13.448711
14174,-1.7398669
14175,6.917127
14176,-4.046337
14177,21.53107
14178,105.71463
14179,270.1956
14180,384.09995
14181,608.01874
14182,584.42444
14183,560.23676
14184,489.21207
14185,498.0198
14186,501.2424
14187,397.77914
14188,301.90414
14189,34.55754
14190,62.99462
14191,32.30527
14192,51.362167
14193,51.362167
14194,51.362167
14195,-91.94189
14196,-91.931625
14197,1.1910156
14198,-4.0024896
14199,-6.0253053
14200,5.0549216
14201,-23.434675
14202,106.4571
14203,166.79012
14204,223.08371
14205,353.92755
14206,282.58047
14207,388.60916
14208,622.6595
14209,480.40454
14210,582.498
14211,388.5483
14212,224.21472
14213,71.11083
14214,37.234787
14215,-47.1288
14216,-15.594457
14217,-10.371049
14218,-4.5713263
14219,5.1811924
14220,20.21388
14221,8.887815
14222,16.684782
14223,-6.597135
14224,-4.698581
14225,20.447662
14226,103.262085
14227,188.23758
14228,466.53003
14229,578.1552
14230,621.3849
14231,712.3923
14232,762.97784
14233,675.6189
14234,590.2405
14235,474.19965
14236,288.74023
14237,84.798706
14238,11.281085
14239,-4.4421754
14240,-12.087182
14241,-19.203117
14242,-14.182834
14243,-23.20143
14244,-10.459394
14245,-15.881024
14246,-17.03338
14247,2.7469292
14248,26.310066
14249,41.44462
14250,69.75577
14251,194.2691
14252,434.95056
14253,537.12726
14254,571.0083
14255,646.8182
14256,634.5122
14257,681.78876
14258,674.4606
14259,441.21616
14260,389.60364
14261,87.911964
14262,23.305336
14263,22.789862
14264,27.984156
14265,-5.2399545
14266,-27.60622
14267,-21.925568
14268,-39.31945
14269,-45.021328
14270,-45.194874
14271,-8.892685
14272,-16.2119
14273,13.153502
14274,36.391575
14275,165.42375
14276,426.16245
14277,540.7291
14278,679.3005
14279,761.2093
14280,846.1313
14281,706.4702
14282,595.4899
14283,523.3237
14284,390.64423
14285,95.72103
14286,73.01161
14287,62.558556
14288,46.899456
14289,27.904552
14290,40.474422
14291,-0.083951235
14292,-7.1079297
14293,0.61721766
14294,-96.26139
14295,-9.218609
14296,0.56659734
14297,11.778758
14298,86.11275
14299,161.69228
14300,321.92697
14301,520.44684
14302,638.5597
14303,586.4956
14304,698.80865
14305,587.60895
14306,530.5746
14307,378.10004
14308,230.40767
14309,103.18525
14310,22.488466
14311,28.67808
14312,18.696566
14313,20.119045
14314,10.195376
14315,-43.13978
14316,-4.716557
14317,8.483174
14318,-106.18417
14319,-1.1211251
14320,-102.37137
14321,45.410393
14322,50.11089
14323,201.32541
14324,241.16513
14325,450.3067
14326,501.12515
14327,562.4647
14328,647.49176
14329,621.90814
14330,517.2571
14331,291.91055
14332,222.04318
14333,65.543594
14334,9.64078
14335,4.018459
14336,11.067334
14337,13.75466
14338,11.225054
14339,8.662595
14340,-5.3761435
14341,5.1009936
14342,-7.919709
14343,0.9606894
14344,-7.471967
14345,26.08055
14346,65.87464
14347,180.30118
14348,203.69443
14349,340.39426
14350,331.91486
14351,356.9735
14352,416.09216
14353,400.7071
14354,461.5253
14355,370.1154
14356,234.31311
14357,78.04743
14358,18.315157
14359,-8.774231
14360,-9.7921295
14361,-3.873477
14362,-1.9976677
14363,-4.058428
14364,-26.885817
14365,-2.959066
14366,4.851636
14367,-8.381378
14368,-2.2908816
14369,2.8653388
14370,47.91249
14371,173.11476
14372,256.19678
14373,390.7044
14374,489.58417
14375,630.3315
14376,684.06836
14377,603.7177
14378,549.7985
14379,312.89938
14380,231.65462
14381,118.58914
14382,-31.363184
14383,53.097176
14384,-12.15119
14385,-9.644188
14386,-17.08444
14387,-2.0938292
14388,4.6693044
14389,-2.015512
14390,3.2974098
14391,6.4386487
14392,-14.336847
14393,16.985535
14394,44.299698
14395,172.77797
14396,249.04173
14397,528.91833
14398,520.22675
14399,626.5697
14400,622.08167
14401,592.29785
14402,500.33694
14403,346.76648
14404,233.97691
14405,84.738976
14406,18.968903
14407,12.227106
14408,32.58139
14409,10.358125
14410,9.377069
14411,-17.93796
14412,-25.127392
14413,0.8113693
14414,-17.04517
14415,-43.99539
14416,-36.091022
14417,16.708845
14418,40.047203
14419,183.10228
14420,374.17258
14421,437.21445
14422,501.96036
14423,623.31494
14424,619.3169
14425,550.66223
14426,494.27045
14427,360.53085
14428,262.8229
14429,51.101765
14430,50.04727
14431,12.61739
14432,-80.73119
14433,16.478561
14434,14.93071
14435,-94.14026
14436,-6.120913
14437,-9.591532
14438,-3.056183
14439,0.26733205
14440,2.3668866
14441,29.333887
14442,66.57862
14443,216.80716
14444,430.98477
14445,536.34503
14446,617.6474
14447,691.3569
14448,698.2235
14449,758.9659
14450,695.3366
14451,392.99417
14452,253.49997
14453,146.02913
14454,-70.93147
14455,-90.03486
14456,-86.25355
14457,-0.5118804
14458,-0.5118804
14459,19.479034
14460,-37.23892
14461,-26.073511
14462,-9.021308
14463,-95.00599
14464,-63.915516
14465,-37.851307
14466,35.994347
14467,114.60771
14468,275.15952
14469,532.69556
14470,520.9315
14471,561.6034
14472,608.9062
14473,491.61902
14474,427.5377
14475,291.92526
14476,138.67422
14477,54.32301
14478,14.59156
14479,-33.034626
14480,-23.851103
14481,-7.175079
14482,-7.175079
14483,706.8172
14484,675.48175
14485,654.2132
14486,508.50674
14487,353.60608
14488,60.32455
14489,19.636679
14490,-4.776782
14491,14.223567
14492,-10.481371
14493,-13.809601
14494,-25.944098
14495,-7.86758
14496,16.739164
14497,11.645094
14498,42.418392
14499,22.100393
14500,51.938038
14501,91.311806
14502,185.23718
14503,445.50806
14504,506.1781
14505,752.6278
14506,796.1094
14507,817.1313
14508,765.4437
14509,710.344
14510,538.82446
14511,382.4581
14512,82.203964
14513,8.533808
14514,-62.680103
14515,44.87326
14516,74.02589
14517,51.302734
14518,12.348088
14519,17.756647
14520,17.756647
14521,-41.63011
14522,2.1209655
14523,25.91011
14524,38.790573
14525,70.87995
14526,243.22243
14527,481.6465
14528,542.12274
14529,608.2778
14530,840.8172
14531,886.72687
14532,787.60126
14533,704.9586
14534,531.6063
14535,356.55618
14536,69.80974
14537,72.10325
14538,-59.37335
14539,-83.86869
14540,-82.33074
14541,-102.13636
14542,21.06236
14543,41.060085
14544,14.754214
14545,15.29642
14546,10.398768
14547,11.385896
14548,21.210201
14549,50.323406
14550,236.5536
14551,449.61624
14552,637.5612
14553,637.7744
14554,894.0972
14555,846.0034
14556,781.9156
14557,748.1512
14558,564.99854
14559,428.16635
14560,75.91925
14561,26.70591
14562,3.714214
14563,19.167864
14564,-0.7761413
14565,18.010048
14566,-6.9423075
14567,-31.851908
14568,-29.289516
14569,4.019462
14570,-47.08697
14571,-17.961317
14572,-3.4530506
14573,24.670185
14574,177.98885
14575,395.19586
14576,588.0874
14577,678.01746
14578,815.0605
14579,822.5214
14580,770.9281
14581,687.2484
14582,535.3614
14583,391.2734
14584,108.48751
14585,-30.875822
14586,67.06835
14587,28.370356
14588,67.234406
14589,67.41336
14590,31.095472
14591,25.710915
14592,49.07081
14593,16.45836
14594,11.561606
14595,21.891487
14596,35.215687
14597,71.86415
14598,198.41142
14599,453.48148
14600,556.4129
14601,715.7464
14602,865.3935
14603,847.3307
14604,811.1603
14605,767.79767
14606,575.8558
14607,385.62537
14608,-22.316826
14609,-19.75091
14610,-93.8208
14611,-81.64983
14612,-83.687096
14613,-84.46053
14614,-118.75938
14615,-104.52552
14616,-112.75793
14617,-106.25587
14618,-102.3488
14619,-115.53653
14620,-87.07013
14621,-69.755684
14622,36.778946
14623,156.94499
14624,388.2341
14625,512.8744
14626,588.1831
14627,655.94604
14628,599.30475
14629,530.7543
14630,347.87112
14631,236.40163
14632,58.941113
14633,-4.2417064
14634,-8.936857
14635,-113.49868
14636,-96.74669
14637,-108.13777
14638,-7.5296535
14639,-4.7459164
14640,-18.789267
14641,-9.744228
14642,-9.744228
14643,-1.4565974
14644,17.090298
14645,43.082817
14646,168.99571
14647,263.58572
14648,296.62842
14649,577.5689
14650,516.352
14651,632.82855
14652,611.8766
14653,547.7642
14654,352.7428
14655,238.40628
14656,119.20237
