,mont-tricias
24995,41.171635
24996,202.49673
24997,362.9935
24998,508.7201
24999,535.32764
25000,621.62384
25001,496.30176
25002,375.76752
25003,223.74927
25004,83.912605
25005,-33.13825
25006,-5.400477
25007,-20.558455
25008,-4.6966767
25009,-17.74125
25010,-24.53084
25011,-13.020299
25012,-0.19719586
25013,-8.855779
25014,-2.8346965
25015,-4.0589657
25016,5.8756385
25017,-12.813556
25018,-5.4177227
25019,46.357845
25020,171.10695
25021,322.3523
25022,444.69186
25023,324.2781
25024,241.55414
25025,272.17746
25026,390.7383
25027,180.48532
25028,87.67669
25029,-1.213981
25030,0.049465314
25031,-61.115963
25032,-51.150307
25033,-57.747818
25034,-8.839521
25035,-5.915721
25036,-3.3933525
25037,3.7348332
25038,-2.2858515
25039,0.8031455
25040,-14.600234
25041,3.5068054
25042,18.934195
25043,41.7564
25044,168.49675
25045,342.8213
25046,387.12646
25047,478.76538
25048,476.96234
25049,391.3395
25050,357.08337
25051,157.11919
25052,65.357834
25053,9.568636
25054,0.87168014
25055,3.9355628
25056,3.2354522
25057,-8.776655
25058,-10.63236
25059,2.2197933
25060,-2.6203449
25061,7.929932
25062,8.467671
25063,1.687563
25064,1.4788288
25065,-0.9267993
25066,19.770378
25067,44.43932
25068,252.85977
25069,378.70752
25070,422.40234
25071,500.3343
25072,455.31406
25073,423.0822
25074,392.4861
25075,183.38672
25076,95.58571
25077,0.7925553
25078,-35.84133
25079,3.7333002
25080,0.68084264
25081,-8.850067
25082,-20.613958
25083,-1.9928688
25084,-4.694397
25085,-12.856797
25086,-0.97337055
25087,-1.4633734
25088,-7.543019
25089,-8.8490095
25090,-6.1006703
25091,42.485424
25092,167.11829
25093,340.90857
25094,442.59827
25095,587.20624
25096,560.2672
25097,495.02026
25098,396.31543
25099,165.78214
25100,38.622993
25101,-9.491652
25102,-3.668134
25103,-13.861506
25104,-8.747298
25105,-10.689562
25106,-3.1564848
25107,2.9135592
25108,-1.4038651
25109,-0.5154129
25110,-0.61329246
25111,-1.8206872
25112,-4.651213
25113,-2.3426542
25114,7.0151067
25115,63.870216
25116,301.18338
25117,391.0941
25118,383.7738
25119,406.94318
25120,529.3406
25121,492.30377
25122,356.30215
25123,173.13698
25124,106.86147
25125,7.003215
25126,1.8151735
25127,-7.165006
25128,-27.113447
25129,-3.581454
25130,-2.455942
25131,2.3317704
25132,-4.261434
25133,1.6526994
25134,0.2908638
25135,-1.5060098
25136,-5.402741
25137,-9.947494
25138,-6.899996
25139,41.86271
25140,224.78406
25141,373.67288
25142,515.80804
25143,523.85114
25144,390.27087
25145,419.6796
25146,382.52893
25147,151.02766
25148,89.02682
25149,3.0112479
25150,-1.2165676
25151,-0.87879646
25152,0.5358863
25153,-3.233481
25154,-1.2775587
25155,-8.865417
25156,-8.640266
25157,5.4659324
25158,6.18181
25159,6.18181
25160,-3.1067019
25161,-67.67085
25162,-18.80688
25163,60.70456
25164,279.663
25165,243.63
25166,528.1178
25167,521.6421
25168,586.02997
25169,514.794
25170,473.7304
25171,295.3513
25172,78.04112
25173,29.265665
25174,3.434791
25175,16.057858
25176,-2.8710434
25177,-11.465448
25178,-11.154802
25179,-28.926945
25180,70.64271
25181,-4.7703195
25182,10.573313
25183,1.9850352
25184,0.6642784
25185,1.3508525
25186,1.3051962
25187,33.76054
25188,145.46028
25189,225.6557
25190,394.4804
25191,373.16623
25192,381.59036
25193,453.1815
25194,209.19214
25195,138.84718
25196,15.17039
25197,-5.87292
25198,-0.80321324
25199,-13.6794195
25200,-6.189962
25201,-8.051424
25202,1.9547845
25203,7.541665
25204,-2.3386834
25205,-1.9911445
25206,-6.7605867
25207,-2.5635982
25208,-0.63559747
25209,-4.425156
25210,20.256973
25211,146.95204
25212,167.69336
25213,305.6213
25214,382.9134
25215,422.88394
25216,382.52728
25217,265.38263
25218,148.69995
25219,129.13507
25220,10.649149
25221,-5.0496035
25222,-5.021662
25223,17.205963
25224,2.5027754
25225,4.932714
25226,5.927634
25227,7.778832
25228,7.5952425
25229,3.5736156
25230,5.052929
25231,8.836691
25232,10.374564
25233,177.67032
25234,235.36368
25235,334.79153
25236,367.33002
25237,17.433647
25238,4.394895
25239,17.507162
25240,-0.9011358
25241,-7.8206034
25242,-9.647238
25243,0.6976822
25244,-2.9788153
25245,-8.581459
25246,-4.0175824
25247,-3.0584083
25248,1.9640833
25249,2.961905
25250,2.595591
25251,30.690037
25252,177.36473
25253,294.75342
25254,358.58374
25255,432.98456
25256,410.67633
25257,412.87744
25258,163.81976
25259,11.792386
25260,-15.13367
25261,0.7185152
25262,-4.5335326
25263,-9.489243
25264,-37.238964
25265,-8.551427
25266,47.89167
25267,7.176441
25268,10.8131
25269,236.11255
25270,350.76077
25271,489.5274
25272,596.00903
25273,540.3636
25274,516.6511
25275,313.24832
25276,222.21312
25277,172.44543
25278,-8.924243
25279,9.277001
25280,-6.054159
25281,18.006908
25282,9.854915
25283,-4.3483377
25284,38.09034
25285,-2.6186063
25286,6.10734
25287,10.61296
25288,195.89728
25289,230.59338
25290,364.2066
25291,323.96255
25292,389.5236
25293,381.4091
25294,230.80406
25295,152.21431
25296,-2.8107238
25297,7.670407
25298,-7.377314
25299,-9.373779
25300,-11.429204
25301,-7.173793
25302,13.473607
25303,43.791885
25304,91.419586
25305,45.866863
25306,55.448067
25307,88.76306
25308,115.743866
25309,42.9206
25310,239.16522
25311,285.52573
25312,323.8827
25313,516.8327
25314,449.89594
25315,353.71118
25316,227.31564
25317,172.04327
25318,136.15895
25319,-16.744936
25320,1.0907383
25321,26.760672
25322,1.7400845
25323,-3.8098407
25324,6.9675975
25325,-10.896787
25326,-7.956579
25327,-10.323109
25328,-10.559488
25329,-9.367269
25330,-10.232979
25331,-11.386584
25332,-1.9611597
25333,-1.5115117
25334,132.52277
25335,269.51248
25336,420.63016
25337,385.8446
25338,429.77914
25339,291.9151
25340,188.29474
25341,125.28722
25342,17.199495
25343,3.0719664
25344,-3.2774026
25345,12.606687
25346,-8.800233
25347,-7.890774
25348,-49.908436
25349,3.1080647
25350,-1.7841014
25351,25.067709
25352,-2.9033954
25353,14.072294
25354,-0.8890086
25355,11.832404
25356,-0.2135283
25357,118.29692
25358,258.3169
25359,349.0165
25360,441.6407
25361,327.29175
25362,310.5145
25363,205.59212
25364,164.52084
25365,-5.2683473
25366,9.840132
25367,32.119892
25368,-8.031192
25369,-1.1818615
25370,1.6639715
25371,3.7491815
25372,-33.010544
25373,10.185132
25374,6.7134943
25375,2.197532
25376,-0.66102076
25377,-7.456219
25378,24.300571
25379,142.31311
25380,187.53554
25381,162.22003
25382,321.6051
25383,306.51404
25384,354.35703
25385,43.91508
25386,-26.607069
25387,-1.2424133
25388,-16.247528
25389,-5.4524965
25390,0.64181125
25391,-4.776955
25392,14.595238
25393,1.0040221
25394,2.3414903
25395,0.34796205
25396,2.727003
25397,1.8615559
25398,1.3832787
25399,58.32933
25400,137.13283
25401,152.04167
25402,102.94822
25403,184.21733
25404,190.8892
25405,155.25375
25406,252.54791
25407,146.2559
25408,165.90921
25409,33.170147
25410,23.634827
25411,-7.491556
25412,1.4989367
25413,1.9312595
25414,-17.998758
25415,3.6889157
25416,0.9264942
25417,-3.8984964
25418,-1.3105143
25419,-0.05002641
25420,1.8306729
25421,-15.150371
25422,1.9581133
25423,146.91608
25424,225.38866
25425,171.11412
25426,278.30292
25427,141.19536
25428,95.23212
25429,79.3448
25430,65.334694
25431,62.729324
25432,-1.1938708
25433,-4.2402296
25434,15.811155
25435,193.01447
25436,324.92194
25437,392.27197
25438,362.61707
25439,510.37802
25440,389.81894
25441,262.99655
25442,188.70575
25443,127.3519
25444,33.950066
25445,1.5153174
25446,2.505762
25447,6.685018
25448,-7.4158382
25449,9.64192
25450,-0.27412653
25451,-6.4508095
25452,17.390251
25453,-4.093409
25454,-6.062863
25455,-2.429979
25456,1.7395982
25457,-0.6693815
25458,-8.457465
25459,73.90665
25460,327.90247
25461,455.86343
25462,497.54495
25463,388.2484
25464,496.57175
25465,386.26456
25466,143.23
25467,143.32153
25468,42.657146
25469,-5.5066876
25470,1.2118154
25471,3.6922708
25472,7.1067743
25473,-22.969574
25474,-8.481005
25475,1.3027228
25476,-4.4576225
25477,-3.6068044
25478,-3.8197336
25479,0.9304064
25480,-1.164656
25481,-3.2011726
25482,28.494528
25483,143.17874
25484,205.25282
25485,402.92966
25486,395.2747
25487,464.05728
25488,401.52286
25489,315.40854
25490,189.04488
25491,145.05968
25492,23.103756
25493,-5.3452473
25494,-1.103309
25495,3.2609336
25496,-7.588722
25497,0.84030324
25498,2.1695206
25499,-4.0557046
25500,-6.984484
25501,-6.0843797
25502,3.0231695
25503,-1.6448804
25504,0.31977734
25505,-4.6048117
25506,18.898241
25507,171.99078
25508,278.67816
25509,322.9224
25510,403.99216
25511,393.22464
25512,403.80884
25513,314.45734
25514,195.54665
25515,163.49501
25516,10.853148
25517,1.7662349
25518,2.7228706
25519,-11.701841
25520,-9.726045
25521,-0.41673148
25522,6.246005
25523,5.7630334
25524,6.288424
25525,6.190544
25526,-3.4850674
25527,-10.997061
25528,-15.703965
25529,9.881727
25530,-0.048086576
25531,175.93066
25532,293.04706
25533,444.6229
25534,500.61105
25535,528.1242
25536,518.06445
25537,361.52222
25538,140.08415
25539,135.8656
25540,19.34312
25541,-21.377583
25542,-21.848879
25543,-24.152237
25544,-0.04980194
25545,-15.207513
25546,4.9342494
25547,18.358274
25548,6.184287
25549,-7.766878
25550,-1.6888665
25551,-3.204962
25552,-34.69808
25553,7.8503675
25554,14.732905
25555,222.89877
25556,377.90988
25557,466.44327
25558,473.93954
25559,565.909
25560,554.303
25561,439.3252
25562,228.63564
25563,132.03313
25564,75.88536
25565,-4.2163477
25566,4.402516
25567,6.307947
25568,-2.8779204
25569,-2.158281
25570,-1.6519339
25571,-18.451399
25572,-22.073513
25573,-46.280907
25574,-60.08087
25575,12.7354355
25576,8.702002
25577,13.548812
25578,64.73088
25579,250.64404
25580,304.26108
25581,526.4732
25582,572.88196
25583,597.1338
25584,527.5086
25585,478.05627
25586,250.7874
25587,215.38835
25588,42.34537
25589,8.275437
25590,23.246765
25591,27.104752
25592,52.383385
25593,2.7329857
25594,3.133231
25595,-3.157473
25596,-21.342426
25597,-2.6431546
25598,8.787412
25599,4.4743843
25600,-77.175606
25601,3.9218419
25602,30.670507
25603,218.86346
25604,332.84097
25605,453.70667
25606,213.26299
25607,199.42293
25608,403.90256
25609,368.71948
25610,214.08157
25611,148.12772
25612,11.132784
25613,15.662621
25614,-8.474913
25615,-1.2163705
25616,13.8428135
25617,3.4257152
25618,10.526812
25619,-0.22549617
25620,-7.0970383
25621,2.999692
25622,-5.1666718
25623,-16.370792
25624,-1.5357605
25625,-16.079035
25626,50.969055
25627,95.68479
25628,250.50182
25629,203.25719
25630,245.43304
25631,237.02658
25632,322.87183
25633,264.15247
25634,141.75903
25635,90.98167
25636,10.909435
25637,11.165342
25638,-0.46637446
25639,-15.69285
25640,13.663658
25641,4.7392654
25642,-11.541424
25643,6.7882304
25644,-8.470554
25645,-7.0609665
25646,-6.3923225
25647,-2.065291
25648,-5.1932325
25649,-1.8082007
25650,8.560227
25651,160.47159
25652,176.55925
25653,155.02954
25654,341.23694
25655,308.8613
25656,287.6697
25657,223.69588
25658,110.08463
25659,86.82839
25660,351.3574
25661,375.55933
25662,424.76895
25663,340.43277
25664,139.6495
25665,69.42283
25666,84.680534
25667,9.685513
25668,9.784358
25669,-1.3001466
25670,-0.85591847
25671,8.886594
25672,-20.02138
25673,5.6550455
25674,-2.682764
25675,-2.111359
25676,5.685038
25677,7.0011306
25678,0.4897669
25679,1.5152797
25680,41.723873
25681,23.910578
25682,110.14046
25683,315.69
25684,295.2442
25685,241.3896
25686,376.77234
25687,314.49286
25688,295.2317
25689,162.05038
25690,128.61923
25691,19.606901
25692,-3.2481546
25693,-27.172739
25694,7.681505
25695,-7.629206
25696,4.7117352
25697,-16.55104
25698,-12.552493
25699,-5.6759014
25700,-7.262372
25701,-5.410412
25702,-6.823845
25703,-5.4296646
25704,-0.29050246
25705,11.891458
25706,160.83821
25707,286.25168
25708,354.0337
25709,338.5885
25710,264.74258
25711,154.11508
25712,242.44022
25713,89.56685
25714,63.863064
25715,21.132984
25716,10.786816
25717,-2.3677547
25718,-2.6205873
25719,7.5761824
25720,6.159231
25721,-3.286311
25722,10.709868
25723,-0.6936168
25724,-0.32634687
25725,0.49419945
25726,-1.0960451
25727,1.3869712
25728,19.851013
25729,8.997924
25730,89.86212
25731,195.97636
25732,259.52338
25733,222.7445
25734,152.85028
25735,331.89673
25736,201.46043
25737,116.31833
25738,69.237785
25739,37.688663
25740,5.430429
25741,2.577129
25742,-5.6068187
25743,-5.6068187
25744,-0.94261
25745,-0.6476527
25746,-0.5119023
25747,-0.5119023
25748,1.1383809
25749,-0.6293819
25750,1.8504014
25751,5.4467583
25752,1.3626803
25753,19.073963
25754,181.3161
25755,238.2992
25756,345.07724
25757,360.00885
25758,408.9372
25759,333.87448
25760,208.33258
25761,89.219345
25762,85.632706
25763,23.72999
25764,10.436053
25765,-10.702954
25766,-5.171664
25767,-24.928333
25768,-25.77569
25769,1.4173757
25770,23.344015
25771,-0.78043574
25772,-0.061990403
25773,0.61795294
25774,0.36495247
25775,1.4686643
25776,-5.34625
25777,20.377016
25778,159.22166
25779,299.08884
25780,223.68436
25781,274.94302
25782,291.35263
25783,316.93933
25784,126.35259
25785,172.6595
25786,142.64403
25787,13.931449
25788,3.396192
25789,-2.0013332
25790,-3.7667196
25791,7.7698274
25792,-25.757484
25793,-2.2175205
25794,-9.094472
25795,0.77361226
25796,-9.177128
25797,1.6126393
25798,-13.248966
25799,15.668085
25800,-8.888386
25801,49.040985
25802,289.9246
25803,296.71783
25804,485.02
25805,608.9224
25806,611.54474
25807,590.94934
25808,415.93445
25809,299.20078
25810,208.20795
25811,48.348976
25812,-11.134442
25813,-9.274037
25814,17.284813
25815,-9.153987
25816,-2.4971676
25817,20.168152
25818,2.700356
25819,4.402938
25820,3.2321045
25821,-1.1108302
25822,-9.76664
25823,-32.78292
25824,-5.03726
25825,84.17312
25826,280.0073
25827,427.07318
25828,621.7258
25829,663.8455
25830,662.74115
25831,683.0127
25832,467.94943
25833,280.30447
25834,219.19748
25835,31.531565
25836,27.72672
25837,35.539394
25838,9.715187
25839,2.9307213
25840,-1.2914695
25841,2.7852669
25842,7.7098083
25843,4.9434075
25844,13.174888
25845,2.8248258
25846,2.0477004
25847,-1.5956703
25848,7.7954645
25849,35.12703
25850,202.97792
25851,367.88104
25852,614.5503
25853,627.3642
25854,647.45184
25855,640.05896
25856,412.52405
25857,264.87866
25858,164.6227
25859,33.885742
25860,0.5893875
25861,-33.05628
25862,-5.05685
25863,-3.547729
25864,7.9465313
25865,-4.8139625
25866,-6.2121353
25867,2.4986858
25868,2.6329732
25869,-5.937294
25870,-6.82117
25871,-0.8370119
25872,12.322321
25873,101.87772
25874,332.41208
25875,416.85852
25876,510.89514
25877,626.1262
25878,684.1504
25879,659.09705
25880,495.60507
25881,459.79263
25882,226.88736
25883,68.457016
25884,22.692274
25885,18.185034
25886,16.62993
25887,16.62993
25888,29.64533
25889,-1.2268423
25890,2.4740129
25891,-0.76677865
25892,-2.3777373
25893,-1.6262361
25894,2.6080809
25895,0.22697872
25896,16.918709
25897,75.56171
25898,324.9158
25899,458.07962
25900,580.6207
25901,712.9677
25902,754.6137
25903,673.3499
25904,528.9692
25905,368.07925
25906,271.6102
25907,70.72642
25908,-4.458924
25909,8.199213
25910,-6.4032297
25911,8.360234
25912,-0.49828178
25913,-3.1398346
25914,-4.154271
25915,0.18141681
25916,-11.192821
25917,-1.0704404
25918,-9.646712
25919,4.098262
25920,-19.364708
25921,121.43765
25922,364.98795
25923,440.45947
25924,609.665
25925,763.8643
25926,774.1671
25927,672.53955
25928,453.22192
25929,348.64783
25930,225.69412
25931,95.17309
25932,23.192915
25933,9.391711
25934,-45.673958
25935,-8.548179
25936,-10.423049
25937,-38.616367
25938,-29.307041
25939,-26.421335
25940,-29.999811
25941,-9.203332
25942,-9.345555
25943,-19.91375
25944,14.020924
25945,106.70836
25946,278.82315
25947,398.89398
25948,608.1445
25949,702.5489
25950,761.0493
25951,656.9612
25952,513.8523
25953,377.75153
25954,279.65372
25955,86.89408
25956,57.46222
25957,6.778013
25958,6.678853
25959,5.165534
25960,5.913845
25961,35.40576
25962,66.36247
25963,39.05723
25964,58.77553
25965,47.40448
25966,54.160336
25967,40.57693
25968,16.838135
25969,180.41287
25970,316.48306
25971,508.7861
25972,555.4925
25973,789.4693
25974,667.6287
25975,653.902
25976,502.7017
25977,372.94324
25978,246.92656
25979,54.6742
25980,-4.1040916
25981,-12.448214
25982,-2.9858594
25983,-8.152176
25984,-5.3870077
25985,8.493442
25986,-3.7682185
25987,-2.450658
25988,-1.3672425
25989,-5.027751
25990,-4.4736967
25991,-4.140349
25992,8.602495
25993,42.378174
25994,213.87161
25995,516.4887
25996,569.0885
25997,613.27045
25998,655.8313
25999,687.04224
26000,497.6726
26001,365.9621
26002,207.86798
26003,77.51297
26004,2.1808443
26005,-2.0585454
26006,9.413571
26007,8.310838
