,centrovis-aemet
34036,6.9163136
34037,34.5669
34038,28.117687
34039,23.227972
34040,113.62402
34041,165.0682
34042,197.28937
34043,110.88329
34044,334.27075
34045,193.92152
34046,77.229454
34047,87.20114
34048,60.30423
34049,24.0108
34050,4.493289
34051,-1.1487222
34052,8.1817045
34053,10.244682
34054,3.060997
34055,3.2148366
34056,6.09346
34057,-7.6139164
34058,-6.584077
34059,-17.148195
34060,-7.83442
34061,-5.3801003
34062,50.483162
34063,39.387283
34064,202.22124
34065,306.33646
34066,425.09665
34067,502.93396
34068,425.16782
34069,294.13843
34070,211.59999
34071,158.8395
34072,124.71116
34073,35.1373
34074,7.515012
34075,-7.8134975
34076,1.651014
34077,7.180354
34078,4.5228324
34079,2.2354069
34080,8.689725
34081,8.250438
34082,6.05724
34083,6.05724
34084,9.131266
34085,16.61204
34086,7.418731
34087,30.984285
34088,150.21121
34089,212.46637
34090,309.19186
34091,454.34308
34092,458.89526
34093,400.55215
34094,235.89493
34095,169.23663
34096,36.549816
34097,12.170795
34098,6.5152364
34099,12.498153
34100,7.3380346
34101,11.413322
34102,2.9786353
34103,3.8109434
34104,3.0511167
34105,2.317523
34106,0.4061326
34107,1.5200977
34108,-1.0026857
34109,12.401889
34110,-2.6613588
34111,20.380386
34112,120.2899
34113,248.27362
34114,401.29797
34115,426.284
34116,244.78896
34117,437.4052
34118,209.32275
34119,205.50345
34120,11.122043
34121,2.5982745
34122,-15.523521
34123,-13.502682
34124,1.055816
34125,7.3353515
34126,15.748953
34127,-4.012023
34128,-7.555177
34129,-3.9567785
34130,16.714169
34131,2.3781798
34132,-0.13411567
34133,-1.2875446
34134,-19.459726
34135,90.34141
34136,231.3703
34137,480.40686
34138,439.33878
34139,446.456
34140,491.07266
34141,481.98566
34142,269.49136
34143,143.26283
34144,13.575582
34145,-13.128095
34146,34.96358
34147,33.624294
34148,19.37665
34149,37.723103
34150,17.728632
34151,-6.9244
34152,-29.81739
34153,-16.678352
34154,-10.605715
34155,-12.207462
34156,2.1366198
34157,-7.944305
34158,-8.453664
34159,38.241592
34160,178.65028
34161,303.05615
34162,366.61417
34163,380.53845
34164,333.79758
34165,372.236
34166,304.77942
34167,143.69202
34168,23.082428
34169,-12.10359
34170,-26.367832
34171,-24.467245
34172,-21.81188
34173,-5.9822087
34174,-11.562745
34175,8.260536
34176,6.4813275
34177,0.49491367
34178,8.165623
34179,-2.4606447
34180,3.4629161
34181,-0.30588657
34182,24.647913
34183,38.26891
34184,194.3977
34185,376.96313
34186,370.83728
34187,466.32437
34188,250.94933
34189,329.24173
34190,243.41295
34191,181.40565
34192,7.5935774
34193,-8.121352
34194,-15.895547
34195,-38.386147
34196,-3.3263218
34197,-4.4288616
34198,-1.5307993
34199,-9.253062
34200,-0.45426467
34201,2.2966402
34202,9.203114
34203,-13.631491
34204,7.7473016
34205,19.574162
34206,42.404808
34207,63.61734
34208,232.20815
34209,388.7332
34210,438.03668
34211,479.71146
34212,448.93842
34213,249.50015
34214,165.65976
34215,212.1531
34216,13.865485
34217,-4.2211556
34218,30.904255
34219,-9.447835
34220,27.38941
34221,36.622097
34222,29.181885
34223,2.0552843
34224,-8.837338
34225,12.012912
34226,17.197708
34227,-4.823092
34228,-3.2574892
34229,-19.074331
34230,0.030991793
34231,84.2677
34232,100.21464
34233,262.0358
34234,337.08548
34235,330.42316
34236,374.6359
34237,353.37045
34238,299.7947
34239,260.7265
34240,52.314995
34241,18.776283
34242,4.7176495
34243,13.469812
34244,-10.537407
34245,15.182713
34246,3.6655502
34247,0.8127322
34248,1.9338754
34249,0.27713126
34250,10.878902
34251,26.868362
34252,12.4977045
34253,-51.88522
34254,11.857326
34255,-41.238903
34256,199.4255
34257,401.25626
34258,293.69382
34259,419.02768
34260,395.38962
34261,361.9597
34262,304.63138
34263,95.97082
34264,26.634497
34265,-24.704323
34266,-40.24224
34267,-39.038383
34268,-27.70433
34269,-18.832903
34270,-8.122025
34271,4.3400946
34272,-15.910226
34273,-1.7693926
34274,-1.2998856
34275,-12.267452
34276,2.3712018
34277,10.350289
34278,5.563459
34279,9.475698
34280,201.4616
34281,469.9909
34282,469.11514
34283,510.16318
34284,465.89206
34285,427.33435
34286,310.48746
34287,173.77971
34288,59.437576
34289,7.1091423
34290,6.0084357
34291,-1.252899
34292,-4.55859
34293,-4.432651
34294,10.649523
34295,-0.5496143
34296,2.4047744
34297,3.0388243
34298,1.7696488
34299,-0.7106885
34300,-0.9930676
34301,0.04986167
34302,2.6516063
34303,32.52736
34304,128.87213
34305,403.9706
34306,556.81384
34307,299.39697
34308,563.91986
34309,363.3753
34310,255.27954
34311,141.99089
34312,64.317314
34313,11.900594
34314,5.6617675
34315,13.130945
34316,10.846581
34317,10.460177
34318,13.540155
34319,-1.7598287
34320,-1.3757961
34321,0.8216121
34322,0.4061326
34323,3.8055298
34324,5.6873736
34325,13.168151
34326,3.7129576
34327,30.468803
34328,177.19458
34329,414.4531
34330,470.93106
34331,505.30127
34332,402.7217
34333,410.1538
34334,234.39278
34335,127.204384
34336,102.1174
34337,13.299107
34338,2.956192
34339,1.2311313
34340,-3.3195717
34341,0.9756713
34342,0.4081251
34343,4.2795863
34344,-1.0845525
34345,-1.8982402
34346,-3.9226174
34347,3.6882262
34348,1.5704839
34349,9.041643
34350,5.9356937
34351,-25.271013
34352,203.15977
34353,384.74567
34354,253.90665
34355,595.17285
34356,551.5892
34357,479.27496
34358,261.22272
34359,221.4945
34360,130.03488
34361,8.902424
34362,-5.960911
34363,-3.9886832
34364,1.6679897
34365,13.557773
34366,-0.028037384
34367,-1.9247346
34368,-0.429917
34369,-5.4972878
34370,-0.6441208
34371,-0.6441208
34372,-0.42782143
34373,-3.929174
34374,3.216851
34375,6.7540526
34376,115.46484
34377,253.76146
34378,392.17242
34379,462.10135
34380,613.0425
34381,390.37082
34382,373.89774
34383,208.81755
34384,148.6628
34385,26.790451
34386,7.762775
34387,15.052927
34388,17.428368
34389,19.516289
34390,14.46493
34391,-5.621477
34392,-1.8469924
34393,-0.6904464
34394,-2.4921005
34395,-0.9046494
34396,0.16675434
34397,0.5047376
34398,-11.707453
34399,25.61761
34400,216.15797
34401,292.87332
34402,352.4558
34403,404.19382
34404,308.3819
34405,346.30344
34406,284.17902
34407,161.00319
34408,79.8594
34409,-3.1556604
34410,-2.2404685
34411,6.8671293
34412,0.7545952
34413,-1.220712
34414,31.880648
34415,-2.438368
34416,-0.46688488
34417,-4.756632
34418,3.0160096
34419,-0.3176502
34420,1.1947222
34421,11.233208
34422,1.8134184
34423,25.61761
34424,95.5488
34425,375.29935
34426,545.92664
34427,516.96515
34428,438.23975
34429,454.61594
34430,182.02458
34431,220.35121
34432,82.45238
34433,39.876717
34434,45.665466
34435,36.711346
34436,40.970524
34437,42.1331
34438,41.440475
34439,-1.7502109
34440,-1.3661783
34441,-0.7435535
34442,-0.04506743
34443,-0.3176502
34444,-0.9930676
34445,1.9623716
34446,3.3721397
34447,-0.20552534
34448,109.574066
34449,368.09103
34450,567.74927
34451,624.09515
34452,631.05945
34453,542.70074
34454,392.69595
34455,164.07849
34456,52.609394
34457,-5.1774535
34458,-2.9675179
34459,-4.66078
34460,-2.7535667
34461,-7.507045
34462,-10.123741
34463,-0.2262052
34464,-0.9244646
34465,-3.160283
34466,0.2252211
34467,1.5423832
34468,2.690633
34469,9.8117485
34470,-1.5202401
34471,25.61761
34472,264.71756
34473,380.54794
34474,437.0586
34475,534.3227
34476,451.49673
34477,440.01514
34478,300.23154
34479,210.8044
34480,70.332695
34481,46.039436
34482,40.366734
34483,42.93765
34484,39.633747
34485,7.3562794
34486,41.887302
34487,-3.7296941
34488,-1.3438928
34489,0.120114416
34490,-1.364656
34491,-1.9051011
34492,-0.9119797
34493,15.9206705
34494,8.587483
34495,9.513385
34496,164.76692
34497,263.20697
34498,417.0706
34499,485.00293
34500,490.31165
34501,368.63983
34502,251.18556
34503,148.06053
34504,37.03995
34505,5.62201
34506,-2.5915709
34507,-4.0202007
34508,21.159128
34509,6.7219915
34510,7.5670176
34511,4.3399277
34512,4.2210093
34513,1.9578621
34514,0.3838474
34515,3.8055298
34516,4.594119
34517,10.822918
34518,2.9078805
34519,33.230877
34520,182.35759
34521,460.77267
34522,462.09427
34523,574.1229
34524,533.6403
34525,497.75894
34526,465.67648
34527,242.91173
34528,171.93167
34529,40.338604
34530,39.861744
34531,12.281612
34532,-4.2140946
34533,35.72382
34534,-3.1131897
34535,-6.5669456
34536,-2.2320454
34537,-2.378012
34538,-4.6189566
34539,-3.7675123
34540,4.356671
34541,-0.5753846
34542,4.590508
34543,33.96913
34544,221.65404
34545,349.88248
34546,401.03384
34547,486.85547
34548,476.03598
34549,491.97693
34550,421.61963
34551,129.53783
34552,88.68564
34553,13.222725
34554,-10.124417
34555,2.0856118
34556,-6.7711844
34557,-8.009178
34558,24.571455
34559,1.9852848
34560,25.191175
34561,-5.6735044
34562,4.964276
34563,31.29009
34564,43.22148
34565,41.67025
34566,127.27526
34567,45.31361
34568,161.87625
34569,390.48166
34570,463.06186
34571,544.64844
34572,606.2711
34573,507.6005
34574,341.31882
34575,160.59012
34576,113.95763
34577,8.185428
34578,34.982513
34579,-11.665728
34580,17.527502
34581,-28.6176
34582,37.16944
34583,3.8501847
34584,7.0982795
34585,6.742822
34586,-0.47401288
34587,1.0527011
34588,5.2602963
34589,0.8908633
34590,1.3598006
34591,33.235023
34592,195.52708
34593,374.48068
34594,504.66785
34595,571.69165
34596,549.94946
34597,531.8348
34598,444.5404
34599,186.52283
34600,83.296
34601,12.82741
34602,-7.5666885
34603,-2.0501356
34604,3.7430584
34605,-2.5263946
34606,1.7972349
34607,14.126384
34608,-2.6134548
34609,13.451884
34610,-9.881695
34611,8.290483
34612,-2.818046
34613,15.470103
34614,10.381433
34615,4.9634924
34616,153.33032
34617,299.79318
34618,443.0478
34619,380.6166
34620,308.2465
34621,354.2244
34622,199.76553
34623,128.19102
34624,109.604065
34625,17.620321
34626,18.967722
34627,8.005815
34628,26.506264
34629,26.144697
34630,11.023558
34631,-1.2737547
34632,-3.9698067
34633,-0.046072602
34634,-1.4136097
34635,-0.68543255
34636,-10.890472
34637,-3.9431539
34638,4.7774
34639,-2.5731354
34640,170.88156
34641,228.14098
34642,525.2177
34643,594.0919
34644,470.93002
34645,389.8125
34646,233.97261
34647,155.9462
34648,36.855648
34649,3.7247581
34650,0.74252766
34651,16.668581
34652,10.12195
34653,9.73048
34654,2.4871535
34655,4.8600106
34656,-0.72592187
34657,-0.3048271
34658,-0.29368687
34659,4.1664605
34660,-4.5845613
34661,37.548878
34662,40.23988
34663,43.271286
34664,249.76999
34665,476.92493
34666,564.8089
34667,498.18213
34668,477.55948
34669,418.7296
34670,172.09805
34671,233.07034
34672,143.00966
34673,-14.383858
34674,6.0092554
34675,6.034093
34676,18.41146
34677,3.2375515
34678,1.1269178
34679,-10.986063
34680,-10.143061
34681,-5.387804
34682,-6.245239
34683,-6.4282484
34684,-2.1457539
34685,-5.2221136
34686,5.916159
34687,-0.19004053
34688,148.39157
34689,414.28473
34690,523.69836
34691,595.1902
34692,319.9175
34693,328.00412
34694,339.23944
34695,196.61601
34696,34.389732
34697,6.879412
34698,-17.194614
34699,5.342371
34700,2.6088629
34701,-15.413778
34702,4.4795704
34703,-2.2310252
34704,-1.645305
34705,1.2845402
34706,-4.986036
34707,-3.3885684
34708,-0.11722088
34709,-1.2394004
34710,6.147171
34711,-5.8961816
34712,189.71725
34713,306.50067
34714,520.0511
34715,354.71814
34716,191.87494
34717,317.2287
34718,163.50278
34719,94.67083
34720,57.968655
34721,-9.13769
34722,11.723684
34723,30.784492
34724,18.587791
34725,8.240337
34726,-0.5229726
34727,2.2354069
34728,1.9578621
34729,-5.9946985
34730,-1.3072367
34731,-1.7242382
34732,0.20060182
34733,7.703661
34734,3.8452754
34735,16.263796
34736,82.693085
34737,164.40846
34738,503.41537
34739,459.75308
34740,276.7033
34741,205.77809
34742,179.49419
34743,179.07
34744,120.51905
34745,-6.314498
34746,18.175251
34747,3.688428
34748,7.1088076
34749,6.4798965
34750,-21.540798
34751,9.460979
34752,41.66305
34753,-2.7144575
34754,-6.3873053
34755,-5.977311
34756,-7.4100347
34757,3.0245817
34758,-18.237764
34759,9.521144
34760,89.11743
34761,275.8755
34762,374.7174
34763,289.77875
34764,365.218
34765,361.08823
34766,294.52002
34767,138.14981
34768,90.0722
34769,2.1842992
34770,-3.3600972
34771,-7.59932
34772,-14.356446
34773,-3.8944697
34774,-11.96113
34775,-3.2808006
34776,10.051528
34777,12.284857
34778,8.377452
34779,3.9577487
34780,4.70761
34781,12.700335
34782,5.2737474
34783,21.936459
34784,160.33846
34785,242.46735
34786,220.70395
34787,396.0643
34788,392.93518
34789,328.29382
34790,191.37952
34791,147.31493
34792,87.56381
34793,6.7259793
34794,-2.073422
34795,-7.3117423
34796,-1.5670022
34797,-2.3768728
34798,-2.4569438
34799,-5.327624
34800,4.970207
34801,-2.4297235
34802,-1.351705
34803,6.471459
34804,2.4255052
34805,5.106929
34806,4.7024827
34807,25.285606
34808,149.67734
34809,217.18323
34810,149.80086
34811,367.47318
34812,303.62137
34813,424.44177
34814,298.28976
34815,338.6459
34816,195.78546
34817,37.938717
34818,13.424534
34819,11.062572
34820,15.711216
34821,23.17163
34822,14.716934
34823,-0.8232646
34824,-3.9762661
34825,3.6180825
34826,7.0389533
34827,-0.24278897
34828,-0.20764658
34829,2.368375
34830,4.6019745
34831,-0.94281924
34832,85.483154
34833,51.989025
34834,157.88954
34835,172.78645
34836,118.82992
34837,102.73904
34838,24.387589
34839,-22.412043
34840,-31.057877
34841,-10.42697
34842,11.677935
34843,-64.14568
34844,-45.26113
34845,-20.624485
34846,-28.294195
34847,1.2413982
34848,-1.3452917
34849,5.8887243
34850,4.022859
34851,4.022859
34852,6.169757
34853,12.803427
34854,16.354794
34855,14.537392
34856,100.97135
34857,60.365227
34858,0.10074616
34859,111.95055
34860,86.26048
34861,76.64801
34862,9.7453375
34863,0.96706486
34864,-35.65935
34865,-3.3972113
34866,-57.727203
34867,-0.10734727
34868,-49.11502
34869,-18.796387
34870,-46.508232
34871,-24.724129
34872,-44.605988
34873,-22.340088
34874,-92.70388
34875,-24.382004
34876,-17.049864
34877,-21.22608
34878,-18.059786
34879,-74.598236
34880,22.086504
34881,139.01848
34882,111.17057
34883,81.9752
34884,128.86374
34885,110.90018
34886,42.257168
34887,21.82202
34888,-51.858562
34889,48.793564
34890,-71.985016
34891,-54.709496
34892,-63.01195
34893,-56.624893
34894,-25.05864
34895,-11.579295
34896,2.5246735
34897,35.945217
34898,2.7694757
34899,1.5507337
34900,-55.018528
34901,-79.50787
34902,-7.44182
34903,-126.62502
34904,0.21654214
34905,48.93298
34906,58.80019
34907,94.9423
34908,96.77201
34909,55.55765
34910,-9.567549
34911,-40.024956
34912,-59.153145
34913,-55.401115
34914,-27.735516
34915,-30.075254
34916,-24.551764
34917,-22.455793
34918,-32.677086
34919,-21.25867
34920,-7.7281623
34921,1.7981186
34922,-12.278908
34923,-12.278908
34924,-11.590951
34925,11.921369
34926,-28.008316
34927,5.9620934
34928,98.76459
34929,330.94263
34930,385.8409
34931,282.83398
34932,204.51422
34933,314.18207
34934,284.58627
34935,179.09583
34936,164.4681
34937,21.077534
34938,6.556196
34939,0.4736274
34940,2.137475
34941,0.91785586
34942,5.299759
34943,3.834705
34944,-0.6959873
34945,9.593419
34946,13.359647
34947,9.8744755
34948,3.988337
34949,15.619111
34950,12.807136
34951,54.444817
34952,169.16855
34953,373.55997
34954,196.23656
34955,534.41266
34956,361.26987
34957,489.27917
34958,414.63962
34959,159.74559
34960,175.68697
34961,28.858547
34962,1.4212097
34963,-6.359373
34964,6.324687
34965,1.5860615
34966,3.1507752
34967,-1.2830143
34968,-0.8299379
34969,4.181446
34970,1.4111196
34971,-1.154979
34972,2.8272538
34973,5.77713
34974,2.1480107
34975,43.938828
34976,115.962845
34977,328.15643
34978,333.51926
34979,414.54407
34980,545.6643
34981,475.4078
34982,361.49863
34983,211.09196
34984,199.0676
34985,11.187599
34986,3.3119154
34987,11.36257
34988,-1.2201512
34989,2.9994636
34990,9.92079
34991,4.422029
34992,1.2534952
34993,5.323381
34994,0.53029805
34995,7.974984
34996,9.327972
34997,13.285763
34998,5.810474
34999,26.137104
35000,120.86887
35001,348.294
35002,470.20975
35003,421.34534
35004,414.0515
35005,426.35275
35006,384.11618
35007,183.98975
35008,88.28774
35009,8.14078
35010,7.76669
35011,-0.0338613
35012,0.41036713
35013,-4.225149
35014,10.218383
35015,0.7652167
35016,-1.8988332
35017,31.201872
35018,27.547218
35019,9.747599
35020,36.60355
35021,30.401947
35022,12.3683405
35023,36.857735
35024,110.16743
35025,196.44647
35026,283.95203
35027,406.9209
35028,347.22345
35029,342.02927
35030,392.001
35031,147.79259
35032,141.18333
35033,34.170048
35034,-12.889866
35035,9.198021
35036,0.14080225
35037,2.1286023
35038,6.2193694
