,mont-cumbre
7713,-3.0166323
7714,-0.20825529
7715,4.4650106
7716,38.404785
7717,251.37352
7718,323.63712
7719,376.3731
7720,324.275
7721,277.6434
7722,259.75626
7723,144.84814
7724,177.87735
7725,123.789665
7726,40.504105
7727,-7.474382
7728,-10.300378
7729,-7.892089
7730,-9.856151
7731,-18.789146
7732,-2.594774
7733,-1.2533846
7734,-3.0685625
7735,3.763596
7736,-4.7378917
7737,2.1564972
7738,3.813282
7739,2.004201
7740,44.797287
7741,169.86058
7742,145.29341
7743,169.5025
7744,119.7036
7745,139.02347
7746,98.503136
7747,102.71568
7748,118.994125
7749,49.87092
7750,24.3954
7751,-2.675843
7752,-4.0539484
7753,-0.414713
7754,-8.01545
7755,-5.0592113
7756,2.5269346
7757,5.903473
7758,5.838747
7759,8.941309
7760,7.9598393
7761,9.629267
7762,17.323195
7763,6.8880653
7764,38.96445
7765,99.73905
7766,84.5229
7767,82.47122
7768,58.651222
7769,66.03714
7770,43.26354
7771,75.69558
7772,90.83572
7773,85.14118
7774,54.552177
7775,-4.008474
7776,3.3867238
7777,0.7792831
7778,-2.537545
7779,0.1651065
7780,7.5015635
7781,5.226047
7782,0.50416833
7783,-2.428605
7784,-0.9811205
7785,2.6556954
7786,7.4393196
7787,6.29869
7788,36.180523
7789,133.74791
7790,95.40085
7791,100.18404
7792,46.008286
7793,96.407166
7794,95.00792
7795,100.27363
7796,146.97656
7797,85.69185
7798,24.010387
7799,-4.7570972
7800,-4.261903
7801,-3.5560713
7802,-0.78409827
7803,-2.3275805
7804,2.3486767
7805,1.7325081
7806,-6.838691
7807,-1.0350806
7808,2.868236
7809,0.2884893
7810,6.9832444
7811,28.93304
7812,36.23648
7813,104.319
7814,135.13892
7815,107.98325
7816,98.19717
7817,72.00018
7818,89.69521
7819,129.2391
7820,158.98035
7821,112.70824
7822,46.096306
7823,-1.3684163
7824,0.19942835
7825,2.2003412
7826,1.6332972
7827,2.9335127
7828,13.527565
7829,-9.317294
7830,22.559912
7831,16.343304
7832,-8.424167
7833,-16.08293
7834,-1.9742128
7835,-4.6785526
7836,22.266739
7837,118.75198
7838,138.63637
7839,82.11487
7840,30.817684
7841,44.191307
7842,64.193985
7843,94.94845
7844,130.13748
7845,85.11851
7846,31.567465
7847,2.5228465
7848,-0.91480273
7849,-0.30837503
7850,-0.7363642
7851,-1.0990248
7852,2.2551723
7853,-3.0384738
7854,-6.5864625
7855,1.6687009
7856,1.1590173
7857,1.0631074
7858,-5.3566933
7859,-10.223268
7860,101.210884
7861,257.43536
7862,117.674164
7863,110.09077
7864,93.623985
7865,50.685104
7866,82.20683
7867,99.02241
7868,128.7843
7869,109.805664
7870,69.80645
7871,-34.233864
7872,-12.568128
7873,-0.95593023
7874,-1.3602077
7875,-10.324865
7876,2.1302245
7877,-3.856039
7878,-19.379953
7879,-1.5185411
7880,-22.76904
7881,6.0650506
7882,-6.6763487
7883,0.19260111
7884,52.660812
7885,141.6237
7886,139.29816
7887,117.58714
7888,77.730385
7889,86.56084
7890,79.11527
7891,135.41992
7892,156.64177
7893,124.32355
7894,36.583595
7895,-11.994326
7896,-11.151511
7897,-5.8014064
7898,1.2968167
7899,2.8648198
7900,4.440422
7901,4.2164207
7902,6.2004466
7903,1.1635205
7904,-3.8456457
7905,11.5985985
7906,-6.69542
7907,-9.681907
7908,85.21363
7909,122.16506
7910,114.09601
7911,117.14649
7912,130.67807
7913,106.34245
7914,147.35788
7915,143.83784
7916,162.15562
7917,149.38918
7918,62.48279
7919,-1.8460798
7920,30.518633
7921,-0.8967086
7922,-6.095317
7923,-7.685342
7924,-25.119267
7925,2.1972308
7926,-0.2009148
7927,-3.2812033
7928,13.113768
7929,7.159748
7930,26.810076
7931,8.516861
7932,37.155796
7933,101.64542
7934,10.9375725
7935,195.25067
7936,34.05474
7937,83.72154
7938,-46.812035
7939,73.79358
7940,43.35582
7941,47.873882
7942,28.236301
7943,-27.087782
7944,-30.97225
7945,-21.98442
7946,-20.953918
7947,-16.37466
7948,7.3738194
7949,0.36232406
7950,5.8362374
7951,21.651688
7952,3.1631238
7953,15.765319
7954,6.6782217
7955,-4.977678
7956,-2.4889033
7957,107.659325
7958,85.257
7959,57.690525
7960,31.112577
7961,74.97379
7962,51.571407
7963,81.84568
7964,85.46269
7965,98.63652
7966,43.313786
7967,-8.423433
7968,-10.6234665
7969,-15.779202
7970,-6.7374754
7971,-1.2800181
7972,3.3348339
7973,7.8585925
7974,8.846171
7975,-1.4738774
7976,13.173
7977,4.2014112
7978,34.754185
7979,15.198231
7980,3.6001525
7981,125.31252
7982,102.97265
7983,106.19051
7984,33.169834
7985,53.400253
7986,17.920265
7987,39.00017
7988,69.20972
7989,32.727203
7990,26.00066
7991,-30.156776
7992,-22.303522
7993,-33.094154
7994,-36.007782
7995,-36.173836
7996,11.285857
7997,15.282609
7998,-9.214271
7999,-7.276169
8000,-10.433859
8001,-41.759758
8002,-8.209881
8003,-6.5843935
8004,-38.31474
8005,-38.726994
8006,-10.69766
8007,26.859556
8008,34.09822
8009,38.235397
8010,-8.86956
8011,47.893246
8012,70.41094
8013,17.29312
8014,-20.400707
8015,-39.040543
8016,-52.931454
8017,-38.649555
8018,-44.902233
8019,-24.40483
8020,-21.543024
8021,29.40466
8022,-12.388588
8023,-20.579712
8024,21.360493
8025,3.4521506
8026,1.7580416
8027,-8.958963
8028,40.156487
8029,93.94572
8030,125.94826
8031,108.98955
8032,122.53762
8033,125.771225
8034,54.364845
8035,122.41833
8036,110.63757
8037,103.24576
8038,41.59566
8039,-23.331081
8040,-9.037911
8041,-14.020361
8042,2.7830887
8043,4.6462817
8044,-14.374063
8045,-40.56283
8046,-9.270609
8047,-15.088158
8048,-28.240313
8049,-83.49809
8050,56.569492
8051,100.607216
8052,170.24886
8053,296.14575
8054,265.8836
8055,243.39865
8056,181.73795
8057,245.53117
8058,169.68494
8059,199.20206
8060,144.69461
8061,130.21466
8062,16.81497
8063,-24.243664
8064,-27.568596
8065,-19.808031
8066,-22.983616
8067,-22.228449
8068,-11.956501
8069,-34.272846
8070,24.134247
8071,135.94923
8072,108.38005
8073,113.50358
8074,151.15053
8075,167.21596
8076,233.64415
8077,232.37457
8078,195.44739
8079,237.85396
8080,201.45065
8081,239.92558
8082,184.32933
8083,111.27058
8084,63.507027
8085,27.079191
8086,58.7591
8087,-29.51312
8088,-39.50555
8089,-28.641544
8090,-5.3912024
8091,-26.053797
8092,5.3941483
8093,-0.08357888
8094,1.3285439
8095,1.8484409
8096,-1.9645828
8097,-0.00045922026
8098,-24.69994
8099,13.208726
8100,66.32149
8101,181.75243
8102,79.83259
8103,101.47775
8104,50.287277
8105,52.89736
8106,54.662518
8107,90.143585
8108,133.68558
8109,91.20825
8110,47.506165
8111,-18.530008
8112,-2.1387825
8113,0.91971534
8114,-3.4353118
8115,-9.423922
8116,1.6114153
8117,1.5118357
8118,-5.7047567
8119,-25.799917
8120,61.141567
8121,6.04536
8122,-0.39332846
8123,-8.683579
8124,60.99059
8125,205.51785
8126,130.77484
8127,102.326744
8128,274.36496
8129,406.84766
8130,306.00403
8131,209.25108
8132,186.30168
8133,75.30354
8134,34.16166
8135,4.8547654
8136,3.7717123
8137,-2.1554878
8138,-3.2721162
8139,-2.1831813
8140,2.1654568
8141,-0.50000936
8142,0.6043136
8143,-2.210795
8144,14.486351
8145,8.761347
8146,2.0768118
8147,23.020418
8148,162.00006
8149,342.002
8150,341.85428
8151,339.84296
8152,663.1857
8153,689.7425
8154,594.5495
8155,472.5757
8156,417.29376
8157,203.33623
8158,87.14545
8159,-1.8017894
8160,-9.589978
8161,-5.8976393
8162,2.258287
8163,7.3410172
8164,-5.3282714
8165,-6.8943853
8166,-25.70776
8167,5.70895
8168,-0.42735872
8169,-4.6020107
8170,-24.05883
8171,45.497845
8172,96.173386
8173,185.20662
8174,111.23755
8175,56.276485
8176,-16.65723
8177,31.606985
8178,50.269283
8179,78.470695
8180,150.1243
8181,84.13573
8182,27.123373
8183,-20.044764
8184,1.6752477
8185,3.4869943
8186,1.8550718
8187,-1.359698
8188,8.57562
8189,-31.59082
8190,6.0223994
8191,-12.03702
8192,-4.9597588
8193,-7.364877
8194,-8.8711605
8195,42.392963
8196,121.602974
8197,316.89084
8198,393.5746
8199,572.22125
8200,581.0626
8201,671.5878
8202,708.2127
8203,501.2519
8204,411.39795
8205,280.57068
8206,110.277985
8207,3.7671387
8208,10.887039
8209,17.623507
8210,-6.565201
8211,18.115353
8212,1.0569732
8213,-2.4613664
8214,-2.855012
8215,-4.497264
8216,-7.06899
8217,-2.8262594
8218,-6.678062
8219,23.982687
8220,105.18281
8221,164.8931
8222,135.68712
8223,134.95409
8224,81.31114
8225,95.166046
8226,47.863358
8227,67.956375
8228,92.64647
8229,60.94224
8230,-5.1426415
8231,6.287234
8232,-3.6775718
8233,-6.656768
8234,-7.48586
8235,-7.48586
8236,4.7565584
8237,0.67534846
8238,9.011045
8239,3.6333196
8240,-5.365818
8241,-3.470397
8242,3.6978464
8243,4.046522
8244,94.4898
8245,160.01138
8246,107.68997
8247,95.52793
8248,26.11212
8249,49.84661
8250,103.16549
8251,95.79101
8252,124.72307
8253,138.09206
8254,57.879234
8255,0.025087047
8256,-17.890972
8257,-13.536302
8258,-9.169067
8259,-4.8649435
8260,-10.633104
8261,-32.59554
8262,-3.849507
8263,-28.423601
8264,-3.978006
8265,22.388798
8266,14.850288
8267,31.354984
8268,139.83
8269,221.30338
8270,215.05614
8271,179.81143
8272,90.17404
8273,140.11998
8274,159.48538
8275,74.16209
8276,103.81199
8277,159.80357
8278,49.17239
8279,-3.5311942
8280,8.383437
8281,5.541093
8282,-2.3298395
8283,0.41490823
8284,-16.02974
8285,-11.198487
8286,-8.431328
8287,-34.298798
8288,14.447661
8289,16.124998
8290,10.810678
8291,27.952454
8292,126.21465
8293,328.1847
8294,399.91165
8295,430.58
8296,505.85275
8297,655.72217
8298,264.58075
8299,214.91866
8300,223.55113
8301,156.95764
8302,66.473236
8303,1.0984935
8304,-10.403646
8305,-14.855729
8306,-4.988346
8307,21.830727
8308,-3.862662
8309,1.7782074
8310,0.2430661
8311,2.5819988
8312,-1.5771587
8313,1.717027
8314,-4.190117
8315,26.081753
8316,151.54779
8317,343.4576
8318,405.46173
8319,640.7416
8320,624.3879
8321,771.65344
8322,757.9556
8323,469.43137
8324,462.47723
8325,318.75107
8326,89.89763
8327,39.718273
8328,-3.7604477
8329,-3.5178294
8330,-6.593758
8331,10.724592
8332,-2.0346422
8333,0.5380715
8334,-3.3775365
8335,-4.0493264
8336,-3.6204937
8337,0.047544185
8338,5.9628963
8339,157.82228
8340,295.76224
8341,479.60553
8342,607.61896
8343,691.5974
8344,714.81067
8345,674.859
8346,581.8787
8347,393.1895
8348,275.73062
8349,60.487164
8350,11.122671
8351,4.510684
8352,27.51798
8353,3.4816067
8354,2.5020669
8355,1.4516476
8356,-16.258709
8357,-1.3388202
8358,0.86954397
8359,0.56210935
8360,-3.94488
8361,37.190426
8362,21.578335
8363,102.87386
8364,215.8129
8365,177.47362
8366,320.2301
8367,133.78755
8368,125.39932
8369,242.17363
8370,226.72426
8371,141.48543
8372,137.9758
8373,25.26147
8374,-3.4805207
8375,-20.186344
8376,0.96289647
8377,-13.986111
8378,-10.891144
8379,-2.8427668
8380,28.471561
8381,-0.6939079
8382,-15.251024
8383,-13.534329
8384,-21.083853
8385,-6.952245
8386,5.191892
8387,98.95821
8388,180.77094
8389,142.65665
8390,148.72112
8391,133.79533
8392,57.05191
8393,73.584564
8394,102.92714
8395,140.3282
8396,109.63125
8397,43.87682
8398,7.2482815
8399,2.4042892
8400,-0.8642387
8401,-7.379514
8402,-0.2537195
8403,-4.8371873
8404,-17.585783
8405,36.985367
8406,-9.912168
8407,-11.879409
8408,-8.76305
8409,-1.6004525
8410,13.534882
8411,92.726425
8412,232.84953
8413,144.41241
8414,231.20464
8415,141.22073
8416,150.29402
8417,175.20154
8418,155.34901
8419,186.72577
8420,95.35023
8421,57.165283
8422,20.213282
8423,-14.871001
8424,-11.341246
8425,-50.18247
8426,-23.964996
8427,-5.9925303
8428,-2.132341
8429,2.436506
8430,-1.7554022
8431,-7.115893
8432,-4.98032
8433,4.7706227
8434,22.348377
8435,123.95075
8436,290.52167
8437,190.46832
8438,159.42075
8439,267.32224
8440,151.6688
8441,133.9883
8442,73.56931
8443,124.281746
8444,94.46314
8445,57.42626
8446,6.53177
8447,-1.6003519
8448,5.948275
8449,-9.867614
8450,-16.742203
8451,-12.734799
8452,2.7505212
8453,7.0826387
8454,-6.3913713
8455,3.4522142
8456,77.77138
8457,37.120926
8458,47.67654
8459,102.54993
8460,243.29254
8461,248.08553
8462,281.67883
8463,178.86456
8464,281.85873
8465,227.59059
8466,146.85767
8467,122.86068
8468,140.99577
8469,58.796394
8470,4.1695237
8471,1.4060872
8472,50.580406
8473,62.986645
8474,5.119621
8475,33.129345
8476,64.73542
8477,79.06157
8478,28.881207
8479,-7.984458
8480,13.629815
8481,144.03972
8482,112.36739
8483,241.76437
8484,154.19171
8485,295.99106
8486,266.99228
8487,293.82724
8488,210.77313
8489,244.19354
8490,126.60485
8491,157.3416
8492,119.13862
8493,113.10113
8494,-30.750755
8495,64.866356
8496,77.02458
8497,13.629309
8498,70.66168
8499,79.49155
8500,72.939186
8501,77.22883
8502,42.11338
8503,42.98598
8504,86.8772
8505,97.14763
8506,41.582672
8507,54.366463
8508,179.8628
8509,145.76958
8510,252.1839
8511,242.3123
8512,299.84277
8513,297.02606
8514,140.22545
8515,231.30281
8516,128.16116
8517,27.891245
8518,-15.233385
8519,81.95881
8520,27.443045
8521,-2.443401
8522,81.098694
8523,119.95985
8524,66.55876
8525,107.17501
8526,31.64483
8527,31.82002
8528,84.223274
8529,96.07052
8530,96.59281
8531,158.59616
8532,203.37994
8533,270.85623
8534,245.12453
8535,270.0309
8536,325.27655
8537,295.87408
8538,91.82166
8539,212.42148
8540,105.23362
8541,96.54529
8542,71.861244
8543,72.79328
8544,17.773584
8545,14.287842
8546,77.62995
8547,-16.973516
8548,-13.816189
8549,-10.2133045
8550,11.014908
8551,-5.047357
8552,-8.315276
8553,-5.1574855
8554,-25.190924
8555,74.00995
8556,203.76935
8557,398.5342
8558,492.1083
8559,349.0407
8560,432.90396
8561,339.9931
8562,243.80293
8563,205.022
8564,154.31432
8565,48.452988
8566,-12.909647
8567,-18.01482
8568,-16.4879
8569,-19.832178
8570,-9.067021
8571,-1.506138
8572,-10.455536
8573,-6.3234296
8574,-5.765072
8575,-5.3766828
8576,-1.750836
8577,-6.1538415
8578,9.1446085
8579,127.88081
8580,218.92711
8581,327.7267
8582,411.7647
8583,295.00784
8584,321.54782
8585,201.25096
8586,112.586105
8587,105.87297
8588,105.61092
8589,38.989136
8590,72.51153
8591,30.66733
8592,87.42798
8593,7.2329245
8594,-29.315014
8595,5.3155456
8596,4.123492
8597,-6.7475233
8598,6.202655
8599,4.2680187
8600,-2.167374
8601,31.399548
8602,137.9836
8603,260.5871
8604,292.35898
8605,268.40823
8606,250.30992
8607,206.86269
8608,171.30727
8609,141.29947
8610,172.57826
8611,98.360115
8612,50.728523
8613,-9.597784
8614,26.844114
8615,23.57564
8616,20.011593
8617,28.992691
8618,-15.876402
8619,84.87287
8620,36.137646
8621,40.46568
8622,37.700916
8623,85.41436
8624,55.74023
8625,116.98792
8626,185.60606
8627,248.31047
8628,263.6021
8629,217.7217
8630,242.05968
8631,231.26825
8632,248.39725
8633,212.8237
8634,214.83604
8635,44.616817
8636,86.07287
8637,58.24249
8638,63.53784
8639,61.460747
8640,61.460747
8641,61.460747
8642,81.46247
8643,80.048676
8644,62.280155
8645,100.608444
8646,46.482574
8647,101.2964
8648,22.4598
8649,116.98792
8650,187.53543
8651,238.39227
8652,251.79996
8653,286.62772
8654,262.11942
8655,312.7948
8656,296.66254
8657,395.25372
8658,284.77875
8659,167.07559
8660,86.68477
8661,16.503468
8662,12.880529
8663,8.518025
8664,7.3869786
8665,3.7632565
8666,11.17276
8667,-3.4468112
8668,3.146072
8669,1.7536634
8670,2.9145856
8671,2.963855
8672,7.6020594
8673,30.816935
8674,214.88441
8675,387.25873
8676,574.94055
8677,696.08075
8678,712.4485
8679,727.7822
8680,652.944
8681,538.92285
8682,434.9026
8683,238.0096
8684,107.64135
8685,36.92785
8686,30.698797
8687,3.7899077
8688,8.394004
8689,12.964391
8690,8.087961
8691,11.605087
8692,10.241514
8693,8.1386795
8694,8.6026325
8695,8.737603
8696,-53.620995
8697,10.222115
8698,-4.070175
8699,133.39774
8700,462.71277
8701,594.3579
8702,627.5995
8703,601.8717
8704,507.07587
8705,418.49518
8706,292.18985
8707,166.97678
8708,52.928078
8709,0.5095803
8710,-1.8285362
8711,-16.077217
8712,11.58732
8713,7.563509
8714,-50.603912
8715,-41.253605
8716,-3.6437345
8717,14.542198
8718,33.832798
8719,11.776147
8720,79.09397
8721,85.16162
8722,115.76221
8723,187.62436
8724,182.85616
8725,264.7981
8726,182.41173
8727,272.01947
8728,298.5249
8729,189.1882
8730,186.05367
8731,89.1696
8732,112.31645
8733,79.76264
8734,81.37569
8735,44.13892
8736,75.62191
8737,74.58557
8738,-0.85267526
8739,-6.7596703
8740,-7.5173135
8741,75.34309
8742,72.4494
8743,-5.3494163
8744,-6.992207
8745,6.3454056
8746,84.09176
8747,237.68253
8748,359.816
8749,347.70776
8750,397.628
8751,612.6509
8752,486.46844
8753,542.19684
8754,446.29114
8755,218.193
8756,87.36881
8757,21.127167
8758,14.514131
8759,-11.094784
8760,-20.752474
8761,-16.04344
8762,-5.462772
8763,-0.19488662
8764,1.7078743
8765,8.844765
8766,0.3491496
8767,1.0205345
8768,16.235794
8769,80.551254
8770,219.25739
8771,193.0514
8772,190.02782
8773,133.00179
8774,152.53568
8775,122.23012
8776,202.62238
8777,124.980705
8778,102.51957
8779,161.12112
8780,35.933807
8781,-18.95981
8782,-20.774221
8783,-27.24319
8784,-16.616863
8785,5.4065137
8786,-31.90764
8787,-33.137264
8788,-31.998096
8789,-14.265675
8790,-30.940466
8791,-51.20849
8792,-0.7290627
8793,50.825775
8794,127.0008
8795,117.571686
8796,64.71628
8797,77.209984
8798,38.763744
8799,12.202561
8800,30.482769
8801,79.57688
8802,83.81883
8803,98.94594
8804,21.237324
8805,-9.79014
8806,-12.391712
8807,-13.655146
8808,1.3031052
8809,-14.106339
8810,17.309818
8811,-3.4376843
8812,12.150779
8813,-9.310006
8814,-9.374006
8815,4.7578516
8816,9.8996315
8817,84.37227
8818,184.509
8819,174.4024
8820,156.1315
8821,103.34091
8822,44.62298
8823,47.672844
8824,32.889706
8825,31.325523
8826,94.429565
8827,55.380898
8828,11.830339
8829,-12.0517845
8830,25.59313
8831,-20.870958
8832,30.40767
8833,55.930176
8834,82.94419
8835,9.037216
8836,47.59236
8837,43.140083
8838,37.349762
8839,98.72079
8840,121.58987
8841,168.4011
8842,213.00958
8843,238.20624
8844,165.6826
8845,199.65681
8846,100.76274
8847,217.00032
8848,188.98877
8849,176.22093
8850,190.55908
8851,82.32515
8852,98.243576
8853,75.62332
8854,34.58298
8855,-3.9213793
8856,-1.2210205
8857,-5.2933426
8858,-10.732518
8859,-4.5461926
8860,-2.9200137
8861,2.1667852
8862,-3.6225996
8863,-13.796048
8864,61.884846
8865,134.98997
8866,225.49161
8867,290.13165
8868,160.26299
8869,195.39629
8870,270.67303
8871,353.5259
8872,202.60422
8873,174.97833
8874,200.28592
8875,131.99286
