,salinas
19623,48.695393
19624,23.542725
19625,67.33116
19626,329.83862
19627,558.4143
19628,749.5488
19629,849.9233
19630,966.4832
19631,964.769
19632,895.76935
19633,553.93774
19634,562.9535
19635,353.81668
19636,143.43571
19637,109.88566
19638,109.59164
19639,103.766685
19640,90.159355
19641,70.6675
19642,2.4137356
19643,0.71672004
19644,42.268536
19645,29.06783
19646,74.0594
19647,46.289978
19648,35.534843
19649,112.61643
19650,248.44275
19651,420.17026
19652,698.3017
19653,803.7964
19654,839.1264
19655,857.71265
19656,762.9581
19657,647.6716
19658,585.20135
19659,412.6998
19660,187.73215
19661,115.59991
19662,93.927155
19663,99.24888
19664,96.46418
19665,122.88161
19666,28.893496
19667,39.349804
19668,66.36515
19669,40.639668
19670,40.639668
19671,23.817183
19672,46.55584
19673,167.9809
19674,424.03268
19675,642.9948
19676,735.31934
19677,700.9994
19678,780.3987
19679,871.0927
19680,842.86316
19681,514.7438
19682,503.05673
19683,339.24173
19684,136.50679
19685,116.235016
19686,57.29457
19687,64.62405
19688,49.089523
19689,52.381485
19690,32.37674
19691,84.651955
19692,53.869556
19693,40.5619
19694,65.55288
19695,76.70775
19696,67.34033
19697,138.55255
19698,208.83153
19699,588.648
19700,732.4219
19701,876.3249
19702,889.2776
19703,883.8246
19704,762.7146
19705,507.14594
19706,448.15347
19707,202.04077
19708,99.54136
19709,58.548702
19710,-42.960842
19711,38.42156
19712,33.55131
19713,30.184826
19714,25.632038
19715,9.142481
19716,70.35524
19717,25.828619
19718,13.619106
19719,38.449284
19720,22.446999
19721,21.279459
19722,192.72632
19723,510.8096
19724,697.7389
19725,785.92426
19726,894.14325
19727,858.4443
19728,768.2941
19729,550.46313
19730,541.8319
19731,217.60078
19732,83.3357
19733,77.65403
19734,81.665695
19735,72.20869
19736,80.48175
19737,46.941628
19738,64.70427
19739,33.386345
19740,44.97495
19741,51.0589
19742,97.673225
19743,289.27975
19744,511.403
19745,713.58246
19746,950.86896
19747,938.1942
19748,953.2378
19749,854.85455
19750,512.3559
19751,477.5495
19752,258.58844
19753,12.336696
19754,85.60858
19755,69.5087
19756,63.316776
19757,88.45638
19758,35.941837
19759,73.324745
19760,65.60214
19761,32.41188
19762,47.340034
19763,84.44363
19764,12.375139
19765,86.75388
19766,183.57173
19767,352.94278
19768,612.1704
19769,742.3821
19770,914.2566
19771,940.2382
19772,945.2463
19773,745.6686
19774,722.09705
19775,618.5217
19776,426.41858
19777,153.62047
19778,181.58226
19779,135.14268
19780,20.679014
19781,95.46528
19782,4.0081353
19783,23.748205
19784,48.82378
19785,49.51719
19786,29.654467
19787,62.410305
19788,42.327435
19789,87.13021
19790,221.55939
19791,423.5573
19792,659.1467
19793,698.5196
19794,872.61316
19795,872.6344
19796,833.6956
19797,869.4449
19798,806.14514
19799,648.0268
19800,376.23163
19801,166.71881
19802,94.04297
19803,77.43209
19804,39.023586
19805,-8.213109
19806,-15.332303
19807,29.864292
19808,7.276528
19809,8.756147
19810,8.182229
19811,41.185085
19812,43.018227
19813,60.58628
19814,207.55168
19815,399.32306
19816,617.63556
19817,881.69604
19818,984.3309
19819,1060.577
19820,1019.5426
19821,884.2247
19822,726.5585
19823,646.3366
19824,403.34445
19825,145.04314
19826,111.51762
19827,89.63401
19828,76.9937
19829,58.073742
19830,68.95391
19831,26.105867
19832,48.67868
19833,45.856075
19834,3.530012
19835,28.796946
19836,3.8492472
19837,68.25123
19838,208.52905
19839,408.30988
19840,588.45233
19841,764.06323
19842,901.24664
19843,858.5702
19844,943.8122
19845,810.5969
19846,743.42334
19847,578.0043
19848,416.2676
19849,153.0843
19850,105.452515
19851,71.02722
19852,93.85648
19853,86.46102
19854,39.892143
19855,98.271416
19856,62.823437
19857,113.00811
19858,41.587414
19859,30.95018
19860,1.1078957
19861,21.074034
19862,198.27838
19863,344.3395
19864,515.69525
19865,852.5162
19866,934.6626
19867,976.1732
19868,1008.9581
19869,813.8188
19870,695.3105
19871,535.6166
19872,453.48312
19873,30.498287
19874,28.262352
19875,-41.192093
19876,-18.541378
19877,-0.3281077
19878,11.569607
19879,56.61805
19880,41.376675
19881,17.16766
19882,35.85739
19883,26.499874
19884,20.470606
19885,30.80432
19886,134.015
19887,344.00592
19888,528.2067
19889,770.9674
19890,849.7068
19891,907.267
19892,907.267
19893,723.554
19894,626.3571
19895,463.8684
19896,413.93808
19897,48.710354
19898,76.1731
19899,89.603584
19900,63.323986
19901,8.334022
19902,67.478
19903,92.81952
19904,93.354614
19905,47.645664
19906,82.24279
19907,39.58312
19908,-0.7898192
19909,38.005497
19910,152.63446
19911,339.42886
19912,605.0997
19913,763.1626
19914,874.5503
19915,920.1807
19916,924.0195
19917,779.1863
19918,686.2929
19919,572.26404
19920,363.62106
19921,162.5826
19922,119.83822
19923,77.43799
19924,105.705864
19925,106.33476
19926,5.9386353
19927,101.09546
19928,92.31963
19929,58.142536
19930,47.551846
19931,31.867016
19932,67.79534
19933,61.065136
19934,118.66181
19935,316.3611
19936,488.69235
19937,756.4573
19938,796.34985
19939,821.275
19940,808.28937
19941,837.26184
19942,626.0643
19943,471.79843
19944,393.3896
19945,102.79609
19946,2.0710552
19947,-1.754382
19948,20.025002
19949,15.403096
19950,-33.27691
19951,23.350468
19952,-3.3105626
19953,20.355598
19954,-2.5543447
19955,47.659245
19956,22.207321
19957,92.471985
19958,158.96294
19959,291.14053
19960,555.5458
19961,813.30707
19962,984.02875
19963,1014.23926
19964,931.0465
19965,827.39886
19966,709.74866
19967,603.1421
19968,386.26636
19969,201.54901
19970,181.43248
19971,147.97583
19972,94.26436
19973,92.37435
19974,107.63597
19975,146.95755
19976,89.67099
19977,97.85136
19978,97.95531
19979,80.80353
19980,86.94184
19981,106.826775
19982,139.04091
19983,315.08887
19984,620.0376
19985,774.80853
19986,908.945
19987,959.6075
19988,945.818
19989,809.7235
19990,734.274
19991,568.69934
19992,452.8294
19993,39.059547
19994,84.95642
19995,91.31501
19996,68.37126
19997,94.5172
19998,10.590419
19999,16.058542
20000,94.895355
20001,104.885506
20002,44.278095
20003,32.147087
20004,18.99115
20005,41.361835
20006,216.92822
20007,302.6151
20008,552.8799
20009,712.2176
20010,878.70856
20011,925.10297
20012,852.65967
20013,750.33844
20014,728.236
20015,554.4398
20016,388.69754
20017,162.59102
20018,105.757515
20019,62.829388
20020,28.474348
20021,-29.214115
20022,-66.86297
20023,51.512966
20024,106.217834
20025,21.599627
20026,23.723059
20027,112.827385
20028,42.1515
20029,150.27126
20030,138.2717
20031,315.94043
20032,528.39453
20033,771.2333
20034,863.1797
20035,955.4441
20036,910.4312
20037,813.0126
20038,734.274
20039,625.47394
20040,372.31384
20041,81.854645
20042,100.01932
20043,81.453606
20044,65.25497
20045,82.0249
20046,82.0249
20047,112.78224
20048,115.68303
20049,115.74982
20050,26.185003
20051,104.922134
20052,116.67399
20053,144.64583
20054,246.54602
20055,394.9446
20056,539.4173
20057,771.2333
20058,877.4687
20059,926.85236
20060,885.71906
20061,786.8217
20062,764.4915
20063,542.171
20064,450.26196
20065,157.42773
20066,110.812096
20067,81.585686
20068,96.48572
20069,75.71529
20070,90.686935
20071,76.86644
20072,60.465664
20073,60.710598
20074,76.184525
20075,71.111946
20076,123.07344
20077,131.82384
20078,186.1949
20079,408.7934
20080,572.4143
20081,816.34265
20082,894.54584
20083,932.17554
20084,936.6596
20085,773.4035
20086,679.79016
20087,564.2396
20088,465.31522
20089,144.03877
20090,139.02675
20091,110.33902
20092,111.57412
20093,150.36816
20094,163.88344
20095,138.06978
20096,55.633385
20097,44.310814
20098,55.43048
20099,63.145702
20100,86.64449
20101,72.49923
20102,177.52379
20103,340.23047
20104,608.71356
20105,753.10504
20106,940.22845
20107,985.8233
20108,1003.38666
20109,895.42004
20110,789.52637
20111,671.9016
20112,540.28894
20113,142.90367
20114,150.85962
20115,120.78272
20116,82.33667
20117,75.531235
20118,116.59913
20119,70.62223
20120,71.43265
20121,78.54801
20122,131.58519
20123,76.182175
20124,101.47315
20125,98.96367
20126,226.93526
20127,357.2961
20128,678.9622
20129,744.1704
20130,888.8498
20131,972.1862
20132,965.09564
20133,788.3898
20134,736.0758
20135,605.5395
20136,440.59064
20137,49.13418
20138,125.6379
20139,53.484783
20140,101.477905
20141,-17.910156
20142,100.066124
20143,67.543846
20144,123.1434
20145,123.427155
20146,114.109764
20147,121.55722
20148,124.44609
20149,173.78828
20150,187.7806
20151,378.86194
20152,585.8009
20153,900.8915
20154,1059.8538
20155,980.37744
20156,1024.9746
20157,711.6278
20158,668.6819
20159,606.32043
20160,411.66324
20161,154.86131
20162,121.18615
20163,114.89632
20164,95.17919
20165,74.21341
20166,69.16248
20167,55.236248
20168,74.280304
20169,70.89393
20170,54.352985
20171,72.00849
20172,63.853413
20173,76.410385
20174,148.89975
20175,322.2101
20176,532.8822
20177,832.91766
20178,843.69495
20179,945.5695
20180,951.5492
20181,797.9143
20182,741.4399
20183,565.9119
20184,431.9146
20185,158.07726
20186,94.06428
20187,83.11266
20188,83.36686
20189,65.30384
20190,83.42064
20191,28.744226
20192,54.98061
20193,57.690662
20194,121.14809
20195,93.226715
20196,92.95482
20197,123.35155
20198,215.7604
20199,389.54446
20200,626.16425
20201,770.8587
20202,896.9464
20203,950.92993
20204,903.5988
20205,812.3593
20206,704.91516
20207,595.6875
20208,446.75467
20209,176.37785
20210,114.449974
20211,80.67015
20212,58.380444
20213,84.60539
20214,-33.27046
20215,63.97201
20216,78.70787
20217,107.35431
20218,66.41362
20219,64.68022
20220,32.69504
20221,73.251076
20222,189.32668
20223,376.31036
20224,577.22516
20225,767.3241
20226,906.9589
20227,958.5456
20228,952.155
20229,851.3634
20230,767.02606
20231,531.515
20232,387.25372
20233,153.00256
20234,134.9842
20235,98.26989
20236,82.951324
20237,78.70884
20238,82.36561
20239,25.760859
20240,66.15417
20241,71.5286
20242,21.35698
20243,18.665537
20244,52.46693
20245,84.42631
20246,139.23486
20247,349.15573
20248,582.3928
20249,818.3724
20250,861.91797
20251,949.10706
20252,926.85236
20253,823.80786
20254,762.4537
20255,636.49475
20256,492.9838
20257,158.34445
20258,82.34436
20259,86.97257
20260,42.345932
20261,68.81516
20262,54.51698
20263,57.6446
20264,75.98631
20265,75.423195
20266,83.20236
20267,82.70457
20268,92.19001
20269,136.64453
20270,225.11983
20271,382.35526
20272,587.4427
20273,821.87384
20274,1027.4686
20275,1054.3346
20276,982.7394
20277,853.07855
20278,800.872
20279,650.064
20280,579.6806
20281,187.56389
20282,176.87473
20283,151.35196
20284,115.677704
20285,112.05681
20286,115.878334
20287,40.495235
20288,70.35905
20289,48.645454
20290,57.32821
20291,143.35808
20292,90.44095
20293,70.72018
20294,155.47218
20295,346.346
20296,644.5124
20297,919.4381
20298,953.3583
20299,969.14526
20300,973.5794
20301,801.4134
20302,641.9135
20303,570.57965
20304,439.6995
20305,47.229065
20306,78.7147
20307,81.77409
20308,76.33887
20309,82.596954
20310,73.39509
20311,47.207672
20312,90.7557
20313,80.75959
20314,133.09267
20315,134.7454
20316,136.15103
20317,66.30715
20318,190.33391
20319,363.91003
20320,506.7974
20321,747.1998
20322,870.42633
20323,922.85034
20324,936.81995
20325,789.5226
20326,735.0177
20327,589.2837
20328,469.17935
20329,94.352646
20330,168.3432
20331,152.9891
20332,148.83952
20333,150.73694
20334,128.12627
20335,34.17153
20336,59.16339
20337,57.361443
20338,55.698673
20339,88.22944
20340,98.148224
20341,110.74365
20342,156.157
20343,316.33124
20344,524.06635
20345,739.4295
20346,871.6676
20347,914.69617
20348,872.4239
20349,813.1889
20350,654.5368
20351,582.5022
20352,426.96155
20353,124.91689
20354,90.52766
20355,85.28883
20356,50.509212
20357,111.76299
20358,78.06278
20359,42.220493
20360,59.8812
20361,36.47427
20362,91.14502
20363,98.28198
20364,116.58203
20365,149.85764
20366,251.1557
20367,394.3698
20368,502.21457
20369,838.0351
20370,880.5359
20371,931.2578
20372,951.5492
20373,758.4235
20374,737.5395
20375,608.4041
20376,367.3248
20377,174.00786
20378,135.15804
20379,97.279205
20380,70.34345
20381,84.5399
20382,97.39361
20383,79.30571
20384,12.047474
20385,25.481663
20386,91.54764
20387,6.9294176
20388,128.77725
20389,114.48924
20390,143.03697
20391,386.8207
20392,527.2647
20393,766.0556
20394,902.7069
20395,864.96765
20396,924.08563
20397,781.6541
20398,690.8251
20399,546.3007
20400,473.17538
20401,167.16301
20402,85.97987
20403,93.50572
20404,88.91293
20405,42.132317
20406,81.28059
20407,58.985096
20408,67.839
20409,64.76763
20410,77.26226
20411,76.90553
20412,88.950966
20413,109.56748
20414,194.9489
20415,324.5258
20416,551.0176
20417,778.16565
20418,888.3693
20419,928.31445
20420,944.91095
20421,743.0736
20422,742.8034
20423,646.56866
20424,491.73965
20425,142.16226
20426,105.4337
20427,86.98551
20428,82.904144
20429,82.566376
20430,93.85746
20431,70.490685
20432,70.25806
20433,61.989883
20434,54.869064
20435,64.94594
20436,66.82649
20437,76.70495
20438,151.9167
20439,312.63907
20440,586.0881
20441,813.79816
20442,886.73694
20443,928.0451
20444,939.80975
20445,756.35693
20446,756.6668
20447,615.2595
20448,516.3702
20449,204.44353
20450,160.64409
20451,98.51356
20452,91.234764
20453,104.919395
20454,104.919395
20455,63.140812
20456,77.80546
20457,77.13085
20458,89.53599
20459,79.00762
20460,75.236664
20461,102.78163
20462,197.49118
20463,299.88635
20464,571.33276
20465,778.74335
20466,868.48505
20467,910.21124
20468,918.3262
20469,770.1324
20470,758.736
20471,662.9912
20472,492.38702
20473,124.676346
20474,130.14653
20475,77.59666
20476,79.52801
20477,99.56509
20478,125.290344
20479,109.039505
20480,104.46703
20481,156.24016
20482,137.30342
20483,95.69649
20484,116.995605
20485,127.987206
20486,228.57863
20487,280.1364
20488,582.4106
20489,826.66736
20490,929.1559
20491,956.41205
20492,952.42316
20493,839.72217
20494,783.8309
20495,577.79785
20496,349.95563
20497,54.30353
20498,84.92634
20499,116.67584
20500,69.159134
20501,71.120865
20502,82.65433
20503,27.772045
20504,-1.1478065
20505,72.28659
20506,-1.5011662
20507,-14.040909
20508,78.6907
20509,16.46888
20510,251.44489
20511,397.63525
20512,540.9358
20513,764.7948
20514,932.12177
20515,950.7324
20516,962.5354
20517,837.52045
20518,810.79553
20519,630.4336
20520,460.3192
20521,156.03502
20522,99.229004
20523,69.0507
20524,83.56432
20525,86.76584
20526,76.12211
20527,35.33536
20528,38.215515
20529,45.04872
20530,68.26805
20531,66.77204
20532,97.58469
20533,135.49118
20534,162.93187
20535,344.37088
20536,629.4099
20537,754.2658
20538,822.2651
20539,830.85425
20540,916.45404
20541,841.59766
20542,795.54156
20543,567.64374
20544,373.43958
20545,188.75705
20546,101.48382
20547,79.49079
20548,80.46684
20549,88.601105
20550,89.83786
20551,46.74075
20552,68.43542
20553,68.14614
20554,6.560091
20555,33.229046
20556,15.984266
20557,20.308413
20558,112.09084
20559,297.0875
20560,546.4715
20561,724.26666
20562,844.98346
20563,920.14404
20564,907.7737
20565,839.26166
20566,800.8705
20567,570.44135
20568,425.72617
20569,101.9563
20570,40.897514
20571,19.564974
20572,23.608894
20573,23.373142
20574,24.670172
20575,9.474828
20576,26.609549
20577,-1.8340311
20578,6.484675
20579,67.95899
20580,71.673836
20581,81.334114
20582,128.03276
20583,293.41196
20584,540.2881
20585,688.4223
20586,882.74115
20587,870.95435
20588,890.32654
20589,835.0021
20590,796.60266
20591,633.7586
20592,429.49597
20593,103.79058
20594,70.01687
20595,57.725246
20596,14.832591
20597,22.087164
20598,104.1696
20599,135.87964
20600,93.779434
20601,41.79227
20602,11.453416
20603,10.5622835
20604,1.7104062
20605,19.567825
20606,133.94595
20607,264.81992
20608,575.00726
20609,755.28217
20610,870.75696
20611,892.2582
20612,890.55023
20613,824.2573
20614,781.91974
20615,569.82227
20616,426.89505
20617,41.54922
20618,80.56618
20619,49.952946
20620,58.10001
