,fagundo
1760,714.1732
1761,685.8897
1762,426.19092
1763,230.68654
1764,147.10858
1765,77.40173
1766,41.425068
1767,-0.0975371
1768,2.9733067
1769,-5.6663065
1770,-0.6952913
1771,0.8164399
1772,-0.18453233
1773,-21.734348
1774,62.35283
1775,54.618786
1776,80.19989
1777,57.863194
1778,71.90642
1779,202.11444
1780,403.1362
1781,710.21185
1782,703.7056
1783,834.0821
1784,894.18225
1785,621.68286
1786,468.01352
1787,395.83466
1788,210.48888
1789,57.725704
1790,6.3542643
1791,-11.208121
1792,-15.244429
1793,-12.685235
1794,-1.2093539
1795,-1.4646361
1796,-2.469743
1797,-1.6168469
1798,-3.0610049
1799,-1.5235065
1800,-0.9753159
1801,5.7412643
1802,42.352497
1803,135.39809
1804,282.93213
1805,435.55588
1806,660.7983
1807,726.08685
1808,839.145
1809,757.0206
1810,636.0026
1811,472.2051
1812,250.28336
1813,81.29397
1814,20.136232
1815,15.681548
1816,-1.1278925
1817,6.238152
1818,5.419365
1819,-0.097441725
1820,-1.1417757
1821,-1.1560522
1822,6.612822
1823,0.7558884
1824,-1.5719217
1825,32.708363
1826,7.770597
1827,153.94261
1828,443.5344
1829,501.89847
1830,507.81042
1831,831.45874
1832,851.2861
1833,840.2742
1834,653.6799
1835,529.5233
1836,365.79355
1837,128.15306
1838,6.7701197
1839,21.124065
1840,20.242975
1841,18.237312
1842,10.264245
1843,4.649813
1844,-2.4224865
1845,-4.2413406
1846,2.24415
1847,1.0868566
1848,-5.901739
1849,0.9829994
1850,57.64052
1851,297.3091
1852,578.1166
1853,495.69363
1854,545.42175
1855,865.60333
1856,895.1955
1857,795.92804
1858,694.1688
1859,613.084
1860,291.4477
1861,58.748764
1862,18.249817
1863,6.5163627
1864,6.1031113
1865,4.0195007
1866,-9.548585
1867,5.797799
1868,3.1025372
1869,27.101297
1870,6.5913973
1871,1.7963469
1872,10.729132
1873,11.410976
1874,26.641342
1875,225.14157
1876,421.3014
1877,641.2149
1878,753.62506
1879,791.653
1880,789.08716
1881,716.5429
1882,495.64178
1883,477.30994
1884,286.8382
1885,85.65985
1886,-5.7019873
1887,9.38462
1888,13.885431
1889,26.132305
1890,9.012037
1891,-0.6388624
1892,6.614767
1893,-1.2941071
1894,3.0246983
1895,7.0795007
1896,11.80175
1897,7.437665
1898,21.6812
1899,149.2592
1900,324.8697
1901,592.14264
1902,798.80676
1903,785.1041
1904,804.32104
1905,794.33325
1906,535.6419
1907,517.7045
1908,289.22998
1909,100.923195
1910,-18.341408
1911,-16.633762
1912,-2.7496884
1913,-1.6159416
1914,-58.42415
1915,10.338265
1916,13.26245
1917,6.349103
1918,2.8627005
1919,0.7048237
1920,39.367737
1921,1.9646262
1922,95.89346
1923,146.04349
1924,392.46234
1925,604.8271
1926,722.592
1927,834.9315
1928,914.3461
1929,887.9049
1930,645.54034
1931,631.5309
1932,346.4039
1933,129.10452
1934,61.421947
1935,44.93535
1936,39.186535
1937,3.9945264
1938,44.893723
1939,-63.541
1940,45.4771
1941,26.576347
1942,17.013948
1943,17.013948
1944,0.24332327
1945,6.260668
1946,108.70464
1947,146.88612
1948,467.65714
1949,695.866
1950,906.1507
1951,817.7868
1952,893.2059
1953,821.39545
1954,580.4419
1955,507.8306
1956,311.23376
1957,133.20021
1958,26.645649
1959,13.317292
1960,12.9165535
1961,-10.968166
1962,12.9589815
1963,11.533131
1964,-0.8042998
1965,10.798319
1966,-1.2156528
1967,-0.74316305
1968,2.344869
1969,4.734368
1970,13.561131
1971,151.66133
1972,472.84586
1973,677.95593
1974,782.4782
1975,862.6987
1976,918.8128
1977,765.5534
1978,529.209
1979,541.4768
1980,285.16153
1981,83.52547
1982,12.645407
1983,8.931923
1984,-9.909575
1985,0.04631103
1986,0.13077065
1987,-0.38705987
1988,5.124904
1989,6.561546
1990,17.064114
1991,20.317162
1992,10.484284
1993,-1.8912874
1994,21.808979
1995,168.29778
1996,417.06863
1997,661.7034
1998,798.751
1999,854.4945
2000,846.39185
2001,776.31744
2002,544.33624
2003,538.77185
2004,308.10196
2005,98.60857
2006,-0.46409947
2007,-13.492312
2008,6.54362
2009,2.1328228
2010,11.9153185
2011,-10.190098
2012,3.8368137
2013,6.7706633
2014,3.1882808
2015,9.676563
2016,-11.2744255
2017,-4.9432387
2018,31.422056
2019,252.50009
2020,526.3876
2021,737.409
2022,756.8125
2023,824.1362
2024,825.47015
2025,760.6335
2026,511.93768
2027,442.57468
2028,271.58115
2029,58.1767
2030,16.59898
2031,0.32946193
2032,-0.059296124
2033,-3.5623872
2034,-21.38703
2035,-3.7913682
2036,-2.4691951
2037,-4.8310475
2038,-0.5390564
2039,6.37693
2040,-4.760892
2041,-4.1453567
2042,25.854988
2043,157.68498
2044,350.7202
2045,669.63776
2046,724.01117
2047,791.5786
2048,865.7635
2049,597.07324
2050,417.44263
2051,180.47891
2052,283.47098
2053,116.2539
2054,28.236238
2055,10.825106
2056,24.44408
2057,13.238093
2058,10.362371
2059,-12.000637
2060,-2.7980154
2061,-9.1909275
2062,4.4765844
2063,-0.99629825
2064,-1.9673085
2065,4.7363343
2066,9.956876
2067,105.10231
2068,315.2739
2069,589.1952
2070,598.6802
2071,606.731
2072,552.8422
2073,567.6679
2074,499.93756
2075,365.00055
2076,235.87347
2077,47.803364
2078,3.1099677
2079,5.053991
2080,3.4355564
2081,5.2189045
2082,6.591805
2083,3.8590667
2084,17.54287
2085,9.372251
2086,14.739338
2087,-14.574592
2088,43.447197
2089,42.999817
2090,97.42676
2091,164.9685
2092,369.90198
2093,639.5925
2094,654.1334
2095,660.11664
2096,718.3215
2097,694.6464
2098,532.20636
2099,275.61807
2100,241.73395
2101,51.863865
2102,-5.1018863
2103,-9.527522
2104,17.584562
2105,11.667785
2106,16.916891
2107,-4.06096
2108,28.302544
2109,10.31513
2110,55.27236
2111,91.06813
2112,19.428436
2113,31.384779
2114,21.217123
2115,88.06228
2116,111.23236
2117,301.02954
2118,347.2228
2119,418.3237
2120,385.68567
2121,378.43658
2122,309.4133
2123,253.65459
2124,133.23924
2125,80.415535
2126,48.571964
2127,28.40625
2128,42.757557
2129,38.554695
2130,35.19937
2131,23.928812
2132,22.868586
2133,25.160633
2134,-2.8750014
2135,0.43020302
2136,-13.628129
2137,32.075485
2138,-5.423787
2139,78.55017
2140,104.98897
2141,262.81665
2142,320.6611
2143,558.82184
2144,385.4022
2145,604.28253
2146,443.98135
2147,302.22626
2148,172.82344
2149,109.00584
2150,13.646914
2151,4.4404006
2152,1.9347367
2153,8.990116
2154,3.7217126
2155,-1.9543458
2156,-1.6393574
2157,-0.26431826
2158,-1.5235065
2159,-2.3764026
2160,-2.399832
2161,-2.9205294
2162,-0.48748899
2163,114.97938
2164,386.5314
2165,548.3902
2166,686.18506
2167,679.3265
2168,677.74396
2169,698.6279
2170,610.76685
2171,460.5945
2172,260.94113
2173,76.812614
2174,8.182391
2175,-13.259692
2176,-8.757923
2177,-16.143599
2178,-12.029924
2179,-14.0427685
2180,-7.2353992
2181,-6.653495
2182,-4.1016397
2183,-0.30536768
2184,0.33164227
2185,9.396154
2186,12.380184
2187,184.13559
2188,452.87534
2189,705.7992
2190,839.40985
2191,521.14325
2192,674.25745
2193,563.83093
2194,576.40015
2195,366.82962
2196,248.39809
2197,80.98927
2198,-3.289348
2199,-1.9111154
2200,-10.244308
2201,-18.107367
2202,-0.6033763
2203,-8.533916
2204,-2.2563934
2205,-1.7498922
2206,-25.1893
2207,-2.5033298
2208,-0.78901595
2209,9.071324
2210,21.59153
2211,142.0789
2212,447.75348
2213,493.03302
2214,742.51227
2215,459.8279
2216,845.1077
2217,729.435
2218,575.6249
2219,509.20392
2220,268.89194
2221,117.08704
2222,15.136094
2223,-5.805171
2224,16.153994
2225,15.054166
2226,17.495853
2227,-2.0008795
2228,3.7632465
2229,2.1885245
2230,-1.5290447
2231,-1.87668
2232,-1.211233
2233,12.51676
2234,15.797123
2235,159.95444
2236,288.65033
2237,555.2792
2238,669.56177
2239,821.95044
2240,709.5578
2241,641.27594
2242,482.67722
2243,295.70566
2244,275.30276
2245,82.31186
2246,25.056252
2247,14.958502
2248,-4.9995723
2249,9.25903
2250,2.547117
2251,2.429107
2252,14.820182
2253,-5.2927303
2254,-4.6765165
2255,-6.87344
2256,5.3193545
2257,8.828337
2258,12.117262
2259,117.74162
2260,329.9808
2261,590.19574
2262,728.72595
2263,798.31116
2264,807.91174
2265,614.262
2266,524.50653
2267,263.42487
2268,275.52023
2269,56.832924
2270,10.685371
2271,-15.555171
2272,-17.297039
2273,-9.030149
2274,-1.0385529
2275,-1.9439869
2276,0.47278792
2277,-2.0282905
2278,-1.0572637
2279,-0.77847546
2280,5.6653786
2281,11.186221
2282,18.891043
2283,87.93206
2284,355.68134
2285,422.0629
2286,575.1977
2287,554.00195
2288,594.437
2289,493.88055
2290,381.9216
2291,296.90765
2292,211.41718
2293,55.201527
2294,-6.7975388
2295,-11.091082
2296,-13.826198
2297,-10.574384
2298,1.0668287
2299,4.3398438
2300,-5.147196
2301,-5.059274
2302,-9.532393
2303,-2.1135578
2304,-4.5037436
2305,8.094507
2306,19.650127
2307,114.96774
2308,426.609
2309,456.85458
2310,356.89484
2311,178.9915
2312,313.50504
2313,294.68082
2314,394.00064
2315,306.53348
2316,239.88913
2317,96.658936
2318,20.128857
2319,20.303967
2320,55.20736
2321,31.686825
2322,0.09129516
2323,-2.6784773
2324,1.5367643
2325,-0.8401737
2326,17.774727
2327,14.798795
2328,155.00531
2329,289.1639
2330,447.3009
2331,528.19794
2332,777.4064
2333,606.2115
2334,573.4716
2335,519.13885
2336,446.10815
2337,195.049
2338,67.134735
2339,6.3657427
2340,2.312468
2341,2.1762567
2342,6.5397735
2343,12.286747
2344,-0.31083825
2345,0.53946614
2346,-4.6754227
2347,1.8141288
2348,-5.2283487
2349,1.0691948
2350,4.18211
2351,14.174847
2352,118.8819
2353,269.79947
2354,438.16232
2355,541.29846
2356,796.62177
2357,809.892
2358,779.39825
2359,637.8279
2360,469.81607
2361,337.51666
2362,104.49163
2363,9.727732
2364,8.278213
2365,2.9073946
2366,-2.8927162
2367,6.8452415
2368,-5.4961095
2369,-1.5703135
2370,1.8841866
2371,2.281865
2372,-0.6340899
2373,-1.2086871
2374,-1.4060835
2375,15.932257
2376,169.86415
2377,479.9985
2378,554.83325
2379,810.4956
2380,929.53674
2381,864.37085
2382,728.18744
2383,588.4913
2384,483.23944
2385,339.50183
2386,138.61407
2387,18.349358
2388,7.883009
2389,-7.1103163
2390,-3.5664432
2391,-0.9542228
2392,-1.9864873
2393,-2.4241147
2394,1.91422
2395,-2.0874786
2396,-0.1840185
2397,0.6217757
2398,1.6371695
2399,20.881733
2400,221.06976
2401,580.6102
2402,730.53296
2403,811.0992
2404,898.9226
2405,899.54596
2406,755.0895
2407,591.3301
2408,430.67618
2409,232.48706
2410,53.688587
2411,60.874672
2412,-3.0795362
2413,1.0271553
2414,-3.011844
2415,11.236894
2416,-6.684383
2417,-8.61012
2418,-4.5275116
2419,-9.015936
2420,-4.5155725
2421,20.243113
2422,2.6348288
2423,16.99964
2424,191.65948
2425,450.3399
2426,699.66425
2427,727.4861
2428,832.0793
2429,877.4202
2430,762.3487
2431,544.87585
2432,518.905
2433,345.7219
2434,61.573177
2435,18.68768
2436,0.60863835
2437,0.5539888
2438,2.927586
2439,0.40266132
2440,-4.4120674
2441,-8.4925375
2442,-3.2975852
2443,-5.599373
2444,-2.3990338
2445,-0.08881118
2446,-10.306147
2447,17.409323
2448,138.83765
2449,472.14554
2450,685.8252
2451,679.0167
2452,801.7231
2453,803.01514
2454,796.69086
2455,553.1067
2456,554.9522
2457,277.59427
2458,103.72913
2459,10.381216
2460,25.000586
2461,-6.1464896
2462,0.9570201
2463,13.704838
2464,3.2904484
2465,2.069846
2466,1.227307
2467,2.8717144
2468,-2.039118
2469,-3.6236873
2470,6.4680996
2471,99.709366
2472,263.91522
2473,439.70407
2474,707.43744
2475,778.13525
2476,877.14075
2477,893.346
2478,782.1723
2479,730.03973
2480,543.7094
2481,427.3129
2482,54.75693
2483,10.806438
2484,-7.091611
2485,3.2252834
2486,-27.990244
2487,-3.9061468
2488,3.227628
2489,-2.2857673
2490,5.794813
2491,-2.3841279
2492,-13.274874
2493,6.2991505
2494,4.970823
2495,119.488815
2496,296.8845
2497,497.20197
2498,694.10846
2499,827.3361
2500,838.1695
2501,854.11127
2502,826.6406
2503,739.57983
2504,610.02594
2505,390.14682
2506,105.013824
2507,16.360174
2508,19.986382
2509,13.006014
2510,10.737757
2511,-7.2051406
2512,-1.0040476
2513,0.42652676
2514,13.134805
2515,2.1581988
2516,0.25583646
2517,1.548788
2518,16.797476
2519,122.3767
2520,308.7982
2521,594.24554
2522,806.7519
2523,911.3874
2524,1067.6255
2525,1026.3258
2526,891.15454
2527,804.7278
2528,671.5106
2529,369.132
2530,43.089954
2531,10.066425
2532,-13.412458
2533,-5.3055477
2534,4.704896
2535,-7.0510116
2536,7.8584557
2537,6.6492605
2538,-8.454044
2539,-5.57862
2540,-4.7061324
2541,-0.92277855
2542,6.502198
2543,116.70036
2544,203.67393
2545,650.386
2546,828.8337
2547,948.92914
2548,994.28296
2549,940.30695
2550,811.684
2551,725.8909
2552,599.37744
2553,551.7499
2554,117.746155
2555,14.765699
2556,3.0358818
2557,0.5876584
2558,-0.78283095
2559,-1.1884121
2560,3.3308835
2561,5.3994594
2562,6.2708297
2563,-1.2245582
2564,-2.5038974
2565,0.6924848
2566,10.188393
2567,52.60686
2568,319.7765
2569,550.25586
2570,692.03217
2571,776.8009
2572,922.0669
2573,931.5231
2574,844.48706
2575,815.52264
2576,637.6151
2577,446.16098
2578,113.38208
2579,39.053936
2580,-0.243541
2581,30.411182
2582,42.173042
2583,29.410814
2584,3.062113
2585,-4.8116646
2586,1.7668959
2587,-5.6439395
2588,-10.408651
2589,0.85942966
2590,13.622749
2591,137.07707
2592,297.80457
2593,658.3607
2594,500.88422
2595,684.3741
2596,925.637
2597,938.8616
2598,862.00134
2599,702.8204
2600,526.6201
2601,268.80057
2602,102.85846
2603,21.684835
2604,19.018267
2605,6.128905
2606,4.8905153
2607,-1.9322044
2608,0.73517007
2609,-0.30302867
2610,-0.30302867
2611,0.93816024
2612,1.0897679
2613,13.221884
2614,28.628065
2615,139.59116
2616,246.5763
2617,329.3738
2618,560.36145
2619,638.34576
2620,681.2562
2621,711.242
2622,649.4053
2623,592.1025
2624,435.1772
2625,217.75671
2626,51.037506
2627,6.390357
2628,-2.5302987
2629,7.583012
2630,12.663844
2631,7.863295
2632,2.2500134
2633,18.406
2634,-0.18503574
2635,1.2359363
2636,-3.4253874
2637,3.7094204
2638,33.7294
2639,87.963974
2640,244.79294
2641,330.53815
2642,489.00995
2643,246.38304
2644,404.9998
2645,545.8784
2646,565.4074
2647,859.2477
2648,765.52765
2649,777.18774
2650,643.8293
2651,456.4157
2652,338.7358
2653,63.705494
2654,22.717209
2655,-6.42669
2656,-2.0513594
2657,-5.7449846
2658,8.014736
2659,4.4205995
2660,-1.0361071
2661,-1.7757968
2662,-0.02938106
2663,0.10091036
2664,0.29132771
2665,25.066849
2666,213.85101
2667,431.834
2668,571.33167
2669,827.37335
2670,865.36566
2671,918.1071
2672,971.5666
2673,654.3206
2674,477.20227
2675,358.82175
2676,301.0893
2677,148.97362
2678,26.29379
2679,-3.3242602
2680,5.7117476
2681,-12.779354
2682,-4.8697557
2683,-4.728352
2684,0.25693786
2685,-2.5937097
2686,4.964937
2687,-12.136662
2688,-17.311491
2689,5.084107
2690,143.10764
2691,200.66592
2692,627.879
2693,816.61993
2694,813.02167
2695,903.10297
2696,837.39764
2697,737.4432
2698,770.27386
2699,490.55472
2700,162.21747
2701,32.712955
2702,40.2805
2703,18.808311
2704,4.1413817
2705,14.686213
2706,43.563587
2707,1.4831113
2708,9.541002
2709,-2.5630336
2710,-0.85096085
2711,-1.0126351
2712,1.2098497
2713,12.408921
2714,152.65997
2715,362.20377
2716,707.17725
2717,833.15155
2718,902.7637
2719,891.6063
2720,928.3904
2721,740.73425
2722,755.9477
2723,448.98282
2724,503.10532
2725,191.30086
2726,17.84068
2727,1.1354737
2728,2.4448094
2729,1.048858
2730,-2.2878745
2731,5.7626123
2732,2.9646444
2733,0.9899357
2734,2.0067875
2735,-7.394802
2736,-6.2607307
2737,18.041676
2738,138.52942
2739,346.95822
2740,616.8952
2741,837.3348
2742,842.5786
2743,970.2996
2744,1009.23645
2745,776.7193
2746,716.5544
2747,615.90796
2748,422.6355
2749,177.1432
2750,20.283136
2751,-10.290363
2752,-21.930761
2753,-23.012754
2754,-6.5712814
2755,0.20648867
2756,15.491858
2757,-8.496392
2758,-3.6463642
2759,1.3698328
2760,2.5570786
2761,18.987354
2762,119.93342
2763,372.3313
2764,513.3598
2765,928.9626
2766,845.8447
2767,930.333
2768,998.70325
2769,825.6751
2770,833.36945
2771,654.30634
2772,340.35614
2773,65.62473
2774,20.0833
2775,2.8499177
2776,1.6384698
2777,-2.7027695
2778,-35.161297
2779,0.825332
2780,-1.2592831
2781,2.4310043
2782,1.0566901
2783,-0.02588474
2784,1.389548
2785,-12.136452
2786,140.51202
2787,325.80347
2788,544.73895
2789,786.69965
2790,791.7118
2791,865.9976
2792,830.8346
2793,748.0061
2794,713.97345
2795,529.0106
2796,429.02975
2797,96.20487
2798,49.849823
2799,24.6573
2800,39.41285
2801,4.8404574
2802,0.4642856
2803,6.6251264
2804,-21.336721
2805,9.961567
2806,3.6875803
2807,10.848823
2808,3.767388
2809,9.848563
2810,104.24698
2811,294.21777
2812,479.7276
2813,765.00494
2814,856.14185
2815,912.1984
2816,947.408
2817,817.682
2818,764.16473
2819,527.68756
2820,361.40652
2821,42.93729
2822,27.10439
2823,6.833451
2824,8.801097
2825,-6.5579348
2826,-6.2784514
2827,-1.8858336
2828,-3.0874877
2829,3.7942648
2830,0.9363474
2831,1.797459
2832,-6.0436287
2833,20.26773
2834,98.05384
2835,229.34618
2836,556.5855
2837,544.60785
2838,756.0378
2839,800.3985
2840,838.0069
2841,796.236
2842,749.30963
2843,612.21814
2844,392.15628
2845,62.707424
2846,15.670581
2847,11.162258
2848,7.066916
2849,1.6067728
2850,3.7310622
2851,-28.95254
2852,-2.8993964
2853,-8.722557
2854,-7.056981
2855,-6.6837997
2856,6.499812
2857,74.153046
2858,166.85127
2859,341.25522
2860,721.5532
2861,913.05035
2862,1004.8704
2863,1088.7635
2864,1086.4688
2865,934.3378
2866,751.9564
2867,709.88385
2868,554.61444
2869,217.69711
2870,35.41031
2871,25.54145
2872,1.4249686
2873,-23.431332
2874,-9.971453
2875,28.82817
2876,21.183428
2877,28.276043
2878,11.239644
2879,7.8066354
2880,11.373582
2881,21.484322
2882,151.86432
2883,491.89383
2884,591.66876
2885,639.0574
2886,678.85645
2887,695.44653
2888,747.2328
2889,793.83136
2890,694.32825
2891,472.8457
2892,324.4288
2893,110.04487
2894,54.60392
2895,2.1531546
2896,9.712909
2897,-9.715077
2898,0.30604616
