,cabildo
22604,8.1577215
22605,11.152983
22606,39.89393
22607,247.1739
22608,421.90125
22609,607.8394
22610,681.74176
22611,845.9618
22612,836.8609
22613,623.60455
22614,502.2496
22615,522.93695
22616,291.57858
22617,75.444695
22618,-29.735905
22619,-8.163062
22620,3.5279884
22621,35.524708
22622,52.38005
22623,-35.587776
22624,19.73117
22625,29.697813
22626,26.206858
22627,14.97256
22628,36.1905
22629,17.54214
22630,23.011408
22631,246.77332
22632,388.8181
22633,580.3548
22634,809.62256
22635,763.242
22636,846.8057
22637,667.9314
22638,593.0798
22639,486.3091
22640,295.72336
22641,54.132557
22642,-22.164968
22643,31.862686
22644,-6.5451097
22645,59.179474
22646,36.572205
22647,12.600422
22648,1.0184566
22649,6.040429
22650,12.1135025
22651,11.47381
22652,8.086257
22653,34.94457
22654,37.614063
22655,218.02388
22656,423.4141
22657,560.9944
22658,694.77826
22659,733.27966
22660,746.25037
22661,573.0512
22662,500.15253
22663,468.50806
22664,355.05917
22665,53.21443
22666,-135.84265
22667,-58.874657
22668,-2.0512874
22669,13.691156
22670,42.54613
22671,-8.807125
22672,16.776844
22673,12.287426
22674,5.295806
22675,-5.539675
22676,-2.5299296
22677,4.203883
22678,53.769047
22679,184.16255
22680,407.21848
22681,547.00085
22682,611.1492
22683,827.1777
22684,782.6522
22685,625.75885
22686,489.1451
22687,452.00558
22688,336.4955
22689,70.89811
22690,26.986595
22691,31.29546
22692,43.17488
22693,35.178017
22694,44.364746
22695,57.712677
22696,-8.075425
22697,-4.974638
22698,6.1234045
22699,2.4456785
22700,14.97046
22701,-0.54579014
22702,56.869778
22703,259.15176
22704,437.33344
22705,607.4068
22706,790.67413
22707,789.6572
22708,819.5585
22709,602.6283
22710,551.149
22711,428.3235
22712,336.26993
22713,75.19448
22714,-10.859192
22715,8.495836
22716,15.488479
22717,44.59433
22718,16.086838
22719,5.011813
22720,8.559936
22721,4.3197336
22722,10.84851
22723,17.058765
22724,17.482792
22725,23.759323
22726,52.493782
22727,232.45769
22728,458.22504
22729,633.42163
22730,752.0463
22731,808.31946
22732,558.3201
22733,435.03928
22734,319.6121
22735,144.50291
22736,-11.740912
22737,-10.178881
22738,24.182825
22739,-61.157032
22740,-6.011934
22741,8.201087
22742,-3.6167922
22743,-6.12498
22744,6.0474253
22745,-65.89148
22746,44.96214
22747,240.00816
22748,447.0255
22749,657.4535
22750,676.9728
22751,740.8106
22752,878.8213
22753,678.69836
22754,473.88812
22755,473.32782
22756,284.9593
22757,84.790535
22758,27.962484
22759,23.615902
22760,8.792783
22761,24.28665
22762,36.83228
22763,9.222033
22764,-0.41287723
22765,7.3204746
22766,40.675335
22767,8.790299
22768,-2.853657
22769,51.800262
22770,79.5711
22771,317.7123
22772,352.6357
22773,610.97205
22774,741.86847
22775,795.48096
22776,784.65533
22777,642.0168
22778,496.44775
22779,462.7761
22780,274.86353
22781,108.84693
22782,25.777288
22783,45.624348
22784,5.9871655
22785,29.730255
22786,14.499523
22787,-7.74356
22788,16.425877
22789,-11.872806
22790,16.924929
22791,3.8682258
22792,3.9718044
22793,0.7209388
22794,46.42955
22795,258.04517
22796,436.108
22797,555.6337
22798,696.22546
22799,830.4631
22800,822.8402
22801,630.9179
22802,544.84827
22803,456.47623
22804,278.73102
22805,129.64838
22806,55.614426
22807,40.52351
22808,32.15558
22809,25.754055
22810,-0.44585466
22811,5.0507536
22812,3.8470454
22813,13.944875
22814,3.8340664
22815,2.1407309
22816,14.747259
22817,3.049419
22818,41.38011
22819,242.85416
22820,421.2253
22821,593.21045
22822,732.40344
22823,843.71497
22824,838.3908
22825,655.4752
22826,533.974
22827,508.98434
22828,420.85916
22829,94.29531
22830,56.18133
22831,0.89205205
22832,6.6565485
22833,18.07422
22834,46.442883
22835,8.696663
22836,8.835872
22837,11.27125
22838,21.959484
22839,12.84376
22840,12.355521
22841,6.812994
22842,46.29775
22843,280.44974
22844,439.91556
22845,603.9156
22846,784.83136
22847,815.69885
22848,823.4393
22849,637.50854
22850,557.42114
22851,491.1625
22852,300.5221
22853,99.48971
22854,87.06362
22855,-19.555803
22856,-13.563514
22857,18.498375
22858,-19.644049
22859,-1.1757932
22860,9.117447
22861,9.072515
22862,13.086245
22863,22.360544
22864,17.388227
22865,26.443705
22866,27.61891
22867,225.28857
22868,384.19247
22869,618.6347
22870,734.7257
22871,770.4109
22872,703.29706
22873,524.76917
22874,402.58347
22875,466.7581
22876,289.77856
22877,73.31414
22878,48.800377
22879,-35.529198
22880,14.545828
22881,-3.764556
22882,15.461355
22883,1.2114097
22884,58.566105
22885,20.14878
22886,7.835992
22887,2.1409738
22888,10.816294
22889,47.72596
22890,57.06572
22891,327.81763
22892,492.36084
22893,587.1542
22894,733.4981
22895,822.95435
22896,858.316
22897,651.36816
22898,569.1342
22899,489.1189
22900,359.01904
22901,121.42661
22902,62.189518
22903,40.30484
22904,-1.0671955
22905,18.740925
22906,41.25016
22907,0.81541306
22908,23.303226
22909,13.499112
22910,11.273948
22911,21.725328
22912,21.458916
22913,16.513336
22914,67.97743
22915,249.17404
22916,422.6938
22917,584.00024
22918,717.2072
22919,790.1256
22920,775.3539
22921,619.7056
22922,558.20276
22923,519.3295
22924,282.04996
22925,24.751625
22926,26.959984
22927,-4.456996
22928,15.916991
22929,35.101788
22930,40.028404
22931,21.421494
22932,26.212036
22933,20.456295
22934,22.999369
22935,14.051078
22936,6.5418396
22937,30.484596
22938,474.18652
22939,571.9699
22940,606.23694
22941,707.27515
22942,474.24103
22943,473.62558
22944,344.12616
22945,27.389326
22946,9.949038
22947,18.277536
22948,18.13268
22949,20.675055
22950,22.274826
22951,4.2785177
22952,40.6397
22953,1.6947236
22954,2.1405802
22955,4.7865233
22956,12.60149
22957,50.65151
22958,200.18149
22959,383.25052
22960,548.9545
22961,721.9465
22962,793.0365
22963,827.18115
22964,585.53613
22965,502.62085
22966,559.05316
22967,364.543
22968,136.46625
22969,29.5567
22970,-7.659915
22971,-18.88574
22972,12.566823
22973,8.896319
22974,0.5000578
22975,-1.4681144
22976,1.946418
22977,2.098924
22978,6.524499
22979,-12.107505
22980,5.059861
22981,56.697792
22982,213.33594
22983,435.90686
22984,528.9548
22985,698.0098
22986,806.8979
22987,797.32996
22988,705.62354
22989,610.4683
22990,606.8183
22991,314.72888
22992,89.445885
22993,87.42414
22994,11.138112
22995,15.394987
22996,16.120893
22997,10.404368
22998,23.714676
22999,7.465603
23000,5.813863
23001,-32.239296
23002,37.134987
23003,-19.359505
23004,-17.828754
23005,137.40723
23006,236.68068
23007,561.6862
23008,722.6231
23009,682.1832
23010,617.26575
23011,747.7369
23012,336.24136
23013,297.89066
23014,242.77054
23015,320.57208
23016,80.89141
23017,27.247839
23018,-14.670834
23019,-14.958809
23020,15.092619
23021,-37.56704
23022,-69.19096
23023,-14.284509
23024,-42.27006
23025,-35.871723
23026,-41.975864
23027,-5.338413
23028,-48.600513
23029,-22.684395
23030,225.11009
23031,492.39835
23032,739.99835
23033,791.03156
23034,920.4583
23035,762.3374
23036,334.42
23037,347.19943
23038,408.12994
23039,345.2635
23040,132.14253
23041,43.154568
23042,16.529247
23043,54.644867
23044,7.1155405
23045,39.12135
23046,33.092686
23047,4.242878
23048,54.54189
23049,41.72086
23050,13.924831
23051,1.9734894
23052,1.9575806
23053,46.234383
23054,212.77866
23055,446.9038
23056,621.7706
23057,690.6131
23058,812.31177
23059,774.2443
23060,602.9517
23061,471.201
23062,377.96918
23063,339.13303
23064,75.883354
23065,48.704033
23066,35.39183
23067,39.678844
23068,37.19182
23069,62.591286
23070,8.526346
23071,14.500775
23072,-3.1331959
23073,0.74067473
23074,9.472501
23075,17.047169
23076,1.0322307
23077,77.01223
23078,203.62035
23079,389.41544
23080,589.97546
23081,643.4428
23082,802.7222
23083,752.68634
23084,649.0662
23085,547.5207
23086,490.9727
23087,333.6496
23088,34.51781
23089,44.599243
23090,50.10276
23091,26.335806
23092,30.125145
23093,31.488026
23094,2.3868535
23095,11.812868
23096,16.54805
23097,4.880178
23098,-1.311188
23099,-23.84976
23100,13.58997
23101,70.27535
23102,301.97723
23103,431.45593
23104,703.2545
23105,822.1402
23106,807.37823
23107,804.1508
23108,669.75305
23109,604.82245
23110,595.7569
23111,426.85287
23112,194.98499
23113,-29.252445
23114,-6.606903
23115,19.137894
23116,18.264233
23117,52.05095
23118,13.047748
23119,14.821417
23120,19.49413
23121,15.085946
23122,28.129684
23123,25.281109
23124,23.070187
23125,42.875656
23126,229.94151
23127,423.43954
23128,590.1501
23129,671.86707
23130,785.1343
23131,864.2912
23132,688.9638
23133,532.03186
23134,399.44025
23135,371.91168
23136,93.61903
23137,49.416214
23138,19.608215
23139,15.238144
23140,23.673439
23141,49.487926
23142,-2.1949387
23143,11.364729
23144,-0.7328552
23145,13.175505
23146,11.834951
23147,14.179945
23148,12.418007
23149,53.808186
23150,270.00586
23151,497.67548
23152,631.2665
23153,745.7486
23154,802.47736
23155,786.5027
23156,646.1572
23157,518.64355
23158,528.2598
23159,384.2499
23160,100.163605
23161,20.91821
23162,-9.418111
23163,1.0101106
23164,56.82854
23165,29.549559
23166,16.713442
23167,15.272556
23168,10.62776
23169,16.915232
23170,11.219745
23171,13.728454
23172,-19.368132
23173,45.570778
23174,228.15628
23175,450.16348
23176,640.3492
23177,756.65576
23178,786.78174
23179,831.50464
23180,665.91364
23181,452.9299
23182,420.4865
23183,380.89496
23184,117.46972
23185,67.17463
23186,53.747955
23187,48.1983
23188,4.9286275
23189,23.39015
23190,-1.6892276
23191,0.07780525
23192,13.149809
23193,6.2182083
23194,5.1095004
23195,42.736362
23196,34.081352
23197,47.044693
23198,193.18886
23199,413.23038
23200,593.3741
23201,616.04767
23202,521.05133
23203,433.16702
23204,309.98175
23205,68.986664
23206,-10.532449
23207,7.6118603
23208,25.968378
23209,-9.04995
23210,87.84435
23211,63.51908
23212,5.877656
23213,-17.193867
23214,-10.871952
23215,-59.75705
23216,83.39904
23217,199.7766
23218,442.72357
23219,648.791
23220,591.6997
23221,562.2428
23222,344.75668
23223,344.53964
23224,149.89809
23225,-4.8881483
23226,-28.243637
23227,0.47335517
23228,-12.131297
23229,12.089026
23230,68.20746
23231,67.599655
23232,80.764656
23233,24.406914
23234,43.1921
23235,31.041092
23236,59.770428
23237,307.41562
23238,527.71265
23239,531.48627
23240,766.19775
23241,650.21484
23242,672.2828
23243,514.25195
23244,229.51183
23245,-57.58154
23246,-50.679367
23247,-118.52863
23248,-93.50414
23249,-50.41642
23250,30.42709
23251,32.372303
23252,26.29827
23253,-14.814234
23254,16.70333
23255,67.34674
23256,10.869983
23257,51.58731
23258,177.38097
23259,434.25253
23260,578.719
23261,722.5165
23262,662.0859
23263,667.4786
23264,442.48914
23265,246.81595
23266,234.66026
23267,190.83676
23268,-18.861769
23269,-1.2664076
23270,50.507645
23271,-24.544683
23272,-17.968307
23273,34.55076
23274,49.94671
23275,-14.720376
23276,-40.66347
23277,-37.8039
23278,-31.120834
23279,-42.921
23280,-70.536415
23281,101.54538
23282,190.37578
23283,457.39844
23284,493.0205
23285,691.0235
23286,737.88873
23287,691.37445
23288,579.6803
23289,214.24074
23290,47.980007
23291,27.83914
23292,58.787243
23293,31.509974
23294,19.741917
23295,1.3633058
23296,40.03634
23297,201.3625
23298,470.12958
23299,537.5989
23300,690.0569
23301,666.7568
23302,579.9807
23303,432.51675
23304,394.43832
23305,147.29062
23306,28.549984
23307,-2.045184
23308,24.82766
23309,58.064125
23310,10.234716
23311,24.604002
23312,6.9140882
23313,5.8793006
23314,-11.728153
23315,19.033224
23316,-20.947878
23317,15.927817
23318,20.533909
23319,181.29231
23320,337.96576
23321,555.8788
23322,648.5869
23323,715.6184
23324,410.35413
23325,345.37952
23326,211.9829
23327,34.99713
23328,9.928555
23329,25.777512
23330,24.73726
23331,-3.4013948
23332,9.404206
23333,45.769306
23334,25.161875
23335,19.15544
23336,16.123205
23337,31.542463
23338,14.401699
23339,5.033948
23340,24.168629
23341,184.16054
23342,445.7108
23343,692.43964
23344,744.5901
23345,528.7842
23346,428.63168
23347,404.5188
23348,201.06293
23349,54.998383
23350,67.2373
23351,-26.450136
23352,15.169099
23353,14.361703
23354,27.59352
23355,-1.050534
23356,11.789417
23357,23.261305
23358,21.129528
23359,17.100733
23360,39.508625
23361,216.64557
23362,365.16898
23363,531.1003
23364,674.1642
23365,730.6832
23366,764.1773
23367,593.3709
23368,434.77454
23369,309.21268
23370,233.46046
23371,57.93947
23372,39.97533
23373,28.814837
23374,27.427025
23375,44.882244
23376,48.358204
23377,7.08082
23378,20.565382
23379,-2.5196118
23380,15.086243
23381,16.339005
23382,11.430957
23383,2.6380672
23384,31.682724
23385,212.20877
23386,406.64703
23387,589.31683
23388,636.9786
23389,744.743
23390,607.48834
23391,508.51065
23392,334.83826
23393,365.02658
23394,221.53
23395,13.120038
23396,-6.292035
23397,39.485348
23398,5.8075128
23399,28.490126
23400,7.8066335
23401,11.671341
23402,8.350448
23403,11.011369
23404,15.32162
23405,16.097334
23406,20.44004
23407,48.132656
23408,32.662685
23409,196.88167
23410,368.3305
23411,567.20886
23412,728.4574
23413,760.0656
23414,762.60785
23415,553.55444
23416,472.6881
23417,347.42108
23418,208.93259
23419,34.547104
23420,60.655766
23421,27.508078
23422,12.190513
23423,-4.5320582
23424,-109.52569
23425,-6.4488025
23426,35.9206
23427,16.972458
23428,23.524796
23429,14.0923395
23430,41.37267
23431,237.9727
23432,431.9611
23433,623.22546
23434,744.9748
23435,790.3031
23436,722.8628
23437,651.8265
23438,473.7093
23439,417.76382
23440,159.73209
23441,43.134186
23442,44.711876
23443,9.499594
23444,12.884994
23445,41.376995
23446,21.548594
23447,13.053386
23448,14.768259
23449,-7.662096
23450,20.156656
23451,29.607452
23452,2.9071095
23453,17.835583
23454,34.99127
23455,208.25883
23456,378.3743
23457,491.8568
23458,610.5797
23459,722.39764
23460,749.7859
23461,555.2597
23462,368.815
23463,422.69006
23464,249.56677
23465,38.37479
23466,3.3610907
23467,11.909446
23468,20.935677
23469,-5.9706573
23470,-1.852472
23471,16.311914
23472,11.785231
23473,13.59704
23474,10.257678
23475,24.936872
23476,6.8243475
23477,8.175557
23478,17.474443
23479,206.12227
23480,354.728
23481,520.0559
23482,676.8938
23483,779.2664
23484,661.72394
23485,586.8957
23486,433.90112
23487,419.2423
23488,188.77292
23489,-10.067374
23490,34.774925
23491,37.880463
23492,25.600908
23493,8.137881
23494,36.39047
23495,58.785122
23496,68.13988
23497,72.73328
23498,62.149464
23499,112.70956
23500,146.97061
23501,124.32608
23502,191.24681
23503,359.09897
23504,427.5347
23505,581.37317
23506,726.5957
23507,774.0034
23508,763.006
23509,626.9697
23510,433.05655
23511,418.44833
23512,188.6309
23513,35.57108
23514,36.790897
23515,3.6893072
23516,-22.093002
23517,-6.303934
23518,41.547573
23519,42.98489
23520,39.92225
23521,7.7092094
23522,-36.448215
23523,-6.404986
23524,-12.716487
23525,-29.301754
23526,34.434742
23527,237.51921
23528,430.8996
23529,550.65466
23530,666.39856
23531,761.5677
23532,708.186
23533,561.94965
23534,365.35196
23535,414.52414
23536,218.68935
23537,22.205517
23538,18.628214
23539,-6.1507807
23540,20.012959
23541,10.218521
23542,10.218521
23543,2.0115676
23544,12.108092
23545,16.385845
23546,6.52697
23547,18.15491
23548,18.992262
23549,15.418062
23550,29.685822
23551,186.34633
23552,445.82385
23553,556.56744
23554,702.6182
23555,769.3061
23556,779.8889
23557,570.5875
23558,398.98074
23559,350.7745
23560,211.0482
23561,23.146137
23562,22.989332
23563,7.370713
23564,18.385431
23565,24.887363
23566,10.839219
23567,-11.032472
23568,16.767544
23569,3.7778866
23570,40.374214
23571,11.861311
23572,8.066112
23573,0.6958977
23574,21.617395
23575,217.35098
23576,424.07382
23577,599.4565
23578,631.6505
23579,729.9231
23580,674.1963
23581,544.8113
23582,401.41885
23583,366.88553
23584,172.16759
23585,29.69636
